"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",35.112,18.634,16.464,154.84,490.392,161.504
1602,"1111602","Caminha",11.088,5.544,6.468,69.188,223.832,60.956
1603,"1111603","Melgaço",28.028,14.938,9.996,92.316,378.476,32.928
1604,"1111604","Monção",20.02,10.318,16.464,159.936,664.048,74.088
1605,"1111605","Paredes de Coura",18.018,10.318,13.132,108.78,395.136,84.084
1606,"1111606","Ponte da Barca",14.014,7.392,6.468,64.288,247.548,51.156
1607,"1111607","Ponte de Lima",230.23,122.276,56.056,514.108,985.488,428.456
1608,"1111608","Valença",139.216,73.766,46.06,418.656,818.692,255.388
1609,"1111609","Viana do Castelo",30.03,15.862,36.26,313.012,1164.044,293.412
1610,"1111610","Vila Nova de Cerveira",8.932,4.62,3.332,36.26,116.62,19.796
301,"1120301","Amares",416.416,222.222,237.16,2122.484,9445.044,113.68
302,"1120302","Barcelos",30.03,15.862,39.592,345.94,1154.44,454.72
303,"1120303","Braga",42.042,22.33,26.46,245.392,680.708,309.876
306,"1120306","Esposende",12.936,6.468,13.132,105.448,221.284,222.46
310,"1120310","Terras de Bouro",32.032,16.786,16.464,143.472,166.6,156.604
313,"1120313","Vila Verde",326.326,173.558,59.388,524.104,673.652,428.456
307,"1130307","Fafe",64.064,33.572,29.596,257.152,852.012,189.532
308,"1130308","Guimarães",75.152,40.194,32.928,283.416,566.636,405.328
309,"1130309","Póvoa de Lanhoso",112.112,59.752,46.06,425.124,813.988,548.8
1314,"1131314","Santo Tirso",72.072,38.346,42.924,387.1,1135.428,395.528
1318,"1131318","Trofa",0.924,0.924,6.468,69.188,302.428,70.756
311,"1130311","Vieira do Minho",32.956,17.71,22.932,196,392.784,224.028
312,"1130312","Vila Nova de Famalicão",734.734,392.084,461.384,4162.452,6400.772,4371.78
314,"1130314","Vizela",0.924,0.924,3.332,18.228,61.936,18.228
107,"1140107","Espinho",0,0,0,4.9,26.264,1.764
1304,"1141304","Gondomar",4.004,1.848,3.332,39.592,211.68,19.796
1306,"1141306","Maia",0.924,0.924,3.332,36.26,147.588,26.46
1308,"1141308","Matosinhos",16.94,9.394,3.332,37.828,64.288,32.928
1312,"1141312","Porto",0,0,0,0,4.704,0
1313,"1141313","Póvoa de Varzim",324.324,172.634,141.708,1283.604,3530.156,1244.208
1315,"1141315","Valongo",0,0,0,6.468,33.32,4.9
1316,"1141316","Vila do Conde",4.004,1.848,9.996,84.084,366.52,69.188
1317,"1141317","Vila Nova de Gaia",51.128,27.104,9.996,84.084,252.448,56.056
1301,"1151301","Amarante",43.12,23.408,32.928,296.548,1168.748,260.484
1302,"1151302","Baião",8.932,4.62,22.932,197.764,994.896,110.544
304,"1150304","Cabeceiras de Basto",104.104,56.056,32.928,291.648,771.26,329.476
106,"1150106","Castelo de Paiva",10.01,5.544,13.132,121.912,523.712,110.544
305,"1150305","Celorico de Basto",54.054,28.952,32.928,285.18,859.264,288.316
1804,"1151804","Cinfães",11.088,5.544,19.796,174.636,599.956,258.72
1303,"1151303","Felgueiras",492.492,262.262,263.62,2369.64,4458.412,3106.404
1305,"1151305","Lousada",24.948,13.09,16.464,159.936,623.672,111.916
1307,"1151307","Marco de Canaveses",10.01,5.544,16.464,143.472,621.32,130.144
1705,"1151705","Mondim de Basto",11.088,5.544,13.132,130.144,302.428,257.152
1309,"1151309","Paços de Ferreira",11.088,5.544,6.468,52.724,204.624,54.292
1310,"1151310","Paredes",32.956,17.71,22.932,205.996,773.612,138.376
1311,"1151311","Penafiel",30.03,15.862,32.928,294.98,1221.08,245.392
1813,"1151813","Resende",2.002,0.924,13.132,107.016,483.336,110.544
1709,"1151709","Ribeira de Pena",12.936,7.392,13.132,115.248,254.604,146.608
104,"1160104","Arouca",44.044,23.408,36.26,326.34,1135.428,323.008
113,"1160113","Oliveira de Azeméis",486.486,259.49,148.372,1336.524,1609.16,1618.176
109,"1160109","Santa Maria da Feira",172.172,91.476,108.78,965.692,2849.252,1282.036
116,"1160116","São João da Madeira",0,0,0,0,0,0
119,"1160119","Vale de Cambra",8.008,3.696,19.796,168.168,578.396,263.62
1701,"1171701","Alijó",32.956,17.71,6.468,65.856,187.964,64.288
1801,"1171801","Armamar",6.006,3.696,6.468,56.056,209.524,47.824
403,"1170403","Carrazeda de Ansiães",76.076,40.194,16.464,153.272,359.464,133.476
404,"1170404","Freixo de Espada à Cinta",0.924,0.924,3.332,31.36,102.508,24.696
1805,"1171805","Lamego",6.006,2.772,9.996,90.552,430.808,62.524
1704,"1171704","Mesão Frio",0,0,0,4.9,26.264,4.9
1807,"1171807","Moimenta da Beira",171.248,91.476,95.452,870.044,1880.424,776.16
1812,"1171812","Penedono",0.924,0.924,6.468,69.188,219.128,108.78
1708,"1171708","Peso da Régua",0,0,0,13.132,83.3,1.764
1710,"1171710","Sabrosa",12.936,6.468,6.468,62.524,261.66,39.592
1711,"1171711","Santa Marta de Penaguião",0,0,0,3.332,9.604,9.996
1815,"1171815","São João da Pesqueira",6.006,2.772,3.332,31.36,92.904,37.828
1818,"1171818","Sernancelhe",6.006,2.772,13.132,111.916,342.804,197.764
