"Muni_ID","ID","Muni","Does","Other_caprine"
1810,"1651810","Oliveira de Frades",12.54,91.96
1811,"1651811","Penalva do Castelo",27.94,3.41
1814,"1651814","Santa Comba Dão",25.63,11.77
1816,"1651816","São Pedro do Sul",55,183.04
1817,"1651817","Sátão",34.76,30.47
1821,"1651821","Tondela",29.48,75.24
1822,"1651822","Vila Nova de Paiva",82.83,47.52
1823,"1651823","Viseu",45.65,42.13
1824,"1651824","Vouzela",2.53,55
1413,"1661413","Mação",152.79,33.44
506,"1660506","Oleiros",266.09,41.36
508,"1660508","Proença-a-Nova",654.94,105.38
509,"1660509","Sertã",442.97,99
510,"1660510","Vila de Rei",53.79,4.73
905,"1670905","Fornos de Algodres",58.19,15.07
906,"1670906","Gouveia",182.71,64.9
912,"1670912","Seia",199.43,33.33
902,"1680902","Almeida",22.44,5.72
903,"1680903","Celorico da Beira",116.27,22.44
904,"1680904","Figueira de Castelo Rodrigo",29.26,4.07
907,"1680907","Guarda",454.19,106.15
908,"1680908","Manteigas",35.31,4.18
909,"1680909","Mêda",42.9,10.12
910,"1680910","Pinhel",158.51,22.11
911,"1680911","Sabugal",114.18,61.16
913,"1680913","Trancoso",129.36,16.5
502,"1690502","Castelo Branco",774.51,151.91
505,"1690505","Idanha-a-Nova",326.37,56.32
507,"1690507","Penamacor",277.31,59.07
511,"1690511","Vila Velha de Ródão",159.83,32.56
501,"16A0501","Belmonte",57.09,8.47
503,"16A0503","Covilhã",426.47,42.35
504,"16A0504","Fundão",627.33,112.09
1001,"16B1001","Alcobaça",37.62,26.62
1101,"16B1101","Alenquer",112.09,22.33
1102,"16B1102","Arruda dos Vinhos",16.72,8.25
1005,"16B1005","Bombarral",0,0.99
1104,"16B1104","Cadaval",145.86,14.63
1006,"16B1006","Caldas da Rainha",58.52,47.74
1108,"16B1108","Lourinhã",279.18,19.58
1011,"16B1011","Nazaré",5.61,1.32
1012,"16B1012","Óbidos",66.11,18.59
1014,"16B1014","Peniche",165.88,15.84
1112,"16B1112","Sobral de Monte Agraço",0.55,2.86
1113,"16B1113","Torres Vedras",288.31,19.69
1401,"16C1401","Abrantes",110.66,49.39
1402,"16C1402","Alcanena",184.69,10.12
1408,"16C1408","Constância",0,0.66
1410,"16C1410","Entroncamento",0,0.44
1411,"16C1411","Ferreira do Zêzere",116.27,22.66
1421,"16C1421","Ourém",153.23,59.73
1417,"16C1417","Sardoal",1.87,8.03
1418,"16C1418","Tomar",109.78,29.48
1419,"16C1419","Torres Novas",131.67,42.68
1420,"16C1420","Vila Nova da Barquinha",7.15,1.87
1115,"1711115","Amadora",0,0.55
1105,"1711105","Cascais",2.42,8.69
1106,"1711106","Lisboa",0,1.1
1107,"1711107","Loures",74.36,17.27
1109,"1711109","Mafra",54.45,33.33
1116,"1711116","Odivelas",1.43,0.88
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",29.7,13.64
1114,"1711114","Vila Franca de Xira",4.95,15.51
1502,"1721502","Alcochete",0,0.55
1503,"1721503","Almada",13.2,4.07
1504,"1721504","Barreiro",0,4.07
1506,"1721506","Moita",28.49,6.71
1507,"1721507","Montijo",4.51,4.51
1508,"1721508","Palmela",111.1,27.17
1510,"1721510","Seixal",19.25,5.06
1511,"1721511","Sesimbra",9.68,6.93
1512,"1721512","Setúbal",73.81,13.75
1501,"1811501","Alcácer do Sal",0.33,12.65
1505,"1811505","Grândola",8.14,29.26
211,"1810211","Odemira",103.84,170.5
1509,"1811509","Santiago do Cacém",9.13,55.44
1513,"1811513","Sines",0,30.36
1201,"1821201","Alter do Chão",34.76,14.74
1202,"1821202","Arronches",16.28,7.92
1203,"1821203","Avis",32.34,12.65
1204,"1821204","Campo Maior",0,1.1
1205,"1821205","Castelo de Vide",23.21,17.6
1206,"1821206","Crato",126.39,19.91
1207,"1821207","Elvas",0.44,9.68
1208,"1821208","Fronteira",8.47,16.5
1209,"1821209","Gavião",58.52,29.37
1210,"1821210","Marvão",17.16,32.78
1211,"1821211","Monforte",32.34,6.38
707,"1820707","Mora",0,5.61
1212,"1821212","Nisa",112.42,47.41
1213,"1821213","Ponte de Sor",113.3,57.2
1214,"1821214","Portalegre",156.64,105.71
701,"1830701","Alandroal",570.35,102.08
702,"1830702","Arraiolos",158.18,46.2
703,"1830703","Borba",0,4.62
704,"1830704","Estremoz",51.48,25.41
705,"1830705","Évora",26.18,29.15
706,"1830706","Montemor-o-Novo",12.21,23.76
708,"1830708","Mourão",186.12,14.19
709,"1830709","Portel",82.39,104.83
710,"1830710","Redondo",43.12,23.87
711,"1830711","Reguengos de Monsaraz",169.51,43.45
1215,"1831215","Sousel",0,1.65
712,"1830712","Vendas Novas",0,4.18
713,"1830713","Viana do Alentejo",302.06,69.74
714,"1830714","Vila Viçosa",166.21,31.46
201,"1840201","Aljustrel",56.32,35.86
202,"1840202","Almodôvar",95.15,54.23
203,"1840203","Alvito",0,4.51
204,"1840204","Barrancos",1.43,5.5
205,"1840205","Beja",279.51,119.79
206,"1840206","Castro Verde",31.9,14.85
207,"1840207","Cuba",110.33,42.68
208,"1840208","Ferreira do Alentejo",1.54,10.01
209,"1840209","Mértola",714.12,120.78
210,"1840210","Moura",542.41,98.45
212,"1840212","Ourique",68.86,78.76
213,"1840213","Serpa",314.6,75.35
214,"1840214","Vidigueira",154.22,28.38
1403,"1851403","Almeirim",2.64,1.65
1404,"1851404","Alpiarça",0,28.82
1103,"1851103","Azambuja",104.83,12.21
1405,"1851405","Benavente",288.31,9.68
1406,"1851406","Cartaxo",18.15,5.94
1407,"1851407","Chamusca",79.75,5.61
1409,"1851409","Coruche",178.64,85.91
1412,"1851412","Golegã",0.33,0.11
1414,"1851414","Rio Maior",248.27,40.04
1415,"1851415","Salvaterra de Magos",1.98,2.53
1416,"1851416","Santarém",523.16,55.44
801,"1500801","Albufeira",0.33,4.62
802,"1500802","Alcoutim",227.26,21.67
803,"1500803","Aljezur",0.55,32.45
804,"1500804","Castro Marim",396.55,58.19
805,"1500805","Faro",12.54,2.09
806,"1500806","Lagoa",22.11,1.54
807,"1500807","Lagos",3.52,4.62
808,"1500808","Loulé",45.1,26.62
809,"1500809","Monchique",0,28.82
810,"1500810","Olhão",0.44,0.44
811,"1500811","Portimão",0,3.63
812,"1500812","São Brás de Alportel",19.36,2.53
813,"1500813","Silves",37.95,49.39
814,"1500814","Tavira",69.63,33
815,"1500815","Vila do Bispo",26.29,16.5
816,"1500816","Vila Real de Santo António",19.58,2.09
