"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",0,0,0.378,3.591,11.151,3.591
1602,"1111602","Caminha",0,0,0.189,1.512,5.103,1.323
1603,"1111603","Melgaço",0,0,0.189,2.079,8.694,0.756
1604,"1111604","Monção",0,0,0.378,3.591,15.12,1.701
1605,"1111605","Paredes de Coura",0,0,0.378,2.457,9.072,1.89
1606,"1111606","Ponte da Barca",0,0,0.189,1.512,5.67,1.134
1607,"1111607","Ponte de Lima",0,0,1.323,11.718,22.491,9.828
1608,"1111608","Valença",0,0,1.134,9.45,18.711,5.859
1609,"1111609","Viana do Castelo",0,0,0.756,7.182,26.46,6.615
1610,"1111610","Vila Nova de Cerveira",0,0,0,0.756,2.646,0.378
301,"1120301","Amares",0,0,5.481,48.384,215.082,2.646
302,"1120302","Barcelos",0,0,0.945,7.938,26.271,10.395
303,"1120303","Braga",0,0,0.567,5.67,15.498,6.993
306,"1120306","Esposende",0,0,0.378,2.457,5.103,5.103
310,"1120310","Terras de Bouro",0,0,0.378,3.213,3.78,3.591
313,"1120313","Vila Verde",0,0,1.323,11.907,15.309,9.828
307,"1130307","Fafe",0,0,0.756,5.859,19.467,4.347
308,"1130308","Guimarães",0,0,0.756,6.426,12.852,9.261
309,"1130309","Póvoa de Lanhoso",0,0,1.134,9.639,18.522,12.474
1314,"1131314","Santo Tirso",0,0,0.945,8.883,25.893,9.072
1318,"1131318","Trofa",0,0,0.189,1.512,6.804,1.701
311,"1130311","Vieira do Minho",0,0,0.567,4.536,8.883,5.103
312,"1130312","Vila Nova de Famalicão",0,0,10.584,94.878,145.719,99.603
314,"1130314","Vizela",0,0,0,0.378,1.323,0.378
107,"1140107","Espinho",0,0,0,0.189,0.567,0
1304,"1141304","Gondomar",0,0,0,0.945,4.914,0.378
1306,"1141306","Maia",0,0,0,0.756,3.402,0.567
1308,"1141308","Matosinhos",0,0,0,0.945,1.512,0.756
1312,"1141312","Porto",0,0,0,0,0.189,0
