"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",45.84,0,471.96,807.918,233.13,1167.474,10.602,230.508,572.964
1602,"1111602","Caminha",751.764,0,67.488,37.278,117.534,173.394,26.448,26.448,34.428
1603,"1111603","Melgaço",0,0,95.076,64.98,28.956,125.172,0,15.846,37.62
1604,"1111604","Monção",100.896,0,142.044,91.542,55.86,121.41,23.826,119.244,53.238
1605,"1111605","Paredes de Coura",3960.498,0,138.51,406.98,100.206,500.916,121.866,384.066,87.666
1606,"1111606","Ponte da Barca",916.812,0,28.956,164.958,25.08,181.146,47.652,203.946,50.046
1607,"1111607","Ponte de Lima",16557.024,0,651.396,919.98,793.782,1965.132,135.09,524.514,216.03
1608,"1111608","Valença",1393.536,0,22.914,120.384,144.552,86.64,5.244,111.264,53.238
1609,"1111609","Viana do Castelo",12211.488,0,361.266,781.47,1416.108,1321.602,111.264,368.22,441.408
1610,"1111610","Vila Nova de Cerveira",2530.338,0,122.778,113.202,90.516,237.006,15.846,10.602,9.348
301,"1120301","Amares",2346.978,0,333.564,117.99,3.876,192.66,10.602,10.602,34.428
302,"1120302","Barcelos",208255.338,0,4132.5,9315.168,5257.68,15376.206,423.852,4039.818,1020.642
303,"1120303","Braga",19032.306,0,1108.992,997.044,1069.32,2099.994,92.682,362.976,360.012
306,"1120306","Esposende",26834.1,0,327.522,1118.682,1092.348,1893.882,31.806,225.15,212.838
310,"1120310","Terras de Bouro",0,0,203.49,106.02,7.752,154.128,2.622,79.458,43.776
313,"1120313","Vila Verde",9479.472,0,514.14,533.406,271.662,849.642,145.692,495.33,103.284
307,"1130307","Fafe",1191.858,0,866.97,181.83,51.984,115.596,2.622,29.184,37.62
308,"1130308","Guimarães",14861.034,0,976.524,761.064,556.776,1377.576,90.06,164.274,369.474
309,"1130309","Póvoa de Lanhoso",3382.884,0,421.458,201.096,30.78,271.662,10.602,23.826,46.968
1314,"1131314","Santo Tirso",12614.838,0,31.35,684,705.09,818.748,26.448,193.344,106.476
1318,"1131318","Trofa",29126.022,0,622.554,1326.96,682.062,1922.724,121.866,855.684,97.014
311,"1130311","Vieira do Minho",669.3,0,590.064,186.618,27.018,389.196,0,47.652,122.094
312,"1130312","Vila Nova de Famalicão",74598.294,0,1458.174,2969.358,1398.666,5556.36,55.632,2137.842,723.216
314,"1130314","Vizela",916.812,0,45.714,48.108,23.142,42.408,0,0,25.08
107,"1140107","Espinho",1228.488,0,1.254,67.488,0,229.254,0,0,0
1304,"1141304","Gondomar",1045.122,0,205.884,59.052,1071.144,82.878,15.846,66.234,18.81
1306,"1141306","Maia",23469.528,0,192.66,1146.384,1121.304,1554.732,7.98,1184.118,143.982
1308,"1141308","Matosinhos",19793.286,0,390.108,960.906,728.232,1236.9,10.602,341.772,68.856
1312,"1141312","Porto",0,0,36.138,0,32.718,0,0,0,0
1313,"1141313","Póvoa de Varzim",87506.49,0,714.096,3647.316,863.094,6032.196,45.03,2018.598,103.284
1315,"1141315","Valongo",4923.156,0,109.554,238.374,787.968,188.784,0,143.07,34.428
1316,"1141316","Vila do Conde",181439.664,0,1034.322,8026.74,1460.34,13050.834,50.388,3041.178,156.522
1317,"1141317","Vila Nova de Gaia",1045.122,0,224.01,36.138,213.864,94.392,26.448,15.846,103.284
1301,"1151301","Amarante",1668.582,0,234.84,180.576,732.108,260.148,37.05,113.886,109.554
1302,"1151302","Baião",18.312,0,272.118,37.278,75.126,77.064,10.602,119.244,31.35
304,"1150304","Cabeceiras de Basto",229.206,0,1141.482,78.318,23.142,298.68,2.622,47.652,184.68
106,"1150106","Castelo de Paiva",229.206,0,326.268,25.308,177.27,173.394,5.244,63.612,65.778
305,"1150305","Celorico de Basto",2126.868,0,610.47,190.266,306.318,339.036,7.98,299.364,46.968
1804,"1151804","Cinfães",18.312,0,444.372,260.148,51.984,188.784,7.98,283.404,84.474
1303,"1151303","Felgueiras",5491.56,0,935.598,249.204,522.12,641.592,45.03,317.832,197.22
1305,"1151305","Lousada",3731.298,0,809.172,196.308,1271.556,410.4,18.582,153.672,281.808
1307,"1151307","Marco de Canaveses",284.262,0,197.448,57.798,242.706,55.86,39.786,156.294,72.048
1705,"1151705","Mondim de Basto",9.216,0,397.404,115.596,156.066,186.846,0,129.846,68.856
1309,"1151309","Paços de Ferreira",5179.77,0,30.096,291.384,387.258,446.994,13.224,68.856,56.316
1310,"1151310","Paredes",2887.848,0,242.022,204.744,1419.87,317.832,68.856,58.254,272.346
1311,"1151311","Penafiel",5528.184,0,221.616,215.574,703.152,412.338,31.806,227.772,726.294
1813,"1151813","Resende",678.396,0,50.616,78.318,11.514,100.206,0,55.632,34.428
1709,"1151709","Ribeira de Pena",1879.356,0,940.386,219.108,73.188,460.446,0,333.792,97.014
104,"1160104","Arouca",15924.468,0,466.032,901.854,601.122,1362.072,39.786,558.942,153.444
113,"1160113","Oliveira de Azeméis",29896.098,0,309.51,1257.078,1080.834,2011.416,58.254,492.708,165.984
109,"1160109","Santa Maria da Feira",6958.344,0,183.084,504.564,610.698,643.53,151.05,174.876,87.666
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",2942.904,0,445.512,109.554,79.002,186.846,29.184,55.632,40.698
1701,"1171701","Alijó",73.368,0,51.756,46.968,13.452,48.108,0,558.942,31.35
1801,"1171801","Armamar",0,0,8.436,0,0,0,5.244,0,3.078
403,"1170403","Carrazeda de Ansiães",128.31,0,91.542,10.83,23.142,57.798,2.622,111.264,9.348
