"agrarian_region_id","agrarian_region","2009"
"Entre Douro e Minho",1,37.3900925951346
"Trás-os-Montes",2,35.5280925949386
"Beira Litoral",3,34.4577592614926
"Beira Interior",4,29.1630925942686
"Ribatejo e Oeste",5,42.9064259290486
"Alentejo",6,28.4790925941966
"Algarve",7,48.9199259296816
