"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",0,0,0.037434408874,0.401785218303,1.196631729783,0.401785218303
1602,"1111602","Caminha",0,0,0.018717204437,0.172816802496,0.551522853799,0.154099598059
1603,"1111603","Melgaço",0,0,0.018717204437,0.228968415807,0.930228905102,0.074868817748
1604,"1111604","Monção",0,0,0.037434408874,0.401785218303,1.61277218996,0.191534006933
1605,"1111605","Paredes de Coura",0,0,0.037434408874,0.266402824681,0.967663313976,0.21025121137
1606,"1111606","Ponte da Barca",0,0,0.018717204437,0.172816802496,0.60767446711,0.135382393622
1607,"1111607","Ponte de Lima",0,0,0.131020431059,1.298941677094,2.388901497003,1.088690465724
1608,"1111608","Valença",0,0,0.112303226622,1.05125605685,1.991478241263,0.649470838547
1609,"1111609","Viana do Castelo",0,0,0.074868817748,0.780491269606,2.82812112418,0.724339656295
1610,"1111610","Vila Nova de Cerveira",0,0,0,0.074868817748,0.285120029118,0.037434408874
301,"1120301","Amares",0,0,0.565878095673,5.322425176872,22.938799506306,0.285120029118
302,"1120302","Barcelos",0,0,0.093586022185,0.878439254354,2.809403919743,1.144842079035
303,"1120303","Braga",0,0,0.056151613311,0.63075363411,1.650206598834,0.761774065169
306,"1120306","Esposende",0,0,0.037434408874,0.266402824681,0.551522853799,0.551522853799
310,"1120310","Terras de Bouro",0,0,0.037434408874,0.364350809429,0.39742325574,0.401785218303
313,"1120313","Vila Verde",0,0,0.131020431059,1.317658881531,1.631489394397,1.088690465724
307,"1130307","Fafe",0,0,0.074868817748,0.649470838547,2.066347059011,0.476654036051
308,"1130308","Guimarães",0,0,0.074868817748,0.705622451858,1.365086569716,1.009459685413
309,"1130309","Póvoa de Lanhoso",0,0,0.112303226622,1.069973261287,1.972761036826,1.373810494842
1314,"1131314","Santo Tirso",0,0,0.093586022185,0.972025276539,2.748890343869,0.990742480976
1318,"1131318","Trofa",0,0,0.018717204437,0.172816802496,0.719977693732,0.191534006933
311,"1130311","Vieira do Minho",0,0,0.056151613311,0.495371240488,0.948946109539,0.551522853799
312,"1130312","Vila Nova de Famalicão",0,0,1.094321782472,10.434599142374,15.538764636927,10.948687587299
314,"1130314","Vizela",0,0,0,0.037434408874,0.131020431059,0.037434408874
107,"1140107","Espinho",0,0,0,0.018717204437,0.056151613311,0
1304,"1141304","Gondomar",0,0,0,0.093586022185,0.532805649362,0.037434408874
1306,"1141306","Maia",0,0,0,0.074868817748,0.359988846866,0.056151613311
1308,"1141308","Matosinhos",0,0,0,0.093586022185,0.149737635496,0.074868817748
1312,"1141312","Porto",0,0,0,0,0.018717204437,0
1313,"1141313","Póvoa de Varzim",0,0,0.341271642429,3.224275025735,8.554870227725,3.10760983655
1315,"1141315","Valongo",0,0,0,0.018717204437,0.074868817748,0.018717204437
1316,"1141316","Vila do Conde",0,0,0.018717204437,0.21025121137,0.892794496228,0.172816802496
1317,"1141317","Vila Nova de Gaia",0,0,0.018717204437,0.21025121137,0.60767446711,0.154099598059
1301,"1151301","Amarante",0,0,0.074868817748,0.743056860732,2.846838328617,0.649470838547
1302,"1151302","Baião",0,0,0.056151613311,0.495371240488,2.40761870144,0.266402824681
304,"1150304","Cabeceiras de Basto",0,0,0.074868817748,0.724339656295,1.879175014641,0.84100484548
106,"1150106","Castelo de Paiva",0,0,0.037434408874,0.303837233555,1.271500547531,0.266402824681
305,"1150305","Celorico de Basto",0,0,0.074868817748,0.705622451858,2.085064263448,0.724339656295
1804,"1151804","Cinfães",0,0,0.037434408874,0.439219627177,1.439955387464,0.649470838547
1303,"1151303","Felgueiras",0,0,0.622029708984,5.953178810982,10.812751293669,7.761846970438
1305,"1151305","Lousada",0,0,0.037434408874,0.401785218303,1.519186167775,0.285120029118
1307,"1151307","Marco de Canaveses",0,0,0.037434408874,0.364350809429,1.519186167775,0.322554437992
1705,"1151705","Mondim de Basto",0,0,0.037434408874,0.322554437992,0.719977693732,0.649470838547
1309,"1151309","Paços de Ferreira",0,0,0.018717204437,0.135382393622,0.514088444925,0.154099598059
1310,"1151310","Paredes",0,0,0.056151613311,0.514088444925,1.879175014641,0.341271642429
1311,"1151311","Penafiel",0,0,0.074868817748,0.743056860732,2.959141555239,0.63075363411
1813,"1151813","Resende",0,0,0.037434408874,0.266402824681,1.177914525346,0.266402824681
1709,"1151709","Ribeira de Pena",0,0,0.037434408874,0.285120029118,0.626391671547,0.383068013866
104,"1160104","Arouca",0,0,0.074868817748,0.822287641043,2.748890343869,0.799208474043
113,"1160113","Oliveira de Azeméis",0,0,0.359988846866,3.336578252357,3.908087664778,4.042200704215
109,"1160109","Santa Maria da Feira",0,0,0.266402824681,2.401987384692,6.904663628891,3.224275025735
116,"1160116","São João da Madeira",0,0,0,0,0,0
119,"1160119","Vale de Cambra",0,0,0.037434408874,0.42050242274,1.40252097859,0.668188042984
1701,"1171701","Alijó",0,0,0.018717204437,0.172816802496,0.453574869051,0.172816802496
1801,"1171801","Armamar",0,0,0.018717204437,0.154099598059,0.514088444925,0.135382393622
403,"1170403","Carrazeda de Ansiães",0,0,0.037434408874,0.383068013866,0.874077291791,0.322554437992
404,"1170404","Freixo de Espada à Cinta",0,0,0,0.074868817748,0.247685620244,0.056151613311
1805,"1171805","Lamego",0,0,0.018717204437,0.228968415807,1.042532131724,0.172816802496
1704,"1171704","Mesão Frio",0,0,0,0.018717204437,0.056151613311,0.018717204437
1807,"1171807","Moimenta da Beira",0,0,0.247685620244,2.173018968885,4.571913745199,1.944050553078
1812,"1171812","Penedono",0,0,0.018717204437,0.172816802496,0.532805649362,0.266402824681
1708,"1171708","Peso da Régua",0,0,0,0.037434408874,0.21025121137,0
1710,"1171710","Sabrosa",0,0,0.018717204437,0.172816802496,0.645108875984,0.093586022185
1711,"1171711","Santa Marta de Penaguião",0,0,0,0,0.018717204437,0.018717204437
1815,"1171815","São João da Pesqueira",0,0,0,0.074868817748,0.228968415807,0.093586022185
1818,"1171818","Sernancelhe",0,0,0.037434408874,0.285120029118,0.836642882917,0.495371240488
1819,"1171819","Tabuaço",0,0,0,0.056151613311,0.228968415807,0.074868817748
1820,"1171820","Tarouca",0,0,0.018717204437,0.21025121137,0.892794496228,0.154099598059
409,"1170409","Torre de Moncorvo",0,0,0.018717204437,0.154099598059,0.378706051303,0.172816802496
410,"1170410","Vila Flor",0,0,0.018717204437,0.172816802496,0.285120029118,0.21025121137
914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0.037434408874,0.018717204437
1714,"1171714","Vila Real",0,0,0.037434408874,0.401785218303,1.159197320909,0.439219627177
401,"1180401","Alfândega da Fé",0,0,0.018717204437,0.172816802496,0.228968415807,0.21025121137
1702,"1181702","Boticas",0,0,0.056151613311,0.532805649362,1.725075416582,0.761774065169
402,"1180402","Bragança",0,0,0.18717204437,1.962767757515,4.099621671711,2.345835771381
1703,"1181703","Chaves",0,0,0.453574869051,4.215017506711,12.939611928554,3.261709434609
405,"1180405","Macedo de Cavaleiros",0,0,0.093586022185,0.878439254354,2.505566686188,0.990742480976
406,"1180406","Miranda do Douro",0,0,0.112303226622,1.069973261287,1.631489394397,0.780491269606
407,"1180407","Mirandela",0,0,0.18717204437,1.906616144204,5.04856778125,2.308401362507
408,"1180408","Mogadouro",0,0,0.093586022185,0.915873663228,0.930228905102,0.322554437992
1706,"1181706","Montalegre",0,0,0.131020431059,1.373810494842,5.179588212309,1.677647728397
1707,"1181707","Murça",0,0,0.037434408874,0.266402824681,0.514088444925,0.266402824681
1712,"1181712","Valpaços",0,0,0.131020431059,1.219710896783,3.604250431223,0.878439254354
1713,"1181713","Vila Pouca de Aguiar",0,0,0.037434408874,0.42050242274,1.271500547531,0.439219627177
411,"1180411","Vimioso",0,0,0.037434408874,0.285120029118,1.177914525346,0.093586022185
412,"1180412","Vinhais",0,0,0.285120029118,2.649673004936,5.520859854738,3.242992230172
101,"1610101","Águeda",0,0,0.093586022185,2.612238596062,3.529381613475,0.915873663228
102,"1610102","Albergaria-a-Velha",0,0,0.074868817748,2.28968415807,4.0203908914,1.23842810122
103,"1610103","Anadia",0,0,0.149737635496,4.121431484526,1.991478241263,1.298941677094
105,"1610105","Aveiro",0,0,0.056151613311,1.467396517027,1.687641007708,0.668188042984
108,"1610108","Estarreja",0,0,0.056151613311,1.775595713145,2.524283890625,0.743056860732
110,"1610110","Ílhavo",0,0,0,0.191534006933,0.341271642429,0.21025121137
111,"1610111","Mealhada",0,0,0.112303226622,3.415809032668,1.631489394397,1.486113721464
112,"1610112","Murtosa",0,0,0.018717204437,0.668188042984,1.061249336161,0.476654036051
114,"1610114","Oliveira do Bairro",0,0,0.074868817748,2.383270180255,1.650206598834,0.705622451858
115,"1610115","Ovar",0,0,0.018717204437,0.457936831614,1.079966540598,0.668188042984
117,"1610117","Sever do Vouga",0,0,0.037434408874,1.182276487909,1.575337781086,0.743056860732
118,"1610118","Vagos",0,0,0.074868817748,2.345835771381,2.201729452633,1.02817688985
602,"1620602","Cantanhede",0,0,0.416140460177,11.177656003106,4.23064210277,2.593521391625
603,"1620603","Coimbra",0,0,0.093586022185,2.49993536944,2.314032679255,1.069973261287
604,"1620604","Condeixa-a-Nova",0,0,0.018717204437,0.364350809429,0.453574869051,0.401785218303
605,"1620605","Figueira da Foz",0,0,0.205889248807,5.990613219856,9.428947519516,4.635519929451
608,"1620608","Mira",0,0,0.285120029118,7.724412561564,11.28940532972,5.532676388242
610,"1620610","Montemor-o-Velho",0,0,0.341271642429,9.196171041154,3.281695993231,2.556086982751
613,"1620613","Penacova",0,0,0.018717204437,0.457936831614,1.327652160842,0.303837233555
615,"1620615","Soure",0,0,0.037434408874,1.200993692346,1.159197320909,0.705622451858
1004,"1631004","Batalha",0,0,0.491009277925,13.621439759235,19.862992761882,13.733742985857
1009,"1631009","Leiria",0,0,7.257197904816,198.66916220272,307.24718047925,184.575430369997
1010,"1631010","Marinha Grande",0,0,0,0.074868817748,0.093586022185,0.074868817748
1015,"1631015","Pombal",0,0,0.98201855585,27.088779920411,25.935375470419,18.102860090627
1016,"1631016","Porto de Mós",0,0,3.876284572652,105.963125576263,146.024843742376,81.776066243595
1002,"1641002","Alvaiázere",0,0,0.018717204437,0.42050242274,0.738694898169,0.364350809429
1003,"1641003","Ansião",0,0,0.112303226622,3.434526237105,4.305510920518,2.462500960566
601,"1640601","Arganil",0,0,0,0.266402824681,0.81792567848,0.266402824681
1007,"1641007","Castanheira de Pêra",0,0,0,0.056151613311,0.037434408874,0.074868817748
1008,"1641008","Figueiró dos Vinhos",0,0,0,0.228968415807,0.416140460177,0.247685620244
606,"1640606","Góis",0,0,0.093586022185,2.859924216306,5.974434723789,3.546829463727
607,"1640607","Lousã",0,0,0,0.266402824681,0.378706051303,0.285120029118
609,"1640609","Miranda do Corvo",0,0,0,0.247685620244,0.60767446711,0.266402824681
611,"1640611","Oliveira do Hospital",0,0,0,0.228968415807,0.757412102606,0.154099598059
612,"1640612","Pampilhosa da Serra",0,0,0,0.056151613311,0.191534006933,0.056151613311
1013,"1641013","Pedrógão Grande",0,0,0,0.154099598059,0.322554437992,0.154099598059
614,"1640614","Penela",0,0,0,0.21025121137,0.39742325574,0.191534006933
616,"1640616","Tábua",0,0,0.037434408874,0.799208474043,1.762509825456,0.593319225236
617,"1640617","Vila Nova de Poiares",0,0,0,0.112303226622,0.266402824681,0.21025121137
901,"1650901","Aguiar da Beira",0,0,0.149737635496,4.560651111703,3.131958357735,7.172889707765
1802,"1651802","Carregal do Sal",0,0,0.056151613311,1.621496115086,1.252783343094,3.032741018802
