"Muni_ID","ID","Muni","Ewes","Other_ovine"
1601,"1111601","Arcos de Valdevez",1939.7514,634.1339
1602,"1111602","Caminha",334.9449,276.1497
1603,"1111603","Melgaço",1085.739,408.6323
1604,"1111604","Monção",2585.6033,760.9934
1605,"1111605","Paredes de Coura",1670.2167,353.3463
1606,"1111606","Ponte da Barca",324.2188,66.0121
1607,"1111607","Ponte de Lima",1623.1462,526.216
1608,"1111608","Valença",788.5271,258.2067
1609,"1111609","Viana do Castelo",637.178,199.4182
1610,"1111610","Vila Nova de Cerveira",375.332,162.6771
301,"1120301","Amares",362.0886,75.7463
302,"1120302","Barcelos",537.0105,200.9369
303,"1120303","Braga",477.6201,81.301
306,"1120306","Esposende",86.9308,38.3349
310,"1120310","Terras de Bouro",135.0683,28.6691
313,"1120313","Vila Verde",1524.9558,290.5218
307,"1130307","Fafe",850.4348,183.5958
308,"1130308","Guimarães",270.5266,36.2827
309,"1130309","Póvoa de Lanhoso",439.7503,85.4054
1314,"1131314","Santo Tirso",365.5978,140.623
1318,"1131318","Trofa",94.1477,34.2989
311,"1130311","Vieira do Minho",831.5683,181.5436
312,"1130312","Vila Nova de Famalicão",192.263,65.9437
314,"1130314","Vizela",22.0474,4.5628
107,"1140107","Espinho",6.0882,0.5335
1304,"1141304","Gondomar",321.1747,89.5165
1306,"1141306","Maia",128.905,45.025
1308,"1141308","Matosinhos",75.6712,39.8536
1312,"1141312","Porto",6.6217,2.0522
1313,"1141313","Póvoa de Varzim",54.6841,6.6901
1315,"1141315","Valongo",127.3863,17.8746
1316,"1141316","Vila do Conde",167.1715,48.5959
1317,"1141317","Vila Nova de Gaia",210.7395,54.1573
1301,"1151301","Amarante",861.6944,283.8317
1302,"1151302","Baião",987.4869,566.1447
304,"1150304","Cabeceiras de Basto",965.5012,143.6671
106,"1150106","Castelo de Paiva",605.9983,307.4045
305,"1150305","Celorico de Basto",698.0938,139.5627
1804,"1151804","Cinfães",1430.8765,681.2111
1303,"1151303","Felgueiras",104.8738,27.0753
1305,"1151305","Lousada",216.8277,45.4834
1307,"1151307","Marco de Canaveses",936.8321,366.193
1705,"1151705","Mondim de Basto",108.383,30.7213
1309,"1151309","Paços de Ferreira",289.9199,179.5598
1310,"1151310","Paredes",448.951,100.701
1311,"1151311","Penafiel",547.7366,68.5227
1813,"1151813","Resende",379.5048,164.1274
1709,"1151709","Ribeira de Pena",183.0623,45.4834
104,"1160104","Arouca",669.9582,278.7354
113,"1160113","Oliveira de Azeméis",115.0664,60.3139
109,"1160109","Santa Maria da Feira",282.7714,115.0664
116,"1160116","São João da Madeira",0,0
119,"1160119","Vale de Cambra",264.3633,104.8738
1701,"1171701","Alijó",425.4466,33.697
1801,"1171801","Armamar",138.6392,13.2367
403,"1170403","Carrazeda de Ansiães",1183.8543,63.9599
404,"1170404","Freixo de Espada à Cinta",1370.0358,91.4936
1805,"1171805","Lamego",566.6715,103.3551
1704,"1171704","Mesão Frio",5.0963,1.0603
1807,"1171807","Moimenta da Beira",701.1379,107.8495
1812,"1171812","Penedono",680.6776,89.9749
1708,"1171708","Peso da Régua",147.7715,11.7864
1710,"1171710","Sabrosa",233.1836,24.4963
1711,"1171711","Santa Marta de Penaguião",114.608,17.8746
1815,"1171815","São João da Pesqueira",526.2844,54.1573
1818,"1171818","Sernancelhe",727.6864,87.3892
1819,"1171819","Tabuaço",315.5449,34.8257
1820,"1171820","Tarouca",151.8826,31.1864
409,"1170409","Torre de Moncorvo",3505.6278,286.8758
410,"1170410","Vila Flor",1425.7802,187.1667
914,"1170914","Vila Nova de Foz Côa",1491.1904,70.0481
1714,"1171714","Vila Real",1524.4974,171.8778
401,"1180401","Alfândega da Fé",1979.6734,132.4142
1702,"1181702","Boticas",903.1418,70.5749
402,"1180402","Bragança",10063.8213,1870.6952
1703,"1181703","Chaves",4661.3398,921.0848
405,"1180405","Macedo de Cavaleiros",5538.3982,624.4064
406,"1180406","Miranda do Douro",4633.2726,1071.3736
407,"1180407","Mirandela",4855.7301,540.5197
408,"1180408","Mogadouro",5925.5099,1074.9445
1706,"1181706","Montalegre",2154.0001,351.3692
1707,"1181707","Murça",361.5618,21.5206
1712,"1181712","Valpaços",3125.1995,434.7224
1713,"1181713","Vila Pouca de Aguiar",1704.4472,301.7063
411,"1180411","Vimioso",2865.3306,410.6161
412,"1180412","Vinhais",4575.9344,1028.4692
101,"1610101","Águeda",620.3704,228.6141
102,"1610102","Albergaria-a-Velha",153.9348,16.8827
103,"1610103","Anadia",285.3571,84.947
105,"1610105","Aveiro",141.6833,69.583
108,"1610108","Estarreja",171.8094,30.1945
110,"1610110","Ílhavo",13.2367,4.6379
111,"1610111","Mealhada",115.0664,33.7654
112,"1610112","Murtosa",45.4834,14.3721
114,"1610114","Oliveira do Bairro",88.983,18.9349
115,"1610115","Ovar",52.1735,12.2448
117,"1610117","Sever do Vouga",107.3911,38.3349
118,"1610118","Vagos",102.2948,28.0672
602,"1620602","Cantanhede",226.5619,78.7904
603,"1620603","Coimbra",638.245,137.0521
604,"1620604","Condeixa-a-Nova",438.2933,138.1124
605,"1620605","Figueira da Foz",553.298,79.2488
608,"1620608","Mira",8.7423,3.5776
610,"1620610","Montemor-o-Velho",1376.7259,196.3741
613,"1620613","Penacova",582.4939,228.0873
615,"1620615","Soure",954.3167,148.8385
1004,"1631004","Batalha",196.8325,71.1084
1009,"1631009","Leiria",1018.6666,382.0154
1010,"1631010","Marinha Grande",58.7885,14.3721
1015,"1631015","Pombal",1831.3,579.9082
1016,"1631016","Porto de Mós",948.6185,249.0744
1002,"1641002","Alvaiázere",625.4667,95.6731
1003,"1641003","Ansião",1337.8575,185.5796
601,"1640601","Arganil",645.8519,156.5138
1007,"1641007","Castanheira de Pêra",51.1132,15.8908
1008,"1641008","Figueiró dos Vinhos",144.269,45.025
606,"1640606","Góis",44.4915,11.2529
607,"1640607","Lousã",115.0664,25.0231
609,"1640609","Miranda do Corvo",145.1925,49.0543
611,"1640611","Oliveira do Hospital",2367.7153,245.4968
612,"1640612","Pampilhosa da Serra",82.8948,10.7945
1013,"1641013","Pedrógão Grande",155.987,28.1356
614,"1640614","Penela",658.6986,69.0562
616,"1640616","Tábua",1417.0379,199.945
617,"1640617","Vila Nova de Poiares",41.4474,17.8746
901,"1650901","Aguiar da Beira",1212.5234,149.8304
1802,"1651802","Carregal do Sal",750.7257,67.004
1803,"1651803","Castro Daire",1013.5703,202.5307
1806,"1651806","Mangualde",2305.3492,157.0473
1808,"1651808","Mortágua",1169.0238,300.646
1809,"1651809","Nelas",1032.0468,65.4102
1810,"1651810","Oliveira de Frades",341.1015,87.4576
1811,"1651811","Penalva do Castelo",835.1459,37.8014
1814,"1651814","Santa Comba Dão",752.3195,79.7823
1816,"1651816","São Pedro do Sul",929.752,273.6391
1817,"1651817","Sátão",560.4465,103.3551
1821,"1651821","Tondela",2420.484,502.6432
1822,"1651822","Vila Nova de Paiva",471.5319,82.8948
1823,"1651823","Viseu",2255.8298,558.3943
1824,"1651824","Vouzela",796.2091,156.4454
1413,"1661413","Mação",352.3544,36.3511
506,"1660506","Oleiros",86.9308,15.2889
508,"1660508","Proença-a-Nova",412.7434,176.9741
509,"1660509","Sertã",522.1116,133.4745
510,"1660510","Vila de Rei",48.5275,6.0882
905,"1670905","Fornos de Algodres",1423.728,143.2087
906,"1670906","Gouveia",2788.5924,324.7456
912,"1670912","Seia",3632.4806,221.3972
902,"1680902","Almeida",3942.8608,270.0615
903,"1680903","Celorico da Beira",4383.7398,510.3936
904,"1680904","Figueira de Castelo Rodrigo",6213.5211,203.5226
907,"1680907","Guarda",4228.2112,541.5116
908,"1680908","Manteigas",266.4906,11.2529
909,"1680909","Mêda",1772.0464,124.8006
