"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",119.2352,0,4428.04,7581.082,2046.87,10249.526,90.398,1960.492,4808.036
1602,"1111602","Caminha",1953.23296,0,633.512,349.722,1031.466,1522.606,224.552,224.552,288.572
1603,"1111603","Melgaço",0,0,891.924,610.02,254.044,1098.828,0,135.154,315.38
1604,"1111604","Monção",261.98144,0,1332.956,858.458,490.14,1065.59,202.174,1013.756,446.762
1605,"1111605","Paredes de Coura",10290.19152,0,1299.49,3819.02,879.794,4397.084,1036.134,3265.934,735.334
1606,"1111606","Ponte da Barca",2382.59168,0,272.044,1548.042,219.92,1589.854,405.348,1734.054,419.954
1607,"1111607","Ponte de Lima",43018.96256,0,6112.604,8632.02,6968.218,17251.868,1148.91,4460.486,1812.97
1608,"1111608","Valença",3620.41344,0,215.086,1129.616,1269.448,760.36,44.756,945.736,446.762
1609,"1111609","Viana do Castelo",31727.80352,0,3389.734,7332.53,12431.892,11602.398,945.736,3131.78,3704.592
1610,"1111610","Vila Nova de Cerveira",6574.61392,0,1152.222,1061.798,794.484,2080.994,135.154,90.398,78.652
301,"1120301","Amares",6097.67312,0,3129.436,1107.01,34.124,1691.34,90.398,90.398,288.572
302,"1120302","Barcelos",541090.89552,0,38775.5,87404.832,46156.32,134985.794,3604.148,34355.182,8564.358
303,"1120303","Braga",49450.27024,0,10406.008,9354.956,9387.68,18436.006,788.318,3087.024,3020.988
306,"1120306","Esposende",69720.5936,0,3073.478,10496.318,9589.652,16626.118,270.194,1914.85,1786.162
310,"1120310","Terras de Bouro",0,0,1909.51,994.98,68.248,1352.872,22.378,675.542,367.224
313,"1120313","Vila Verde",24629.72288,0,4823.86,5004.594,2385.338,7459.358,1239.308,4212.67,866.716
307,"1130307","Fafe",3096.94672,0,8135.03,1706.17,456.016,1014.404,22.378,247.816,315.38
308,"1130308","Guimarães",38611.98096,0,9162.476,7140.936,4888.224,12093.424,765.94,1396.726,3100.526
309,"1130309","Póvoa de Lanhoso",8789.33216,0,3954.542,1886.904,270.22,2385.338,90.398,202.174,394.032
1314,"1131314","Santo Tirso",32775.79312,0,293.65,6418,6189.91,7187.252,224.552,1644.656,893.524
1318,"1131318","Trofa",75675.52048,0,5841.446,12451.04,5987.938,16879.276,1036.134,7277.316,813.986
311,"1130311","Vieira do Minho",1738.8336,0,5536.936,1751.382,236.982,3416.804,0,405.348,1024.906
312,"1130312","Vila Nova de Famalicão",193821.90576,0,13681.826,27861.642,12278.334,48778.64,473.368,18181.158,6068.784
314,"1130314","Vizela",2382.59168,0,429.286,451.892,202.858,372.592,0,0,210.92
107,"1140107","Espinho",3191.61472,0,11.746,633.512,0,2012.746,0,0,0
1304,"1141304","Gondomar",2715.73008,0,1932.116,553.948,9403.856,727.122,135.154,562.766,158.19
1306,"1141306","Maia",60978.84352,0,1807.34,10756.616,9843.696,13649.268,68.02,10069.882,1208.018
1308,"1141308","Matosinhos",51427.57424,0,3660.892,9016.094,6392.768,10858.1,90.398,2906.228,578.144
1312,"1141312","Porto",0,0,338.862,0,287.282,0,0,0,0
1313,"1141313","Póvoa de Varzim",227360.196,0,6699.904,34222.684,7576.906,52955.804,382.97,17166.402,866.716
1315,"1141315","Valongo",12791.52224,0,1028.446,2236.626,6917.032,1657.216,0,1216.93,288.572
1316,"1141316","Vila do Conde",471418.38016,0,9704.678,75315.26,12820.66,114572.166,428.612,25862.822,1313.478
1317,"1141317","Vila Nova de Gaia",2715.73008,0,2101.99,338.862,1877.136,828.608,224.552,135.154,866.716
1301,"1151301","Amarante",4335.32848,0,2203.16,1694.424,6426.892,2283.852,314.95,968.114,919.446
1302,"1151302","Baião",47.58208,0,2552.882,349.722,659.874,676.936,90.398,1013.756,262.65
304,"1150304","Cabeceiras de Basto",595.11984,0,10710.518,734.682,202.858,2622.32,22.378,405.348,1549.32
106,"1150106","Castelo de Paiva",595.11984,0,3061.732,237.692,1555.73,1522.606,44.756,541.388,552.222
305,"1150305","Celorico de Basto",5526.06432,0,5728.53,1785.734,2688.682,2975.964,68.02,2545.636,394.032
1804,"1151804","Cinfães",47.58208,0,4169.628,2440.852,456.016,1657.216,68.02,2410.596,708.526
1303,"1151303","Felgueiras",14267.8144,0,8778.402,2338.796,4583.88,5632.408,382.97,2703.168,1654.78
1305,"1151305","Lousada",9694.57552,0,7592.828,1841.692,11162.444,3602.6,158.418,1307.328,2365.192
1307,"1151307","Marco de Canaveses",738.42608,0,1852.552,542.202,2130.294,490.14,338.214,1328.706,604.952
1705,"1151705","Mondim de Basto",24.07104,0,3728.596,1084.404,1369.934,1640.154,0,1104.154,578.144
1309,"1151309","Paços de Ferreira",13458.2952,0,281.904,2733.616,3399.742,3924.006,112.776,585.144,472.684
1310,"1151310","Paredes",7503.36832,0,2270.978,1921.256,12465.13,2790.168,585.144,495.746,2285.654
1311,"1151311","Penafiel",14363.53856,0,2079.384,2022.426,6172.848,3619.662,270.194,1937.228,6094.706
1813,"1151813","Resende",1762.90464,0,474.384,734.682,101.486,879.794,0,473.368,288.572
1709,"1151709","Ribeira de Pena",4882.86624,0,8823.614,2055.892,642.812,4042.554,0,2838.208,813.986
104,"1160104","Arouca",41375.29312,0,4372.968,8462.146,5276.878,11957.928,338.214,4753.058,1287.556
113,"1160113","Oliveira de Azeméis",77676.33552,0,2904.49,11794.922,9488.166,17657.584,495.746,4190.292,1393.016
109,"1160109","Santa Maria da Feira",18079.11616,0,1717.916,4734.436,5361.302,5649.47,1284.95,1487.124,735.334
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",7646.67456,0,4180.488,1028.446,693.998,1640.154,247.816,473.368,341.302
1701,"1171701","Alijó",190.88832,0,485.244,441.032,118.548,421.892,0,4753.058,262.65
1801,"1171801","Armamar",0,0,79.564,0,0,0,44.756,0,25.922
403,"1170403","Carrazeda de Ansiães",333.1384,0,858.458,101.17,202.858,507.202,22.378,945.736,78.652
404,"1170404","Freixo de Espada à Cinta",24.07104,0,757.288,0,17.062,236.982,0,518.124,0
1805,"1171805","Lamego",0,0,474.384,168.988,118.548,438.954,224.552,224.552,158.19
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",22486.09776,0,1198.32,3061.732,1352.872,5512.974,607.522,7614.644,630.874
1812,"1171812","Penedono",3382.50304,0,215.086,496.99,219.92,372.592,0,202.174,105.46
1708,"1171708","Peso da Régua",24.07104,0,67.818,0,17.062,0,0,0,0
1710,"1171710","Sabrosa",3501.73824,0,361.468,260.298,34.124,1488.482,44.756,1779.696,131.382
1711,"1171711","Santa Marta de Penaguião",71.65312,0,67.818,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",24.07104,0,11.746,34.352,51.186,0,0,1013.756,25.922
1818,"1171818","Sernancelhe",6002.50896,0,587.414,745.542,219.92,1589.854,428.612,1824.452,105.46
1819,"1171819","Tabuaço",0,0,281.904,11.746,17.062,51.186,0,607.522,25.922
1820,"1171820","Tarouca",5288.15392,0,281.904,847.712,287.282,981.28,22.378,1058.512,210.92
409,"1170409","Torre de Moncorvo",0,0,90.424,0,0,51.186,0,22.378,0
410,"1170410","Vila Flor",71.65312,0,926.276,22.606,862.732,321.406,765.94,135.154,52.73
914,"1170914","Vila Nova de Foz Côa",47.58208,0,0,0,101.486,135.61,22.378,0,0
1714,"1171714","Vila Real",9027.80256,0,9603.508,3716.85,1555.73,8558.186,2523.258,8966.614,1838.892
401,"1180401","Alfândega da Fé",548.03392,0,507.85,361.468,101.486,947.156,1126.532,2162.666,394.032
1702,"1181702","Boticas",2524.84176,0,11829.274,711.19,389.654,1048.528,22.378,10160.28,2048.812
402,"1180402","Bragança",4621.38096,0,11693.752,2620.7,947.156,5834.38,924.358,17077.004,3389.098
1703,"1181703","Chaves",43542.42928,0,8892.318,6519.17,1369.934,13344.924,562.766,7592.266,1234.826
405,"1180405","Macedo de Cavaleiros",3144.5288,0,10100.498,1649.212,760.36,8642.496,4303.068,10520.872,2785.146
406,"1180406","Miranda do Douro",15125.47568,0,13953.87,2733.616,254.044,7525.72,22.378,7050.878,1681.588
407,"1180407","Mirandela",1881.57984,0,1785.734,633.512,406.716,2807.23,338.214,405.348,262.65
408,"1180408","Mogadouro",77723.9176,0,7355.136,11016.028,997.342,15204.998,1307.328,5384.844,1444.86
1706,"1181706","Montalegre",8050.90608,0,35635.204,3085.224,1150.014,11500.912,968.114,25096.882,6882.77
