"Muni_ID","ID","Muni","Does","Other_caprine"
116,"1160116","São João da Madeira",0,0
119,"1160119","Vale de Cambra",0,92.5613
1701,"1171701","Alijó",124.2767,4.562
1801,"1171801","Armamar",17.2907,0.6703
403,"1170403","Carrazeda de Ansiães",65.093,9.0489
404,"1170404","Freixo de Espada à Cinta",68.1642,2.476
1805,"1171805","Lamego",16.1553,10.3962
1704,"1171704","Mesão Frio",0,0
1807,"1171807","Moimenta da Beira",50.8051,26.9415
1812,"1171812","Penedono",50.1348,5.7658
1708,"1171708","Peso da Régua",12.2703,0.0684
1710,"1171710","Sabrosa",5.2323,7.1748
1711,"1171711","Santa Marta de Penaguião",0,1.2038
1815,"1171815","São João da Pesqueira",100.4815,11.6684
1818,"1171818","Sernancelhe",142.6961,13.5425
1819,"1171819","Tabuaço",0.7454,1.3406
1820,"1171820","Tarouca",53.3495,10.2527
409,"1170409","Torre de Moncorvo",159.6652,10.2527
410,"1170410","Vila Flor",130.5009,10.3962
914,"1170914","Vila Nova de Foz Côa",71.9875,3.8166
1714,"1171714","Vila Real",51.4754,59.7172
401,"1180401","Alfândega da Fé",147.4016,19.3016
1702,"1181702","Boticas",21.3192,44.5125
402,"1180402","Bragança",92.7048,144.1802
1703,"1181703","Chaves",23.0498,54.1633
405,"1180405","Macedo de Cavaleiros",250.9543,116.5684
406,"1180406","Miranda do Douro",8.9805,25.2109
407,"1180407","Mirandela",250.284,83.054
408,"1180408","Mogadouro",171.1901,215.6342
1706,"1181706","Montalegre",91.3575,141.6358
1707,"1181707","Murça",147.9968,41.893
1712,"1181712","Valpaços",137.0054,79.1623
1713,"1181713","Vila Pouca de Aguiar",41.1543,134.3859
411,"1180411","Vimioso",155.0348,57.3096
412,"1180412","Vinhais",1.2722,32.7757
101,"1610101","Águeda",3.8917,43.6303
102,"1610102","Albergaria-a-Velha",21.9211,9.0489
103,"1610103","Anadia",6.5045,30.9016
105,"1610105","Aveiro",5.8342,30.8332
108,"1610108","Estarreja",21.8527,26.3396
110,"1610110","Ílhavo",0.6019,9.124
111,"1610111","Mealhada",10.3962,37.1942
112,"1610112","Murtosa",0.0684,6.4361
114,"1610114","Oliveira do Bairro",2.0176,8.9805
115,"1610115","Ovar",3.2898,7.038
117,"1610117","Sever do Vouga",0.6703,52.0773
118,"1610118","Vagos",10.3962,15.3415
602,"1620602","Cantanhede",39.2802,60.4559
603,"1620603","Coimbra",41.2227,119.5712
604,"1620604","Condeixa-a-Nova",170.383,88.8815
605,"1620605","Figueira da Foz",21.7776,15.3415
608,"1620608","Mira",3.8166,5.0888
610,"1620610","Montemor-o-Velho",34.1914,45.046
613,"1620613","Penacova",32.9192,86.2687
615,"1620615","Soure",182.1882,51.5505
1004,"1631004","Batalha",28.884,13.4674
1009,"1631009","Leiria",93.8335,43.0284
1010,"1631010","Marinha Grande",0,0.6703
1015,"1631015","Pombal",113.2102,77.0763
1016,"1631016","Porto de Mós",248.4099,77.815
1002,"1641002","Alvaiázere",165.2191,32.9192
1003,"1641003","Ansião",190.3549,41.2978
601,"1640601","Arganil",86.7271,111.938
1007,"1641007","Castanheira de Pêra",16.1553,11.6684
1008,"1641008","Figueiró dos Vinhos",3.2898,19.9786
606,"1640606","Góis",53.9514,45.7163
607,"1640607","Lousã",37.4061,34.1163
609,"1640609","Miranda do Corvo",46.3866,26.2712
611,"1640611","Oliveira do Hospital",118.9693,48.7942
612,"1640612","Pampilhosa da Serra",39.2802,33.446
1013,"1641013","Pedrógão Grande",32.8441,8.9121
614,"1640614","Penela",109.462,21.1757
616,"1640616","Tábua",113.9489,50.2032
617,"1640617","Vila Nova de Poiares",21.9211,16.0869
901,"1650901","Aguiar da Beira",6.9629,25.2109
1802,"1651802","Carregal do Sal",60.5994,19.3767
1803,"1651803","Castro Daire",232.8565,125.337
1806,"1651806","Mangualde",72.6578,21.7776
1808,"1651808","Mortágua",5.0888,21.2508
1809,"1651809","Nelas",45.7847,9.124
1810,"1651810","Oliveira de Frades",16.0185,117.0268
1811,"1651811","Penalva do Castelo",35.4636,4.4185
1814,"1651814","Santa Comba Dão",32.7073,14.8831
1816,"1651816","São Pedro do Sul",70.0383,232.8565
1817,"1651817","Sátão",44.3006,38.6783
1821,"1651821","Tondela",37.4061,95.776
1822,"1651822","Vila Nova de Paiva",105.4335,60.4559
1823,"1651823","Viseu",57.9799,53.493
1824,"1651824","Vouzela",3.2147,70.0383
1413,"1661413","Mação",194.315,42.4949
506,"1660506","Oleiros",338.4268,52.6792
508,"1660508","Proença-a-Nova",833.0922,133.9275
509,"1660509","Sertã",563.4999,126.0073
510,"1660510","Vila de Rei",68.3077,5.9026
905,"1670905","Fornos de Algodres",73.9984,19.2332
906,"1670906","Gouveia",232.323,82.4521
912,"1670912","Seia",253.5738,42.4265
902,"1680902","Almeida",28.4256,7.1748
903,"1680903","Celorico da Beira",147.9284,28.4256
904,"1680904","Figueira de Castelo Rodrigo",37.2626,5.1639
907,"1680907","Guarda",577.7127,135.0562
908,"1680908","Manteigas",44.9709,5.2323
909,"1680909","Mêda",54.6284,12.8722
910,"1680910","Pinhel",201.4898,28.2137
911,"1680911","Sabugal",145.3156,77.815
913,"1680913","Trancoso",164.6172,21.1073
502,"1690502","Castelo Branco",985.0491,193.1112
505,"1690505","Idanha-a-Nova",415.0447,71.5224
507,"1690507","Penamacor",352.6396,75.2022
511,"1690511","Vila Velha de Ródão",203.2955,41.2978
501,"16A0501","Belmonte",72.6578,10.8546
503,"16A0503","Covilhã",542.3926,53.9514
504,"16A0504","Fundão",797.8405,142.6961
1001,"16B1001","Alcobaça",47.7272,33.9795
1101,"16B1101","Alenquer",142.6961,28.3572
1102,"16B1102","Arruda dos Vinhos",21.2508,10.3962
1005,"16B1005","Bombarral",0,1.2722
1104,"16B1104","Cadaval",185.4029,18.6313
1006,"16B1006","Caldas da Rainha",74.5319,60.5994
1108,"16B1108","Lourinhã",355.1156,24.999
1011,"16B1011","Nazaré",7.1064,1.8057
1012,"16B1012","Óbidos",84.1827,23.7268
1014,"16B1014","Peniche",211.0038,20.047
1112,"16B1112","Sobral de Monte Agraço",0.6703,3.7482
1113,"16B1113","Torres Vedras",366.7089,25.0674
1401,"16C1401","Abrantes",140.822,62.9319
1402,"16C1402","Alcanena",234.8674,12.8722
1408,"16C1408","Constância",0,0.7454
1410,"16C1410","Entroncamento",0,0.6019
1411,"16C1411","Ferreira do Zêzere",147.9284,28.884
1421,"16C1421","Ourém",194.9169,75.9476
1417,"16C1417","Sardoal",2.476,10.2527
1418,"16C1418","Tomar",139.6182,37.4061
1419,"16C1419","Torres Novas",167.3735,54.1633
1420,"16C1420","Vila Nova da Barquinha",9.0489,2.476
1115,"1711115","Amadora",0,0.6703
1105,"1711105","Cascais",3.1463,10.9981
1106,"1711106","Lisboa",0,1.3406
1107,"1711107","Loures",94.5789,21.9211
1109,"1711109","Mafra",69.368,42.4265
1116,"1711116","Odivelas",1.8741,1.2038
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",37.8645,17.3591
1114,"1711114","Vila Franca de Xira",6.361,19.8351
1502,"1721502","Alcochete",0,0.6703
1503,"1721503","Almada",16.7572,5.1639
1504,"1721504","Barreiro",0,5.1639
1506,"1721506","Moita",36.1339,8.447
1507,"1721507","Montijo",5.7658,5.7658
1508,"1721508","Palmela",141.4239,34.6498
1510,"1721510","Seixal",24.4655,6.4361
1511,"1721511","Sesimbra",12.2703,8.9121
1512,"1721512","Setúbal",93.9086,17.4275
1501,"1811501","Alcácer do Sal",0.5335,16.0869
1505,"1811505","Grândola",10.3211,37.2626
211,"1810211","Odemira",131.985,216.838
1509,"1811509","Santiago do Cacém",11.6,70.6402
1513,"1811513","Sines",0,38.6099
1201,"1821201","Alter do Chão",44.3006,18.7064
1202,"1821202","Arronches",20.6489,10.1843
1203,"1821203","Avis",41.1543,16.0869
1204,"1821204","Campo Maior",0,1.3406
1205,"1821205","Castelo de Vide",29.5543,22.4546
1206,"1821206","Crato",160.8006,25.2109
1207,"1821207","Elvas",0.6019,12.2703
1208,"1821208","Fronteira",10.8546,21.1073
1209,"1821209","Gavião",74.5319,37.3377
1210,"1821210","Marvão",21.8527,41.7562
1211,"1821211","Monforte",41.1543,8.2418
707,"1820707","Mora",0,7.1064
1212,"1821212","Nisa",142.908,60.3875
1213,"1821213","Ponte de Sor",144.1118,72.7262
1214,"1821214","Portalegre",199.3354,134.461
701,"1830701","Alandroal",725.5727,129.899
702,"1830702","Arraiolos",201.2846,58.6569
703,"1830703","Borba",0,5.8342
704,"1830704","Estremoz",65.5514,32.2422
705,"1830705","Évora",33.3776,37.1942
706,"1830706","Montemor-o-Novo",15.485,30.2313
708,"1830708","Mourão",236.7415,18.0294
709,"1830709","Portel",104.8316,133.2572
710,"1830710","Redondo",54.7652,30.2997
711,"1830711","Reguengos de Monsaraz",215.5658,55.2987
1215,"1831215","Sousel",0,2.0176
712,"1830712","Vendas Novas",0,5.2323
713,"1830713","Viana do Alentejo",384.1431,88.7447
714,"1830714","Vila Viçosa",211.5373,39.9505
201,"1840201","Aljustrel",71.5224,45.6412
202,"1840202","Almodôvar",120.9869,68.9096
203,"1840203","Alvito",0,5.7658
204,"1840204","Barrancos",1.8741,7.038
205,"1840205","Beja",355.6424,152.422
206,"1840206","Castro Verde",40.5524,18.7748
207,"1840207","Cuba",140.2952,54.1633
208,"1840208","Ferreira do Alentejo",1.9425,12.7971
209,"1840209","Mértola",908.3628,153.6942
210,"1840210","Moura",689.7942,125.337
212,"1840212","Ourique",87.5409,100.2696
213,"1840213","Serpa",400.1549,95.8511
214,"1840214","Vidigueira",196.1891,36.0655
1403,"1851403","Almeirim",3.2898,2.0176
1404,"1851404","Alpiarça",0,36.6674
1103,"1851103","Azambuja",133.2572,15.485
1405,"1851405","Benavente",366.7089,12.2703
1406,"1851406","Cartaxo",23.1249,7.6399
1407,"1851407","Chamusca",101.5418,7.1064
1409,"1851409","Coruche",227.1591,109.3185
1412,"1851412","Golegã",0.5335,0.0684
1414,"1851414","Rio Maior",315.8354,50.8802
1415,"1851415","Salvaterra de Magos",2.5444,3.2147
1416,"1851416","Santarém",665.3287,70.6402
801,"1500801","Albufeira",0.5335,5.8342
802,"1500802","Alcoutim",288.9623,27.6118
803,"1500803","Aljezur",0.6703,41.2227
804,"1500804","Castro Marim",504.3846,73.9984
805,"1500805","Faro",16.0185,2.6128
806,"1500806","Lagoa",28.2137,1.9425
807,"1500807","Lagos",4.4936,5.8342
808,"1500808","Loulé",57.3096,33.9795
809,"1500809","Monchique",0,36.6674
810,"1500810","Olhão",0.6019,0.6019
811,"1500811","Portimão",0,4.562
812,"1500812","São Brás de Alportel",24.5339,3.2147
813,"1500813","Silves",48.2607,62.9319
814,"1500814","Tavira",88.6696,41.893
815,"1500815","Vila do Bispo",33.446,21.1073
816,"1500816","Vila Real de Santo António",24.999,2.6128
