"Muni_ID","ID","Muni","Does","Other_caprine"
110,"1610110","Ílhavo",4.56,68.74
111,"1610111","Mealhada",77.75,274.85
112,"1610112","Murtosa",0.89,47.94
114,"1610114","Oliveira do Bairro",15.35,66.96
115,"1610115","Ovar",25.36,51.5
117,"1610117","Sever do Vouga",5.45,386.08
118,"1610118","Vagos",77.75,113.01
602,"1620602","Cantanhede",292.09,448.48
603,"1620603","Coimbra",306.55,887.06
604,"1620604","Condeixa-a-Nova",1264.13,661.04
605,"1620605","Figueira da Foz",160.95,113.01
608,"1620608","Mira",28.03,37.04
610,"1620610","Montemor-o-Velho",254.05,334.58
613,"1620613","Penacova",245.04,641.13
615,"1620615","Soure",1353.67,383.41
1004,"1631004","Batalha",214.34,99.44
1009,"1631009","Leiria",696.3,319.23
1010,"1631010","Marinha Grande",0,5.45
1015,"1631015","Pombal",840.01,571.5
1016,"1631016","Porto de Mós",1844.64,577.84
1002,"1641002","Alvaiázere",1225.2,245.04
1003,"1641003","Ansião",1412.4,307.44
601,"1640601","Arganil",642.91,831
1007,"1641007","Castanheira de Pêra",120.24,87.76
1008,"1641008","Figueiró dos Vinhos",25.36,148.27
606,"1640606","Góis",399.65,340.03
607,"1640607","Lousã",278.52,253.16
609,"1640609","Miranda do Corvo",344.48,194.43
611,"1640611","Oliveira do Hospital",882.5,361.72
612,"1640612","Pampilhosa da Serra",292.09,248.71
1013,"1641013","Pedrógão Grande",244.15,65.07
614,"1640614","Penela",812.87,156.39
616,"1640616","Tábua",846.35,372.51
617,"1640617","Vila Nova de Poiares",162.73,119.35
901,"1650901","Aguiar da Beira",50.61,188.09
1802,"1651802","Carregal do Sal",451.26,144.71
1803,"1651803","Castro Daire",1727.96,929.55
1806,"1651806","Mangualde",538.91,160.95
1808,"1651808","Mortágua",37.04,158.28
1809,"1651809","Nelas",340.92,68.74
1810,"1651810","Oliveira de Frades",118.46,868.04
1811,"1651811","Penalva do Castelo",264.06,32.59
1814,"1651814","Santa Comba Dão",242.37,111.23
1816,"1651816","São Pedro do Sul",519,1727.96
1817,"1651817","Sátão",328.24,287.53
1821,"1651821","Tondela",278.52,710.76
1822,"1651822","Vila Nova de Paiva",782.17,448.48
1823,"1651823","Viseu",431.35,397.87
1824,"1651824","Vouzela",23.47,519
1413,"1661413","Mação",1443.21,315.56
506,"1660506","Oleiros",2512.91,390.64
508,"1660508","Proença-a-Nova",6184.06,994.62
509,"1660509","Sertã",4183.03,935
510,"1660510","Vila de Rei",508.21,44.27
905,"1670905","Fornos de Algodres",549.81,141.93
906,"1670906","Gouveia",1725.29,613.1
912,"1670912","Seia",1883.57,314.67
902,"1680902","Almeida",211.56,54.28
903,"1680903","Celorico da Beira",1097.73,211.56
904,"1680904","Figueira de Castelo Rodrigo",276.74,38.93
907,"1680907","Guarda",4288.81,1001.85
908,"1680908","Manteigas",333.69,39.82
909,"1680909","Mêda",405.1,95.88
910,"1680910","Pinhel",1496.49,208.89
911,"1680911","Sabugal",1077.82,577.84
913,"1680913","Trancoso",1221.64,155.5
502,"1690502","Castelo Branco",7313.49,1434.09
505,"1690505","Idanha-a-Nova",3081.63,531.68
507,"1690507","Penamacor",2618.69,557.93
511,"1690511","Vila Velha de Ródão",1509.17,307.44
501,"16A0501","Belmonte",538.91,79.53
503,"16A0503","Covilhã",4026.53,399.65
504,"16A0504","Fundão",5923.67,1057.91
1001,"16B1001","Alcobaça",355.38,251.38
1101,"16B1101","Alenquer",1057.91,210.67
1102,"16B1102","Arruda dos Vinhos",158.28,77.75
1005,"16B1005","Bombarral",0,9.01
1104,"16B1104","Cadaval",1377.14,138.37
1006,"16B1006","Caldas da Rainha",552.48,451.26
1108,"16B1108","Lourinhã",2635.82,184.42
1011,"16B1011","Nazaré",53.39,12.68
1012,"16B1012","Óbidos",623.89,175.41
1014,"16B1014","Peniche",1566.12,149.16
1112,"16B1112","Sobral de Monte Agraço",5.45,27.14
1113,"16B1113","Torres Vedras",2722.69,186.31
1401,"16C1401","Abrantes",1045.34,466.61
1402,"16C1402","Alcanena",1744.31,95.88
1408,"16C1408","Constância",0,6.34
1410,"16C1410","Entroncamento",0,4.56
1411,"16C1411","Ferreira do Zêzere",1097.73,214.34
1421,"16C1421","Ourém",1446.77,564.27
1417,"16C1417","Sardoal",17.13,75.97
1418,"16C1418","Tomar",1036.22,278.52
1419,"16C1419","Torres Novas",1243.33,403.32
1420,"16C1420","Vila Nova da Barquinha",67.85,17.13
1115,"1711115","Amadora",0,5.45
1105,"1711105","Cascais",22.58,82.31
1106,"1711106","Lisboa",0,10.9
1107,"1711107","Loures",702.64,162.73
1109,"1711109","Mafra",514.55,314.67
1116,"1711116","Odivelas",13.57,8.12
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",280.3,128.36
1114,"1711114","Vila Franca de Xira",47.05,146.49
1502,"1721502","Alcochete",0,5.45
1503,"1721503","Almada",124.8,38.93
1504,"1721504","Barreiro",0,38.93
1506,"1721506","Moita",269.51,63.29
1507,"1721507","Montijo",42.49,42.49
1508,"1721508","Palmela",1048.9,256.83
1510,"1721510","Seixal",181.75,47.94
1511,"1721511","Sesimbra",91.32,65.07
1512,"1721512","Setúbal",697.19,130.25
1501,"1811501","Alcácer do Sal",2.67,119.35
1505,"1811505","Grândola",76.86,276.74
211,"1810211","Odemira",980.16,1609.5
1509,"1811509","Santiago do Cacém",85.87,523.56
1513,"1811513","Sines",0,286.64
1201,"1821201","Alter do Chão",328.24,139.26
1202,"1821202","Arronches",153.72,75.08
1203,"1821203","Avis",305.66,119.35
1204,"1821204","Campo Maior",0,10.9
1205,"1821205","Castelo de Vide",218.79,166.4
1206,"1821206","Crato",1193.61,188.09
1207,"1821207","Elvas",4.56,91.32
1208,"1821208","Fronteira",79.53,155.5
1209,"1821209","Gavião",552.48,277.63
1210,"1821210","Marvão",161.84,309.22
1211,"1821211","Monforte",305.66,60.62
707,"1820707","Mora",0,53.39
1212,"1821212","Nisa",1061.58,447.59
1213,"1821213","Ponte de Sor",1069.7,539.8
1214,"1821214","Portalegre",1479.36,998.29
701,"1830701","Alandroal",5385.65,963.92
702,"1830702","Arraiolos",1493.82,436.8
703,"1830703","Borba",0,43.38
704,"1830704","Estremoz",486.52,239.59
705,"1830705","Évora",246.82,274.85
706,"1830706","Montemor-o-Novo",115.79,224.24
708,"1830708","Mourão",1757.88,133.81
709,"1830709","Portel",777.61,990.17
710,"1830710","Redondo",406.88,225.13
711,"1830711","Reguengos de Monsaraz",1600.49,410.55
1215,"1831215","Sousel",0,15.35
712,"1830712","Vendas Novas",0,39.82
713,"1830713","Viana do Alentejo",2851.94,658.26
714,"1830714","Vila Viçosa",1569.79,297.54
201,"1840201","Aljustrel",531.68,338.14
202,"1840202","Almodôvar",898.85,511.77
203,"1840203","Alvito",0,42.49
204,"1840204","Barrancos",13.57,51.5
205,"1840205","Beja",2639.49,1131.21
206,"1840206","Castro Verde",301.1,140.15
207,"1840207","Cuba",1041.67,403.32
208,"1840208","Ferreira do Alentejo",14.46,93.99
209,"1840209","Mértola",6742.88,1140.22
210,"1840210","Moura",5121.59,929.55
212,"1840212","Ourique",650.14,743.24
213,"1840213","Serpa",2970.4,711.65
214,"1840214","Vidigueira",1455.78,267.62
1403,"1851403","Almeirim",25.36,15.35
1404,"1851404","Alpiarça",0,272.18
1103,"1851103","Azambuja",990.17,115.79
1405,"1851405","Benavente",2722.69,91.32
1406,"1851406","Cartaxo",171.85,56.06
1407,"1851407","Chamusca",753.25,53.39
1409,"1851409","Coruche",1686.36,811.09
1412,"1851412","Golegã",2.67,0.89
1414,"1851414","Rio Maior",2344.73,377.96
1415,"1851415","Salvaterra de Magos",19.02,23.47
1416,"1851416","Santarém",4939.84,523.56
801,"1500801","Albufeira",2.67,43.38
802,"1500802","Alcoutim",2145.74,204.33
803,"1500803","Aljezur",5.45,306.55
804,"1500804","Castro Marim",3744.45,549.81
805,"1500805","Faro",118.46,19.91
806,"1500806","Lagoa",208.89,14.46
807,"1500807","Lagos",33.48,43.38
808,"1500808","Loulé",425.9,251.38
809,"1500809","Monchique",0,272.18
810,"1500810","Olhão",4.56,4.56
811,"1500811","Portimão",0,34.37
812,"1500812","São Brás de Alportel",182.64,23.47
813,"1500813","Silves",358.05,466.61
814,"1500814","Tavira",657.37,312
815,"1500815","Vila do Bispo",248.71,155.5
816,"1500816","Vila Real de Santo António",184.42,19.91
