"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",192.888,102.366,65.977325377488,620.50103628828,1965.18176302946,647.206144179168
1602,"1111602","Caminha",60.912,30.456,25.919663541156,277.261855455396,896.977447393944,244.273192766652
1603,"1111603","Melgaço",153.972,82.062,40.057661836332,369.944288723772,1516.69303933249,131.954650754976
1604,"1111604","Monção",109.98,56.682,65.977325377488,640.922589381312,2661.08545689202,296.897964198696
1605,"1111605","Paredes de Coura",98.982,56.682,52.624771432044,435.92161410126,1583.45580905971,336.955626035028
1606,"1111606","Ponte da Barca",76.986,40.608,25.919663541156,257.625746712096,992.016213711516,205.000975280052
1607,"1111607","Ponte de Lima",1264.77,671.724,224.637084023352,2060.22052934704,3949.2141904525,1716.98134851415
1608,"1111608","Valença",764.784,405.234,184.57942218702,1677.70913102755,3280.80104883056,1023.4339877008
1609,"1111609","Viana do Castelo",164.97,87.138,145.30720470042,1254.354626522,4664.75399305835,1175.8101915488
1610,"1111610","Vila Nova de Cerveira",49.068,25.38,13.352553945444,145.30720470042,467.33938809054,79.329879322932
301,"1120301","Amares",2287.584,1220.778,950.38766317572,8505.57686324783,37849.7777692353,455.55772284456
302,"1120302","Barcelos",164.97,87.138,158.659758645864,1386.30927727698,4626.26721992148,1822.23089137824
303,"1120303","Braga",230.958,122.67,106.03498721382,983.376325864464,2727.84822661924,1241.78751692629
306,"1120306","Esposende",71.064,35.532,52.624771432044,422.569060155816,886.766670847428,891.47933694582
310,"1120310","Terras de Bouro",175.968,92.214,65.977325377488,574.945264003824,667.6276972722,627.570035435868
313,"1120313","Vila Verde",1792.674,953.442,237.989637968796,2100.27819118337,2699.57223002888,1716.98134851415
307,"1130307","Fafe",351.936,184.428,118.602096809532,1030.50298684838,3414.326588285,759.524686190844
308,"1130308","Guimarães",412.848,220.806,131.954650754976,1135.75252971247,2270.71961507521,1624.29891524578
309,"1130309","Póvoa de Lanhoso",615.888,328.248,184.57942218702,1703.62879456871,3261.950384437,2199.2441792496
1314,"1131314","Santo Tirso",395.928,210.654,172.012312591308,1551.2525907207,4550.07911799748,1585.02669775918
1318,"1131318","Trofa",5.076,5.076,25.919663541156,277.261855455396,1211.94063163648,283.545410253252
311,"1130311","Vieira do Minho",181.044,97.29,91.896988918644,785.444349732,1574.03047686293,897.762891743676
312,"1130312","Vila Nova de Famalicão",4036.266,2153.916,1848.93599926913,16680.4816552585,25650.2561291979,17519.3362207723
