"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",43.115016,0,735.6096,1259.3718,599.8698,3003.8688,32.1732,699.4026,1846.7514
1602,"1111602","Caminha",706.533688,0,105.3648,57.9798,302.4378,446.148,80.19,80.19,110.9538
1603,"1111603","Melgaço",0,0,148.0842,101.1852,74.601,321.975,0,48.0168,121.3056
1604,"1111604","Monção",94.850784,0,221.3244,142.7868,143.7102,312.4494,72.2682,361.827,171.6066
1605,"1111605","Paredes de Coura",3722.090344,0,216.027,634.4244,257.8716,1288.872,369.7488,1165.185,282.5604
1606,"1111606","Ponte da Barca",861.744744,0,45.2952,257.1426,64.5894,466.1712,144.5364,618.7266,161.2548
1607,"1111607","Ponte de Lima",15559.860232,0,1015.3998,1434.2832,2042.4636,5056.344,409.8438,1591.3584,696.2922
1608,"1111608","Valença",1309.588336,0,35.8182,187.596,372.033,222.831,15.8436,337.5756,171.6066
1609,"1111609","Viana do Castelo",11475.880416,0,563.274,1218.2562,3643.785,3400.4448,337.5756,1117.1682,1422.6678
1610,"1111610","Vila Nova de Cerveira",2378.011496,0,191.2896,176.5152,232.8426,609.8814,48.0168,32.1732,30.0834
301,"1120301","Amares",2205.551432,0,520.0686,183.9024,10.0116,495.72,32.1732,32.1732,110.9538
302,"1120302","Barcelos",195712.187104,0,6442.2216,14522.0688,13528.1502,39563.4618,1285.956,12256.677,3289.6368
303,"1120303","Braga",17886.13596,0,1728.8478,1554.4224,2751.489,5403.348,281.151,1101.3246,1160.325
306,"1120306","Esposende",25217.948448,0,510.5916,1744.1082,2810.5866,4873.0734,96.5196,683.073,685.9404
310,"1120310","Terras de Bouro",0,0,317.2122,165.4344,20.0232,396.576,7.9218,241.056,141.0372
313,"1120313","Vila Verde",8908.439512,0,801.4626,831.4974,699.0138,2186.1738,442.017,1502.7606,332.8614
307,"1130307","Fafe",1120.158928,0,1351.566,283.4838,133.6986,297.432,7.9218,88.5978,121.3056
308,"1130308","Guimarães",13965.987952,0,1522.2978,1186.6176,1432.5822,3544.641,273.2292,498.4416,1190.8944
309,"1130309","Póvoa de Lanhoso",3179.120056,0,657.072,313.5186,79.1208,699.0138,32.1732,72.2682,151.389
1314,"1131314","Santo Tirso",11855.015144,0,48.9888,1066.4784,1814.1408,2106.567,80.19,586.5534,343.2132
1318,"1131318","Trofa",27371.764112,0,970.5906,2068.7076,1755.0432,4947.1884,369.7488,2596.1634,312.6438
311,"1130311","Vieira do Minho",628.924408,0,919.998,290.871,69.5952,1001.4516,0,144.5364,393.5142
312,"1130312","Vila Nova de Famalicão",70105.334544,0,2273.1678,4629.0528,3598.7328,14296.7592,168.7878,6486.2046,2331.0018
314,"1130314","Vizela",861.744744,0,71.1504,74.844,59.5836,109.1556,0,0,80.8704
107,"1140107","Espinho",1154.37728,0,2.0898,105.3648,0,589.8582,0,0,0
