"Muni_ID","ID","Muni","Ewes","Other_ovine"
614,"1640614","Penela",3545.01,371.52
616,"1640616","Tábua",7625.72,1075.85
617,"1640617","Vila Nova de Poiares",223.69,95.55
901,"1650901","Aguiar da Beira",6525.51,806.22
1802,"1651802","Carregal do Sal",4040.11,360.73
1803,"1651803","Castro Daire",5454.11,1090.31
1806,"1651806","Mangualde",12406.2,845.93
1808,"1651808","Mortágua",6291.03,1616.89
1809,"1651809","Nelas",5554.22,351.72
1810,"1651810","Oliveira de Frades",1835.13,470.74
1811,"1651811","Penalva do Castelo",4494.61,202.89
1814,"1651814","Santa Comba Dão",4049.12,429.25
1816,"1651816","São Pedro do Sul",5004.17,1472.62
1817,"1651817","Sátão",3015.65,556.39
1821,"1651821","Tondela",13026.66,2704.53
1822,"1651822","Vila Nova de Paiva",2537.68,446.38
1823,"1651823","Viseu",12140.13,3004.86
1824,"1651824","Vouzela",4284.49,841.37
1413,"1661413","Mação",1896.53,195.66
506,"1660506","Oleiros",468.07,82.09
508,"1660508","Proença-a-Nova",2221.11,952.27
509,"1660509","Sertã",2809.09,718.79
510,"1660510","Vila de Rei",260.62,32.48
905,"1670905","Fornos de Algodres",7661.76,771.07
906,"1670906","Gouveia",15006.06,1747.7
912,"1670912","Seia",19548.5,1191.31
902,"1680902","Almeida",21218.67,1453.71
903,"1680903","Celorico da Beira",23591.28,2746.91
904,"1680904","Figueira de Castelo Rodrigo",33438.11,1094.76
907,"1680907","Guarda",22753.47,2913.76
908,"1680908","Manteigas",1434.8,60.4
909,"1680909","Mêda",9536.6,671.85
910,"1680910","Pinhel",17700.69,1263.39
911,"1680911","Sabugal",18212.92,1542.14
913,"1680913","Trancoso",19767.63,1144.37
502,"1690502","Castelo Branco",87407.69,7040.41
505,"1690505","Idanha-a-Nova",102878.26,7862.87
507,"1690507","Penamacor",16024.18,1274.29
511,"1690511","Vila Velha de Ródão",13783.27,1005.55
501,"16A0501","Belmonte",13325.1,1227.35
503,"16A0503","Covilhã",16678.01,930.69
504,"16A0504","Fundão",58707.68,3151.8
1001,"16B1001","Alcobaça",7581.45,2010.99
1101,"16B1101","Alenquer",4298.95,750.27
1102,"16B1102","Arruda dos Vinhos",2168.83,410.34
1005,"16B1005","Bombarral",674.52,101.89
1104,"16B1104","Cadaval",1581.74,349.94
1006,"16B1006","Caldas da Rainha",3329.44,1244.48
1108,"16B1108","Lourinhã",4504.51,599.66
1011,"16B1011","Nazaré",1166.95,68.52
1012,"16B1012","Óbidos",906.33,321.91
1014,"16B1014","Peniche",2512.43,568.18
1112,"16B1112","Sobral de Monte Agraço",3024.66,572.63
1113,"16B1113","Torres Vedras",11084.08,1189.53
1401,"16C1401","Abrantes",15640.98,2172.5
1402,"16C1402","Alcanena",4011.19,506.78
1408,"16C1408","Constância",165.07,14.46
1410,"16C1410","Entroncamento",771.07,32.48
1411,"16C1411","Ferreira do Zêzere",3066.15,429.25
1421,"16C1421","Ourém",5597.49,1973.17
1417,"16C1417","Sardoal",913.56,221.8
1418,"16C1418","Tomar",7613.93,1056.94
1419,"16C1419","Torres Novas",7656.31,1302.21
1420,"16C1420","Vila Nova da Barquinha",504.11,132.59
1115,"1711115","Amadora",275.08,13.57
1105,"1711105","Cascais",375.19,116.35
1106,"1711106","Lisboa",40.6,6.34
1107,"1711107","Loures",5938.42,1035.25
1109,"1711109","Mafra",10603.44,2176.95
1116,"1711116","Odivelas",1366.28,269.63
1110,"1711110","Oeiras",44.16,16.24
1111,"1711111","Sintra",5620.07,966.73
1114,"1711114","Vila Franca de Xira",4316.08,431.03
1502,"1721502","Alcochete",1015.45,176.75
1503,"1721503","Almada",1565.5,92.88
1504,"1721504","Barreiro",536.59,49.61
1506,"1721506","Moita",1706.21,344.49
1507,"1721507","Montijo",12682.17,1938.02
1508,"1721508","Palmela",28443.06,2288.74
1510,"1721510","Seixal",735.92,97.44
1511,"1721511","Sesimbra",1587.19,649.27
1512,"1721512","Setúbal",7356.98,662.84
1501,"1811501","Alcácer do Sal",34467.13,7622.94
1505,"1811505","Grândola",37223.94,6681.46
211,"1810211","Odemira",42433.67,7342.52
1509,"1811509","Santiago do Cacém",45890.25,8188.45
1513,"1811513","Sines",9095.67,3134.67
1201,"1821201","Alter do Chão",26735.85,5149.33
1202,"1821202","Arronches",19687.32,1171.4
1203,"1821203","Avis",41986.4,7556.2
1204,"1821204","Campo Maior",5138.54,514.01
1205,"1821205","Castelo de Vide",11021.9,966.73
1206,"1821206","Crato",18003.69,1701.76
1207,"1821207","Elvas",31244.03,5012.29
1208,"1821208","Fronteira",30481.97,5126.75
1209,"1821209","Gavião",1904.65,333.7
1210,"1821210","Marvão",9873.86,966.73
1211,"1821211","Monforte",15315.4,3966.14
707,"1820707","Mora",29627.14,7147.75
1212,"1821212","Nisa",28213.92,4642.55
1213,"1821213","Ponte de Sor",41320.89,10918.23
1214,"1821214","Portalegre",28610.8,2446.58
701,"1830701","Alandroal",31196.2,3817.31
702,"1830702","Arraiolos",36090.36,8405.8
703,"1830703","Borba",11250.93,3233.89
704,"1830704","Estremoz",51160.49,11165.28
705,"1830705","Évora",56200.7,11457.49
706,"1830706","Montemor-o-Novo",72525.21,19902.89
708,"1830708","Mourão",8057.64,910.78
709,"1830709","Portel",38557.74,6391.14
710,"1830710","Redondo",10333.81,2983.17
711,"1830711","Reguengos de Monsaraz",15994.48,3251.02
1215,"1831215","Sousel",27550.19,5053.78
712,"1830712","Vendas Novas",6952.98,1581.74
713,"1830713","Viana do Alentejo",29516.13,4224.09
714,"1830714","Vila Viçosa",10477.19,3520.65
201,"1840201","Aljustrel",22663.37,4904.95
202,"1840202","Almodôvar",51662.82,7852.08
203,"1840203","Alvito",16476.01,2023.67
204,"1840204","Barrancos",5141.21,267.85
205,"1840205","Beja",42737.56,8356.19
206,"1840206","Castro Verde",47985.22,3063.48
207,"1840207","Cuba",9747.61,1873.95
208,"1840208","Ferreira do Alentejo",29264.52,6206.27
209,"1840209","Mértola",107619.92,28186
210,"1840210","Moura",32925.88,5760.78
212,"1840212","Ourique",51624,13880.6
213,"1840213","Serpa",100299.98,16173.9
214,"1840214","Vidigueira",15738.31,3068.82
1403,"1851403","Almeirim",849.49,123.58
1404,"1851404","Alpiarça",739.48,65.85
1103,"1851103","Azambuja",3500.85,503.22
1405,"1851405","Benavente",3760.58,381.42
1406,"1851406","Cartaxo",1268.84,291.32
1407,"1851407","Chamusca",19674.75,899.1
1409,"1851409","Coruche",14206.18,1515.89
1412,"1851412","Golegã",611.45,40.6
1414,"1851414","Rio Maior",4365.69,2636.9
1415,"1851415","Salvaterra de Magos",1538.47,97.44
1416,"1851416","Santarém",13666.92,2157.15
801,"1500801","Albufeira",5006.84,635.81
802,"1500802","Alcoutim",11936.35,569.96
803,"1500803","Aljezur",679.08,107.34
804,"1500804","Castro Marim",3938.22,468.07
805,"1500805","Faro",2220.22,77.53
806,"1500806","Lagoa",451.83,87.43
807,"1500807","Lagos",358.06,64.07
808,"1500808","Loulé",11897.53,2212.1
809,"1500809","Monchique",414.79,124.47
810,"1500810","Olhão",893.65,145.16
811,"1500811","Portimão",1312.11,93.77
812,"1500812","São Brás de Alportel",404.89,52.28
813,"1500813","Silves",11501.65,2646.8
814,"1500814","Tavira",3134.67,313.79
815,"1500815","Vila do Bispo",7636.51,1819.89
816,"1500816","Vila Real de Santo António",566.29,70.3
