"Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion"
1601,"1111601","Arcos de Valdevez",7500,5000,4374,4374,4083,3828,3828
1602,"1111602","Caminha",7500,5000,4374,4374,4083,3828,3828
1603,"1111603","Melgaço",7500,5000,4374,4374,4083,3828,3828
1604,"1111604","Monção",7500,5000,4374,4374,4083,3828,3828
1605,"1111605","Paredes de Coura",7500,5000,4374,4374,4083,3828,3828
1606,"1111606","Ponte da Barca",7500,5000,4374,4374,4083,3828,3828
1607,"1111607","Ponte de Lima",7500,5000,4374,4374,4083,3828,3828
1608,"1111608","Valença",7500,5000,4374,4374,4083,3828,3828
1609,"1111609","Viana do Castelo",7500,5000,4374,4374,4083,3828,3828
1610,"1111610","Vila Nova de Cerveira",7500,5000,4374,4374,4083,3828,3828
301,"1120301","Amares",7500,5000,4374,4374,4083,3828,3828
302,"1120302","Barcelos",7500,5000,4374,4374,4083,3828,3828
303,"1120303","Braga",7500,5000,4374,4374,4083,3828,3828
306,"1120306","Esposende",7500,5000,4374,4374,4083,3828,3828
310,"1120310","Terras de Bouro",7500,5000,4374,4374,4083,3828,3828
313,"1120313","Vila Verde",7500,5000,4374,4374,4083,3828,3828
307,"1130307","Fafe",7500,5000,4374,4374,4083,3828,3828
308,"1130308","Guimarães",7500,5000,4374,4374,4083,3828,3828
309,"1130309","Póvoa de Lanhoso",7500,5000,4374,4374,4083,3828,3828
1314,"1131314","Santo Tirso",7500,5000,4374,4374,4083,3828,3828
1318,"1131318","Trofa",7500,5000,4374,4374,4083,3828,3828
311,"1130311","Vieira do Minho",7500,5000,4374,4374,4083,3828,3828
312,"1130312","Vila Nova de Famalicão",7500,5000,4374,4374,4083,3828,3828
314,"1130314","Vizela",7500,5000,4374,4374,4083,3828,3828
107,"1140107","Espinho",7500,5000,4374,4374,4083,3828,3828
1304,"1141304","Gondomar",7500,5000,4374,4374,4083,3828,3828
1306,"1141306","Maia",7500,5000,4374,4374,4083,3828,3828
1308,"1141308","Matosinhos",7500,5000,4374,4374,4083,3828,3828
1312,"1141312","Porto",7500,5000,4374,4374,4083,3828,3828
1313,"1141313","Póvoa de Varzim",7500,5000,4374,4374,4083,3828,3828
1315,"1141315","Valongo",7500,5000,4374,4374,4083,3828,3828
1316,"1141316","Vila do Conde",7500,5000,4374,4374,4083,3828,3828
1317,"1141317","Vila Nova de Gaia",7500,5000,4374,4374,4083,3828,3828
1301,"1151301","Amarante",7500,5000,4374,4374,4083,3828,3828
1302,"1151302","Baião",7500,5000,5722,5722,5341,5007,5007
304,"1150304","Cabeceiras de Basto",7500,5000,4374,4374,4083,3828,3828
106,"1150106","Castelo de Paiva",7500,5000,4374,4374,4083,3828,3828
305,"1150305","Celorico de Basto",7500,5000,4374,4374,4083,3828,3828
1804,"1151804","Cinfães",7500,5000,4374,4374,4083,3828,3828
1303,"1151303","Felgueiras",7500,5000,4374,4374,4083,3828,3828
1305,"1151305","Lousada",7500,5000,4374,4374,4083,3828,3828
1307,"1151307","Marco de Canaveses",7500,5000,4374,4374,4083,3828,3828
1705,"1151705","Mondim de Basto",7500,5000,4374,4374,4083,3828,3828
