Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,7000,10000,0,0,0,5390,5390
1602,1111602,Caminha,7000,10000,0,0,0,5390,5390
1603,1111603,Melgaço,7000,10000,0,0,0,5390,5390
1604,1111604,Monção,7000,10000,0,0,0,5390,5390
1605,1111605,Paredes de Coura,7000,10000,0,0,0,5390,5390
1606,1111606,Ponte da Barca,7000,10000,0,0,0,5390,5390
1607,1111607,Ponte de Lima,7000,10000,0,0,0,5390,5390
1608,1111608,Valença,7000,10000,0,0,0,5390,5390
1609,1111609,Viana do Castelo,7000,10000,0,0,0,5390,5390
1610,1111610,Vila Nova de Cerveira,7000,10000,0,0,0,5390,5390
301,1120301,Amares,7000,10000,0,0,0,5390,5390
302,1120302,Barcelos,7000,10000,0,0,0,5390,5390
303,1120303,Braga,7000,10000,0,0,0,5390,5390
306,1120306,Esposende,7000,10000,0,0,0,5390,5390
310,1120310,Terras de Bouro,7000,10000,0,0,0,5390,5390
313,1120313,Vila Verde,7000,10000,0,0,0,5390,5390
307,1130307,Fafe,7000,10000,0,0,0,5390,5390
308,1130308,Guimarães,7000,10000,0,0,0,5390,5390
309,1130309,Póvoa de Lanhoso,7000,10000,0,0,0,5390,5390
1314,1131314,Santo Tirso,7000,10000,0,0,0,5390,5390
1318,1131318,Trofa,7000,10000,0,0,0,5390,5390
311,1130311,Vieira do Minho,7000,10000,0,0,0,5390,5390
312,1130312,Vila Nova de Famalicão,7000,10000,0,0,0,5390,5390
314,1130314,Vizela,7000,10000,0,0,0,5390,5390
107,1140107,Espinho,7000,10000,0,0,0,5390,5390
1304,1141304,Gondomar,7000,10000,0,0,0,5390,5390
1306,1141306,Maia,7000,10000,0,0,0,5390,5390
1308,1141308,Matosinhos,7000,10000,0,0,0,5390,5390
1312,1141312,Porto,7000,10000,0,0,0,5390,5390
1313,1141313,Póvoa de Varzim,7000,10000,0,0,0,5390,5390
1315,1141315,Valongo,7000,10000,0,0,0,5390,5390
1316,1141316,Vila do Conde,7000,10000,0,0,0,5390,5390
1317,1141317,Vila Nova de Gaia,7000,10000,0,0,0,5390,5390
1301,1151301,Amarante,7000,10000,0,0,0,5390,5390
1302,1151302,Baião,7000,10000,0,0,0,7244,7244
304,1150304,Cabeceiras de Basto,7000,10000,0,0,0,5390,5390
106,1150106,Castelo de Paiva,7000,10000,0,0,0,5390,5390
305,1150305,Celorico de Basto,7000,10000,0,0,0,5390,5390
1804,1151804,Cinfães,7000,10000,0,0,0,5390,5390
1303,1151303,Felgueiras,7000,10000,0,0,0,5390,5390
1305,1151305,Lousada,7000,10000,0,0,0,5390,5390
1307,1151307,Marco de Canaveses,7000,10000,0,0,0,5390,5390
1705,1151705,Mondim de Basto,7000,10000,0,0,0,5390,5390
1309,1151309,Paços de Ferreira,7000,10000,0,0,0,5390,5390
1310,1151310,Paredes,7000,10000,0,0,0,5390,5390
1311,1151311,Penafiel,7000,10000,0,0,0,5390,5390
1813,1151813,Resende,7000,10000,0,0,0,5390,5390
1709,1151709,Ribeira de Pena,7000,10000,0,0,0,5390,5390
104,1160104,Arouca,7000,10000,0,0,0,5390,5390
113,1160113,Oliveira de Azeméis,7000,10000,0,0,0,5390,5390
109,1160109,Santa Maria da Feira,7000,10000,0,0,0,5390,5390
116,1160116,São João da Madeira,7000,10000,0,0,0,5390,5390
119,1160119,Vale de Cambra,7000,10000,0,0,0,5390,5390
1701,1171701,Alijó,7000,10000,0,0,0,7244,7244
1801,1171801,Armamar,7000,10000,0,0,0,7244,7244
403,1170403,Carrazeda de Ansiães,7000,10000,0,0,0,7244,7244
404,1170404,Freixo de Espada à Cinta,7000,10000,0,0,0,7244,7244
1805,1171805,Lamego,7000,10000,0,0,0,7244,7244
1704,1171704,Mesão Frio,7000,10000,0,0,0,7244,7244
1807,1171807,Moimenta da Beira,7000,10000,0,0,0,7244,7244
1812,1171812,Penedono,7000,10000,0,0,0,7244,7244
1708,1171708,Peso da Régua,7000,10000,0,0,0,7244,7244
1710,1171710,Sabrosa,7000,10000,0,0,0,7244,7244
1711,1171711,Santa Marta de Penaguião,7000,10000,0,0,0,7244,7244
1815,1171815,São João da Pesqueira,7000,10000,0,0,0,7244,7244
1818,1171818,Sernancelhe,7000,10000,0,0,0,7244,7244
1819,1171819,Tabuaço,7000,10000,0,0,0,7244,7244
1820,1171820,Tarouca,7000,10000,0,0,0,7244,7244
409,1170409,Torre de Moncorvo,7000,10000,0,0,0,7244,7244
410,1170410,Vila Flor,7000,10000,0,0,0,7244,7244
914,1170914,Vila Nova de Foz Côa,7000,10000,0,0,0,7244,7244
1714,1171714,Vila Real,7000,10000,0,0,0,7244,7244
401,1180401,Alfândega da Fé,7000,10000,0,0,0,7244,7244
1702,1181702,Boticas,7000,10000,0,0,0,7244,7244
402,1180402,Bragança,7000,10000,0,0,0,7244,7244
1703,1181703,Chaves,7000,10000,0,0,0,7244,7244
405,1180405,Macedo de Cavaleiros,7000,10000,0,0,0,7244,7244
406,1180406,Miranda do Douro,7000,10000,0,0,0,7244,7244
407,1180407,Mirandela,7000,10000,0,0,0,7244,7244
408,1180408,Mogadouro,7000,10000,0,0,0,7244,7244
1706,1181706,Montalegre,7000,10000,0,0,0,7244,7244
1707,1181707,Murça,7000,10000,0,0,0,7244,7244
1712,1181712,Valpaços,7000,10000,0,0,0,7244,7244
1713,1181713,Vila Pouca de Aguiar,7000,10000,0,0,0,7244,7244
411,1180411,Vimioso,7000,10000,0,0,0,7244,7244
412,1180412,Vinhais,7000,10000,0,0,0,7244,7244
101,1610101,Águeda,7000,10000,0,0,0,8083,8083
102,1610102,Albergaria-a-Velha,7000,10000,0,0,0,8083,8083
103,1610103,Anadia,7000,10000,0,0,0,8083,8083
105,1610105,Aveiro,7000,10000,0,0,0,8083,8083
108,1610108,Estarreja,7000,10000,0,0,0,8083,8083
110,1610110,Ílhavo,7000,10000,0,0,0,8083,8083
111,1610111,Mealhada,7000,10000,0,0,0,8083,8083
112,1610112,Murtosa,7000,10000,0,0,0,8083,8083
114,1610114,Oliveira do Bairro,7000,10000,0,0,0,8083,8083
115,1610115,Ovar,7000,10000,0,0,0,8083,8083
117,1610117,Sever do Vouga,7000,10000,0,0,0,8083,8083
118,1610118,Vagos,7000,10000,0,0,0,8083,8083
602,1620602,Cantanhede,7000,10000,0,0,0,8083,8083
603,1620603,Coimbra,7000,10000,0,0,0,8083,8083
604,1620604,Condeixa-a-Nova,7000,10000,0,0,0,8083,8083
605,1620605,Figueira da Foz,7000,10000,0,0,0,8083,8083
608,1620608,Mira,7000,10000,0,0,0,5390,5390
610,1620610,Montemor-o-Velho,7000,10000,0,0,0,5390,5390
613,1620613,Penacova,7000,10000,0,0,0,5390,5390
615,1620615,Soure,7000,10000,0,0,0,5390,5390
1004,1631004,Batalha,7000,10000,0,0,0,5390,5390
1009,1631009,Leiria,7000,10000,0,0,0,5390,5390
1010,1631010,Marinha Grande,7000,10000,0,0,0,5390,5390
1015,1631015,Pombal,7000,10000,0,0,0,5390,5390
1016,1631016,Porto de Mós,7000,10000,0,0,0,5390,5390
1002,1641002,Alvaiázere,7000,10000,0,0,0,5390,5390
1003,1641003,Ansião,7000,10000,0,0,0,5390,5390
601,1640601,Arganil,7000,10000,0,0,0,5390,5390
1007,1641007,Castanheira de Pêra,7000,10000,0,0,0,5390,5390
1008,1641008,Figueiró dos Vinhos,7000,10000,0,0,0,5390,5390
606,1640606,Góis,7000,10000,0,0,0,5390,5390
