Muni_ID,CAA_ID,full_ID,Muni.x,rf99,uaa99,poly_sum,poly_corr,grazing,fertiliser99,sludge99,manure_application
101,34,1610101,Águeda,4,2918,8500,16,23.208882796339,15.85088,0,64.8461686110136
101,35,1610101,Águeda,0,2918,8500,18,0,0,0,0
101,36,1610101,Águeda,0,2918,8500,32,0,0,0,0
101,37,1610101,Águeda,0,2918,8500,0,0,0,0,0
101,38,1610101,Águeda,0,2918,8500,2,0,0,0,0
101,39,1610101,Águeda,10,2918,8500,28,101.538862233983,69.3476,0,283.701987673184
101,40,1610101,Águeda,8,2918,8500,13,37.7144345440508,25.75768,0,105.375023992897
101,41,1610101,Águeda,6,2918,8500,11,23.9341603837246,16.34622,0,66.8726113801078
101,42,1610101,Águeda,1,2918,8500,15,5.43958190539195,3.71505,0,15.1983207682063
101,43,1610101,Águeda,7,2918,8500,12,30.4616586701949,20.80428,0,85.1105963019553
101,44,1610101,Águeda,1,2918,8500,46,16.6813845098686,11.39282,0,46.608183689166
101,45,1610101,Águeda,10,2918,8500,24,87.0333104862712,59.4408,0,243.173132291301
101,46,1610101,Águeda,6,2918,8500,26,56.5716518160762,38.63652,0,158.062535989346
101,47,1610101,Águeda,2,2918,8500,26,18.8572172720254,12.87884,0,52.6875119964485
101,48,1610101,Águeda,1,2918,8500,15,5.43958190539195,3.71505,0,15.1983207682063
101,49,1610101,Águeda,6,2918,8500,22,47.8683207674491,32.69244,0,133.745222760215
101,50,1610101,Águeda,1,2918,8500,22,7.97805346124152,5.44874,0,22.2908704600359
101,51,1610101,Águeda,0,2918,8500,12,0,0,0,0
101,52,1610101,Águeda,2,2918,8500,37,26.8352707332669,18.32758,0,74.9783824564844
101,53,1610101,Águeda,2,2918,8500,244,176.967731322085,120.86296,0,494.452035658979
101,54,1610101,Águeda,1,2918,8500,69,25.022076764803,17.08923,0,69.912275533749
101,55,1610101,Águeda,2,2918,8500,911,660.727882108275,451.25474,0,1846.08936264479
101,56,1610101,Águeda,0,2918,8500,37,0,0,0,0
101,57,1610101,Águeda,1,2918,8500,94,34.0880466071229,23.28098,0,95.2428101474262
101,58,1610101,Águeda,1,2918,8500,353,128.011494173557,87.42751,0,357.667148745122
102,59,1610102,ALBERGARIA-A-VELHA,2,2595,5759,80,44.5638535651638,1.688,0,190.699653182181
102,60,1610102,ALBERGARIA-A-VELHA,4,2595,5759,17,18.9396377651946,0.7174,0,81.047352602427
102,61,1610102,ALBERGARIA-A-VELHA,9,2595,5759,19,47.6276184977688,1.80405,0,203.810254338456
102,62,1610102,ALBERGARIA-A-VELHA,1,2595,5759,21,5.84900578042775,0.22155,0,25.0293294801613
102,63,1610102,ALBERGARIA-A-VELHA,6,2595,5759,26,43.4497572260347,1.6458,0,185.932161852627
102,64,1610102,ALBERGARIA-A-VELHA,0,2595,5759,46,0,0,0,0
102,65,1610102,ALBERGARIA-A-VELHA,7,2595,5759,15,29.2450289021387,1.10775,0,125.146647400806
102,66,1610102,ALBERGARIA-A-VELHA,1,2595,5759,44,12.25505973042,0.4642,0,52.4424046250998
102,67,1610102,ALBERGARIA-A-VELHA,5,2595,5759,19,26.459788054316,1.00225,0,113.22791907692
102,68,1610102,ALBERGARIA-A-VELHA,4,2595,5759,56,62.3893949912293,2.3632,0,266.979514455054
102,69,1610102,ALBERGARIA-A-VELHA,4,2595,5759,29,32.3087938347438,1.2238,0,138.257248557081
102,70,1610102,ALBERGARIA-A-VELHA,1,2595,5759,17,4.73490944129865,0.17935,0,20.2618381506067
102,71,1610102,ALBERGARIA-A-VELHA,2,2595,5759,32,17.8255414260655,0.6752,0,76.2798612728724
102,72,1610102,ALBERGARIA-A-VELHA,1,2595,5759,46,12.8121078999846,0.4853,0,54.8261502898771
102,73,1610102,ALBERGARIA-A-VELHA,7,2595,5759,43,83.8357495194644,3.17555,0,358.753722548978
102,74,1610102,ALBERGARIA-A-VELHA,1,2595,5759,43,11.9765356456378,0.45365,0,51.2505317927112
102,75,1610102,ALBERGARIA-A-VELHA,1,2595,5759,2041,568.467657040621,21.53255,0,2432.6124509052
103,76,1610103,ANADIA,7,5158,10884,23,11.5362524238813,40.68953,0.0001652159943,61.7346665381081
103,77,1610103,ANADIA,1,5158,10884,41,2.93780341229275,10.36193,4.20736383e-05,15.7212504848598
103,78,1610103,ANADIA,1,5158,10884,18,1.28976735173828,4.54914,1.84713534e-05,6.90201240798724
103,79,1610103,ANADIA,6,5158,10884,32,13.7575184185416,48.52416,0.0001970277696,73.6214656851972
103,80,1610103,ANADIA,2,5158,10884,53,7.5952966269032,26.78938,0.0001087757478,40.6451841803693
103,81,1610103,ANADIA,10,5158,10884,16,11.464598682118,40.4368,0.000164189808,61.351221404331
103,82,1610103,ANADIA,9,5158,10884,20,12.8976735173828,45.4914,0.000184713534,69.0201240798724
103,83,1610103,ANADIA,7,5158,10884,1,0.501576192342664,1.76911,7.1833041e-06,2.68411593643948
103,84,1610103,ANADIA,1,5158,10884,260,18.6299728584418,65.7098,0.000266808438,99.6957347820379
103,85,1610103,ANADIA,1,5158,10884,412,29.5213416064539,104.12476,0.0004227887556,157.979395116152
103,86,1610103,ANADIA,1,5158,10884,4283,306.892975971947,1082.44259,0.0043951559229,1642.29550796719
104,87,1160104,AROUCA,8,4026,6458,35,135.105911575773,126.322,0,194.24808742734
104,88,1160104,AROUCA,10,4026,6458,110,530.773224047678,496.265,0,763.117486321694
104,89,1160104,AROUCA,13,4026,6458,4,25.091097864072,23.4598,0,36.0746448079346
104,90,1160104,AROUCA,11,4026,6458,29,153.924234973827,143.91685,0,221.304071033291
104,91,1160104,AROUCA,9,4026,6458,21,91.1964903136464,85.26735,0,131.117459013455
104,92,1160104,AROUCA,9,4026,6458,6,26.0561400896133,24.3621,0,37.4621311467013
104,93,1160104,AROUCA,9,4026,6458,22,95.539180328582,89.3277,0,137.361147537905
104,94,1160104,AROUCA,10,4026,6458,2,9.65042225541232,9.023,0,13.8748633876672
104,95,1160104,AROUCA,11,4026,6458,48,254.771147542885,238.2072,0,366.296393434413
104,96,1160104,AROUCA,13,4026,6458,0,0,0,0,0
104,97,1160104,AROUCA,10,4026,6458,22,106.154644809536,99.253,0,152.623497264339
104,98,1160104,AROUCA,8,4026,6458,81,312.673681075359,292.3452,0,449.545573760416
104,99,1160104,AROUCA,9,4026,6458,58,251.876020866262,235.5003,0,362.133934418113
104,100,1160104,AROUCA,8,4026,6458,22,84.9237158476284,79.4024,0,122.098797811471
104,101,1160104,AROUCA,9,4026,6458,31,134.623390463002,125.87085,0,193.554344257957
104,102,1160104,AROUCA,7,4026,6458,69,233.057697468208,217.90545,0,335.077950812162
104,103,1160104,AROUCA,12,4026,6458,27,156.33684053768,146.1726,0,224.772786880208
104,104,1160104,AROUCA,6,4026,6458,50,144.756333831185,135.345,0,208.122950815008
104,105,1160104,AROUCA,7,4026,6458,171,577.577771986428,540.02655,0,830.41057375188
104,106,1160104,AROUCA,8,4026,6458,28,108.084729260618,101.0576,0,155.398469941872
104,107,1160104,AROUCA,4,4026,6458,81,156.33684053768,146.1726,0,224.772786880208
104,108,1160104,AROUCA,2,4026,6458,21,20.2658867363659,18.9483,0,29.1372131141011
104,109,1160104,AROUCA,12,4026,6458,22,127.385573771443,119.1036,0,183.148196717207
104,110,1160104,AROUCA,10,4026,6458,64,308.813512173194,288.736,0,443.995628405349
104,111,1160104,AROUCA,7,4026,6458,166,560.689533039456,524.2363,0,806.129562823462
104,112,1160104,AROUCA,9,4026,6458,29,125.938010433131,117.75015,0,181.066967209056
104,113,1160104,AROUCA,6,4026,6458,53,153.441713861056,143.4657,0,220.610327863908
104,114,1160104,AROUCA,5,4026,6458,21,50.6647168409147,47.37075,0,72.8430327852526
104,115,1160104,AROUCA,10,4026,6458,41,197.833656235953,184.9715,0,284.434699447177
104,116,1160104,AROUCA,3,4026,6458,75,108.567250373389,101.50875,0,156.092213111256
104,117,1160104,AROUCA,12,4026,6458,21,121.595320418195,113.6898,0,174.823278684606
104,118,1160104,AROUCA,8,4026,6458,28,108.084729260618,101.0576,0,155.398469941872
104,119,1160104,AROUCA,10,4026,6458,40,193.008445108246,180.46,0,277.497267753343
104,120,1160104,AROUCA,5,4026,6458,1,2.41260556385308,2.25575,0,3.46871584691679
104,121,1160104,AROUCA,12,4026,6458,64,370.576214607833,346.4832,0,532.794754086419
104,122,1160104,AROUCA,4,4026,6458,5,9.65042225541232,9.023,0,13.8748633876672
104,123,1160104,AROUCA,12,4026,6458,47,272.141907602627,254.4486,0,391.271147532214
104,124,1160104,AROUCA,7,4026,6458,87,293.855357677305,274.75035,0,422.489590154465
104,125,1160104,AROUCA,2,4026,6458,24,23.1610134129896,21.6552,0,33.2996721304012
104,126,1160104,AROUCA,5,4026,6458,267,644.165685548772,602.28525,0,926.147131126783
104,127,1160104,AROUCA,6,4026,6458,388,1123.30915052999,1050.2772,0,1615.03409832446
104,128,1160104,AROUCA,9,4026,6458,176,764.313442628656,714.6216,0,1098.88918030324
104,129,1160104,AROUCA,7,4026,6458,974,3289.82894687006,3075.9407,0,4729.94092885574
104,130,1160104,AROUCA,9,4026,6458,260,1129.09940388324,1055.691,0,1623.35901635706
104,131,1160104,AROUCA,11,4026,6458,173,918.237677602482,858.53845,0,1320.19325133653
104,132,1160104,AROUCA,7,4026,6458,63,212.791810731842,198.95715,0,305.940737698061
105,133,1610105,AVEIRO,0,2902,7169,106,0,0,0,0
105,134,1610105,AVEIRO,0,2902,7169,16,0,0,0,0
105,135,1610105,AVEIRO,1,2902,7169,41,11.524927635924,25.76645,0.85003465619,19.5202102015067
105,136,1610105,AVEIRO,0,2902,7169,16,0,0,0,0
105,137,1610105,AVEIRO,0,2902,7169,20,0,0,0,0
105,138,1610105,AVEIRO,0,2902,7169,24,0,0,0,0
105,139,1610105,AVEIRO,1,2902,7169,14,3.93534114397405,8.7983,0.29025573626,6.66543762978277
105,140,1610105,AVEIRO,1,2902,7169,92,25.8608132318294,57.8174,1.90739483828,43.8014472814296
105,141,1610105,AVEIRO,1,2902,7169,26,7.3084906959518,16.3397,0.53904636734,12.3786698838823
105,142,1610105,AVEIRO,0,2902,7169,15,0,0,0,0
105,143,1610105,AVEIRO,0,2902,7169,29,0,0,0,0
105,144,1610105,AVEIRO,0,2902,7169,28,0,0,0,0
105,145,1610105,AVEIRO,2,2902,7169,38,21.3632804958591,47.7622,1.57567399684,36.1838042759636
105,146,1610105,AVEIRO,3,2902,7169,21,17.7090351478832,39.59235,1.30615081317,29.9944693340225
105,147,1610105,AVEIRO,0,2902,7169,286,0,0,0,0
105,148,1610105,AVEIRO,1,2902,7169,131,36.8235492757571,82.32695,2.71596438929,62.3694521072531
105,149,1610105,AVEIRO,1,2902,7169,261,73.3660027555161,164.02545,5.41119622599,124.262801526665
105,150,1610105,AVEIRO,0,2902,7169,1633,0,0,0,0
105,151,1610105,AVEIRO,1,2902,7169,105,29.5150585798053,65.98725,2.17691802195,49.9907822233708
106,152,1150106,CASTELO DE PAIVA,11,1197,3661,11,41.7101253134086,143.33297,0,43.7722807013642
106,153,1150106,CASTELO DE PAIVA,11,1197,3661,28,106.171228070495,364.84756,0,111.4203508762
106,154,1150106,CASTELO DE PAIVA,11,1197,3661,35,132.714035088118,456.05945,0,139.27543859525
106,155,1150106,CASTELO DE PAIVA,9,1197,3661,62,192.349172932909,660.99006,0,201.858947366622
106,156,1150106,CASTELO DE PAIVA,9,1197,3661,24,74.457744361126,255.86712,0,78.1389473677245
106,157,1150106,CASTELO DE PAIVA,22,1197,3661,18,136.505864662064,469.08972,0,143.254736840828
106,158,1150106,CASTELO DE PAIVA,9,1197,3661,41,127.198646616924,437.10633,0,133.487368419863
106,159,1150106,CASTELO DE PAIVA,9,1197,3661,26,80.6625563912198,277.18938,0,84.6505263150349
106,160,1150106,CASTELO DE PAIVA,9,1197,3661,24,74.457744361126,255.86712,0,78.1389473677245
106,161,1150106,CASTELO DE PAIVA,11,1197,3661,20,75.8365914789247,260.6054,0,79.5859649115713
106,162,1150106,CASTELO DE PAIVA,10,1197,3661,53,182.697243108318,627.8221,0,191.729824559694
106,163,1150106,CASTELO DE PAIVA,11,1197,3661,9,34.1264661655161,117.27243,0,35.8136842102071
106,164,1150106,CASTELO DE PAIVA,11,1197,3661,12,45.5019548873548,156.36324,0,47.7515789469428
106,165,1150106,CASTELO DE PAIVA,8,1197,3661,14,38.6077192983616,132.67184,0,40.516491227709
106,166,1150106,CASTELO DE PAIVA,8,1197,3661,11,30.3346365915699,104.24216,0,31.8343859646285
106,167,1150106,CASTELO DE PAIVA,5,1197,3661,112,193.038596491808,663.3592,0,202.582456138545
106,168,1150106,CASTELO DE PAIVA,9,1197,3661,695,2156.17218045761,7409.48535,0,2262.77368419036
107,169,1140107,ESPINHO,3,53,430,0,0,0,0,0
107,170,1140107,ESPINHO,0,53,430,2,0,0,0,0
107,171,1140107,ESPINHO,2,53,430,6,1.16830188678113,7.79856,5.2238582526,8.90490565983396
107,172,1140107,ESPINHO,1,53,430,8,0.778867924520755,5.19904,3.4825721684,5.93660377322264
107,173,1140107,ESPINHO,0,53,430,6,0,0,0,0
107,174,1140107,ESPINHO,2,53,430,5,0.973584905650944,6.4988,4.3532152105,7.4207547165283
107,175,1140107,ESPINHO,0,53,430,8,0,0,0,0
107,176,1140107,ESPINHO,0,53,430,19,0,0,0,0
108,177,1610108,ESTARREJA,0,3204,6455,8,0,0,0,0
108,178,1610108,ESTARREJA,0,3204,6455,70,0,0,0,0
108,179,1610108,ESTARREJA,0,3204,6455,61,0,0,0,0
108,180,1610108,ESTARREJA,0,3204,6455,37,0,0,0,0
108,181,1610108,ESTARREJA,0,3204,6455,77,0,0,0,0
108,182,1610108,ESTARREJA,0,3204,6455,570,0,0,0,0
108,183,1610108,ESTARREJA,0,3204,6455,92,0,0,0,0
108,184,1610108,ESTARREJA,1,3204,6455,2289,805.157893249054,17.48796,0,3124.04205997653
109,185,1160109,SANTA MARIA DA FEIRA,5,1709,6560,28,43.9521357522564,36.2852,0.0034657896,176.05593914529
109,186,1160109,SANTA MARIA DA FEIRA,5,1709,6560,0,0,0,0,0
109,187,1160109,SANTA MARIA DA FEIRA,4,1709,6560,22,27.6270567585612,22.80784,0.00217849632,110.663733177039
109,188,1160109,SANTA MARIA DA FEIRA,3,1709,6560,17,16.0111351668934,13.21818,0.00126253764,64.1346635457841
109,189,1160109,SANTA MARIA DA FEIRA,5,1709,6560,40,62.7887653603663,51.836,0.004951128,251.508484493271
109,190,1160109,SANTA MARIA DA FEIRA,5,1709,6560,14,21.9760678761282,18.1426,0.0017328948,88.0279695726448
109,191,1160109,SANTA MARIA DA FEIRA,6,1709,6560,8,15.0693036864879,12.44064,0.00118827072,60.362036278385
109,192,1160109,SANTA MARIA DA FEIRA,2,1709,6560,62,38.9290345234271,32.13832,0.00306969936,155.935260385828
109,193,1160109,SANTA MARIA DA FEIRA,4,1709,6560,4,5.0231012288293,4.14688,0.00039609024,20.1206787594617
109,194,1160109,SANTA MARIA DA FEIRA,3,1709,6560,16,15.0693036864879,12.44064,0.00118827072,60.362036278385
109,195,1160109,SANTA MARIA DA FEIRA,6,1709,6560,10,18.8366296081099,15.5508,0.0014853384,75.4525453479813
109,196,1160109,SANTA MARIA DA FEIRA,2,1709,6560,4,2.51155061441465,2.07344,0.00019804512,10.0603393797308
109,197,1160109,SANTA MARIA DA FEIRA,3,1709,6560,2,1.88366296081099,1.55508,0.00014853384,7.54525453479813
109,198,1160109,SANTA MARIA DA FEIRA,7,1709,6560,16,35.1617086018051,29.02816,0.00277263168,140.844751316232
109,199,1160109,SANTA MARIA DA FEIRA,4,1709,6560,25,31.3943826801832,25.918,0.002475564,125.754242246635
109,200,1160109,SANTA MARIA DA FEIRA,5,1709,6560,16,25.1155061441465,20.7344,0.0019804512,100.603393797308
109,201,1160109,SANTA MARIA DA FEIRA,9,1709,6560,12,33.9059332945978,27.99144,0.00267360912,135.814581626366
109,202,1160109,SANTA MARIA DA FEIRA,3,1709,6560,13,12.2438092452714,10.10802,0.00096546996,49.0441544761878
109,203,1160109,SANTA MARIA DA FEIRA,4,1709,6560,59,74.0907431252322,61.16648,0.00584233104,296.78001170206
109,204,1160109,SANTA MARIA DA FEIRA,6,1709,6560,22,41.4405851378418,34.21176,0.00326774448,165.995599765559
109,205,1160109,SANTA MARIA DA FEIRA,1,1709,6560,25,7.84859567004579,6.4795,0.000618891,31.4385605616589
109,206,1160109,SANTA MARIA DA FEIRA,2,1709,6560,19,11.9298654184696,9.84884,0.00094071432,47.7866120537215
109,207,1160109,SANTA MARIA DA FEIRA,3,1709,6560,10,9.41831480405494,7.7754,0.0007426692,37.7262726739906
109,208,1160109,SANTA MARIA DA FEIRA,1,1709,6560,15,4.70915740202747,3.8877,0.0003713346,18.8631363369953
109,209,1160109,SANTA MARIA DA FEIRA,8,1709,6560,10,25.1155061441465,20.7344,0.0019804512,100.603393797308
109,210,1160109,SANTA MARIA DA FEIRA,3,1709,6560,73,68.7536980696011,56.76042,0.00542148516,275.401790520132
109,211,1160109,SANTA MARIA DA FEIRA,4,1709,6560,10,12.5577530720733,10.3672,0.0009902256,50.3016968986542
109,212,1160109,SANTA MARIA DA FEIRA,6,1709,6560,10,18.8366296081099,15.5508,0.0014853384,75.4525453479813
109,213,1160109,SANTA MARIA DA FEIRA,3,1709,6560,25,23.5457870101374,19.4385,0.001856673,94.3156816849766
109,214,1160109,SANTA MARIA DA FEIRA,3,1709,6560,36,33.9059332945978,27.99144,0.00267360912,135.814581626366
109,215,1160109,SANTA MARIA DA FEIRA,4,1709,6560,9,11.3019777648659,9.33048,0.00089120304,45.2715272087888
109,216,1160109,SANTA MARIA DA FEIRA,2,1709,6560,20,12.5577530720733,10.3672,0.0009902256,50.3016968986542
109,217,1160109,SANTA MARIA DA FEIRA,2,1709,6560,27,16.9529666472989,13.99572,0.00133680456,67.9072908131832
109,218,1160109,SANTA MARIA DA FEIRA,2,1709,6560,44,27.6270567585612,22.80784,0.00217849632,110.663733177039
109,219,1160109,SANTA MARIA DA FEIRA,5,1709,6560,23,36.1035400822106,29.8057,0.0028468986,144.617378583631
109,220,1160109,SANTA MARIA DA FEIRA,2,1709,6560,70,43.9521357522564,36.2852,0.0034657896,176.05593914529
109,221,1160109,SANTA MARIA DA FEIRA,3,1709,6560,60,56.5098888243297,46.6524,0.0044560152,226.357636043944
109,222,1160109,SANTA MARIA DA FEIRA,4,1709,6560,15,18.8366296081099,15.5508,0.0014853384,75.4525453479813
109,223,1160109,SANTA MARIA DA FEIRA,3,1709,6560,10,9.41831480405494,7.7754,0.0007426692,37.7262726739906
109,224,1160109,SANTA MARIA DA FEIRA,2,1709,6560,64,40.1848098306344,33.17504,0.00316872192,160.965430075693
109,225,1160109,SANTA MARIA DA FEIRA,2,1709,6560,34,21.3481802225245,17.62424,0.00168338352,85.5128847277121
109,226,1160109,SANTA MARIA DA FEIRA,2,1709,6560,12,7.53465184324396,6.22032,0.00059413536,30.1810181391925
109,227,1160109,SANTA MARIA DA FEIRA,5,1709,6560,11,17.2669104741007,14.2549,0.0013615602,69.1648332356495
109,228,1160109,SANTA MARIA DA FEIRA,3,1709,6560,82,77.2301813932506,63.75828,0.00608988744,309.355435926723
109,229,1160109,SANTA MARIA DA FEIRA,3,1709,6560,20,18.8366296081099,15.5508,0.0014853384,75.4525453479813
109,230,1160109,SANTA MARIA DA FEIRA,0,1709,6560,12,0,0,0,0
109,231,1160109,SANTA MARIA DA FEIRA,0,1709,6560,10,0,0,0,0
109,232,1160109,SANTA MARIA DA FEIRA,1,1709,6560,12,3.76732592162198,3.11016,0.00029706768,15.0905090695963
109,233,1160109,SANTA MARIA DA FEIRA,2,1709,6560,4,2.51155061441465,2.07344,0.00019804512,10.0603393797308
109,234,1160109,SANTA MARIA DA FEIRA,2,1709,6560,129,80.9975073148725,66.86844,0.00638695512,324.44594499632
109,235,1160109,SANTA MARIA DA FEIRA,3,1709,6560,29,27.3131129317593,22.54866,0.00215374068,109.406190754573
109,236,1160109,SANTA MARIA DA FEIRA,5,1709,6560,160,251.155061441465,207.344,0.019804512,1006.03393797308
109,237,1160109,SANTA MARIA DA FEIRA,5,1709,6560,27,42.3824166182473,34.9893,0.0033420114,169.768227032958
109,238,1160109,SANTA MARIA DA FEIRA,2,1709,6560,65,40.8126974842381,33.6934,0.0032182332,163.480514920626
109,239,1160109,SANTA MARIA DA FEIRA,3,1709,6560,113,106.426957285821,87.86202,0.00839216196,426.306881216094
109,240,1160109,SANTA MARIA DA FEIRA,4,1709,6560,27,33.9059332945978,27.99144,0.00267360912,135.814581626366
110,241,1610110,Ílhavo,0,932,3163,17,0,0,0,0
110,242,1610110,Ílhavo,0,932,3163,16,0,0,0,0
110,243,1610110,Ílhavo,0,932,3163,34,0,0,0,0
110,244,1610110,Ílhavo,0,932,3163,59,0,0,0,0
110,245,1610110,Ílhavo,0,932,3163,121,0,0,0,0
110,246,1610110,Ílhavo,0,932,3163,87,0,0,0,0
110,247,1610110,Ílhavo,0,932,3163,164,0,0,0,0
110,248,1610110,Ílhavo,0,932,3163,88,0,0,0,0
110,249,1610110,Ílhavo,0,932,3163,73,0,0,0,0
110,250,1610110,Ílhavo,0,932,3163,166,0,0,0,0
110,251,1610110,Ílhavo,0,932,3163,109,0,0,0,0
111,252,1610111,MEALHADA,12,2586,6208,14,14.0864037118214,7.21056,0,169.453271453323
111,253,1610111,MEALHADA,10,2586,6208,18,15.092575405523,7.7256,0,181.557076557132
111,254,1610111,MEALHADA,7,2586,6208,14,8.21706883189584,4.20616,0,98.8477416811054
111,255,1610111,MEALHADA,1,2586,6208,21,1.76080046397768,0.90132,0,21.1816589316654
111,256,1610111,MEALHADA,1,2586,6208,12,1.00617169370153,0.51504,0,12.1038051038088
111,257,1610111,MEALHADA,3,2586,6208,15,3.77314385138074,1.9314,0,45.3892691392831
111,258,1610111,MEALHADA,0,2586,6208,32,0,0,0,0
111,259,1610111,MEALHADA,3,2586,6208,14,3.52160092795536,1.80264,0,42.3633178633309
111,260,1610111,MEALHADA,1,2586,6208,1862,156.124307806021,79.91704,0,1878.107091941
111,261,1610111,MEALHADA,3,2586,6208,585,147.152610203849,75.3246,0,1770.18149643204
112,262,1610112,MURTOSA,0,1605,3097,18,0,0,0,0
112,263,1610112,MURTOSA,0,1605,3097,43,0,0,0,0
112,264,1610112,MURTOSA,0,1605,3097,224,0,0,0,0
112,265,1610112,MURTOSA,0,1605,3097,1320,0,0,0,0
113,266,1160113,OLIVEIRA DE AZEMÃ?IS,4,1955,5055,14,28.710956521477,1.77464,0.16126299,158.426148338856
113,267,1160113,OLIVEIRA DE AZEMÃ?IS,5,1955,5055,13,33.3252173910001,2.05985,0.18718025625,183.887493607601
113,268,1160113,OLIVEIRA DE AZEMÃ?IS,4,1955,5055,43,88.183652173108,5.45068,0.495307755,486.594598469344
113,269,1160113,OLIVEIRA DE AZEMÃ?IS,1,1955,5055,19,9.74121739121542,0.60211,0.05471422875,53.7517289006834
113,270,1160113,OLIVEIRA DE AZEMÃ?IS,2,1955,5055,13,13.3300869564001,0.82394,0.0748721025,73.5549974430404
113,271,1160113,OLIVEIRA DE AZEMÃ?IS,6,1955,5055,24,73.8281739123695,4.56336,0.41467626,407.381524299916
113,272,1160113,OLIVEIRA DE AZEMÃ?IS,7,1955,5055,4,14.3554782607385,0.88732,0.080631495,79.2130741694281
113,273,1160113,OLIVEIRA DE AZEMÃ?IS,2,1955,5055,37,37.9394782605232,2.34506,0.2130975225,209.348838876346
113,274,1160113,OLIVEIRA DE AZEMÃ?IS,5,1955,5055,23,58.9599999994618,3.64435,0.33116506875,325.339411767294
113,275,1160113,OLIVEIRA DE AZEMÃ?IS,2,1955,5055,14,14.3554782607385,0.88732,0.080631495,79.2130741694281
113,276,1160113,OLIVEIRA DE AZEMÃ?IS,4,1955,5055,15,30.761739130154,1.9014,0.172781775,169.742301791632
113,277,1160113,OLIVEIRA DE AZEMÃ?IS,7,1955,5055,44,157.910260868124,9.76052,0.886946445,871.34381586371
113,278,1160113,OLIVEIRA DE AZEMÃ?IS,5,1955,5055,15,38.4521739126925,2.37675,0.21597721875,212.17787723954
113,279,1160113,OLIVEIRA DE AZEMÃ?IS,6,1955,5055,65,199.951304346001,12.3591,1.1230815375,1103.32496164561
113,280,1160113,OLIVEIRA DE AZEMÃ?IS,2,1955,5055,8,8.20313043470772,0.50704,0.04607514,45.2646138111018
113,281,1160113,OLIVEIRA DE AZEMÃ?IS,5,1955,5055,16,41.0156521735386,2.5352,0.2303757,226.323069055509
