Muni_ID,ID,Muni,grazing,fertiliser,sludge,manure,irrigation
1601,1111601,Arcos de Valdevez,1.92038910598712,0.412005151260959,0,0.517796450056032,0.0062
1602,1111602,Caminha,0.333520870266987,0,0.104563292911951,0.892385054256781,0
1603,1111603,Melgaço,0.466140008560788,0.0150254475395319,0.0108638666777105,0.206509668506193,0
1604,1111604,Monção,1.45670094958465,0.762539288266431,0.0364479069213612,0.669754251365187,0.0363
1605,1111605,Paredes de Coura,2.3312333592361,0.512020282349962,0.035993624899863,1.96479628322524,0
1606,1111606,Ponte da Barca,2.25730721340297,0.0429213765535248,0.0579922665969995,2.26201586046746,0
1607,1111607,Ponte de Lima,1.14477380579082,2.42686888294504,0.0225062567479406,2.04091914892464,0.0505
1608,1111608,Valença,0.789744981999314,1.20266307799928,0.0576138973506822,0.736811439561137,0
1609,1111609,Viana do Castelo,0.374859497892639,0.764206491474622,0.0595269505754724,0.679428393111456,0.1932
1610,1111610,Vila Nova de Cerveira,0.879026522237333,1.53692755426074,0.262670578430581,1.30219509223463,0.1081
301,1120301,Amares,1.97459202945209,0.135742090248963,0,4.95444548296593,0
302,1120302,Barcelos,1.01772388233208,2.56670974374147,0.0679341020306951,3.78220626575573,0.1398
303,1120303,Braga,1.84435387653677,4.57506812732448,0.213406084703254,2.59128846192187,0.0698
306,1120306,Esposende,0.370028531549809,1.56822733333333,0.0657250515793333,1.65706141184963,0.1665
310,1120310,Terras de Bouro,1.13324034199221,0.237307287827881,0.0101223161028853,0.798567104424028,0
313,1120313,Vila Verde,2.1568111668159,3.88644806873041,0.00544033525643335,2.11195653358346,0
307,1130307,Fafe,3.00635397416285,0.409401828099174,0.101059011412455,6.41708925717275,0
308,1130308,Guimarães,1.68633310923388,4.83892779302001,0.454111132865101,3.14650644874692,0
309,1130309,Póvoa de Lanhoso,2.82946091157671,5.28196965140187,0.0100753194444358,2.27467121225888,0
1314,1131314,Santo Tirso,1.09352693016034,3.32124257736891,1.5599876281208,2.76835761045402,0
1318,1131318,Trofa,0.856624768198997,2.00656841474079,0,4.08089358519908,0
311,1130311,Vieira do Minho,2.42856842540441,1.02848108110848,0.000968435764737073,0.913285502022701,0
312,1130312,Vila Nova de Famalicão,1.09214406367971,2.94390516313122,0.534743089901754,3.96449589735512,0
314,1130314,Vizela,1.1354908918864,8.53268466193853,0,1.97941984584591,0
107,1140107,Espinho,0.154727792045617,0.0328934,0.4972931090448,0.606825714295029,0
1304,1141304,Gondomar,1.2517493832076,4.48173494476505,0.749487880191374,1.84435780177281,0
1306,1141306,Maia,0.429996401620551,1.21715015357766,0.198284199164423,1.42189676635857,0
1308,1141308,Matosinhos,0.675034767360657,2.12630127829119,0.23960308145191,2.66025702718667,0
1312,1141312,Porto,1.47474994604242,6.59830093902439,0,1.08736704344833,0
1313,1141313,Póvoa de Varzim,0.371551594481117,0.902843653096813,0,1.98287708542645,0.0677
1315,1141315,Valongo,0.812919997091098,0.120232255707763,1.91556260418012,12.2853123209319,0
1316,1141316,Vila do Conde,0.570157395109557,1.37333069812931,0.000412551530440564,2.90453444033916,0
1317,1141317,Vila Nova de Gaia,0.635580533050199,0.883340253658537,3.51861625258058,0.922192984853928,0
1301,1151301,Amarante,0.680012750774072,4.05074934485597,0.0514902653792106,0.808180240899135,0
1302,1151302,Baião,1.29537042483699,3.14938274705155,0,0.995620193308588,0
304,1150304,Cabeceiras de Basto,2.78928447076689,1.69369849946409,0,1.58876036400042,0
106,1150106,Castelo de Paiva,2.84273046261946,9.55996447890045,0,2.59704189257549,0.044
305,1150305,Celorico de Basto,2.55113774632563,7.19237198656763,0.0328486007286693,1.96334294157404,0
1804,1151804,Cinfães,3.47855596294173,4.1714885810101,0,1.1520796448518,0
1303,1151303,Felgueiras,1.29288812744577,4.01691940638298,0.0591405027578234,2.97952413352429,0
1305,1151305,Lousada,0.822262498387417,4.96651960388796,0.0220613373902017,1.29199479485956,0
1307,1151307,Marco de Canaveses,1.55724151498127,5.77120685916019,0.268380879701831,1.10349967391397,0
1705,1151705,Mondim de Basto,1.2379949873795,2.03015034279566,0,0.499806363006163,0
1309,1151309,Paços de Ferreira,0.907485231002809,2.64117188124393,0.219261887160669,1.62549909328338,0
1310,1151310,Paredes,1.01400935109428,4.08493752406015,0,1.61211281204029,0
1311,1151311,Penafiel,0.912675325680328,5.29633542887603,0.233884562817894,1.69657609547245,0
1813,1151813,Resende,1.12158341518691,3.25053283439977,0.0300486590379702,0.888187417638876,0
1709,1151709,Ribeira de Pena,1.66240000063463,1.78655916237219,0.000290262258492379,0.719772044192236,0
104,1160104,Arouca,2.61146138567675,3.74286562443348,0,3.35584563876713,0
113,1160113,Oliveira de Azeméis,1.90400151493238,4.30169861933874,0.0641846360333864,8.2194530622356,0
109,1160109,Santa Maria da Feira,1.18157074183249,4.59857226483871,0.000516672709303064,2.95732315245264,0
116,1160116,São João da Madeira,,,,,
119,1160119,Vale de Cambra,2.05622555587384,2.62226328685897,0,2.8962492038326,0
1701,1171701,Alijó,0.248607110017296,1.22107324355586,0.0070408077293733,0.219935836406203,0
1801,1171801,Armamar,0.0696116939094597,1.56927026456589,0.0126390750380775,0.137440711734846,0
403,1170403,Carrazeda de Ansiães,0.396235723225471,1.68747120319352,0.000740510423093172,0.283427713183575,0
404,1170404,Freixo de Espada à Cinta,0.378115205693366,1.68277602398832,0,0.146602687126422,0
1805,1171805,Lamego,0.361302568641862,1.17753562409639,0.0419557763788176,0.296253945214578,0
1704,1171704,Mesão Frio,0.0149335462925027,0.054820260707635,0,0.0570934375686136,0
1807,1171807,Moimenta da Beira,0.260957729445117,0.150573010977052,0.0155481380093155,0.749397020492782,0
1812,1171812,Penedono,0.334885411250055,2.82822285681227,0,0.411711965481948,0
