"","Muni_ID","ID","Muni","2009"
"135",1816,"1651816","São Pedro do Sul",1475
"136",1817,"1651817","Sátão",633
"137",1821,"1651821","Tondela",678
"138",1822,"1651822","Vila Nova de Paiva",744
"139",1823,"1651823","Viseu",719
"140",1824,"1651824","Vouzela",706
"141",1413,"1661413","Mação",106
"142",506,"1660506","Oleiros",116
"143",508,"1660508","Proença-a-Nova",837
"144",509,"1660509","Sertã",339
"145",510,"1660510","Vila de Rei",23
"146",905,"1670905","Fornos de Algodres",587
"147",906,"1670906","Gouveia",2718
"148",912,"1670912","Seia",1057
"149",902,"1680902","Almeida",13017
"150",903,"1680903","Celorico da Beira",3797
"151",904,"1680904","Figueira de Castelo Rodrigo",9836
"152",907,"1680907","Guarda",12237
"153",908,"1680908","Manteigas",101
"154",909,"1680909","Meda",1988
"155",910,"1680910","Pinhel",7731
"156",911,"1680911","Sabugal",14377
"157",913,"1680913","Trancoso",4421
"158",502,"1690502","Castelo Branco",21700
"159",505,"1690505","Idanha-a-Nova",51518
"160",507,"1690507","Penamacor",5345
"161",511,"1690511","Vila Velha de Ródão",1773
"162",501,"16A0501","Belmonte",1228
"163",503,"16A0503","Covilhã",2621
"164",504,"16A0504","Fundão",7055
"165",1001,"16B1001","Alcobaça",1053
"166",1101,"16B1101","Alenquer",706
"167",1102,"16B1102","Arruda dos Vinhos",328
"168",1005,"16B1005","Bombarral",125
"169",1104,"16B1104","Cadaval",90
"170",1006,"16B1006","Caldas da Rainha",214
"171",1108,"16B1108","Lourinhã",210
"172",1011,"16B1011","Nazaré",63
"173",1012,"16B1012","Óbidos",137
"174",1014,"16B1014","Peniche",85
"175",1112,"16B1112","Sobral de Monte Agraço",236
"176",1113,"16B1113","Torres Vedras",392
"177",1401,"16C1401","Abrantes",5818
"178",1402,"16C1402","Alcanena",1501
"179",1408,"16C1408","Constância",157
"180",1410,"16C1410","Entroncamento",64
"181",1411,"16C1411","Ferreira do Zêzere",297
"182",1421,"16C1421","Ourém",221
"183",1417,"16C1417","Sardoal",136
"184",1418,"16C1418","Tomar",1006
"185",1419,"16C1419","Torres Novas",411
"186",1420,"16C1420","Vila Nova da Barquinha",73
"187",1115,"1711115","Amadora",49
"188",1105,"1711105","Cascais",46
"189",1106,"1711106","Lisboa",7
"190",1107,"1711107","Loures",874
"191",1109,"1711109","Mafra",1018
"192",1116,"1711116","Odivelas",325
"193",1110,"1711110","Oeiras",11
"194",1111,"1711111","Sintra",1222
"195",1114,"1711114","Vila Franca de Xira",3078
"196",1502,"1721502","Alcochete",1768
"197",1503,"1721503","Almada",67
"198",1504,"1721504","Barreiro",81
"199",1506,"1721506","Moita",347
"200",1507,"1721507","Montijo",8456
"201",1508,"1721508","Palmela",13988
"202",1510,"1721510","Seixal",526
"203",1511,"1721511","Sesimbra",980
"204",1512,"1721512","Setúbal",1212
"205",1501,"1811501","Alcácer do Sal",57667
"206",1505,"1811505","Grândola",20687
"207",211,"1810211","Odemira",37333
"208",1509,"1811509","Santiago do Cacém",29935
"209",1513,"1811513","Sines",4118
"210",1201,"1821201","Alter do Chão",24759
"211",1202,"1821202","Arronches",17834
"212",1203,"1821203","Avis",29289
"213",1204,"1821204","Campo Maior",6962
"214",1205,"1821205","Castelo de Vide",17994
"215",1206,"1821206","Crato",21936
"216",1207,"1821207","Elvas",31725
"217",1208,"1821208","Fronteira",13149
"218",1209,"1821209","Gavião",12290
"219",1210,"1821210","Marvão",7530
"220",1211,"1821211","Monforte",30965
"221",707,"1820707","Mora",31535
"222",1212,"1821212","Nisa",24779
"223",1213,"1821213","Ponte de Sor",40694
"224",1214,"1821214","Portalegre",22001
"225",701,"1830701","Alandroal",30783
"226",702,"1830702","Arraiolos",37441
"227",703,"1830703","Borba",3080
"228",704,"1830704","Estremoz",16541
"229",705,"1830705","Évora",70210
"230",706,"1830706","Montemor-o-Novo",86238
"231",708,"1830708","Mourão",15342
"232",709,"1830709","Portel",27237
"233",710,"1830710","Redondo",18750
"234",711,"1830711","Reguengos de Monsaraz",15468
"235",1215,"1831215","Sousel",8945
"236",712,"1830712","Vendas Novas",11584
"237",713,"1830713","Viana do Alentejo",31412
"238",714,"1830714","Vila Viçosa",11153
"239",201,"1840201","Aljustrel",6338
"240",202,"1840202","Almodôvar",14596
"241",203,"1840203","Alvito",17793
"242",204,"1840204","Barrancos",11558
"243",205,"1840205","Beja",30621
"244",206,"1840206","Castro Verde",14861
"245",207,"1840207","Cuba",8076
"246",208,"1840208","Ferreira do Alentejo",15942
"247",209,"1840209","Mértola",60602
"248",210,"1840210","Moura",39112
"249",212,"1840212","Ourique",26667
"250",213,"1840213","Serpa",31895
"251",214,"1840214","Vidigueira",7836
"252",1403,"1851403","Almeirim",1118
"253",1404,"1851404","Alpiarça",426
"254",1103,"1851103","Azambuja",3576
"255",1405,"1851405","Benavente",14947
"256",1406,"1851406","Cartaxo",535
"257",1407,"1851407","Chamusca",21559
"258",1409,"1851409","Coruche",34756
"259",1412,"1851412","Golegã",133
"260",1414,"1851414","Rio Maior",3651
"261",1415,"1851415","Salvaterra de Magos",2546
"262",1416,"1851416","Santarém",2850
"263",801,"1500801","Albufeira",304
"264",802,"1500802","Alcoutim",2554
"265",803,"1500803","Aljezur",1968
"266",804,"1500804","Castro Marim",3219
"267",805,"1500805","Faro",262
"268",806,"1500806","Lagoa",190
"269",807,"1500807","Lagos",641
"270",808,"1500808","Loulé",2870
"271",809,"1500809","Monchique",930
"272",810,"1500810","Olhão",11
"273",811,"1500811","Portimão",1031
"274",812,"1500812","São Brás de Alportel",159
"275",813,"1500813","Silves",3130
"276",814,"1500814","Tavira",1410
"277",815,"1500815","Vila do Bispo",2779
"278",816,"1500816","Vila Real de Santo António",126
