"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
1307,"1151307","Marco de Canaveses",33.26,6.57,26.69
1705,"1151705","Mondim de Basto",121.03,6.26,114.77
1309,"1151309","Paços de Ferreira",125.64,6.26,119.38
1310,"1151310","Paredes",85.17,23.61,61.57
1311,"1151311","Penafiel",114.77,28.31,86.46
1813,"1151813","Resende",22.29,4.29,18.01
1709,"1151709","Ribeira de Pena",21.71,5.97,15.74
104,"1160104","Arouca",94.79,6.05,88.74
113,"1160113","Oliveira de Azeméis",208.86,130.67,78.2
109,"1160109","Santa Maria da Feira",419.05,7.13,411.92
116,"1160116","São João da Madeira",NA,NA,NA
119,"1160119","Vale de Cambra",34.64,6.11,28.52
1701,"1171701","Alijó",27.36,4.39,22.97
1801,"1171801","Armamar",43.68,7.75,35.93
403,"1170403","Carrazeda de Ansiães",24.78,7.68,17.1
404,"1170404","Freixo de Espada à Cinta",85.95,3.96,81.99
1805,"1171805","Lamego",23.39,6.77,16.62
1704,"1171704","Mesão Frio",8.57,6.05,2.52
1807,"1171807","Moimenta da Beira",23.89,10.83,13.06
1812,"1171812","Penedono",42.3,6.99,35.31
1708,"1171708","Peso da Régua",22.15,4.46,17.69
1710,"1171710","Sabrosa",33.52,5.71,27.81
1711,"1171711","Santa Marta de Penaguião",NA,NA,NA
1815,"1171815","São João da Pesqueira",102.24,10.57,91.67
1818,"1171818","Sernancelhe",32.52,8.02,24.49
1819,"1171819","Tabuaço",28.69,6.24,22.46
1820,"1171820","Tarouca",22.54,7.39,15.15
409,"1170409","Torre de Moncorvo",71.81,5.12,66.69
410,"1170410","Vila Flor",74.95,4.32,70.63
914,"1170914","Vila Nova de Foz Côa",32.33,4.21,28.12
1714,"1171714","Vila Real",129.62,8.28,121.34
401,"1180401","Alfândega da Fé",100.35,3.34,97.01
1702,"1181702","Boticas",NA,NA,NA
402,"1180402","Bragança",97.54,4.48,93.06
1703,"1181703","Chaves",89.32,9.98,79.33
405,"1180405","Macedo de Cavaleiros",56.62,2.66,53.95
406,"1180406","Miranda do Douro",33.18,2.38,30.8
407,"1180407","Mirandela",75.2,4.89,70.31
408,"1180408","Mogadouro",52.73,5.05,47.68
1706,"1181706","Montalegre",NA,NA,NA
1707,"1181707","Murça",81.11,3.4,77.71
1712,"1181712","Valpaços",59.57,5.85,53.73
1713,"1181713","Vila Pouca de Aguiar",419.05,7.14,411.91
411,"1180411","Vimioso",65.2,2.38,62.82
412,"1180412","Vinhais",82.06,19.06,63
101,"1610101","Águeda",141.67,7.22,134.46
102,"1610102","Albergaria-a-Velha",320.08,7.13,312.95
103,"1610103","Anadia",105.6,5.17,100.42
105,"1610105","Aveiro",309.04,133.32,175.72
108,"1610108","Estarreja",319.57,166.58,152.99
110,"1610110","Ílhavo",175.28,124.14,51.14
111,"1610111","Mealhada",447.05,7.14,439.91
112,"1610112","Murtosa",195.75,178.35,17.4
114,"1610114","Oliveira do Bairro",210.28,205.28,4.99
115,"1610115","Ovar",173.03,214.84,-41.81
117,"1610117","Sever do Vouga",102.79,5.69,97.1
118,"1610118","Vagos",192.74,135.67,57.07
602,"1620602","Cantanhede",155.68,149.31,6.37
603,"1620603","Coimbra",395.61,31.66,363.94
604,"1620604","Condeixa-a-Nova",129.85,9.4,120.45
605,"1620605","Figueira da Foz",193.85,203.8,-9.95
608,"1620608","Mira",138.84,97.02,41.82
610,"1620610","Montemor-o-Velho",346.02,69.89,276.13
613,"1620613","Penacova",129.57,7.16,122.41
615,"1620615","Soure",350.51,84.07,266.44
1004,"1631004","Batalha",116.79,7.94,108.85
1009,"1631009","Leiria",100.93,12.36,88.57
1010,"1631010","Marinha Grande",155.06,8.1,146.96
1015,"1631015","Pombal",280.04,89.56,190.48
1016,"1631016","Porto de Mós",32.47,8.22,24.25
1002,"1641002","Alvaiázere",34.1,5.83,28.27
1003,"1641003","Ansião",161.81,6.04,155.77
601,"1640601","Arganil",119.11,8.06,111.05
1007,"1641007","Castanheira de Pêra",62.13,5.67,56.46
1008,"1641008","Figueiró dos Vinhos",NA,NA,NA
606,"1640606","Góis",NA,NA,NA
607,"1640607","Lousã",133.11,6.73,126.39
609,"1640609","Miranda do Corvo",128.93,10.32,118.61
611,"1640611","Oliveira do Hospital",35.67,7.26,28.41
612,"1640612","Pampilhosa da Serra",53.05,5.67,47.38
1013,"1641013","Pedrógão Grande",NA,NA,NA
614,"1640614","Penela",51.66,2.8,48.86
616,"1640616","Tábua",39.84,6.01,33.83
617,"1640617","Vila Nova de Poiares",46.88,5.67,41.21
901,"1650901","Aguiar da Beira",51,23.87,27.13
1802,"1651802","Carregal do Sal",79.55,10.83,68.72
1803,"1651803","Castro Daire",166.38,6.19,160.19
1806,"1651806","Mangualde",40.55,7.42,33.14
1808,"1651808","Mortágua",NA,NA,NA
1809,"1651809","Nelas",22.41,5.32,17.09
1810,"1651810","Oliveira de Frades",17.86,5.13,12.73
1811,"1651811","Penalva do Castelo",20.04,6.72,13.33
1814,"1651814","Santa Comba Dão",42.88,8.75,34.13
1816,"1651816","São Pedro do Sul",114.26,6.86,107.4
1817,"1651817","Sátão",99.5,31.83,67.67
1821,"1651821","Tondela",79.34,23.1,56.24
1822,"1651822","Vila Nova de Paiva",NA,NA,NA
1823,"1651823","Viseu",42.64,8.82,33.82
1824,"1651824","Vouzela",31.09,7.77,23.32
1413,"1661413","Mação",32.87,3.39,29.48
506,"1660506","Oleiros",58.49,5.15,53.33
508,"1660508","Proença-a-Nova",39.46,3.06,36.41
509,"1660509","Sertã",25.37,4.15,21.22
510,"1660510","Vila de Rei",26.31,5.08,21.23
905,"1670905","Fornos de Algodres",23.31,5.81,17.5
906,"1670906","Gouveia",33.05,5.57,27.48
912,"1670912","Seia",23.4,5.39,18.02
902,"1680902","Almeida",51.82,4.66,47.16
903,"1680903","Celorico da Beira",35.6,4.44,31.15
904,"1680904","Figueira de Castelo Rodrigo",53.73,3.12,50.61
907,"1680907","Guarda",33.62,7.1,26.52
908,"1680908","Manteigas",24.21,5.75,18.46
909,"1680909","Mêda",21.94,3.38,18.56
910,"1680910","Pinhel",21.77,5.52,16.25
911,"1680911","Sabugal",29.99,7.57,22.42
913,"1680913","Trancoso",14.62,7.47,7.15
502,"1690502","Castelo Branco",55.82,4.56,51.26
505,"1690505","Idanha-a-Nova",92.19,3.59,88.6
507,"1690507","Penamacor",70.7,3.5,67.2
511,"1690511","Vila Velha de Ródão",80.93,2.7,78.23
501,"16A0501","Belmonte",27.34,6.2,21.13
503,"16A0503","Covilhã",27.76,7.49,20.27
504,"16A0504","Fundão",29.98,5.73,24.25
1001,"16B1001","Alcobaça",61.72,10.89,50.82
1101,"16B1101","Alenquer",195.11,8.06,187.05
1102,"16B1102","Arruda dos Vinhos",252.86,138.88,113.98
1005,"16B1005","Bombarral",34.26,9.72,24.54
1104,"16B1104","Cadaval",26.68,9.58,17.1
1006,"16B1006","Caldas da Rainha",97,10.7,86.3
1108,"16B1108","Lourinhã",216.15,8.32,207.83
1011,"16B1011","Nazaré",59.43,10.49,48.94
1012,"16B1012","Óbidos",86.21,10.27,75.94
1014,"16B1014","Peniche",311.44,8.15,303.29
1112,"16B1112","Sobral de Monte Agraço",333.85,7.32,326.53
1113,"16B1113","Torres Vedras",248.14,8.28,239.85
1401,"16C1401","Abrantes",113.94,29.35,84.59
1402,"16C1402","Alcanena",117.68,6.14,111.54
1408,"16C1408","Constância",116.52,4.87,111.65
1410,"16C1410","Entroncamento",722.66,242.73,479.93
1411,"16C1411","Ferreira do Zêzere",91.96,11.21,80.75
1421,"16C1421","Ourém",117.23,9.73,107.5
1417,"16C1417","Sardoal",51.18,7.04,44.15
1418,"16C1418","Tomar",69.34,16.09,53.25
1419,"16C1419","Torres Novas",72.11,30.96,41.15
1420,"16C1420","Vila Nova da Barquinha",293.57,24.92,268.64
1115,"1711115","Amadora",NA,NA,NA
1105,"1711105","Cascais",307.06,15.71,291.35
1106,"1711106","Lisboa",57.25,7.21,50.04
1107,"1711107","Loures",296.9,89.1,207.8
1109,"1711109","Mafra",345.67,10.69,334.98
1116,"1711116","Odivelas",179.94,14.38,165.56
1110,"1711110","Oeiras",NA,NA,NA
1111,"1711111","Sintra",329.36,8.57,320.79
1114,"1711114","Vila Franca de Xira",333.43,29.46,303.97
1502,"1721502","Alcochete",266.91,12.65,254.27
1503,"1721503","Almada",237.62,7.22,230.4
1504,"1721504","Barreiro",154.02,29.76,124.26
1506,"1721506","Moita",245.36,9.23,236.13
1507,"1721507","Montijo",166.95,19.45,147.5
1508,"1721508","Palmela",73.25,13.41,59.84
1510,"1721510","Seixal",97.31,8.58,88.73
1511,"1721511","Sesimbra",101.92,12.86,89.05
1512,"1721512","Setúbal",83.98,8.13,75.85
1501,"1811501","Alcácer do Sal",68.92,3.4,65.53
1505,"1811505","Grândola",81.83,26.09,55.74
211,"1810211","Odemira",184.95,21.94,163.01
1509,"1811509","Santiago do Cacém",112.45,19.05,93.4
1513,"1811513","Sines",345.26,7.53,337.73
1201,"1821201","Alter do Chão",97.6,3.9,93.7
1202,"1821202","Arronches",42.24,4.76,37.48
1203,"1821203","Avis",128.44,3.4,125.04
1204,"1821204","Campo Maior",141.19,5.18,136.01
1205,"1821205","Castelo de Vide",111.48,3.36,108.12
1206,"1821206","Crato",26.03,4.69,21.34
1207,"1821207","Elvas",140.75,6.63,134.12
1208,"1821208","Fronteira",134.08,3.59,130.49
1209,"1821209","Gavião",57.34,5.69,51.65
1210,"1821210","Marvão",136.25,3.78,132.47
1211,"1821211","Monforte",110.13,3.96,106.17
707,"1820707","Mora",226.47,65.67,160.8
1212,"1821212","Nisa",92.84,4.71,88.14
1213,"1821213","Ponte de Sor",153.92,19.61,134.3
1214,"1821214","Portalegre",49.1,6.53,42.57
701,"1830701","Alandroal",45.16,6.53,38.64
702,"1830702","Arraiolos",142.75,5.62,137.14
703,"1830703","Borba",46.92,6.06,40.86
704,"1830704","Estremoz",82.34,8.15,74.19
705,"1830705","Évora",73.63,4.49,69.14
706,"1830706","Montemor-o-Novo",98.52,18.64,79.88
708,"1830708","Mourão",54.25,4.38,49.87
709,"1830709","Portel",60.01,4.7,55.3
710,"1830710","Redondo",55.92,4.72,51.2
711,"1830711","Reguengos de Monsaraz",134.31,5.44,128.87
1215,"1831215","Sousel",114.83,4.85,109.98
712,"1830712","Vendas Novas",64.98,6.16,58.82
713,"1830713","Viana do Alentejo",78.66,3.35,75.31
714,"1830714","Vila Viçosa",49.92,6.67,43.25
201,"1840201","Aljustrel",136.96,5.25,131.71
202,"1840202","Almodôvar",56.71,10.31,46.4
203,"1840203","Alvito",112.15,6.04,106.11
204,"1840204","Barrancos",56.05,5.11,50.94
205,"1840205","Beja",86.21,4.23,81.98
206,"1840206","Castro Verde",82.94,3.54,79.4
207,"1840207","Cuba",92.64,4.35,88.3
208,"1840208","Ferreira do Alentejo",109.63,4.75,104.88
209,"1840209","Mértola",65.53,16.1,49.43
210,"1840210","Moura",108.63,3.53,105.1
212,"1840212","Ourique",78.81,9.84,68.97
213,"1840213","Serpa",167.95,3.55,164.39
214,"1840214","Vidigueira",99.27,4.13,95.14
1403,"1851403","Almeirim",274.97,30.61,244.37
1404,"1851404","Alpiarça",291.34,43.74,247.6
1103,"1851103","Azambuja",284.12,11.92,272.2
1405,"1851405","Benavente",295.77,15.72,280.05
1406,"1851406","Cartaxo",294.18,20.06,274.12
1407,"1851407","Chamusca",446.16,163.19,282.97
1409,"1851409","Coruche",554.68,25.93,528.75
1412,"1851412","Golegã",467.22,187.97,279.25
1414,"1851414","Rio Maior",210.59,9.7,200.89
1415,"1851415","Salvaterra de Magos",375.22,22.48,352.73
1416,"1851416","Santarém",241.05,68.52,172.53
801,"1500801","Albufeira",271.7,16.73,254.97
802,"1500802","Alcoutim",124.31,16.59,107.72
803,"1500803","Aljezur",104.74,21.89,82.86
804,"1500804","Castro Marim",389.94,11.72,378.22
805,"1500805","Faro",340.16,15.74,324.41
806,"1500806","Lagoa",119.76,14.9,104.86
807,"1500807","Lagos",101.04,7.88,93.17
808,"1500808","Loulé",281.87,18.17,263.7
809,"1500809","Monchique",117.34,18.83,98.52
810,"1500810","Olhão",308.23,16.33,291.89
811,"1500811","Portimão",100.25,13.33,86.91
812,"1500812","São Brás de Alportel",179.9,19.12,160.78
813,"1500813","Silves",281.41,18.32,263.09
814,"1500814","Tavira",297.27,16.74,280.52
815,"1500815","Vila do Bispo",184.48,6.66,177.82
816,"1500816","Vila Real de Santo António",212.1,17.57,194.53
