agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,1444,1526,1332,1311,1322,1402,1397,1444,1457,1306,1289,1292,1472,1427,1502,1293,1249,1095,1098,1098,939,954,1008,943,905,1000,1209,1750,1825,1707,1506,1507,1214
Trás-os-Montes,2,845,842,791,824,786,824,708,723,747,814,785,860,951,811,1044,1116,1180,1033,1032,1139,1153,1186,1095,360,471,1135,1013,1469,1522,1419,1267,1266,1013
Beira Litoral,3,1947,1854,1836,2057,1743,1743,1724,1775,1780,1604,1205,1767,2346,2198,2346,2131,2172,2172,2172,2219,1387,2312,2229,2265,2156,2133,2739,3980,4116,3835,3427,3430,2742
Beira Interior,4,611,787,967,535,990,990,974,971,959,883,676,813,1079,988,1234,1320,1346,1344,1290,1300,1000,1625,1625,1667,917,1760,1895,2749,2858,2667,2323,2370,1919
Ribatejo e Oeste,5,1024,1091,1212,1212,1385,1385,1393,1393,1337,1734,1171,1167,1041,1036,1046,1114,996,980,1138,1280,1126,1200,1274,1360,1393,1583,1903,2757,2848,2663,2374,2377,1899
Alentejo,6,1548,1703,1907,1724,2408,3105,2967,2805,1933,2500,2500,2500,2500,2382,2368,2322,2326,2557,1213,2522,2434,2595,2330,2424,2471,2761,3343,4852,5018,4679,4181,4172,3345
Algarve,7,2437,2437,2389,2389,2389,2389,2389,2268,2256,2256,2179,1979,1911,1787,2000,2000,2000,2000,2000,2000,2000,2000,2000,1988,1988,1000,1897,2738,2805,2628,2414,2403,1897
