"","Muni_ID","ID","Muni","2009"
"102",605,"1620605","Figueira da Foz",25.8
"103",608,"1620608","Mira",21.2
"104",610,"1620610","Montemor-o-Velho",86.6
"105",613,"1620613","Penacova",15.4
"106",615,"1620615","Soure",16.4
"107",1004,"1631004","Batalha",8.4
"108",1009,"1631009","Leiria",137.6
"109",1010,"1631010","Marinha Grande",3.4
"110",1015,"1631015","Pombal",60.6
"111",1016,"1631016","Porto de Mós",11.4
"112",1002,"1641002","Alvaiázere",3
"113",1003,"1641003","Ansião",2.2
"114",601,"1640601","Arganil",11
"115",1007,"1641007","Castanheira de Pêra",1.2
"116",1008,"1641008","Figueiró dos Vinhos",4.6
"117",606,"1640606","Góis",0.2
"118",607,"1640607","Lousã",2.4
"119",609,"1640609","Miranda do Corvo",2.6
"120",611,"1640611","Oliveira do Hospital",38.2
"121",612,"1640612","Pampilhosa da Serra",0.4
"122",1013,"1641013","Pedrógão Grande",0
"123",614,"1640614","Penela",12.8
"124",616,"1640616","Tábua",26
"125",617,"1640617","Vila Nova de Poiares",5.8
"126",901,"1650901","Aguiar da Beira",220.4
"127",1802,"1651802","Carregal do Sal",7.2
"128",1803,"1651803","Castro Daire",139
"129",1806,"1651806","Mangualde",77.2
"130",1808,"1651808","Mortágua",53.6
"131",1809,"1651809","Nelas",9.2
"132",1810,"1651810","Oliveira de Frades",122.2
"133",1811,"1651811","Penalva do Castelo",26.4
"134",1814,"1651814","Santa Comba Dão",8.6
"135",1816,"1651816","São Pedro do Sul",182.4
"136",1817,"1651817","Sátão",148.2
"137",1821,"1651821","Tondela",120
"138",1822,"1651822","Vila Nova de Paiva",63.4
"139",1823,"1651823","Viseu",111.2
"140",1824,"1651824","Vouzela",140.2
"141",1413,"1661413","Mação",7.6
"142",506,"1660506","Oleiros",12
"143",508,"1660508","Proença-a-Nova",18
"144",509,"1660509","Sertã",10.2
"145",510,"1660510","Vila de Rei",2.4
"146",905,"1670905","Fornos de Algodres",37.4
"147",906,"1670906","Gouveia",91.2
"148",912,"1670912","Seia",154.2
"149",902,"1680902","Almeida",340
"150",903,"1680903","Celorico da Beira",240.8
"151",904,"1680904","Figueira de Castelo Rodrigo",148.8
"152",907,"1680907","Guarda",318.2
"153",908,"1680908","Manteigas",15.2
"154",909,"1680909","Mêda",61.4
"155",910,"1680910","Pinhel",238.2
"156",911,"1680911","Sabugal",343.6
"157",913,"1680913","Trancoso",168.2
"158",502,"1690502","Castelo Branco",534.4
"159",505,"1690505","Idanha-a-Nova",648.2
"160",507,"1690507","Penamacor",121.2
"161",511,"1690511","Vila Velha de Ródão",56.8
"162",501,"16A0501","Belmonte",110.2
"163",503,"16A0503","Covilhã",132.4
"164",504,"16A0504","Fundão",402.2
"165",1001,"16B1001","Alcobaça",33.4
"166",1101,"16B1101","Alenquer",43
"167",1102,"16B1102","Arruda dos Vinhos",14.6
"168",1005,"16B1005","Bombarral",3.4
"169",1104,"16B1104","Cadaval",9
"170",1006,"16B1006","Caldas da Rainha",32.2
"171",1108,"16B1108","Lourinhã",36.2
"172",1011,"16B1011","Nazaré",25.8
"173",1012,"16B1012","Óbidos",5
"174",1014,"16B1014","Peniche",32.8
"175",1112,"16B1112","Sobral de Monte Agraço",29.6
"176",1113,"16B1113","Torres Vedras",220.2
"177",1401,"16C1401","Abrantes",108.2
"178",1402,"16C1402","Alcanena",35.4
"179",1408,"16C1408","Constância",0.6
"180",1410,"16C1410","Entroncamento",13.8
"181",1411,"16C1411","Ferreira do Zêzere",1.8
"182",1421,"16C1421","Ourém",27.2
"183",1417,"16C1417","Sardoal",1.2
"184",1418,"16C1418","Tomar",12.2
"185",1419,"16C1419","Torres Novas",14.8
"186",1420,"16C1420","Vila Nova da Barquinha",0.2
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",0.2
"189",1106,"1711106","Lisboa",0
"190",1107,"1711107","Loures",77.8
"191",1109,"1711109","Mafra",70
"192",1116,"1711116","Odivelas",0
"193",1110,"1711110","Oeiras",0
"194",1111,"1711111","Sintra",69.6
"195",1114,"1711114","Vila Franca de Xira",215.8
"196",1502,"1721502","Alcochete",0
"197",1503,"1721503","Almada",2
"198",1504,"1721504","Barreiro",0.2
"199",1506,"1721506","Moita",24.2
"200",1507,"1721507","Montijo",69.6
"201",1508,"1721508","Palmela",101.4
"202",1510,"1721510","Seixal",0
"203",1511,"1721511","Sesimbra",19.8
"204",1512,"1721512","Setúbal",14.6
"205",1501,"1811501","Alcácer do Sal",229.6
"206",1505,"1811505","Grândola",194.8
"207",211,"1810211","Odemira",466.8
"208",1509,"1811509","Santiago do Cacém",208.2
"209",1513,"1811513","Sines",211.8
"210",1201,"1821201","Alter do Chão",151.8
"211",1202,"1821202","Arronches",302.8
"212",1203,"1821203","Avis",149.8
"213",1204,"1821204","Campo Maior",28
"214",1205,"1821205","Castelo de Vide",132.6
"215",1206,"1821206","Crato",64.4
"216",1207,"1821207","Elvas",241.6
"217",1208,"1821208","Fronteira",49.4
"218",1209,"1821209","Gavião",38.6
"219",1210,"1821210","Marvão",6.4
"220",1211,"1821211","Monforte",55
"221",707,"1820707","Mora",92.2
"222",1212,"1821212","Nisa",116
"223",1213,"1821213","Ponte de Sor",209.6
"224",1214,"1821214","Portalegre",81.6
"225",701,"1830701","Alandroal",101.6
"226",702,"1830702","Arraiolos",200.8
"227",703,"1830703","Borba",39.6
"228",704,"1830704","Estremoz",146.2
"229",705,"1830705","Évora",382.6
"230",706,"1830706","Montemor-o-Novo",720.8
"231",708,"1830708","Mourão",10.4
"232",709,"1830709","Portel",86.8
"233",710,"1830710","Redondo",142
"234",711,"1830711","Reguengos de Monsaraz",25
"235",1215,"1831215","Sousel",96.6
"236",712,"1830712","Vendas Novas",81.8
"237",713,"1830713","Viana do Alentejo",208.6
"238",714,"1830714","Vila Viçosa",31.4
"239",201,"1840201","Aljustrel",86.6
"240",202,"1840202","Almodôvar",31.6
"241",203,"1840203","Alvito",18.2
"242",204,"1840204","Barrancos",91
"243",205,"1840205","Beja",75
"244",206,"1840206","Castro Verde",126.8
"245",207,"1840207","Cuba",10.2
"246",208,"1840208","Ferreira do Alentejo",271.2
"247",209,"1840209","Mértola",116.6
"248",210,"1840210","Moura",11.4
"249",212,"1840212","Ourique",40
"250",213,"1840213","Serpa",182.6
"251",214,"1840214","Vidigueira",156.2
"252",1403,"1851403","Almeirim",0.2
"253",1404,"1851404","Alpiarça",14.4
"254",1103,"1851103","Azambuja",22.2
"255",1405,"1851405","Benavente",173.4
"256",1406,"1851406","Cartaxo",17
"257",1407,"1851407","Chamusca",199
"258",1409,"1851409","Coruche",123.6
"259",1412,"1851412","Golegã",6
"260",1414,"1851414","Rio Maior",55.8
"261",1415,"1851415","Salvaterra de Magos",16.8
"262",1416,"1851416","Santarém",141.8
"263",801,"1500801","Albufeira",9.2
"264",802,"1500802","Alcoutim",47.6
"265",803,"1500803","Aljezur",2.4
"266",804,"1500804","Castro Marim",9.2
"267",805,"1500805","Faro",5.6
"268",806,"1500806","Lagoa",0.8
"269",807,"1500807","Lagos",51.2
"270",808,"1500808","Loulé",14.4
"271",809,"1500809","Monchique",17
"272",810,"1500810","Olhão",0.2
"273",811,"1500811","Portimão",11.6
"274",812,"1500812","São Brás de Alportel",0
"275",813,"1500813","Silves",14.4
"276",814,"1500814","Tavira",13.4
"277",815,"1500815","Vila do Bispo",38.6
"278",816,"1500816","Vila Real de Santo António",11.6
