CAA_ID,Muni_ID,full_ID,Muni,uaa99,poly_sum,poly_corr,prec99
1005,404,1170404,FREIXO DE ESPADA Ã? CINTA,8218,12928,466,438.5626221
1006,404,1170404,FREIXO DE ESPADA Ã? CINTA,8218,12928,3460,436.7387124
1007,405,1180405,MACEDO DE CAVALEIROS,24078,58597,7,461.7243969
1008,405,1180405,MACEDO DE CAVALEIROS,24078,58597,60,359.4852217
1009,405,1180405,MACEDO DE CAVALEIROS,24078,58597,2,421.8918638
1010,405,1180405,MACEDO DE CAVALEIROS,24078,58597,115,498.3499379
1011,405,1180405,MACEDO DE CAVALEIROS,24078,58597,42,352.5085146
1012,405,1180405,MACEDO DE CAVALEIROS,24078,58597,14,375.5618471
1013,405,1180405,MACEDO DE CAVALEIROS,24078,58597,18,507.933719
1014,405,1180405,MACEDO DE CAVALEIROS,24078,58597,14,455.0634493
1015,405,1180405,MACEDO DE CAVALEIROS,24078,58597,0,453.8414061
1016,405,1180405,MACEDO DE CAVALEIROS,24078,58597,10,458.3113172
1017,405,1180405,MACEDO DE CAVALEIROS,24078,58597,13,466.0836792
1018,405,1180405,MACEDO DE CAVALEIROS,24078,58597,10,549.408943
1019,405,1180405,MACEDO DE CAVALEIROS,24078,58597,23773,443.9012146
1020,406,1180406,MIRANDA DO DOURO,21471,50222,26,443.9012146
1021,406,1180406,MIRANDA DO DOURO,21471,50222,7,512.5046111
1022,406,1180406,MIRANDA DO DOURO,21471,50222,21438,482.2403565
1023,407,1180407,MIRANDELA,27958,56877,15,488.1611726
1024,407,1180407,MIRANDELA,27958,56877,1,425.8307004
1025,407,1180407,MIRANDELA,27958,56877,18,403.5029883
1026,407,1180407,MIRANDELA,27958,56877,51,474.2171384
1027,407,1180407,MIRANDELA,27958,56877,34,465.7331089
1028,407,1180407,MIRANDELA,27958,56877,17,462.404383
1029,407,1180407,MIRANDELA,27958,56877,16,444.311214
1030,407,1180407,MIRANDELA,27958,56877,67,479.0223115
1031,407,1180407,MIRANDELA,27958,56877,32,434.1774613
1032,407,1180407,MIRANDELA,27958,56877,19,434.1774613
1033,407,1180407,MIRANDELA,27958,56877,123,434.1774613
1034,407,1180407,MIRANDELA,27958,56877,36,475.2828203
1035,407,1180407,MIRANDELA,27958,56877,499,475.2828203
1036,407,1180407,MIRANDELA,27958,56877,47,475.2828203
1037,407,1180407,MIRANDELA,27958,56877,36,475.2828203
1038,407,1180407,MIRANDELA,27958,56877,368,475.2828203
1039,407,1180407,MIRANDELA,27958,56877,26579,475.2828203
1040,408,1180408,MOGADOURO,37061,66981,0,475.2828203
1041,408,1180408,MOGADOURO,37061,66981,46,475.2828203
1042,408,1180408,MOGADOURO,37061,66981,1,475.2828203
1043,408,1180408,MOGADOURO,37061,66981,27,475.2828203
1044,408,1180408,MOGADOURO,37061,66981,19,475.2828203
1045,408,1180408,MOGADOURO,37061,66981,36,475.2828203
1046,408,1180408,MOGADOURO,37061,66981,21,475.2828203
1047,408,1180408,MOGADOURO,37061,66981,20,475.2828203
1048,408,1180408,MOGADOURO,37061,66981,28,538.02405
1049,408,1180408,MOGADOURO,37061,66981,30,537.2962693
1050,408,1180408,MOGADOURO,37061,66981,0,515.847359
1051,408,1180408,MOGADOURO,37061,66981,23,460.4348709
1052,408,1180408,MOGADOURO,37061,66981,25,448.0384338
1053,408,1180408,MOGADOURO,37061,66981,19,448.0384338
1054,408,1180408,MOGADOURO,37061,66981,20,465.757252
1055,408,1180408,MOGADOURO,37061,66981,28,375.2962364
1056,408,1180408,MOGADOURO,37061,66981,3,485.5437297
1057,408,1180408,MOGADOURO,37061,66981,0,325.5130663
1058,408,1180408,MOGADOURO,37061,66981,19,460.4693952
1059,408,1180408,MOGADOURO,37061,66981,34,460.4693952
1060,408,1180408,MOGADOURO,37061,66981,268,460.4693952
1061,408,1180408,MOGADOURO,37061,66981,379,460.4693952
1062,408,1180408,MOGADOURO,37061,66981,41,489.4297086
1063,408,1180408,MOGADOURO,37061,66981,386,489.4297086
1064,408,1180408,MOGADOURO,37061,66981,35586,489.4297086
1065,409,1170409,TORRE DE MONCORVO,17168,29700,3,489.4297086
1066,409,1170409,TORRE DE MONCORVO,17168,29700,74,489.4297086
1067,409,1170409,TORRE DE MONCORVO,17168,29700,66,489.4297086
1068,409,1170409,TORRE DE MONCORVO,17168,29700,24,489.4297086
1069,409,1170409,TORRE DE MONCORVO,17168,29700,21,489.4297086
1070,409,1170409,TORRE DE MONCORVO,17168,29700,24,489.4297086
1071,409,1170409,TORRE DE MONCORVO,17168,29700,21,489.4297086
1072,409,1170409,TORRE DE MONCORVO,17168,29700,29,489.4297086
1073,409,1170409,TORRE DE MONCORVO,17168,29700,51,489.4297086
1074,409,1170409,TORRE DE MONCORVO,17168,29700,51,489.4297086
1075,409,1170409,TORRE DE MONCORVO,17168,29700,364,489.4297086
1076,409,1170409,TORRE DE MONCORVO,17168,29700,15,489.4297086
1077,409,1170409,TORRE DE MONCORVO,17168,29700,112,489.4297086
1078,409,1170409,TORRE DE MONCORVO,17168,29700,24,604.0068388
1079,409,1170409,TORRE DE MONCORVO,17168,29700,36,596.911041
1080,409,1170409,TORRE DE MONCORVO,17168,29700,196,605.4122423
1081,409,1170409,TORRE DE MONCORVO,17168,29700,60,601.3293205
1082,409,1170409,TORRE DE MONCORVO,17168,29700,1329,600.2112732
1083,409,1170409,TORRE DE MONCORVO,17168,29700,7,599.19319
1084,409,1170409,TORRE DE MONCORVO,17168,29700,62,598.8104379
1085,409,1170409,TORRE DE MONCORVO,17168,29700,180,609.151162
1086,409,1170409,TORRE DE MONCORVO,17168,29700,843,609.151162
1087,409,1170409,TORRE DE MONCORVO,17168,29700,4040,601.008489
1088,409,1170409,TORRE DE MONCORVO,17168,29700,4775,596.7847775
1089,409,1170409,TORRE DE MONCORVO,17168,29700,72,598.7301839
1090,409,1170409,TORRE DE MONCORVO,17168,29700,4516,596.4214671
1091,409,1170409,TORRE DE MONCORVO,17168,29700,99,598.0885145
1092,409,1170409,TORRE DE MONCORVO,17168,29700,75,595.8820119
1093,410,1170410,VILA FLOR,10488,20620,50,596.5300251
1094,410,1170410,VILA FLOR,10488,20620,3,631.4369394
1095,410,1170410,VILA FLOR,10488,20620,10435,631.4369394
1096,411,1180411,VIMIOSO,14731,35387,18,594.272602
1097,411,1180411,VIMIOSO,14731,35387,20,614.0068551
1098,411,1180411,VIMIOSO,14731,35387,40,592.3504836
1099,411,1180411,VIMIOSO,14731,35387,16,609.9149501
1100,411,1180411,VIMIOSO,14731,35387,64,609.9149501
1101,411,1180411,VIMIOSO,14731,35387,47,609.9149501
1102,411,1180411,VIMIOSO,14731,35387,56,609.9149501
1103,411,1180411,VIMIOSO,14731,35387,16,611.4949657
1104,411,1180411,VIMIOSO,14731,35387,8,589.6643982
1105,411,1180411,VIMIOSO,14731,35387,103,589.6250391
1106,411,1180411,VIMIOSO,14731,35387,4418,596.157707
1107,411,1180411,VIMIOSO,14731,35387,9924,588.8565808
1108,412,1180412,VINHAIS,22837,46163,3,590.15992
1109,412,1180412,VINHAIS,22837,46163,24,598.2275409
1110,412,1180412,VINHAIS,22837,46163,214,596.4662348
1111,412,1180412,VINHAIS,22837,46163,30,588.233417
1112,412,1180412,VINHAIS,22837,46163,50,588.9636504
1113,412,1180412,VINHAIS,22837,46163,2,593.6702356
1114,412,1180412,VINHAIS,22837,46163,44,579.2402542
1115,412,1180412,VINHAIS,22837,46163,42,586.2265064
1116,412,1180412,VINHAIS,22837,46163,28,591.0069177
1117,412,1180412,VINHAIS,22837,46163,40,587.8074529
1118,412,1180412,VINHAIS,22837,46163,232,557.9074549
1119,412,1180412,VINHAIS,22837,46163,19,588.0689512
1120,412,1180412,VINHAIS,22837,46163,26,589.4808044
1121,412,1180412,VINHAIS,22837,46163,18,569.3470449
1122,412,1180412,VINHAIS,22837,46163,39,586.0621113
1123,412,1180412,VINHAIS,22837,46163,31,564.4693988
1124,412,1180412,VINHAIS,22837,46163,39,586.2282715
1125,412,1180412,VINHAIS,22837,46163,54,572.1287881
1126,412,1180412,VINHAIS,22837,46163,15,585.666868
1127,412,1180412,VINHAIS,22837,46163,17,572.8048144
1128,412,1180412,VINHAIS,22837,46163,21,581.8385756
1129,412,1180412,VINHAIS,22837,46163,17,574.7523804
1130,412,1180412,VINHAIS,22837,46163,44,577.8270937
1131,412,1180412,VINHAIS,22837,46163,18,576.943235
1132,412,1180412,VINHAIS,22837,46163,202,583.4783092
1133,412,1180412,VINHAIS,22837,46163,280,576.7344971
1134,412,1180412,VINHAIS,22837,46163,660,575.7836842
1135,412,1180412,VINHAIS,22837,46163,65,580.4551274
1136,412,1180412,VINHAIS,22837,46163,486,574.6941455
1137,412,1180412,VINHAIS,22837,46163,1456,586.918614
1138,412,1180412,VINHAIS,22837,46163,298,588.1298584
1139,412,1180412,VINHAIS,22837,46163,42,570.2632179
1140,412,1180412,VINHAIS,22837,46163,71,589.4601699
1141,412,1180412,VINHAIS,22837,46163,14481,569.3307556
1142,412,1180412,VINHAIS,22837,46163,941,569.3307556
1143,412,1180412,VINHAIS,22837,46163,2788,569.3307556
1144,501,16A0501,BELMONTE,6694,9772,34,569.3307556
1145,501,16A0501,BELMONTE,6694,9772,6660,569.3307556
1146,502,1690502,CASTELO BRANCO,56435,77814,29,568.7759084
1147,502,1690502,CASTELO BRANCO,56435,77814,26,591.7043945
1148,502,1690502,CASTELO BRANCO,56435,77814,31,592.1364839
1149,502,1690502,CASTELO BRANCO,56435,77814,53,566.9749883
1150,502,1690502,CASTELO BRANCO,56435,77814,33,593.0388202
1151,502,1690502,CASTELO BRANCO,56435,77814,26,569.8228595
1152,502,1690502,CASTELO BRANCO,56435,77814,36,597.6339319
1153,502,1690502,CASTELO BRANCO,56435,77814,31,602.7514661
1154,502,1690502,CASTELO BRANCO,56435,77814,36,604.251113
1155,502,1690502,CASTELO BRANCO,56435,77814,63,577.288893
1156,502,1690502,CASTELO BRANCO,56435,77814,41,607.9748641
1157,502,1690502,CASTELO BRANCO,56435,77814,0,593.7129606
1158,502,1690502,CASTELO BRANCO,56435,77814,24,570.8968572
1159,502,1690502,CASTELO BRANCO,56435,77814,30,561.645852
1160,502,1690502,CASTELO BRANCO,56435,77814,51,603.4564866
1161,502,1690502,CASTELO BRANCO,56435,77814,36,566.3152602
1162,502,1690502,CASTELO BRANCO,56435,77814,147,566.3152602
1163,502,1690502,CASTELO BRANCO,56435,77814,27,566.3152602
1164,502,1690502,CASTELO BRANCO,56435,77814,33,631.3295502
1165,502,1690502,CASTELO BRANCO,56435,77814,50,602.0052864
1166,502,1690502,CASTELO BRANCO,56435,77814,41,602.0052864
1167,502,1690502,CASTELO BRANCO,56435,77814,25,595.9844415
1168,502,1690502,CASTELO BRANCO,56435,77814,34,593.8549348
1169,502,1690502,CASTELO BRANCO,56435,77814,24,599.5913695
1170,502,1690502,CASTELO BRANCO,56435,77814,36,599.5913695
1171,502,1690502,CASTELO BRANCO,56435,77814,59,598.1564766
1172,502,1690502,CASTELO BRANCO,56435,77814,30,591.7369588
1173,502,1690502,CASTELO BRANCO,56435,77814,33,604.7082813
1174,502,1690502,CASTELO BRANCO,56435,77814,44,596.5391978
1175,502,1690502,CASTELO BRANCO,56435,77814,40,587.2620509
1176,502,1690502,CASTELO BRANCO,56435,77814,54,564.8847639
1177,502,1690502,CASTELO BRANCO,56435,77814,67,564.8847639
1178,502,1690502,CASTELO BRANCO,56435,77814,55,564.8847639
1179,502,1690502,CASTELO BRANCO,56435,77814,79,564.8847639
1180,502,1690502,CASTELO BRANCO,56435,77814,2,564.8847639
1181,502,1690502,CASTELO BRANCO,56435,77814,75,564.8847639
1182,502,1690502,CASTELO BRANCO,56435,77814,58,564.8847639
1183,502,1690502,CASTELO BRANCO,56435,77814,24,564.8847639
1184,502,1690502,CASTELO BRANCO,56435,77814,26,564.8847639
1185,502,1690502,CASTELO BRANCO,56435,77814,11,564.8847639
1186,502,1690502,CASTELO BRANCO,56435,77814,25,586.7207834
1187,502,1690502,CASTELO BRANCO,56435,77814,27,583.610559
1188,502,1690502,CASTELO BRANCO,56435,77814,24,582.1145346
1189,502,1690502,CASTELO BRANCO,56435,77814,133,580.6262799
1190,502,1690502,CASTELO BRANCO,56435,77814,45,583.3729611
1191,502,1690502,CASTELO BRANCO,56435,77814,236,582.1192031
1192,502,1690502,CASTELO BRANCO,56435,77814,49,578.45305
1193,502,1690502,CASTELO BRANCO,56435,77814,22,585.2592522
1194,502,1690502,CASTELO BRANCO,56435,77814,225,575.0196384
1195,502,1690502,CASTELO BRANCO,56435,77814,24,572.794196
1196,502,1690502,CASTELO BRANCO,56435,77814,49,566.2067634
1197,502,1690502,CASTELO BRANCO,56435,77814,233,597.4408666
1198,502,1690502,CASTELO BRANCO,56435,77814,137,597.4408666
1199,502,1690502,CASTELO BRANCO,56435,77814,90,578.9990243
1200,502,1690502,CASTELO BRANCO,56435,77814,678,582.4666537
1201,502,1690502,CASTELO BRANCO,56435,77814,460,582.4666537
1202,502,1690502,CASTELO BRANCO,56435,77814,55,582.4666537
1203,502,1690502,CASTELO BRANCO,56435,77814,81,582.4666537
1204,502,1690502,CASTELO BRANCO,56435,77814,83,582.4666537
1205,502,1690502,CASTELO BRANCO,56435,77814,106,582.4666537
1206,502,1690502,CASTELO BRANCO,56435,77814,68,582.4666537
1207,502,1690502,CASTELO BRANCO,56435,77814,2014,582.4666537
1208,502,1690502,CASTELO BRANCO,56435,77814,212,582.4666537
1209,502,1690502,CASTELO BRANCO,56435,77814,501,582.4666537
1210,502,1690502,CASTELO BRANCO,56435,77814,156,582.4666537
1211,502,1690502,CASTELO BRANCO,56435,77814,551,582.4666537
1212,502,1690502,CASTELO BRANCO,56435,77814,15,582.4666537
1213,502,1690502,CASTELO BRANCO,56435,77814,316,582.4666537
1214,502,1690502,CASTELO BRANCO,56435,77814,46966,582.4666537
1215,502,1690502,CASTELO BRANCO,56435,77814,1236,562.4225002
1216,503,16A0503,COVILHÃ?,14023,21404,30,562.4225002
1217,503,16A0503,COVILHÃ?,14023,21404,48,562.4225002
1218,503,16A0503,COVILHÃ?,14023,21404,53,562.4225002
1219,503,16A0503,COVILHÃ?,14023,21404,33,562.4225002
1220,503,16A0503,COVILHÃ?,14023,21404,83,562.4225002
1221,503,16A0503,COVILHÃ?,14023,21404,131,562.4225002
1222,503,16A0503,COVILHÃ?,14023,21404,32,562.4225002
1223,503,16A0503,COVILHÃ?,14023,21404,80,562.4225002
1224,503,16A0503,COVILHÃ?,14023,21404,22,564.8755993
1225,503,16A0503,COVILHÃ?,14023,21404,22,634.7197348
1226,503,16A0503,COVILHÃ?,14023,21404,45,596.9495389
1227,503,16A0503,COVILHÃ?,14023,21404,31,596.9495389
1228,503,16A0503,COVILHÃ?,14023,21404,89,596.9495389
1229,503,16A0503,COVILHÃ?,14023,21404,22,596.9495389
1230,503,16A0503,COVILHÃ?,14023,21404,36,596.9495389
1231,503,16A0503,COVILHÃ?,14023,21404,24,596.9495389
1232,503,16A0503,COVILHÃ?,14023,21404,29,596.9495389
1233,503,16A0503,COVILHÃ?,14023,21404,161,596.9495389
1234,503,16A0503,COVILHÃ?,14023,21404,289,596.9495389
1235,503,16A0503,COVILHÃ?,14023,21404,133,596.9495389
1236,503,16A0503,COVILHÃ?,14023,21404,804,596.9495389
1237,503,16A0503,COVILHÃ?,14023,21404,11826,596.9495389
1238,504,16A0504,FUNDÃ?O,27228,42155,25,596.9495389
1239,504,16A0504,FUNDÃ?O,27228,42155,29,596.9495389
1240,504,16A0504,FUNDÃ?O,27228,42155,29,596.9495389
1241,504,16A0504,FUNDÃ?O,27228,42155,23,596.9495389
1242,504,16A0504,FUNDÃ?O,27228,42155,25,596.9495389
1243,504,16A0504,FUNDÃ?O,27228,42155,57,596.9495389
1244,504,16A0504,FUNDÃ?O,27228,42155,34,596.9495389
1245,504,16A0504,FUNDÃ?O,27228,42155,22,596.9495389
1246,504,16A0504,FUNDÃ?O,27228,42155,24,596.9495389
1247,504,16A0504,FUNDÃ?O,27228,42155,22,596.9495389
1248,504,16A0504,FUNDÃ?O,27228,42155,28,596.9495389
1249,504,16A0504,FUNDÃ?O,27228,42155,24,596.9495389
1250,504,16A0504,FUNDÃ?O,27228,42155,6,596.9495389
1251,504,16A0504,FUNDÃ?O,27228,42155,6,596.9495389
1252,504,16A0504,FUNDÃ?O,27228,42155,31,596.9495389
1253,504,16A0504,FUNDÃ?O,27228,42155,67,596.9495389
1254,504,16A0504,FUNDÃ?O,27228,42155,18,596.9495389
1255,504,16A0504,FUNDÃ?O,27228,42155,23,596.9495389
1256,504,16A0504,FUNDÃ?O,27228,42155,63,596.9495389
1257,504,16A0504,FUNDÃ?O,27228,42155,21,596.9495389
1258,504,16A0504,FUNDÃ?O,27228,42155,43,596.9495389
1259,504,16A0504,FUNDÃ?O,27228,42155,10,596.9495389
1260,504,16A0504,FUNDÃ?O,27228,42155,2,596.9495389
1261,504,16A0504,FUNDÃ?O,27228,42155,64,596.9495389
1262,504,16A0504,FUNDÃ?O,27228,42155,42,596.9495389
1263,504,16A0504,FUNDÃ?O,27228,42155,111,596.9495389
1264,504,16A0504,FUNDÃ?O,27228,42155,26381,596.9495389
1265,505,1690505,IDANHA-A-NOVA,27228,42155,26,596.9495389
1266,505,1690505,IDANHA-A-NOVA,27228,42155,222,596.9495389
1267,505,1690505,IDANHA-A-NOVA,27228,42155,104,596.9495389
1268,505,1690505,IDANHA-A-NOVA,27228,42155,66,596.9495389
1269,505,1690505,IDANHA-A-NOVA,27228,42155,28,596.9495389
1270,505,1690505,IDANHA-A-NOVA,27228,42155,178,596.9495389
1271,505,1690505,IDANHA-A-NOVA,27228,42155,41,596.9495389
1272,505,1690505,IDANHA-A-NOVA,27228,42155,58,596.9495389
1273,505,1690505,IDANHA-A-NOVA,27228,42155,34,596.9495389
1274,505,1690505,IDANHA-A-NOVA,27228,42155,37,596.9495389
1275,505,1690505,IDANHA-A-NOVA,27228,42155,3,596.9495389
1276,505,1690505,IDANHA-A-NOVA,27228,42155,74,596.9495389
1277,505,1690505,IDANHA-A-NOVA,27228,42155,22,596.9495389
1278,505,1690505,IDANHA-A-NOVA,27228,42155,47,596.9495389
1279,505,1690505,IDANHA-A-NOVA,27228,42155,23,596.9495389
1280,505,1690505,IDANHA-A-NOVA,27228,42155,31,596.9495389
1281,505,1690505,IDANHA-A-NOVA,27228,42155,38,596.9495389
1282,505,1690505,IDANHA-A-NOVA,27228,42155,23,596.9495389
1283,505,1690505,IDANHA-A-NOVA,27228,42155,21,596.9495389
1284,505,1690505,IDANHA-A-NOVA,27228,42155,37,596.9495389
1285,505,1690505,IDANHA-A-NOVA,27228,42155,41,596.9495389
1286,505,1690505,IDANHA-A-NOVA,27228,42155,21,596.9495389
1287,505,1690505,IDANHA-A-NOVA,27228,42155,64,596.9495389
1288,505,1690505,IDANHA-A-NOVA,27228,42155,53,596.9495389
1289,505,1690505,IDANHA-A-NOVA,27228,42155,32,596.9495389
1290,505,1690505,IDANHA-A-NOVA,27228,42155,50,596.9495389
1291,505,1690505,IDANHA-A-NOVA,27228,42155,73,596.9495389
1292,505,1690505,IDANHA-A-NOVA,27228,42155,21,596.9495389
1293,505,1690505,IDANHA-A-NOVA,27228,42155,39,596.9495389
1294,505,1690505,IDANHA-A-NOVA,27228,42155,6,586.8405119
1295,505,1690505,IDANHA-A-NOVA,27228,42155,70,647.1522217
1296,505,1690505,IDANHA-A-NOVA,27228,42155,25,647.1522217
1297,505,1690505,IDANHA-A-NOVA,27228,42155,65,647.1522217
1298,505,1690505,IDANHA-A-NOVA,27228,42155,87,647.1522217
1299,505,1690505,IDANHA-A-NOVA,27228,42155,24,647.1522217
1300,505,1690505,IDANHA-A-NOVA,27228,42155,22,647.1522217
1301,505,1690505,IDANHA-A-NOVA,27228,42155,782,570.5952808
1302,505,1690505,IDANHA-A-NOVA,27228,42155,60,575.2746869
1303,505,1690505,IDANHA-A-NOVA,27228,42155,122,629.5086692
1304,505,1690505,IDANHA-A-NOVA,27228,42155,33,555.4089834
1305,505,1690505,IDANHA-A-NOVA,27228,42155,35,572.9400471
1306,505,1690505,IDANHA-A-NOVA,27228,42155,813,578.1077683
1307,505,1690505,IDANHA-A-NOVA,27228,42155,80,581.9201118
1308,505,1690505,IDANHA-A-NOVA,27228,42155,130,617.1919784
1309,505,1690505,IDANHA-A-NOVA,27228,42155,131,593.3842313
1310,505,1690505,IDANHA-A-NOVA,27228,42155,480,608.4203583
1311,505,1690505,IDANHA-A-NOVA,27228,42155,196,592.5595981
1312,505,1690505,IDANHA-A-NOVA,27228,42155,106,608.579399
1313,505,1690505,IDANHA-A-NOVA,27228,42155,59118,601.0107028
1314,506,1660506,OLEIROS,2534,3794,37,598.5268683
1315,506,1660506,OLEIROS,2534,3794,86,596.5944672
1316,506,1660506,OLEIROS,2534,3794,23,577.1072818
1317,506,1660506,OLEIROS,2534,3794,35,577.1072818
1318,506,1660506,OLEIROS,2534,3794,26,577.1072818
1319,506,1660506,OLEIROS,2534,3794,24,577.1072818
1320,506,1660506,OLEIROS,2534,3794,26,591.3353227
1321,506,1660506,OLEIROS,2534,3794,25,597.3548247
1322,506,1660506,OLEIROS,2534,3794,34,597.3548247
1323,506,1660506,OLEIROS,2534,3794,61,597.3548247
1324,506,1660506,OLEIROS,2534,3794,24,597.3548247
1325,506,1660506,OLEIROS,2534,3794,53,596.7081046
1326,506,1660506,OLEIROS,2534,3794,27,594.3248084
1327,506,1660506,OLEIROS,2534,3794,25,578.2339858
1328,506,1660506,OLEIROS,2534,3794,22,578.2339858
1329,506,1660506,OLEIROS,2534,3794,26,578.2339858
1330,506,1660506,OLEIROS,2534,3794,49,578.2339858
1331,506,1660506,OLEIROS,2534,3794,25,578.2339858
1332,506,1660506,OLEIROS,2534,3794,25,578.2339858
1333,506,1660506,OLEIROS,2534,3794,346,578.2339858
1334,506,1660506,OLEIROS,2534,3794,26,578.2339858
1335,506,1660506,OLEIROS,2534,3794,22,578.2339858
1336,506,1660506,OLEIROS,2534,3794,40,578.2339858
1337,506,1660506,OLEIROS,2534,3794,31,578.2339858
1338,506,1660506,OLEIROS,2534,3794,47,578.2339858
1339,506,1660506,OLEIROS,2534,3794,66,578.2339858
1340,506,1660506,OLEIROS,2534,3794,29,604.3672668
1341,506,1660506,OLEIROS,2534,3794,23,604.3672668
1342,506,1660506,OLEIROS,2534,3794,24,604.3672668
1343,506,1660506,OLEIROS,2534,3794,42,604.3672668
1344,506,1660506,OLEIROS,2534,3794,22,604.3672668
1345,506,1660506,OLEIROS,2534,3794,29,604.3672668
1346,506,1660506,OLEIROS,2534,3794,22,604.3672668
1347,506,1660506,OLEIROS,2534,3794,30,604.3672668
1348,506,1660506,OLEIROS,2534,3794,23,604.3672668
1349,506,1660506,OLEIROS,2534,3794,24,604.3672668
1350,506,1660506,OLEIROS,2534,3794,24,597.8162116
1351,506,1660506,OLEIROS,2534,3794,35,597.8162116
1352,506,1660506,OLEIROS,2534,3794,31,597.8162116
1353,506,1660506,OLEIROS,2534,3794,27,597.8162116
1354,506,1660506,OLEIROS,2534,3794,53,597.8162116
1355,506,1660506,OLEIROS,2534,3794,34,597.8162116
1356,506,1660506,OLEIROS,2534,3794,66,597.8162116
1357,506,1660506,OLEIROS,2534,3794,21,592.918457
1358,506,1660506,OLEIROS,2534,3794,48,592.918457
1359,506,1660506,OLEIROS,2534,3794,53,592.918457
1360,506,1660506,OLEIROS,2534,3794,150,592.918457
1361,506,1660506,OLEIROS,2534,3794,172,592.918457
1362,506,1660506,OLEIROS,2534,3794,66,592.918457
1363,506,1660506,OLEIROS,2534,3794,255,592.918457
1364,507,1690507,PENAMACOR,14329,23268,26,592.918457
1365,507,1690507,PENAMACOR,14329,23268,7,592.918457
1366,507,1690507,PENAMACOR,14329,23268,15,592.918457
1367,507,1690507,PENAMACOR,14329,23268,0,592.918457
1368,507,1690507,PENAMACOR,14329,23268,34,592.918457
1369,507,1690507,PENAMACOR,14329,23268,38,592.918457
1370,507,1690507,PENAMACOR,14329,23268,29,592.918457
1371,507,1690507,PENAMACOR,14329,23268,31,592.918457
1372,507,1690507,PENAMACOR,14329,23268,50,592.918457
1373,507,1690507,PENAMACOR,14329,23268,10,592.918457
1374,507,1690507,PENAMACOR,14329,23268,45,592.918457
1375,507,1690507,PENAMACOR,14329,23268,35,592.918457
1376,507,1690507,PENAMACOR,14329,23268,10,592.918457
1377,507,1690507,PENAMACOR,14329,23268,60,592.918457
1378,507,1690507,PENAMACOR,14329,23268,47,592.918457
1379,507,1690507,PENAMACOR,14329,23268,29,592.918457
1380,507,1690507,PENAMACOR,14329,23268,41,585.070905
1381,507,1690507,PENAMACOR,14329,23268,22,585.070905
1382,507,1690507,PENAMACOR,14329,23268,0,585.070905
1383,507,1690507,PENAMACOR,14329,23268,0,585.070905
1384,507,1690507,PENAMACOR,14329,23268,271,585.070905
1385,507,1690507,PENAMACOR,14329,23268,81,588.3237774
1386,507,1690507,PENAMACOR,14329,23268,166,595.0823008
1387,507,1690507,PENAMACOR,14329,23268,90,595.4704861
1388,507,1690507,PENAMACOR,14329,23268,1338,595.4704861
1389,507,1690507,PENAMACOR,14329,23268,3,593.4223923
1390,507,1690507,PENAMACOR,14329,23268,11849,584.0841671
1391,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,584.0841671
1392,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,584.0841671
1393,508,1660508,PROENÃ?A-A-NOVA,4291,14305,43,584.0841671
1394,508,1660508,PROENÃ?A-A-NOVA,4291,14305,12,584.0841671
1395,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,584.0841671
1396,508,1660508,PROENÃ?A-A-NOVA,4291,14305,1,584.0841671
1397,508,1660508,PROENÃ?A-A-NOVA,4291,14305,31,584.0841671
1398,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,584.0841671
1399,508,1660508,PROENÃ?A-A-NOVA,4291,14305,19,584.0841671
1400,508,1660508,PROENÃ?A-A-NOVA,4291,14305,13,584.0841671
1401,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,536.8923886
1402,508,1660508,PROENÃ?A-A-NOVA,4291,14305,13,536.8923886
1403,508,1660508,PROENÃ?A-A-NOVA,4291,14305,16,536.8923886
1404,508,1660508,PROENÃ?A-A-NOVA,4291,14305,89,536.8923886
1405,508,1660508,PROENÃ?A-A-NOVA,4291,14305,16,536.8923886
1406,508,1660508,PROENÃ?A-A-NOVA,4291,14305,12,536.8923886
1407,508,1660508,PROENÃ?A-A-NOVA,4291,14305,43,536.8923886
1408,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,536.8923886
1409,508,1660508,PROENÃ?A-A-NOVA,4291,14305,34,536.8923886
1410,508,1660508,PROENÃ?A-A-NOVA,4291,14305,11,536.8923886
1411,508,1660508,PROENÃ?A-A-NOVA,4291,14305,28,536.8923886
1412,508,1660508,PROENÃ?A-A-NOVA,4291,14305,10,536.8923886
1413,508,1660508,PROENÃ?A-A-NOVA,4291,14305,32,536.8923886
1414,508,1660508,PROENÃ?A-A-NOVA,4291,14305,22,536.8923886
1415,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,536.8923886
1416,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,536.8923886
1417,508,1660508,PROENÃ?A-A-NOVA,4291,14305,22,536.8923886
1418,508,1660508,PROENÃ?A-A-NOVA,4291,14305,0,536.8923886
1419,508,1660508,PROENÃ?A-A-NOVA,4291,14305,17,536.8923886
1420,508,1660508,PROENÃ?A-A-NOVA,4291,14305,156,536.8923886
1421,508,1660508,PROENÃ?A-A-NOVA,4291,14305,72,536.8923886
