agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,170,198,212,237,248,261,262,263,279,276,222,230,279,307,319,338,387,409,478,481,573,587,599,636,636,950,657,887,535,605,612,886,873
Trás-os-Montes,2,2246,2544,3183,3169,3443,3944,3973,4068,4203,4203,4498,4504,4535,4286,4307,4371,4477,4443,4763,4855,1204,1235,1193,1145,1086,1390,1384,1831,2340,2649,2677,2923,2882
Beira Litoral,3,1879,1858,1703,1496,1454,1751,1626,1647,1656,1690,2598,2598,2640,2400,2691,2788,3092,2911,3651,3651,1550,1935,1889,2105,2825,4000,2201,2928,6767,8935,8210,7802,7691
Beira Interior,4,2769,2872,2783,2626,3080,3210,2775,2885,2995,2995,2681,2647,2705,2870,3574,3926,4451,4684,5071,5959,1726,3188,3438,3608,3162,3997,9278,11802,10273,13565,11425,15136,14922
Ribatejo e Oeste,5,478,497,382,322,250,199,145,177,361,950,1627,1718,2590,4020,3931,3307,4134,2683,5452,6122,2589,3800,3019,4725,4231,5000,3062,4287,5321,6022,5293,6443,6352
Alentejo,6,29095,26996,33684,32102,41672,40397,32010,43000,51920,47979,42320,33080,39580,37675,37050,37075,38086,43608,62551,59228,36631,57075,53704,53686,55449,67083,51939,61663,57959,83489,76710,89126,87862
Algarve,7,693,470,463,463,392,431,330,311,334,356,1287,1287,1345,2100,3929,2296,2500,2606,3067,3067,3938,7877,6751,7543,7401,9580,6526,8558,4462,7071,6495,8895,8769
