"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",62.0293932194112,33.0762794900076,28.3299713999337,269.651952800226,845.838274373431,275.184066312826
1602,"1111602","Caminha",19.5882294377088,9.8408765424816,11.132038243039,120.484322705969,386.070822673899,103.860028536496
1603,"1111603","Melgaço",49.5146910786528,26.5156951283532,17.1979331568948,160.763399188065,652.808617925663,56.1068781146207
1604,"1111604","Monção",35.367636484752,18.3149646762852,28.3299713999337,278.519422160963,1145.36497383536,126.240513031046
1605,"1111605","Paredes de Coura",31.8308728362768,18.3149646762852,22.6011041022375,189.435084916793,681.544093088819,143.270524172719
1606,"1111606","Ponte da Barca",24.7573455393264,13.1211687233088,11.132038243039,111.958138425993,426.978396578389,87.163646058098
1607,"1111607","Ponte de Lima",406.727819574648,217.045999298066,96.4588295147453,895.300426630142,1699.79506753022,730.057269187012
1608,"1111608","Valença",245.941102940122,130.938329551352,79.261046902105,729.068653938443,1412.10261817613,435.162344056232
1609,"1111609","Viana do Castelo",53.051454727128,28.1558412187668,62.3886595533093,545.101942525281,2007.76662463061,499.945356527181
1610,"1111610","Vila Nova de Cerveira",15.7794070470432,8.200730452068,5.72886729769623,63.1411036264367,201.148175231115,33.7263936200707
301,"1120301","Amares",735.646838882842,394.455134744471,408.088213825506,3696.22942976037,16291.0261210954,193.704671363478
302,"1120302","Barcelos",53.051454727128,28.1558412187668,68.1290086590658,602.445161604811,1991.20324820878,774.807016176423
303,"1120303","Braga",74.2720366179792,39.636863851662,45.5277540125742,427.345919552381,1174.10044899851,527.998870130792
306,"1120306","Esposende",22.8529343439936,11.4810226328952,22.6011041022375,183.637200369889,381.679544993406,379.055316849013
310,"1120310","Terras de Bouro",56.5882183756032,29.7959873091804,28.3299713999337,249.847888810158,287.354600720588,266.841560619771
313,"1120313","Vila Verde",576.492474701458,308.074107316021,102.187696812441,912.705854308335,1161.92835025718,730.057269187012
307,"1130307","Fafe",113.176436751206,59.5919746183608,50.9310755021711,447.820779666487,1469.57356850244,322.948438734392
308,"1130308","Guimarães",132.764666188915,71.3463549329916,56.6599427998674,493.556607992649,977.343551447885,690.646624458194
309,"1130309","Póvoa de Lanhoso",198.058764314611,106.062780513413,79.261046902105,740.334911988978,1403.98409939278,935.107700583417
1314,"1131314","Santo Tirso",127.323491345107,68.0660627521644,73.8577254125077,674.124223548709,1958.41419308764,673.950391072394
1318,"1131318","Trofa",1.6323524531424,1.6401460904136,11.132038243039,120.484322705969,521.629679706341,120.567633014586
311,"1130311","Vieira do Minho",58.2205708287456,31.436133399594,39.4620096429727,341.331014744122,677.479003352472,381.724942525606
