"Muni_ID","ID","Muni","Ewes","Other_ovine"
1601,"1111601","Arcos de Valdevez",2388.77358897816,784.65452245299
1602,"1111602","Caminha",412.47941920956,341.69772500577
1603,"1111603","Melgaço",1337.0706409716,505.62693812043
1604,"1111604","Monção",3184.13012853852,941.62591349694
1605,"1111605","Paredes de Coura",2056.84581066948,437.21802648783
1606,"1111606","Ponte da Barca",399.27039438672,81.68100270561
1607,"1111607","Ponte de Lima",1998.87922421928,651.1207872456
1608,"1111608","Valença",971.05882262724,319.49570095947
1609,"1111609","Viana do Castelo",784.6747670232,246.75292156662
1610,"1111610","Vila Nova de Cerveira",462.2155028208,201.29080343211
301,"1120301","Amares",445.90646231784,93.72575232783
302,"1120302","Barcelos",661.3200533862,248.63210642529
303,"1120303","Braga",588.18170227644,100.5989386941
306,"1120306","Esposende",107.05392407952,47.43422903709
310,"1120310","Terras de Bouro",166.33450438452,35.47411511931
313,"1120313","Vila Verde",1877.95927838952,359.48124558738
307,"1130307","Fafe",1047.29718941712,227.17485183078
308,"1130308","Guimarães",333.14928768504,44.89491043107
309,"1130309","Póvoa de Lanhoso",541.54563434532,105.67757590614
1314,"1131314","Santo Tirso",450.22798737432,174.0018518343
1318,"1131318","Trofa",115.94142384588,42.44022752949
311,"1130311","Vieira do Minho",1024.06338898452,224.63553322476
312,"1130312","Vila Nova de Famalicão",236.7688851972,81.59636700117
314,"1130314","Vizela",27.15102916056,5.64584491548
107,"1140107","Espinho",7.49752332408,0.66013374735
1304,"1141304","Gondomar",395.52163272468,110.76450345765
1306,"1141306","Maia",158.744496582,55.7123186025
1308,"1141308","Matosinhos",93.18790232928,49.31341389576
1312,"1141312","Porto",8.15452025148,2.53931860602
1313,"1141313","Póvoa de Varzim",67.34261607804,8.27808956541
1315,"1141315","Valongo",156.87424122372,22.11738834186
1316,"1141316","Vila do Conde",205.8690943746,60.13082206719
1317,"1141317","Vila Nova de Gaia",259.5224067138,67.01229877293
1301,"1151301","Amarante",1061.16321116736,351.20315602197
1302,"1151302","Baião",1216.07471255436,700.52712718527
304,"1150304","Cabeceiras de Basto",1188.99966598128,177.76851189111
106,"1150106","Castelo de Paiva",746.27745287652,380.37129247845
305,"1150305","Celorico de Basto",859.69162443672,172.68987467907
1804,"1151804","Cinfães",1762.1020880766,842.90615966151
1303,"1151303","Felgueiras",129.15044866872,33.50200421673
1305,"1151305","Lousada",267.01993003788,56.27952630594
1307,"1151307","Marco de Canaveses",1153.69411656924,453.1140718713
1705,"1151705","Mondim de Basto",133.4719737252,38.01343372533
1309,"1151309","Paços de Ferreira",357.03183409956,222.18085032318
1310,"1151310","Paredes",552.8761528644,124.6038022341
1311,"1151311","Penafiel",674.52907820904,84.78752901507
1813,"1151813","Resende",467.35424092512,203.08535258634
1709,"1151709","Ribeira de Pena",225.43836667812,56.27952630594
104,"1160104","Arouca",825.04307195208,344.89717735914
113,"1160113","Oliveira de Azeméis",141.70247656416,74.63025459099
109,"1160109","Santa Maria da Feira",348.22856786616,142.37903247624
116,"1160116","São João da Madeira",0,0
