"Muni_ID","ID","Muni","Does","Other_caprine"
1819,"1171819","Tabuaço",1.0199427464,1.8431225694
1820,"1171820","Tarouca",72.998974442,14.0959143423
409,"1170409","Torre de Moncorvo",218.4724478032,14.0959143423
410,"1170410","Vila Flor",178.5664694844,14.2932051738
914,"1170914","Vila Nova de Foz Côa",98.50164805,5.2472486934
1714,"1171714","Vila Real",70.4346134264,82.1021327028
401,"1180401","Alfândega da Fé",201.6919677056,26.5367854584
1702,"1181702","Boticas",29.1714024672,61.1979661125
402,"1180402","Bragança",126.8494611168,198.2260037898
1703,"1181703","Chaves",31.5394101368,74.4663588417
405,"1180405","Macedo de Cavaleiros",343.3847839588,160.2639481716
406,"1180406","Miranda do Douro",12.288161838,34.6611806541
407,"1180407","Mirandela",342.467601744,114.186708846
408,"1180408","Mogadouro",234.2421528716,296.4644642358
1706,"1181706","Montalegre",125.00592897,194.7278379942
1707,"1181707","Murça",202.5063893888,57.596549157
1712,"1181712","Valpaços",187.4666809064,108.8362089927
1713,"1181713","Vila Pouca de Aguiar",56.3120871588,184.7603202291
411,"1180411","Vimioso",212.1365973968,78.7920462504
412,"1180412","Vinhais",1.7407716152,45.0616383693
101,"1610101","Águeda",5.3250753772,59.9850743247
102,"1610102","Albergaria-a-Velha",29.9949918676,12.4408711161
103,"1610103","Anadia",8.900211422,42.4850338584
105,"1610105","Aveiro",7.9830292072,42.3909941868
108,"1610108","Estarreja",29.9013990532,36.2129727204
110,"1610110","Ílhavo",0.8235894004,12.544122276
111,"1610111","Mealhada",14.2252867992,51.1364086758
112,"1610112","Murtosa",0.0935928144,8.8486656489
114,"1610114","Oliveira do Bairro",2.7607143616,12.3468314445
115,"1610115","Ovar",4.5014859768,9.676187262
117,"1610117","Sever do Vouga",0.9171822148,71.5984238277
118,"1610118","Vagos",14.2252867992,21.0922459335
602,"1620602","Cantanhede",53.7477261432,83.1177336591
603,"1620603","Coimbra",56.4056799732,164.3923447488
604,"1620604","Condeixa-a-Nova",233.137785028,122.1986413935
605,"1620605","Figueira da Foz",29.7986385216,21.0922459335
608,"1620608","Mira",5.2223148456,6.9963315912
610,"1620610","Montemor-o-Velho",46.7846396824,61.931448054
613,"1620613","Penacova",45.0438680672,118.6064359263
615,"1620615","Soure",249.2910290712,70.8741533745
1004,"1631004","Batalha",39.522439344,18.5156414226
1009,"1631009","Leiria",128.393879386,59.1575527116
1010,"1631010","Marinha Grande",0,0.9215612847
1015,"1631015","Pombal",154.9073280232,105.9682739787
1016,"1631016","Porto de Mós",339.9032407284,106.983874935
1002,"1641002","Alvaiázere",226.0719380356,45.2589292008
1003,"1641003","Ansião",260.4656553484,56.7782390322
601,"1640601","Arganil",118.6700785636,153.897847362
1007,"1641007","Castanheira de Pêra",22.1055554748,16.0422880716
1008,"1641008","Figueiró dos Vinhos",4.5014859768,27.4675582314
606,"1640606","Góis",73.8225638424,62.8530093387
607,"1640607","Lousã",51.1833651276,46.9047609387
609,"1640609","Miranda do Corvo",63.4715269656,36.1189330488
611,"1640611","Oliveira do Hospital",162.7875966988,67.0846570758
612,"1640612","Pampilhosa da Serra",53.7477261432,45.983199654
1013,"1641013","Pedrógão Grande",44.9411075356,12.2527917729
614,"1640614","Penela",149.778605992,29.1133899693
616,"1640616","Tábua",155.9181030524,69.0218193168
617,"1640617","Vila Nova de Poiares",29.9949918676,22.1170583781
901,"1650901","Aguiar da Beira",9.5274474764,34.6611806541
1802,"1651802","Carregal do Sal",82.9191286104,26.6400366183
1803,"1651803","Castro Daire",318.621274654,172.319449113
1806,"1651806","Mangualde",99.4188302648,29.9409115824
1808,"1651808","Mortágua",6.9630864608,29.2166411292
1809,"1651809","Nelas",62.6479375652,12.544122276
1810,"1651810","Oliveira de Frades",21.918369846,160.8941789532
1811,"1651811","Penalva do Castelo",48.5254112976,6.0747703065
1814,"1651814","Santa Comba Dão",44.7539219068,20.4620151519
1816,"1651816","São Pedro do Sul",95.8345265028,320.1425261685
1817,"1651817","Sátão",60.6172197896,53.1768220767
1821,"1651821","Tondela",51.1833651276,131.677537824
1822,"1651822","Vila Nova de Paiva",144.266344986,83.1177336591
1823,"1651823","Viseu",79.3348248484,73.544797557
1824,"1651824","Vouzela",4.3987254452,96.2920867167
1413,"1661413","Mação",265.88432354,58.4240707701
506,"1660506","Oleiros",463.0748052688,72.4259454408
508,"1660508","Proença-a-Nova",1139.9333867352,184.1300894475
509,"1660509","Sertã",771.0459291684,173.2410103977
510,"1660510","Vila de Rei",93.4665188332,8.1151837074
905,"1670905","Fornos de Algodres",101.2531946944,26.4427457868
906,"1670906","Gouveia",317.891278068,113.3591872329
912,"1670912","Seia",346.9690877208,58.3300310985
902,"1680902","Almeida",38.8952032896,9.8642666052
903,"1680903","Celorico da Beira",202.4127965744,39.0809077344
904,"1680904","Figueira de Castelo Rodrigo",50.9870117816,7.0995827511
907,"1680907","Guarda",790.4935308132,185.6818815138
908,"1680908","Manteigas",61.5344020044,7.1936224227
909,"1680909","Mêda",74.7489137744,17.6973312978
910,"1680910","Pinhel",275.7017171768,38.7895772313
911,"1680911","Sabugal",198.8376605296,106.983874935
913,"1680913","Trancoso",225.2483486352,29.0193502977
502,"1690502","Castelo Branco",1347.8584443156,265.4987402088
505,"1690505","Idanha-a-Nova",567.9123037252,98.3325001176
507,"1690507","Penamacor",482.5224069136,103.3916694678
511,"1690511","Vila Velha de Ródão",278.172485378,56.7782390322
501,"16A0501","Belmonte",99.4188302648,14.9234359554
503,"16A0503","Covilhã",742.1644728616,74.1750283386
504,"16A0504","Fundão",1091.697921598,196.1855903889
1001,"16B1001","Alcobaça",65.3058913952,46.7166815955
1101,"16B1101","Alenquer",195.2533567676,38.9868680628
1102,"16B1102","Arruda dos Vinhos",29.0778096528,14.2932051738
1005,"16B1005","Bombarral",0,1.7490828978
1104,"16B1104","Cadaval",253.6897545164,25.6152241737
1006,"16B1006","Caldas da Rainha",101.9831912804,83.3150244906
1108,"16B1108","Lourinhã",485.9103573296,34.369850151
1011,"16B1011","Nazaré",9.7238008224,2.4825648393
1012,"16B1012","Óbidos",115.1885353332,32.6207672532
1014,"16B1014","Peniche",288.7198756008,27.561597903
1112,"16B1112","Sobral de Monte Agraço",0.9171822148,5.1532090218
1113,"16B1113","Torres Vedras",501.7736552124,34.4638898226
1401,"16C1401","Abrantes",192.688995752,86.5218597831
1402,"16C1402","Alcanena",321.3728212984,17.6973312978
1408,"16C1408","Constância",0,1.0248124446
1410,"16C1410","Entroncamento",0,0.8275216131
1411,"16C1411","Ferreira do Zêzere",202.4127965744,39.711138516
1421,"16C1421","Ourém",266.7079129404,104.4164819124
1417,"16C1417","Sardoal",3.387950416,14.0959143423
1418,"16C1418","Tomar",191.0418169512,51.4277391789
1419,"16C1419","Torres Novas",229.019838026,74.4663588417
1420,"16C1420","Vila Nova da Barquinha",12.3817546524,3.404126124
1115,"1711115","Amadora",0,0.9215612847
1105,"1711105","Cascais",4.3051326308,15.1207267869
1106,"1711106","Lisboa",0,1.8431225694
1107,"1711107","Loures",129.4138221324,30.1382024139
1109,"1711109","Mafra",94.917344288,58.3300310985
1116,"1711116","Odivelas",2.5643610156,1.6550432262
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",51.810601182,23.8661412759
1114,"1711114","Vila Franca de Xira",8.703858076,27.2702673999
1502,"1721502","Alcochete",0,0.9215612847
1503,"1721503","Almada",22.9291448752,7.0995827511
1504,"1721504","Barreiro",0,7.0995827511
1506,"1721506","Moita",49.4425935124,11.613349503
1507,"1721507","Montijo",7.8894363928,7.9271043642
1508,"1721508","Palmela",193.5125851524,47.6382428802
1510,"1721510","Seixal",33.476535098,8.8486656489
1511,"1721511","Sesimbra",16.7896478148,12.2527917729
1512,"1721512","Setúbal",128.4966399176,23.9601809475
1501,"1811501","Alcácer do Sal",0.729996586,22.1170583781
1505,"1811505","Grândola",14.1225262676,51.2304483474
211,"1810211","Odemira",180.59718726,298.119507462
1509,"1811509","Santiago do Cacém",15.8724656,97.1196083298
1513,"1811513","Sines",0,53.0827824051
1201,"1821201","Alter do Chão",60.6172197896,25.7184753336
1202,"1821202","Arronches",28.2542202524,14.0018746707
1203,"1821203","Avis",56.3120871588,22.1170583781
1204,"1821204","Campo Maior",0,1.8431225694
1205,"1821205","Castelo de Vide",40.4396215588,30.8716843554
1206,"1821206","Crato",220.0260337896,34.6611806541
1207,"1821207","Elvas",0.8235894004,16.8698096847
1208,"1821208","Fronteira",14.8525228536,29.0193502977
1209,"1821209","Gavião",101.9831912804,51.3336995073
1210,"1821210","Marvão",29.9013990532,57.4084698138
1211,"1821211","Monforte",56.3120871588,11.3312304882
707,"1820707","Mora",0,9.7702269336
1212,"1821212","Nisa",195.543302928,83.0236939875
1213,"1821213","Ponte de Sor",197.1904817288,99.9875433438
1214,"1821214","Portalegre",272.7538171864,184.863571389
701,"1830701","Alandroal",992.8127345732,178.591510251
702,"1830702","Arraiolos",275.4209387336,80.6443803081
703,"1830703","Borba",0,8.0211440358
704,"1830704","Estremoz",89.6950294424,44.3281564278
705,"1830705","Évora",45.6711041216,51.1364086758
706,"1830706","Montemor-o-Novo",21.18837326,41.5634725737
708,"1830708","Mourão",323.937182314,24.7877025606
709,"1830709","Portel",143.4427555856,183.2085281628
710,"1830710","Redondo",74.9360994032,41.6575122453
711,"1830711","Reguengos de Monsaraz",294.9621331928,76.0273623963
1215,"1831215","Sousel",0,2.7738953424
712,"1830712","Vendas Novas",0,7.1936224227
713,"1830713","Viana do Alentejo",525.6291500196,122.0105620503
714,"1830714","Vila Viçosa",289.4498721868,54.9259049745
201,"1840201","Aljustrel",97.8652442784,62.7497581788
202,"1840202","Almodôvar",165.5483110604,94.7402946504
203,"1840203","Alvito",0,7.9271043642
204,"1840204","Barrancos",2.5643610156,9.676187262
205,"1840205","Beja",486.6311861984,209.557234278
206,"1840206","Castro Verde",55.4884977584,25.8125150052
207,"1840207","Cuba",191.9681668832,74.4663588417
208,"1840208","Ferreira do Alentejo",2.65795383,17.5940801379
209,"1840209","Mértola",1242.9273530448,211.3063171758
210,"1840210","Moura",943.8564405672,172.319449113
212,"1840212","Ourique",119.7836141244,137.8555592904
213,"1840213","Serpa",547.5383521484,131.7807889839
214,"1840214","Vidigueira",268.4486845556,49.5846166095
1403,"1851403","Almeirim",4.5014859768,2.7738953424
1404,"1851404","Alpiarça",0,50.4121382226
1103,"1851103","Azambuja",182.3379588752,21.289536765
1405,"1851405","Benavente",501.7736552124,16.8698096847
1406,"1851406","Cartaxo",31.6421706684,10.5037088751
1407,"1851407","Chamusca",138.9412696088,9.7702269336
1409,"1851409","Coruche",310.8254310756,150.2964304065
1412,"1851412","Golegã",0.729996586,0.0940396716
1414,"1851414","Rio Maior",432.1626311864,69.9525920898
1415,"1851415","Salvaterra de Magos",3.4815432304,4.4197270803
1416,"1851416","Santarém",910.3799054692,97.1196083298
801,"1500801","Albufeira",0.729996586,8.0211440358
802,"1500802","Alcoutim",395.3917384868,37.9620556182
803,"1500803","Aljezur",0.9171822148,56.6749878723
804,"1500804","Castro Marim",690.1575183336,101.7366262416
805,"1500805","Faro",21.918369846,3.5922054672
806,"1500806","Lagoa",38.6052571292,2.6706441825
807,"1500807","Lagos",6.1486647776,8.0211440358
808,"1500808","Loulé",78.4176426336,46.7166815955
809,"1500809","Monchique",0,50.4121382226
810,"1500810","Olhão",0.8235894004,0.8275216131
811,"1500811","Portimão",0,6.272061138
812,"1500812","São Brás de Alportel",33.5701279124,4.4197270803
813,"1500813","Silves",66.0358879812,86.5218597831
814,"1500814","Tavira",121.3280323936,57.596549157
815,"1500815","Vila do Bispo",45.764696936,29.0193502977
816,"1500816","Vila Real de Santo António",34.206531684,3.5922054672
