"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",461.765840949856,0,8290.176469248,14366.202605424,3687.518775312,18242.400163504,160.377784648,3415.909684464,8421.239344168
1602,"1111602","Caminha",7572.5019082184,0,1185.988804224,662.795082864,1858.139100432,2710.02938624,398.223169,391.205844,505.363888456
1603,"1111603","Melgaço",0,0,1669.911517296,1156.082759136,457.58214024,1955.7623547,0,235.605370752,552.285278272
1604,"1111604","Monção",1015.64839936749,0,2495.627223072,1626.676437024,882.967611888,1896.478198252,358.496269148,1766.24165448,782.496327592
1605,"1111605","Paredes de Coura",39894.7724773169,0,2432.81721576,7237.064680992,1584.964713504,7825.93827136,1837.650830832,5690.4377292,1287.860216048
1606,"1111606","Ponte da Barca",9235.63071659392,0,509.260598976,2933.561404368,396.112889136,2829.535151696,718.978738296,3021.308362224,735.574937776
1607,"1111607","Ponte de Lima",166784.337586268,0,11444.051791824,16357.540363776,12553.341962784,30705.21031072,2037.755515332,7771.782730176,3175.441400264
1608,"1111608","Valença",14036.8623105602,0,402.632600016,2140.66371168,2286.96181512,1353.31677998,79.453799704,1647.716829984,782.496327592
1609,"1111609","Viana do Castelo",123010.243241089,0,6346.16934672,13895.090782416,22396.3118388,20650.231062384,1677.273046184,5456.783558448,6488.716370136
1610,"1111610","Vila Nova de Cerveira",25489.3613551934,0,2157.263120448,2012.037356736,1431.291585744,3703.814922412,239.831584352,157.551673248,137.833569608
301,"1120301","Amares",23641.6227228409,0,5858.817743568,2097.788260032,61.469251104,3010.2764736,160.377784648,157.551673248,505.363888456
302,"1120302","Barcelos",2097821.05829338,0,72595.119167808,165631.352736384,83151.722581488,240250.036604644,6392.30901544,59859.26266968,15000.353594016
303,"1120303","Braga",191718.713855044,0,19482.041651664,17727.482236032,16912.12321416,32812.79412224,1398.23057674,5378.729860944,5291.2540338
306,"1120306","Esposende",270307.903985822,0,5754.160144608,19890.321800976,17276.039434704,29591.412035372,479.147153944,3336.41170872,3128.520010448
310,"1120310","Terras de Bouro",0,0,3574.988028336,1885.405401792,122.938502208,2407.83089888,39.726899852,1177.01301024,643.197458064
313,"1120313","Vila Verde",95490.4011783862,0,9031.173171888,9483.660749232,4297.312000272,13276.361335204,2198.13329998,7340.105759184,1518.071265368
307,"1130307","Fafe",12006.3816030508,0,15230.32541808,3233.171420784,821.498360784,1805.38532416,39.726899852,431.676970992,552.285278272
308,"1130308","Guimarães",149699.189767155,0,17153.882034864,13531.905715968,8806.329136368,21524.00385938,1358.503676888,2433.523996224,5430.552903328
309,"1130309","Póvoa de Lanhoso",34076.697787635,0,7403.62115616,3575.656888848,486.854722752,4245.531914404,160.377784648,352.178995248,690.11884788
1314,"1131314","Santo Tirso",127073.074621009,0,549.649700544,12161.963843712,11151.322959552,12791.97709966,398.223169,2865.707888976,1564.992655184
1318,"1131318","Trofa",293395.644150245,0,10936.249682928,23594.605044768,10787.406739008,30042.036153272,1837.650830832,12679.808771376,1425.693785656
311,"1130311","Vieira do Minho",6742.18947178646,0,10366.14947664,3318.92232408,426.847514688,6081.281529928,0,706.309190496,1795.203704504
312,"1130312","Vila Nova de Famalicão",751451.547328659,0,25614.955000464,52797.603933504,22119.700208832,86817.029325136,839.629623092,31678.310764944,10629.429457416
314,"1130314","Vizela",9235.63071659392,0,803.806709952,856.47274272,365.378263584,663.174157448,0,0,369.509918848
107,"1140107","Espinho",12374.8360301847,0,21.908995824,1200.434465664,0,3582.357756956,0,0,0
1304,"1141304","Gondomar",10528.2920941805,0,3617.347529904,1049.632257456,16941.395796672,1294.032623532,239.831584352,980.43448824,277.132439136
1306,"1141306","Maia",236415.820454327,0,3383.64102624,20383.609477248,17733.621574944,24293.317402068,120.650884796,17545.412485584,2115.812633536
1308,"1141308","Matosinhos",199384.43500873,0,6853.971455616,17085.386751552,11516.701223136,19325.327173768,160.377784648,5063.626514448,1012.707376912
1312,"1141312","Porto",0,0,634.36870368,0,517.589348304,0,0,0,0
1313,"1141313","Póvoa de Varzim",881480.41213563,0,12543.351192912,64851.641020656,13649.989910496,94251.627635044,679.251838444,29910.117910464,1518.071265368
1315,"1141315","Valongo",49592.7499189841,0,1925.527016784,4238.451971712,12461.138086128,2949.547890872,0,2120.371849728,505.363888456
1316,"1141316","Vila do Conde",1827698.58022276,0,18168.974342736,142721.718627744,23096.846897376,203917.564708176,760.175823388,45062.477526816,2300.56759296
1317,"1141317","Vila Nova de Gaia",10528.2920941805,0,3935.261126784,642.09548448,3381.634562832,1474.773945436,398.223169,235.605370752,1518.071265368
1301,"1151301","Amarante",16808.0404564641,0,4124.63772888,3210.99556752,11578.17047424,4064.7905925,558.600953648,1686.743678736,1610.44874508
1302,"1151302","Baião",184.612040058176,0,4779.456938304,662.795082864,1188.851824368,1204.89114944,160.377784648,1766.24165448,459.90779856
304,"1150304","Cabeceiras de Basto",2308.30977695405,0,20052.141857952,1392.11772552,365.378263584,4667.23616722,39.726899852,706.309190496,2713.554001704
106,"1150106","Castelo de Paiva",2308.30977695405,0,5732.251148784,450.412224624,2802.575963424,2710.02938624,79.453799704,943.358839488,967.251287016
305,"1150305","Celorico de Basto",21424.7057404773,0,10724.964085008,3383.973628992,4843.660774128,5296.650207024,120.650884796,4435.371021456,690.11884788
1804,"1151804","Cinfães",184.612040058176,0,7806.253756176,4625.289146304,821.498360784,2949.547890872,120.650884796,4200.272572464,1240.938826232
1303,"1151303","Felgueiras",55317.5131948502,0,16434.794328048,4432.129631568,8258.005162512,10024.614956972,679.251838444,4710.00324096,2898.308961128
1305,"1151305","Lousada",37586.3683159334,0,14215.233110208,3489.905985552,20109.35002368,6411.892908652,281.028669444,2277.923522976,4142.69268728
1307,"1151307","Marco de Canaveses",2863.2926472904,0,3468.360029376,1027.456404192,3837.754660032,872.328370716,599.79803874,2314.999171728,1059.628766728
1705,"1151705","Mondim de Basto",93.217029386496,0,6980.5380504,2054.912808384,2467.932325392,2919.183599508,0,1923.793327728,1012.707376912
1309,"1151309","Paços de Ferreira",52177.4917900338,0,527.74070472,5180.157472608,6124.716475152,6983.974192008,200.1046845,1019.461336992,827.952417488
1310,"1151310","Paredes",29090.4268941635,0,4251.716233584,3640.70819376,22456.319046864,4966.0388283,1037.748107592,863.860863744,4003.393817752
1311,"1151311","Penafiel",55687.1645344135,0,3892.901625216,3832.391453616,11120.588334,6442.257200016,479.147153944,3375.438557472,10674.885547312
1813,"1151813","Resende",6834.00952582387,0,888.013803168,1392.11772552,182.945710272,1565.866819528,0,824.834014992,505.363888456
1709,"1151709","Ribeira de Pena",18931.6917551168,0,16519.513331184,3895.966503648,1158.117198816,7195.079805276,0,4945.101689952,1425.693785656
104,"1160104","Arouca",160412.093901394,0,8186.977360368,16035.754494096,9506.351037984,21283.040928468,599.79803874,8281.513398672,2255.111503064
113,"1160113","Oliveira de Azeméis",301152.760314603,0,5437.705037808,22351.295127456,17093.093724432,31427.161650896,879.356522944,7301.078910432,2439.866462488
109,"1160109","Santa Maria da Feira",70093.2487090088,0,3216.173419968,8971.667874576,9658.562122704,10054.979248336,2279.057284924,2591.075669472,1287.860216048
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",29645.4119805812,0,7826.70426192,1948.980451824,1250.321075472,2919.183599508,439.420254092,824.834014992,597.741368168
1701,"1171701","Alijó",739.594910394528,0,908.464308912,835.773144336,213.680335824,750.87120526,0,8281.513398672,459.90779856
1801,"1171801","Armamar",0,0,148.987500528,0,0,0,79.453799704,0,45.456089896
403,"1170403","Carrazeda de Ansiães",1292.66137758656,0,1607.101509984,191.683259856,365.378263584,902.69266208,39.726899852,1647.716829984,137.833569608
404,"1170404","Freixo de Espada à Cinta",93.217029386496,0,1417.724907888,0,30.734625552,421.704252816,0,902.887712496,0
1805,"1171805","Lamego",0,0,888.013803168,320.3096148,213.680335824,781.235496624,398.223169,391.205844,277.132439136
