"Muni_ID","ID","Muni","Ewes","Other_ovine"
1601,"1111601","Arcos de Valdevez",2654.1928766424,871.8383582811
1602,"1111602","Caminha",458.3104657884,379.6641388953
1603,"1111603","Melgaço",1485.634045524,561.8077090227
1604,"1111604","Monção",3537.9223650428,1046.2510149966
1605,"1111605","Paredes de Coura",2285.3842340772,485.7978072087
1606,"1111606","Ponte da Barca",443.6337715408,90.7566696729
1607,"1111607","Ponte de Lima",2220.9769157992,723.467541384
1608,"1111608","Valença",1078.9542473636,354.9952232883
1609,"1111609","Viana do Castelo",871.860852248,274.1699128518
1610,"1111610","Vila Nova de Cerveira",513.572780912,223.6564482579
301,"1120301","Amares",495.4516247976,104.1397248087
302,"1120302","Barcelos",734.800059318,276.2578960281
303,"1120303","Braga",653.5352247516,111.776598549
306,"1120306","Esposende",118.9488045328,52.7046989301
310,"1120310","Terras de Bouro",184.8161159828,39.4156834659
313,"1120313","Vila Verde",2086.6214204328,399.4236062082
307,"1130307","Fafe",1163.6635437968,252.4165020342
308,"1130308","Guimarães",370.1658752056,49.8832338123
309,"1130309","Póvoa de Lanhoso",601.7173714948,117.4195287846
1314,"1131314","Santo Tirso",500.2533193048,193.335390927
1318,"1131318","Trofa",128.8238042732,47.1558083661
311,"1130311","Vieira do Minho",1137.8482099828,249.5950369164
312,"1130312","Vila Nova de Famalicão",263.076539108,90.6626300013
314,"1130314","Vizela",30.1678101784,6.2731610172
107,"1140107","Espinho",8.3305814712,0.7334819415
1304,"1141304","Gondomar",439.4684808052,123.0716705085
1306,"1141306","Maia",176.38277398,61.902576225
1308,"1141308","Matosinhos",103.5421136992,54.7926821064
1312,"1141312","Porto",9.0605780572,2.8214651178
1313,"1141313","Póvoa de Varzim",74.8251289756,9.1978772949
1315,"1141315","Valongo",174.3047124708,24.5748759354
1316,"1141316","Vila do Conde",228.743438194,66.8120245191
1317,"1141317","Vila Nova de Gaia",288.358229682,74.4581097477
1301,"1151301","Amarante",1179.0702346304,390.2257289133
1302,"1151302","Baião",1351.1941250604,778.3634746503
304,"1150304","Cabeceiras de Basto",1321.1107399792,197.5205687679
106,"1150106","Castelo de Paiva",829.1971698628,422.6347694205
305,"1150305","Celorico de Basto",955.2129160408,191.8776385323
1804,"1151804","Cinfães",1957.891208974,936.5623996239
1303,"1151303","Felgueiras",143.5004985208,37.2244491297
1305,"1151305","Lousada",296.6888111532,62.5328070066
1307,"1151307","Marco de Canaveses",1281.8823517436,503.460079857
1705,"1151705","Mondim de Basto",148.302193028,42.2371485837
1309,"1151309","Paços de Ferreira",396.7020378884,246.8676114702
1310,"1151310","Paredes",614.306836516,138.448669149
1311,"1151311","Penafiel",749.4767535656,94.2083655723
1813,"1151813","Resende",519.2824899168,225.6503917626
1709,"1151709","Ribeira de Pena",250.4870740868,62.5328070066
104,"1160104","Arouca",916.7145243912,383.2190859546
113,"1160113","Oliveira de Azeméis",157.4471961824,82.9225051011
109,"1160109","Santa Maria da Feira",386.9206309624,158.1989249736
116,"1160116","São João da Madeira",0,0
119,"1160119","Vale de Cambra",361.7325332028,144.1856390562
1701,"1171701","Alijó",582.1453899256,46.328286753
1801,"1171801","Armamar",189.7022355872,18.1984637583
403,"1170403","Carrazeda de Ansiães",1619.8867803588,87.9352045551
404,"1170404","Freixo de Espada à Cinta",1874.6419057128,125.7898844664
1805,"1171805","Lamego",775.385680194,142.0976558799
1704,"1171704","Mesão Frio",6.9733488308,1.4577523947
1807,"1171807","Moimenta da Beira",959.3782067764,148.2767772255
1812,"1171812","Penedono",931.3820509216,123.7019012901
1708,"1171708","Peso da Régua",202.198107794,16.2045202536
1710,"1171710","Sabrosa",319.0688508176,33.6787135587
1711,"1171711","Santa Marta de Penaguião",156.819960128,24.5748759354
1815,"1171815","São João da Pesqueira",720.1233650704,74.4581097477
1818,"1171818","Sernancelhe",995.7049441024,120.1469542308
1819,"1171819","Tabuaço",431.7651353884,47.8800788193
1820,"1171820","Tarouca",207.8233917016,42.8765908536
409,"1170409","Torre de Moncorvo",4796.8066087848,394.4109067542
410,"1170410","Vila Flor",1950.9178601432,257.3259503283
914,"1170914","Vila Nova de Foz Côa",2040.4196833664,96.3055602369
1714,"1171714","Vila Real",2085.9941843784,236.3060214522
401,"1180401","Alfândega da Fé",2708.8187879944,182.0495304558
1702,"1181702","Boticas",1235.7833752088,97.0298306901
402,"1180402","Bragança",13770.4877059308,2571.9234250248
1703,"1181703","Chaves",6378.1858297768,1266.3525161952
405,"1180405","Macedo de Cavaleiros",7578.2788714312,858.4645146336
406,"1180406","Miranda do Douro",6339.7810309416,1472.9769225864
407,"1180407","Mirandela",6644.1731875116,743.1329690253
408,"1180408","Mogadouro",8107.9700043284,1477.8863708805
1706,"1181706","Montalegre",2947.3528008316,483.0795932508
1707,"1181707","Murça",494.7307959288,29.5875753894
1712,"1181712","Valpaços",4276.260479042,597.6776569176
1713,"1181713","Vila Pouca de Aguiar",2332.2223749152,414.8006048487
411,"1180411","Vimioso",3920.6777052696,564.5351344689
412,"1180412","Vinhais",6261.3242544704,1413.9898511508
101,"1610101","Águeda",848.8627442464,314.3098667709
102,"1610102","Albergaria-a-Velha",210.6314497968,23.2111632123
103,"1610103","Anadia",390.4586856436,116.789298003
105,"1610105","Aveiro",193.8675263228,95.666117967
108,"1610108","Estarreja",235.0895509704,41.5128781305
110,"1610110","Ílhavo",18.1119883972,6.3764121771
111,"1610111","Mealhada",157.4471961824,46.4223264246
112,"1610112","Murtosa",62.2356639544,19.7594673129
114,"1610114","Oliveira do Bairro",121.756862628,26.0326283301
115,"1610115","Ovar",71.389834826,16.8347510352
117,"1610117","Sever do Vouga",146.9449603876,52.7046989301
118,"1610118","Vagos",139.9716115568,38.5881618528
602,"1620602","Cantanhede",310.0082727604,108.3249026496
603,"1620603","Coimbra",873.32084542,188.4259426329
604,"1620604","Condeixa-a-Nova",599.7237350828,189.8836950276
605,"1620605","Figueira da Foz",757.086506168,108.9551334312
608,"1620608","Mira",11.9622289668,4.9186597824
610,"1620610","Montemor-o-Velho",1883.7960765844,269.9847350109
613,"1620613","Penacova",797.0357232724,313.5855963177
615,"1620615","Soure",1305.8068096772,204.6304628865
1004,"1631004","Batalha",269.32905907,97.7633126316
1009,"1631009","Leiria",1393.8578074456,525.2134906746
1010,"1631010","Marinha Grande",80.441245166,19.7594673129
1015,"1631015","Pombal",2505.7970908,797.2862088618
1016,"1631016","Porto de Mós",1298.009871446,342.4396897656
1002,"1641002","Alvaiázere",855.8360930772,131.5360658619
1003,"1641003","Ansião",1830.61182297,255.1439274804
601,"1640601","Arganil",883.7294884004,215.1828414162
1007,"1641007","Castanheira de Pêra",69.9390093712,21.8474504892
1008,"1641008","Figueiró dos Vinhos",197.405581004,61.902576225
606,"1640606","Góis",60.878431314,15.4710383121
607,"1640607","Lousã",157.4471961824,34.4029840119
609,"1640609","Miranda do Corvo",198.66922083,67.4422553007
611,"1640611","Oliveira do Hospital",3239.7827284348,337.5210299832
612,"1640612","Pampilhosa da Serra",113.4262811568,14.8408075305
1013,"1641013","Pedrógão Grande",213.439507892,38.6822015244
614,"1640614","Penela",901.3078335576,94.9418475138
616,"1640616","Tábua",1938.9556311764,274.894183305
617,"1640617","Vila Nova de Poiares",56.7131405784,24.5748759354
901,"1650901","Aguiar da Beira",1659.1151685944,205.9941756096
1802,"1651802","Carregal do Sal",1027.2299869212,92.120382396
1803,"1651803","Castro Daire",1386.8844586148,278.4491303643
1806,"1651806","Mangualde",3154.4461959472,215.9163233577
1808,"1651808","Mortágua",1599.5939699208,413.342852454
1809,"1651809","Nelas",1412.1661491888,89.9291480598
1810,"1651810","Oliveira de Frades",466.734640074,120.2409939024
1811,"1651811","Penalva do Castelo",1142.7434973044,51.9712169886
1814,"1651814","Santa Comba Dão",1029.410808962,109.6886153727
1816,"1651816","São Pedro do Sul",1272.194537632,376.2124429959
1817,"1651817","Sátão",766.867913094,142.0976558799
1821,"1651821","Tondela",3311.986984944,691.0585008768
1822,"1651822","Vila Nova de Paiva",645.2046432804,113.9678328852
1823,"1651823","Viseu",3086.6880086168,767.7078449607
1824,"1651824","Vouzela",1089.4656508756,215.0888017446
1413,"1661413","Mação",482.1321631904,49.9772734839
506,"1660506","Oleiros",118.9488045328,21.0199288761
508,"1660508","Proença-a-Nova",564.7633981144,243.3126644109
509,"1660509","Sertã",714.4136560656,183.5072828505
510,"1660510","Vila de Rei",66.40095469,8.3703556818
905,"1670905","Fornos de Algodres",1948.109802048,196.8903379863
906,"1670906","Gouveia",3815.6755983984,446.4761634144
912,"1670912","Seia",4970.3813246696,304.3877190228
902,"1680902","Almeida",5395.0795184128,371.2937832135
903,"1680903","Celorico da Beira",5998.3413081768,701.7141305664
904,"1680904","Figueira de Castelo Rodrigo",8502.0603374676,279.8128430874
907,"1680907","Guarda",5785.5290363392,744.4966817484
908,"1680908","Manteigas",364.6433518296,15.4710383121
909,"1680909","Mêda",2424.7194418624,171.5819801094
910,"1680910","Pinhel",4500.745033686,322.7834736126
911,"1680911","Sabugal",4630.9260705996,393.7806759726
913,"1680913","Trancoso",5026.2708758476,292.4624162817
502,"1690502","Castelo Branco",22224.7927203456,1798.5726498285
505,"1690505","Idanha-a-Nova",26158.162651168,2008.752003279
507,"1690507","Penamacor",4074.596014488,325.5016875705
511,"1690511","Vila Velha de Ródão",3504.403685812,256.6957195467
501,"16A0501","Belmonte",3388.16934656,313.5855963177
503,"16A0503","Covilhã",4240.5701454876,237.6697341753
504,"16A0504","Fundão",14927.1779008968,805.1203734336
1001,"16B1001","Alcobaça",1927.81699161,513.9276302034
1101,"16B1101","Alenquer",1093.0037055568,191.8776385323
1102,"16B1102","Arruda dos Vinhos",551.4439365072,104.7699555903
1005,"16B1005","Bombarral",171.4966543756,26.0326283301
