"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",59.41939045056,0,1014.611609088,1758.183782544,829.403980272,4103.224703424,44.731686888,955.272047184,2559.080350008
1602,"1111602","Caminha",973.71646745408,0,145.327561344,80.944439184,418.162599792,609.42924504,111.4913646,109.5267096,153.750899736
1603,"1111603","Melgaço",0,0,204.249575376,141.262634016,103.14632664,439.8114105,0,65.583266112,168.095596032
1604,"1111604","Monção",130.71955647744,0,305.268318432,199.341795744,198.699470928,426.799631412,100.477369188,494.19778968,237.798697752
1605,"1111605","Paredes de Coura",5129.63602848704,0,297.96172056,885.707216352,356.543589024,1760.57337456,514.076546592,1591.4562804,391.549597488
1606,"1111606","Ponte da Barca",1187.62213639104,0,62.474763456,358.991641008,89.303888016,636.780535776,200.954738376,845.081539344,223.454001456
1607,"1111607","Ponte de Lima",21443.9769773331,0,1400.520636144,2002.374089856,2823.991871904,6906.86477712,569.822228892,2173.540957056,964.866027384
1608,"1111608","Valença",1804.82226114176,0,49.403326896,261.89902368,514.38770712,304.38268938,22.027990824,461.074257504,237.798697752
1609,"1111609","Viana do Castelo",15815.5993541146,0,776.91256272,1700.783115696,5038.0428924,4644.939587904,469.344859704,1525.873014288,1971.419223816
1610,"1111610","Vila Nova de Cerveira",3277.28032332736,0,263.841919488,246.429340416,321.937492464,833.085794772,66.759677712,43.943443488,41.687169048
301,"1120301","Amares",3039.60276152512,0,717.320218608,256.742462592,13.842438624,677.1436056,44.731686888,43.943443488,153.750899736
302,"1120302","Barcelos",269722.707779249,0,8885.627408448,20273.969810304,18704.561592528,54042.897549564,1787.91606504,16740.65971368,4558.515506496
303,"1120303","Braga",24649.9571346336,0,2384.565193584,2170.098024192,3804.31875096,7380.86530104,390.89548134,1504.233191664,1607.885559
306,"1120306","Esposende",34754.3678330957,0,704.248782048,2434.914575856,3886.029456624,6656.520802932,134.195060664,932.96842632,950.521331088
310,"1120310","Terras de Bouro",0,0,437.524443216,230.959657152,27.684877248,541.71488448,11.013995412,329.24392704,195.438068784
313,"1120313","Vila Verde",12277.2549978579,0,1105.441334928,1160.836890192,966.484440432,2986.269687324,614.55391578,2052.530537904,461.252699208
307,"1130307","Fafe",1543.75822821248,0,1864.18795248,395.766063504,184.857032304,406.28616336,11.013995412,121.010419152,168.095596032
308,"1130308","Guimarães",19247.3659559283,0,2099.674909584,1656.613099008,1980.745453008,4841.90871318,379.881485928,680.791474944,1650.246187968
309,"1130309","Póvoa de Lanhoso",4381.33609637696,0,906.28626816,437.697047088,109.395582912,954.838870524,44.731686888,98.706798288,209.78276508
1314,"1131314","Santo Tirso",16338.107670855,0,67.569272064,1488.889164672,2508.303635712,2877.52839066,111.4913646,801.138095856,475.597395504
1318,"1131318","Trofa",37722.6704285939,0,1338.716202768,2888.081306208,2426.592930048,6757.760410632,514.076546592,3545.943818256,433.236766536
311,"1130311","Vieira do Minho",866.75846212928,0,1268.93484144,406.07918568,96.225107328,1367.962856568,0,197.413596576,545.300497224
312,"1130312","Vila Nova de Famalicão",96616.367855159,0,3135.334883184,6462.528033024,4975.751918592,19529.087132016,234.672429852,8859.117690864,3230.115814296
314,"1130314","Vizela",1187.62213639104,0,98.136323712,104.48821152,82.382668704,149.104366488,0,0,112.063730688
107,"1140107","Espinho",1590.9165922048,0,2.882419344,147.097689984,0,805.734504036,0,0,0
1304,"1141304","Gondomar",1353.61928128448,0,442.618951824,128.710478736,3810.568007232,291.370910292,66.759677712,274.48057224,84.047798016
1306,"1141306","Maia",30396.7932878714,0,414.26398944,2495.232770688,3989.175783264,5464.349737308,33.717691476,4906.862969904,643.019531616
1308,"1141308","Matosinhos",25635.554377664,0,838.716996096,2091.392618112,2590.686304416,4347.394721208,44.731686888,1416.346304688,307.501799472
1312,"1141312","Porto",0,0,77.75828928,0,116.316802224,0,0,0,0
1313,"1141313","Póvoa de Varzim",113334.378339844,0,1535.659180272,7938.186547536,3070.467914976,21201.432677964,189.940742964,8364.919901184,461.252699208
1315,"1141315","Valongo",6376.30247530304,0,235.486957104,518.641486272,2803.228213968,663.467960232,0,592.904587968,153.750899736
1316,"1141316","Vila do Conde",234992.486919044,0,2223.954106416,17469.750471264,5195.215047456,45869.973389856,212.644439028,12602.475105696,699.05139696
