"Muni_ID","ID","Muni","Ewes","Other_ovine"
116,"1160116","São João da Madeira",0,0
119,"1160119","Vale de Cambra",2641.1239241628,1053.4379698962
1701,"1171701","Alijó",4250.5974358456,336.358123353
1801,"1171801","Armamar",1386.8720266272,131.0810838183
403,"1170403","Carrazeda de Ansiães",11831.0398265188,642.8798483751
404,"1170404","Freixo de Espada à Cinta",13693.7109586728,918.9222709464
1805,"1171805","Lamego",5664.385638994,1038.2912950599
1704,"1171704","Mesão Frio",50.1564173908,11.9020549347
1807,"1171807","Moimenta da Beira",7007.5556292564,1082.0079483255
1812,"1171812","Penedono",6803.2540240416,903.7755961101
1708,"1171708","Peso da Régua",1477.308162594,119.6319377736
1710,"1171710","Sabrosa",2329.6003231376,245.7490728987
1711,"1171711","Santa Marta de Penaguião",1147.484681728,178.2323522154
1815,"1171815","São João da Pesqueira",5260.7187663504,543.6133628877
1818,"1171818","Sernancelhe",7272.1479917824,876.7309087908
1819,"1171819","Tabuaço",3153.7199282684,349.9795070793
1820,"1171820","Tarouca",1517.3262168216,313.0069223736
409,"1170409","Torre de Moncorvo",35038.0317641448,2881.0957431942
410,"1170410","Vila Flor",14249.5582423832,1879.7729903883
914,"1170914","Vila Nova de Foz Côa",14902.7467998464,703.4584628169
1714,"1171714","Vila Real",15237.9573752584,1726.6071254922
401,"1180401","Alfândega da Fé",19786.7148700744,1329.4763500158
1702,"1181702","Boticas",9027.6011513688,708.4224115101
402,"1180402","Bragança",100585.095218491,18785.5568503848
1703,"1181703","Chaves",46587.6973915368,9250.6549508352
405,"1180405","Macedo de Cavaleiros",55353.9313592712,6270.2927221536
406,"1180406","Miranda do Douro",46308.0303280616,10758.3636530664
407,"1180407","Mirandela",48530.4126786316,5427.0957404853
408,"1180408","Mogadouro",59222.8417612084,10795.5951089805
1706,"1181706","Montalegre",21528.6113719516,3528.9354978108
1707,"1181707","Murça",3614.4483560888,217.1790944694
1712,"1181712","Valpaços",31236.063639442,4367.1725732376
1713,"1181713","Vila Pouca de Aguiar",17034.9506555552,3029.0387881887
411,"1180411","Vimioso",28636.4798359896,4122.9487914489
412,"1180412","Vinhais",45733.4324077504,10329.4223217108
101,"1610101","Águeda",6200.2178607264,2295.2910181509
102,"1610102","Albergaria-a-Velha",1539.3060555568,170.0278260723
103,"1610103","Anadia",2852.3306671636,855.099036603
105,"1610105","Aveiro",1417.0174052828,700.217885367
108,"1610108","Estarreja",1716.6914842504,302.8241962305
110,"1610110","Ílhavo",130.4582134372,47.1512683971
111,"1610111","Mealhada",1150.7138838624,340.0556521446
112,"1610112","Murtosa",453.8232900344,144.6984250929
114,"1610114","Oliveira do Bairro",889.346700228,190.1344071501
115,"1610115","Ovar",520.761544026,122.8765576752
117,"1610117","Sever do Vouga",1073.6372667076,385.4875917501
118,"1610118","Vagos",1023.4808493168,281.0023288128
602,"1620602","Cantanhede",2264.3732280404,792.8010933696
603,"1620603","Coimbra",6379.57208942,1376.6276184129
604,"1620604","Condeixa-a-Nova",4381.5064060428,1388.5296733476
605,"1620605","Figueira da Foz",5528.536307768,796.0457132712
608,"1620608","Mira",88.9180927268,35.2492134624
610,"1620610","Montemor-o-Velho",13760.6492126644,1972.3561983909
613,"1620613","Penacova",5821.7600289524,2290.3270694577
615,"1620615","Soure",9538.2323787172,1494.2813561865
1004,"1631004","Batalha",1966.21316907,715.3605177516
1009,"1631009","Leiria",10179.5754373656,3836.9865563946
1010,"1631010","Marinha Grande",587.961462366,144.6984250929
1015,"1631015","Pombal",18302.7592108,5822.5112296218
1016,"1631016","Porto de Mós",9481.428464646,2502.5462576856
1002,"1641002","Alvaiázere",6252.3430781172,960.8507194419
1003,"1641003","Ansião",13372.05704097,1862.9069867604
601,"1640601","Arganil",6454.9375476804,1571.7259742562
1007,"1641007","Castanheira de Pêra",510.8848452112,159.8450999292
1008,"1641008","Figueiró dos Vinhos",1443.933581804,452.745441225
606,"1640606","Góis",443.688950114,112.6938315321
607,"1640607","Lousã",1150.7138838624,250.7130215919
609,"1640609","Miranda do Corvo",1450.38796283,491.2433170407
611,"1640611","Oliveira do Hospital",23664.0444297948,2465.3188442232
612,"1640612","Pampilhosa da Serra",829.0559429168,109.4492116305
1013,"1641013","Pedrógão Grande",1559.317094292,282.7216576044
614,"1640614","Penela",6583.8777178776,693.2757366738
616,"1640616","Tábua",14162.6089496564,2007.609454305
617,"1640617","Vila Nova de Poiares",415.5123714584,178.2323522154
901,"1650901","Aguiar da Beira",12119.3231866744,1504.4640823296
1802,"1651802","Carregal do Sal",7503.3697967612,673.169155596
1803,"1651803","Castro Daire",10129.4190199748,2034.6541416243
1806,"1651806","Mangualde",23041.0012509872,1578.6640804977
1808,"1651808","Mortágua",11683.7997764808,3017.136733254
1809,"1651809","Nelas",10315.4207453488,656.3071944198
1810,"1651810","Oliveira de Frades",3408.177950874,878.4502375824
1811,"1651811","Penalva do Castelo",8347.4964173844,378.5494855086
1814,"1651814","Santa Comba Dão",7520.151633362,801.0056195127
1816,"1651816","São Pedro do Sul",9293.908696032,2748.0364593759
1817,"1651817","Sátão",5600.672563894,1038.2912950599
1821,"1651821","Tondela",24193.426293744,5046.8309686368
1822,"1651822","Vila Nova de Paiva",4713.0370225604,833.0142555252
1823,"1651823","Viseu",22546.8982423768,5607.3062927007
1824,"1651824","Vouzela",7957.1930867956,1570.0066454646
1413,"1661413","Mação",3522.3050844704,365.1221394639
506,"1660506","Oleiros",869.3356614928,153.1658648961
508,"1660508","Proença-a-Nova",4125.0755601944,1777.0030137909
509,"1660509","Sertã",5217.0167299856,1341.3784049505
510,"1660510","Vila de Rei",483.96866869,60.5786144418
905,"1670905","Fornos de Algodres",14229.547203648,1438.9255616463
906,"1670906","Gouveia",27869.4258092784,3261.3645574944
912,"1670912","Seia",36305.8403193896,2223.0692199828
902,"1680902","Almeida",39407.6926713728,2712.7872459135
903,"1680903","Celorico da Beira",43814.1464539368,5125.9908730464
904,"1680904","Figueira de Castelo Rodrigo",62101.8309637876,2042.8586677674
907,"1680907","Guarda",42258.0585617792,5437.2784666284
908,"1680908","Manteigas",2664.8108985496,112.6938315321
909,"1680909","Mêda",17711.5725695424,1253.7551031894
910,"1680910","Pinhel",32873.971370886,2357.5849189326
911,"1680911","Sabugal",33825.3199873196,2877.8511232926
913,"1680913","Trancoso",36712.7363941676,2135.4459182217
502,"1690502","Castelo Branco",162334.933770266,13138.0373955285
505,"1690505","Idanha-a-Nova",191067.236836768,14672.790785079
507,"1690507","Penamacor",29760.273520088,2377.9544136705
511,"1690511","Vila Velha de Ródão",25598.598200212,1876.5283704867
501,"16A0501","Belmonte",24747.56241856,2290.3270694577
503,"16A0503","Covilhã",30974.6964558076,1736.7898516353
504,"16A0504","Fundão",109032.904470657,5881.5645529536
1001,"16B1001","Alcobaça",14080.33835361,3752.6038320834
1101,"16B1101","Alenquer",7984.1092633168,1399.9788193923
1102,"16B1102","Arruda dos Vinhos",4027.9919275472,765.7564060503
1005,"16B1005","Bombarral",1252.7338542956,190.1344071501
1104,"16B1104","Cadaval",2937.5728242388,653.0625745182
1006,"16B1006","Caldas da Rainha",6183.4360241256,2322.3357054702
1108,"16B1108","Lourinhã",8365.7962972252,1118.9764905795
1011,"16B1011","Nazaré",2167.2895953932,127.8364639167
1012,"16B1012","Óbidos",1683.3209267032,600.6884862195
1014,"16B1014","Peniche",4666.109807304,1060.3760761377
1112,"16B1112","Sobral de Monte Agraço",5617.4584237376,1068.5806022808
1113,"16B1113","Torres Vedras",20585.4323186812,2219.8246000812
1401,"16C1401","Abrantes",29048.7630053136,4054.165650864
1402,"16C1402","Alcanena",7449.533420476,945.7080870573
1408,"16C1408","Constância",306.5832399964,27.0446873193
1410,"16C1410","Entroncamento",1432.0880829892,60.5786144418
1411,"16C1411","Ferreira do Zêzere",5694.5310176496,801.0056195127
1421,"16C1421","Ourém",10395.7225413952,3682.1013627069
1417,"16C1417","Sardoal",1696.6804455152,413.798698971
1418,"16C1418","Tomar",14140.6291109212,1972.3561983909
1419,"16C1419","Torres Novas",14219.4128637276,2430.0655883091
1420,"16C1420","Vila Nova da Barquinha",936.2739154844,247.4684016903
1115,"1711115","Amadora",510.8848452112,25.3294009794
1105,"1711105","Cascais",696.890593828,217.1790944694
1106,"1711106","Lisboa",75.3614350176,11.9020549347
1107,"1711107","Loures",11028.9000601232,1931.8841650269
1109,"1711109","Mafra",19692.8564163188,4062.3701770071
1116,"1711116","Odivelas",2537.5818872468,503.1413295237
1110,"1711110","Oeiras",82.0129549408,30.2893072209
1111,"1711111","Sintra",10437.7134188656,1804.0477011102
1114,"1711114","Vila Franca de Xira",8015.9658008668,804.2502394143
1502,"1721502","Alcochete",1885.9113730236,329.8729260015
1503,"1721503","Almada",2907.4274455832,173.2724459739
1504,"1721504","Barreiro",996.5646727956,92.5872504543
1506,"1721506","Moita",3168.7906059748,642.8798483751
1507,"1721507","Montijo",23553.5972550928,3616.5628420236
1508,"1721508","Palmela",52824.9657687048,4270.8918364434
1510,"1721510","Seixal",1366.860987892,181.929881007
1511,"1721511","Sesimbra",2947.7071641592,1211.5637410338
1512,"1721512","Setúbal",13663.5655800172,1236.8931420132
1501,"1811501","Alcácer do Sal",64012.9513776808,14225.0052500955
1505,"1811505","Grândola",69132.8844750192,12468.1088173824
211,"1810211","Odemira",78808.4802049596,13701.757339494
1509,"1811509","Santiago do Cacém",85228.07437185,15280.4214199917
1513,"1811513","Sines",16892.650966546,5849.5559169411
1201,"1821201","Alter do Chão",49654.20636273,9609.097855266
1202,"1821202","Arronches",36563.5275441296,2185.8418065204
1203,"1821203","Avis",77977.9062188028,14100.4134060804
1204,"1821204","Campo Maior",9543.4263576088,959.1313906503
1205,"1821205","Castelo de Vide",20470.0447829504,1804.0477011102
1206,"1821206","Crato",33436.7237923824,3175.7154132816
1207,"1821207","Elvas",58026.911820984,9353.4249274326
1208,"1821208","Fronteira",56611.6055745956,9566.9064931104
1209,"1821209","Gavião",3537.3757621768,622.7732672973
1210,"1821210","Marvão",18337.8409272416,1804.0477011102
1211,"1821211","Monforte",28444.0237295896,7401.1712676678
707,"1820707","Mora",55024.111901648,13338.3545288217
1212,"1821212","Nisa",52399.319057326,8663.3938106604
1213,"1821213","Ponte de Sor",76741.954201108,20374.4036570256
1214,"1821214","Portalegre",53136.48936973,4565.5115065308
701,"1830701","Alandroal",57937.9937282572,7123.4135587566
702,"1830702","Arraiolos",67027.5967958316,15686.0155928196
703,"1830703","Borba",20895.4338532236,6034.726375398
704,"1830704","Estremoz",95016.0860764924,20835.3576668454
705,"1830705","Évora",104376.929003273,21380.6903585247
706,"1830706","Montemor-o-Novo",134695.018607072,37140.4489981707
708,"1830708","Mourão",14964.748716052,1699.5624381729
709,"1830709","Portel",71610.1756049548,11926.4736544947
710,"1830710","Redondo",19192.105911028,5566.8342593367
711,"1830711","Reguengos de Monsaraz",29705.1807649112,6066.7350114105
1215,"1831215","Sousel",51166.5962417656,9430.8655030506
712,"1830712","Vendas Novas",12913.2933899068,2951.5982125707
713,"1830713","Viana do Alentejo",54817.8374731904,7882.4907297738
714,"1830714","Vila Viçosa",19458.4094324484,6569.8763409342
201,"1840201","Aljustrel",42090.807473006,9153.1077941394
202,"1840202","Almodôvar",95949.1307898424,14652.6842040012
203,"1840203","Alvito",30599.4638029252,3776.4079419528
204,"1840204","Barrancos",9548.3667186376,499.9007520738
205,"1840205","Beja",79372.9437853504,15593.432384817
206,"1840206","Castro Verde",89118.9605892796,5716.7555043312
207,"1840207","Cuba",18103.3939433712,3496.93090425
208,"1840208","Ferreira do Alentejo",54350.4615486896,11581.4580961086
209,"1840209","Mértola",199873.496905216,52597.3874840379
210,"1840210","Moura",61150.4863705968,10750.1591269233
212,"1840212","Ourique",95876.9945337164,25902.2911741083
213,"1840213","Serpa",186278.83837919,30181.8404455848
214,"1840214","Vidigueira",29229.3776361416,5726.6793592659
1403,"1851403","Almeirim",1577.6169741328,230.6064405141
1404,"1851404","Alpiarça",1373.315368918,122.8765576752
1103,"1851103","Azambuja",6501.8647629368,939.0288520242
1405,"1851405","Benavente",6984.3153883868,711.66298896
1406,"1851406","Cartaxo",2356.5205229016,543.6133628877
1407,"1851407","Chamusca",36540.28730326,1677.7365283035
1409,"1851409","Coruche",26383.952106764,2828.7216548955
1412,"1851412","Golegã",1135.6391829132,75.7212468264
1414,"1851414","Rio Maior",8108.113095728,4920.70979106
1415,"1851415","Salvaterra de Magos",2857.2710281924,181.929881007
1416,"1851416","Santarém",25382.4470729396,4025.4016347531
801,"1500801","Albufeira",9298.845033818,1186.4972537145
802,"1500802","Alcoutim",22168.4404106028,1063.6206960393
803,"1500803","Aljezur",1261.1570353216,200.3171332932
804,"1500804","Castro Marim",7314.1388692528,873.4862888892
805,"1500805","Faro",4123.3684245428,144.6984250929
806,"1500806","Lagoa",839.1902828372,163.0897198308
807,"1500807","Lagos",665.034056278,119.6319377736
808,"1500808","Loulé",22096.3041544768,4127.9086976904
809,"1500809","Monchique",770.2832288456,232.3257693057
810,"1500810","Olhão",1659.6299290736,270.8196026697
811,"1500811","Portimão",2436.8182957052,174.9877323138
812,"1500812","São Brás de Alportel",751.9833490048,97.5471566958
813,"1500813","Silves",21361.1026420728,4939.1010857979
814,"1500814","Tavira",5821.7600289524,585.5458538349
815,"1500815","Vila do Bispo",14182.6199883916,3396.1391276526
816,"1500816","Vila Real de Santo António",1051.6614512152,131.0810838183
