Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion
1601,1111601,Arcos de Valdevez,7000,10000,6196.89411764706,0,0,3059.75,0
1602,1111602,Caminha,7000,10000,7822,0,0,0,0
1603,1111603,Melga�o,7000,10000,6603.22222222222,0,0,2912,0
1604,1111604,Mon��o,7000,10000,0,0,0,2912,0
1605,1111605,Paredes de Coura,7000,10000,5533.09554140127,0,0,5867,0
1606,1111606,Ponte da Barca,7000,10000,7130.11764705882,0,0,3180.63636363636,0
1607,1111607,Ponte de Lima,7000,10000,7729.02362204725,7822,7301,4885.57777777778,5319
1608,1111608,Valen�a,7000,10000,1104,7822,0,3345.52941176471,2912
1609,1111609,Viana do Castelo,7000,10000,7749.77647058824,7822,0,4645.72727272727,5867
1610,1111610,Vila Nova de Cerveira,7000,10000,7814.73255813954,0,0,4972.16666666667,0
301,1120301,Amares,7000,10000,7660.60487804878,7822,0,3910.525,5319
302,1120302,Barcelos,7000,10000,7779.48470765035,7820.47839481792,0,5501.22627737226,2912
303,1120303,Braga,7000,10000,7726.50150555498,6763.80412371134,0,3870.45588235294,4169.33333333333
306,1120306,Esposende,7000,10000,7346.66540344229,7822,0,5592.51923076923,5867
310,1120310,Terras de Bouro,7000,10000,7310.60869565217,0,0,3823.78571428571,0
313,1120313,Vila Verde,7000,10000,7650.98634538153,7822,0,3498.92424242424,2592
307,1130307,Fafe,7000,10000,6977.29595015576,0,0,2998.91176470588,2912
308,1130308,Guimar�es,7000,10000,7528.22247343432,6772,0,3740.01526717557,2912
309,1130309,P�voa de Lanhoso,7000,10000,7275.520187244,0,0,3130.81818181818,5493.66666666667
1314,1131314,Santo Tirso,7000,10000,7545.24352331606,7798.32575757576,0,3980.82978723404,3395.375
1318,1131318,Trofa,7000,10000,7642.54170571696,7779.90351758794,0,4240.7,3714.33333333333
311,1130311,Vieira do Minho,7000,10000,7367.01866666667,0,0,4037.5,0
312,1130312,Vila Nova de Famalic�o,7000,10000,7757.07057129141,7805.20762286861,0,4222.59349593496,2912
314,1130314,Vizela,7000,10000,6497.16129032258,0,0,4419.23076923077,0
107,1140107,Espinho,7000,0,7178.05555555556,0,0,0,0
1304,1141304,Gondomar,7000,10000,7096.75098814229,7742.21428571429,0,4838.94117647059,0
1306,1141306,Maia,7000,10000,7602.81590833976,7792.2380952381,0,4389.5,2912
1308,1141308,Matosinhos,7000,10000,7687.12534818942,7822,0,5867,5867
1312,1141312,Porto,7000,10000,7602.48888888889,0,0,0,0
1313,1141313,P�voa de Varzim,7000,10000,7130.50089076418,7817.73378839591,0,6109.31836734694,4389.5
1315,1141315,Valongo,7000,10000,7619.60970107163,0,0,4039.2,0
1316,1141316,Vila do Conde,7000,10000,7717.44510804648,7819.49864473315,7301,6434.03225806452,3033.66666666667
1317,1141317,Vila Nova de Gaia,7000,10000,7148.78417002565,7822,0,3950.81818181818,3277
1301,1151301,Amarante,7000,10000,5375.95415472779,7158,0,4440.87951807229,2912
1302,1151302,Bai�o,7000,10000,8536.15794669299,0,0,4398.34146341463,5663.63636363636
304,1150304,Cabeceiras de Basto,7000,10000,7490.98591549296,0,0,2854.94117647059,0
106,1150106,Castelo de Paiva,7000,10000,6863.986863711,0,0,2913.25,0
305,1150305,Celorico de Basto,7000,10000,7198.52289512555,7822,0,3155.64210526316,0
1804,1151804,Cinf�es,7000,10000,6302.77248677249,0,0,3955.64615384615,4114.83333333333
1303,1151303,Felgueiras,7000,10000,6146.07291666667,7822,0,3695.14814814815,3781.14285714286
1305,1151305,Lousada,7000,10000,7777.90822904816,0,0,3381.09090909091,0
1307,1151307,Marco de Canaveses,7000,10000,6872.5340599455,7822,0,3269.11538461538,0
1705,1151705,Mondim de Basto,7000,10000,6756.12422360249,7822,0,3650.75,0
1309,1151309,Pa�os de Ferreira,7000,10000,7485.44028206258,7690.34285714286,0,3650.75,0
1310,1151310,Paredes,7000,10000,7340.1009009009,7822,0,3833.76470588235,0
