Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM
906,1670906,Gouveia,0.157,0.452,0.284,0,0,0.106,0.001,1
912,1670912,Seia,0.137,0.236,0.545,0.001,0,0.08,0.001,1
902,1680902,Almeida,0.243,0.139,0.549,0,0,0.042,0.028,1
903,1680903,Celorico da Beira,0.096,0.402,0.396,0.06,0,0.046,0,1
904,1680904,Figueira de Castelo Rodrigo,0.034,0.232,0.061,0.069,0,0.599,0.005,1
907,1680907,Guarda,0.147,0.536,0.16,0.067,0,0.082,0.008,1
908,1680908,Manteigas,0.091,0.03,0.818,0,0,0.061,0,1
909,1680909,M�da,0.14,0.12,0.167,0.023,0,0.55,0,1
910,1680910,Pinhel,0.083,0.181,0.357,0.139,0,0.236,0.005,1
911,1680911,Sabugal,0.125,0.752,0.07,0.022,0,0.032,0,1
913,1680913,Trancoso,0.187,0.116,0.532,0.074,0,0.091,0,1
502,1690502,Castelo Branco,0.085,0.034,0.35,0.083,0.239,0.182,0.028,1
505,1690505,Idanha-a-Nova,0.025,0.024,0.202,0.047,0.661,0.038,0.004,1
507,1690507,Penamacor,0.06,0.046,0.488,0.133,0.23,0.044,0,1
511,1690511,Vila Velha de R�d�o,0.02,0.046,0.589,0.004,0.232,0.109,0,1
501,16A0501,Belmonte,0.039,0.056,0.24,0.238,0.036,0.365,0.026,1
503,16A0503,Covilh�,0.128,0.16,0.163,0.108,0.056,0.371,0.014,1
504,16A0504,Fund�o,0.086,0.114,0.238,0.092,0.115,0.262,0.094,1
1001,16B1001,Alcoba�a,0.014,0.038,0.141,0.005,0.015,0.785,0.002,1
1101,16B1101,Alenquer,0.047,0.03,0.088,0.112,0.144,0.573,0.005,1
1102,16B1102,Arruda dos Vinhos,0.033,0,0.267,0,0,0.1,0.6,1
1005,16B1005,Bombarral,0,0.009,0.187,0.043,0,0.758,0.003,1
1104,16B1104,Cadaval,0,0.011,0.004,0.001,0,0.984,0,1
1006,16B1006,Caldas da Rainha,0.015,0.015,0.05,0.001,0.009,0.909,0.002,1
1108,16B1108,Lourinh�,0.005,0.007,0.307,0.004,0,0.323,0.353,1
1011,16B1011,Nazar�,0,0.017,0.647,0.061,0.054,0.22,0,1
1012,16B1012,�bidos,0.014,0.02,0.32,0.004,0,0.617,0.025,1
1014,16B1014,Peniche,0,0.002,0.273,0.005,0,0.1,0.619,1
1112,16B1112,Sobral de Monte Agra�o,0.02,0.014,0.128,0,0.291,0.088,0.459,1
1113,16B1113,Torres Vedras,0.018,0.019,0.096,0.037,0.009,0.795,0.026,1
1401,16C1401,Abrantes,0.068,0.063,0.303,0.006,0.365,0.193,0.002,1
1402,16C1402,Alcanena,0,0.041,0.097,0.062,0.282,0.518,0,1
1408,16C1408,Const�ncia,0.096,0.038,0.126,0.004,0.709,0.027,0,1
1410,16C1410,Entroncamento,0.152,0.053,0.424,0.038,0,0.333,0,1
1411,16C1411,Ferreira do Z�zere,0.041,0.055,0.273,0.018,0,0.595,0.018,1
1421,16C1421,Our�m,0.665,0.019,0.243,0.03,0,0.043,0,1
1417,16C1417,Sardoal,0.011,0.191,0.213,0.032,0,0.553,0,1
1418,16C1418,Tomar,0.168,0.067,0.341,0.025,0.252,0.14,0.007,1
1419,16C1419,Torres Novas,0.124,0.039,0.311,0.077,0.134,0.293,0.022,1
1420,16C1420,Vila Nova da Barquinha,0.091,0.085,0.159,0.067,0.085,0.512,0,1
1115,1711115,Amadora,,,,,,,,
1105,1711105,Cascais,0.111,0.019,0.296,0.204,0,0.37,0,1
1106,1711106,Lisboa,0,0,0,0,0.926,0.074,0,1
1107,1711107,Loures,0.143,0.016,0.472,0.091,0,0.206,0.072,1
1109,1711109,Mafra,0.034,0.02,0.164,0.003,0,0.641,0.139,1
1116,1711116,Odivelas,0.182,0,0.455,0,0,0.364,0,1
1110,1711110,Oeiras,0,0,1,0,0,0,0,1
1111,1711111,Sintra,0.03,0.097,0.562,0.071,0.064,0.144,0.033,1
1114,1711114,Vila Franca de Xira,0.018,0.348,0.003,0.02,0.285,0.325,0,1
1502,1721502,Alcochete,0.001,0.166,0.289,0.033,0.469,0.042,0,1
1503,1721503,Almada,0.017,0.021,0.923,0.004,0,0.026,0.009,1
1504,1721504,Barreiro,0.026,0.053,0.789,0,0,0.132,0,1
1506,1721506,Moita,0.025,0.051,0.329,0.542,0.03,0.02,0.003,1
1507,1721507,Montijo,0.012,0.094,0.157,0.173,0.281,0.267,0.016,1
1508,1721508,Palmela,0.002,0.126,0.1,0.112,0.261,0.369,0.029,1
1510,1721510,Seixal,0,0.14,0.52,0,0,0.32,0.02,1
1511,1721511,Sesimbra,0.096,0.174,0.293,0.03,0.126,0.281,0,1
1512,1721512,Set�bal,0.005,0.12,0.162,0.021,0.018,0.666,0.008,1
1501,1811501,Alc�cer do Sal,0,0.859,0.007,0.011,0.066,0.049,0.008,1
1505,1811505,Gr�ndola,0.059,0.532,0.064,0.054,0.119,0.158,0.014,1
211,1810211,Odemira,0.054,0.16,0.038,0.229,0.343,0.173,0.003,1
1509,1811509,Santiago do Cac�m,0.02,0.135,0.045,0.001,0.197,0.577,0.025,1
1513,1811513,Sines,0.05,0.06,0.111,0.181,0.281,0.317,0,1
1201,1821201,Alter do Ch�o,0.003,0.001,0.029,0.037,0.071,0.858,0,1
1202,1821202,Arronches,0.121,0.028,0.028,0.537,0.048,0.239,0,1
1203,1821203,Avis,0.001,0.001,0.007,0.03,0.222,0.74,0,1
1204,1821204,Campo Maior,0,0.005,0.011,0.035,0.282,0.667,0,1
1205,1821205,Castelo de Vide,0,0,0.105,0,0,0.895,0,1
1206,1821206,Crato,0.011,0,0.261,0.083,0.361,0.283,0,1
1207,1821207,Elvas,0.039,0.023,0.093,0.05,0.203,0.59,0.001,1
1208,1821208,Fronteira,0,0.002,0.001,0.005,0.561,0.431,0,1
1209,1821209,Gavi�o,0.143,0.066,0.278,0.003,0.383,0.128,0,1
1210,1821210,Marv�o,0.007,0.028,0.359,0,0,0.599,0.007,1
1211,1821211,Monforte,0,0.001,0.004,0.001,0.388,0.606,0,1
707,1820707,Mora,0.047,0.009,0.027,0.066,0.704,0.148,0,1
1212,1821212,Nisa,0,0.089,0.664,0,0.084,0.164,0,1
1213,1821213,Ponte de Sor,0.117,0.117,0.127,0.012,0.477,0.149,0,1
1214,1821214,Portalegre,0.059,0.044,0.147,0.007,0.187,0.554,0.002,1
701,1830701,Alandroal,0,0.055,0.018,0.005,0.413,0.509,0,1
702,1830702,Arraiolos,0.037,0.048,0.004,0.022,0.513,0.345,0.032,1
703,1830703,Borba,0.002,0.021,0.002,0.039,0.076,0.859,0,1
704,1830704,Estremoz,0.011,0.011,0.022,0.033,0.322,0.588,0.013,1
705,1830705,�vora,0.037,0.085,0.052,0.061,0.386,0.379,0,1
706,1830706,Montemor-o-Novo,0.001,0.169,0.031,0.073,0.541,0.184,0.001,1
708,1830708,Mour�o,0,0.002,0.008,0.014,0.172,0.805,0,1
709,1830709,Portel,0.001,0.011,0.023,0.09,0.29,0.585,0,1
710,1830710,Redondo,0.004,0.003,0.016,0.006,0.212,0.759,0,1
711,1830711,Reguengos de Monsaraz,0.002,0.018,0.007,0.029,0.034,0.908,0.002,1
1215,1831215,Sousel,0,0.001,0.008,0.012,0.2,0.779,0,1
712,1830712,Vendas Novas,0.016,0.21,0.022,0.012,0.495,0.228,0.015,1
713,1830713,Viana do Alentejo,0.001,0.067,0.02,0.155,0.489,0.268,0.001,1
714,1830714,Vila Vi�osa,0,0.015,0.011,0.021,0.089,0.865,0,1
201,1840201,Aljustrel,0.005,0,0.001,0.048,0.225,0.721,0,1
202,1840202,Almod�var,0.02,0.017,0.007,0,0.211,0.745,0,1
203,1840203,Alvito,0.007,0.065,0.007,0.007,0.179,0.694,0.041,1
204,1840204,Barrancos,0,0.6,0,0,0,0.4,0,1
205,1840205,Beja,0,0.004,0.006,0.037,0.19,0.762,0,1
206,1840206,Castro Verde,0.008,0.011,0,0.046,0.07,0.865,0.002,1
207,1840207,Cuba,0.001,0.037,0.009,0.184,0.377,0.392,0,1
208,1840208,Ferreira do Alentejo,0.007,0.032,0.002,0.087,0.077,0.79,0.005,1
209,1840209,M�rtola,0,0.025,0.017,0,0.06,0.899,0,1
210,1840210,Moura,0,0.007,0.009,0.005,0.041,0.936,0.003,1
212,1840212,Ourique,0.181,0.036,0.01,0.012,0.679,0.079,0.002,1
213,1840213,Serpa,0,0.001,0.007,0.007,0.109,0.876,0,1
214,1840214,Vidigueira,0,0.009,0.001,0.002,0.051,0.935,0.001,1
1403,1851403,Almeirim,0.018,0.09,0.047,0.002,0.225,0.609,0.009,1
1404,1851404,Alpiar�a,0.031,0.019,0.153,0,0.257,0.536,0.006,1
1103,1851103,Azambuja,0.057,0.175,0.042,0.011,0.153,0.561,0,1
1405,1851405,Benavente,0.007,0.403,0.02,0.016,0.331,0.222,0,1
1406,1851406,Cartaxo,0.085,0.023,0.015,0.015,0.22,0.642,0,1
1407,1851407,Chamusca,0.101,0.15,0.152,0.014,0.325,0.253,0.005,1
1409,1851409,Coruche,0.049,0.312,0.037,0.018,0.386,0.193,0.005,1
1412,1851412,Goleg�,0.238,0.002,0.191,0.004,0.418,0.148,0,1
1414,1851414,Rio Maior,0.01,0.007,0.22,0.089,0.213,0.461,0,1
1415,1851415,Salvaterra de Magos,0.037,0.121,0.047,0.006,0.476,0.312,0.001,1
1416,1851416,Santar�m,0.089,0.024,0.098,0.076,0.28,0.424,0.008,1
801,1500801,Albufeira,0.003,0.074,0,0.011,0,0.726,0.186,1
802,1500802,Alcoutim,0.02,0.14,0.06,0,0,0.78,0,1
803,1500803,Aljezur,0.23,0.265,0.011,0.358,0.08,0.056,0,1
804,1500804,Castro Marim,0.009,0.097,0.245,0.225,0,0.411,0.013,1
805,1500805,Faro,0.003,0.022,0.028,0.003,0,0.9,0.043,1
806,1500806,Lagoa,0,0.411,0.002,0.002,0,0.517,0.068,1
807,1500807,Lagos,0.088,0.121,0.244,0.153,0,0.391,0.003,1
808,1500808,Loul�,0.017,0.036,0.004,0,0.005,0.766,0.171,1
809,1500809,Monchique,0.08,0.451,0.142,0,0,0.298,0.029,1
810,1500810,Olh�o,0.008,0.034,0.004,0,0,0.94,0.015,1
811,1500811,Portim�o,0.009,0.161,0.098,0.009,0.068,0.526,0.129,1
812,1500812,S�o Br�s de Alportel,0,0.167,0.018,0,0,0.781,0.035,1
813,1500813,Silves,0.005,0.04,0.01,0,0,0.867,0.078,1
814,1500814,Tavira,0.001,0.024,0.015,0,0,0.947,0.013,1
815,1500815,Vila do Bispo,0.3,0.28,0.32,0,0,0.1,0,1
816,1500816,Vila Real de Santo Ant�nio,0,0.065,0.048,0,0,0.887,0,1
