"","GW_ID","avg_mrt","median_mrt"
"1",1,2.19626206935088,0.732615053653717
"2",2,2.55502423568288,1.45960193872452
"3",3,98.5756887867049,3.09711074829102
"4",4,3.37561522454632,2.8684709072113
"5",5,1.01573090677586,0.690703392028809
"6",6,0.858760296411403,0.531598120927811
"7",7,5.14050129582487,1.32626038789749
"8",8,79.5953490495696,31.4972095489502
"9",9,14.0448011157966,11.3983268737793
"10",10,8.42874970436096,2.00152295827866
"11",11,315.725190344324,121.667015075684
"12",12,3137.45893602035,325.849624633789
"13",13,1127.09249035768,300.006072998047
"14",14,174.382669302847,18.0681800842285
"15",15,30.7144992149776,24.491340637207
"16",16,61.9462178306189,11.4864368438721
"17",17,6.60102893092899,4.92281723022461
"18",18,10.3926673401243,7.12963771820068
"19",19,8.77704025725372,8.95251750946045
"20",20,18.843610419286,15.4525375366211
"21",21,5.89931557380231,4.64431619644165
"22",22,6.30653625738713,4.91587424278259
"23",23,2.21498692895552,1.20091843605042
"24",24,5.01230485018698,2.70688891410828
"25",25,7.93839679083489,5.38705682754517
"26",26,8.53523193212978,6.51304459571838
"27",27,3.47290155266332,2.36625504493713
"28",28,11.973297378152,11.4170389175415
"29",29,6.23129819573385,4.26422834396362
"30",30,290.154716270782,104.059631347656
"31",31,32.6322298808531,29.9966049194336
"32",32,305.053174899801,229.201202392578
"33",33,82.5345401773319,17.3029232025146
"34",34,20.7642875912981,10.6848402023315
"35",35,5.60220792849807,5.1822726726532
"36",36,24.6412982688045,22.7400226593018
"37",37,8.18483134251698,6.63274145126343
"38",38,6.02601939567785,4.63652229309082
"39",39,271.449941810527,27.9414253234863
"40",40,56.6540529795759,12.7245922088623
"41",41,124.302288644637,28.4528379440308
"42",42,39.3970274453221,14.1749181747437
"43",43,379.944756239947,167.044982910156
"44",44,55.5166943332995,33.7831192016602
"45",45,404.03869639987,94.0658187866211
"46",46,68.0967307495428,9.85689353942871
"47",47,151.986785826874,150.065040588379
"48",48,17.0796494022457,8.35279846191406
"49",49,NA,NA
"50",50,49.959657312384,21.3219308853149
"51",51,17.1247530970752,11.7007622718811
"52",52,3.49609677262968,1.11008322238922
"53",53,3.0972104069428,1.40747886896133
"54",54,3.03092990390043,1.41510772705078
"55",55,158.660109802574,82.3388175964355
"56",56,132.547192249675,141.680130004883
"57",57,92.8339219676509,9.87790679931641
"58",58,97.1015008047563,23.9716138839722
"59",59,45.3941777348518,45.5933113098145
"60",60,176.514468872543,49.4575862884521
"61",61,295.005963821935,103.531196594238
"62",62,74.8248616931127,59.7494850158691
"63",63,20.461181018814,15.2033381462097
"64",64,357.096319402447,176.488906860352
"65",65,216.35818230534,47.4977188110352
"66",66,509.742416680452,355.441986083984
"67",67,517.589210072789,499.492568969727
"68",68,41.3325689279247,27.4500999450684
"69",69,52.6750248704566,37.3250579833984
"70",70,36.6224771455078,27.7452249526978
"71",71,59.6292361597861,66.64697265625
"72",72,234.525975537319,180.715805053711
"73",73,5.89032728835393,5.74274659156799
"74",74,7.01446102886243,4.65789127349854
"75",75,33.9731674113684,26.8086452484131
"76",76,173.017859656722,79.3322830200195
"77",77,12.1772564269451,5.67292213439941
"78",78,73.1122786936336,66.4565353393555
"79",79,36.6736462312409,35.9783344268799
"80",80,62.0202090165701,46.0829830169678
"81",81,95.9305833652616,39.5377559661865
"82",82,55.45384084461,45.9259643554688
"83",83,127.620054909106,115.964263916016
"84",84,344.13906011709,239.339233398438
"85",85,51.1787233084885,6.9614200592041
"86",86,24.3536959167655,23.595685005188
"87",87,725.56916319077,616.184936523438
"88",88,2.33200158509194,2.0896008014679
"89",89,17.0889351814294,11.5505342483521
"90",90,579.727575456533,659.097473144531
"91",91,8.14582589456342,6.74797248840332
"92",92,68.0051159177508,71.1799583435059
"93",93,256.48223265922,13.7940740585327
