"","Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
"135",1816,"1651816","São Pedro do Sul",0,268,51,0,0,0,0,319
"136",1817,"1651817","Sátão",0,340,2,11,0,0,0,353
"137",1821,"1651821","Tondela",0,264,219,3,0,0,0,487
"138",1822,"1651822","Vila Nova de Paiva",0,482,15,0,0,0,0,497
"139",1823,"1651823","Viseu",0,292,160,49,0,0,0,502
"140",1824,"1651824","Vouzela",0,378,29,0,0,0,0,407
"141",1413,"1661413","Mação",0,2,11,0,0,0,0,13
"142",506,"1660506","Oleiros",0,0,0,0,0,0,0,0
"143",508,"1660508","Proença-a-Nova",0,0,16,0,0,0,0,16
"144",509,"1660509","Sertã",0,0,12,56,0,0,0,68
"145",510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0
"146",905,"1670905","Fornos de Algodres",0,11,1,0,0,0,0,13
"147",906,"1670906","Gouveia",0,378,14,0,0,0,0,392
"148",912,"1670912","Seia",0,474,128,0,0,0,0,602
"149",902,"1680902","Almeida",0,55,85,0,0,0,0,140
"150",903,"1680903","Celorico da Beira",0,1059,206,49,0,0,0,1314
"151",904,"1680904","Figueira de Castelo Rodrigo",0,18,50,20,0,0,0,88
"152",907,"1680907","Guarda",0,2776,279,192,0,0,0,3247
"153",908,"1680908","Manteigas",0,5,2,0,0,0,0,7
"154",909,"1680909","Mêda",0,75,0,11,0,0,0,86
"155",910,"1680910","Pinhel",0,93,63,236,0,0,0,392
"156",911,"1680911","Sabugal",0,1493,23,2,0,0,0,1518
"157",913,"1680913","Trancoso",0,174,0,188,0,0,0,362
"158",502,"1690502","Castelo Branco",0,3,112,36,0,0,0,150
"159",505,"1690505","Idanha-a-Nova",0,40,357,100,655,0,0,1153
"160",507,"1690507","Penamacor",0,24,135,50,54,0,0,262
"161",511,"1690511","Vila Velha de Ródão",0,2,63,0,0,0,0,65
"162",501,"16A0501","Belmonte",0,3,137,190,0,0,0,330
"163",503,"16A0503","Covilhã",0,272,260,20,31,0,0,583
"164",504,"16A0504","Fundão",0,6,289,106,691,0,0,1092
"165",1001,"16B1001","Alcobaça",0,2,14,0,0,0,0,17
"166",1101,"16B1101","Alenquer",0,0,23,23,0,0,0,46
"167",1102,"16B1102","Arruda dos Vinhos",0,0,3,0,0,0,0,3
"168",1005,"16B1005","Bombarral",0,0,0,33,0,0,0,33
"169",1104,"16B1104","Cadaval",0,0,1,1,0,0,0,2
"170",1006,"16B1006","Caldas da Rainha",0,0,12,0,0,0,0,12
"171",1108,"16B1108","Lourinhã",0,0,7,0,0,0,0,7
"172",1011,"16B1011","Nazaré",0,0,6,0,0,0,0,6
"173",1012,"16B1012","Óbidos",0,0,2,0,0,0,0,2
"174",1014,"16B1014","Peniche",0,0,2,0,0,0,0,2
"175",1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,3,0,0,3
"176",1113,"16B1113","Torres Vedras",0,0,13,12,0,0,0,26
"177",1401,"16C1401","Abrantes",0,12,699,2,682,0,0,1395
"178",1402,"16C1402","Alcanena",0,0,0,0,45,0,0,45
"179",1408,"16C1408","Constância",0,0,0,0,0,0,0,0
"180",1410,"16C1410","Entroncamento",0,0,1,0,0,0,0,1
"181",1411,"16C1411","Ferreira do Zêzere",0,0,171,17,0,0,0,188
"182",1421,"16C1421","Ourém",0,7,105,14,0,0,0,125
"183",1417,"16C1417","Sardoal",0,0,46,0,0,0,0,46
"184",1418,"16C1418","Tomar",0,0,153,26,0,0,0,178
"185",1419,"16C1419","Torres Novas",0,0,16,9,1,0,0,26
"186",1420,"16C1420","Vila Nova da Barquinha",0,0,6,10,0,0,0,16
"187",1115,"1711115","Amadora",0,0,0,0,0,0,0,0
"188",1105,"1711105","Cascais",0,0,0,0,0,0,0,0
"189",1106,"1711106","Lisboa",0,0,0,0,0,0,0,0
"190",1107,"1711107","Loures",0,0,18,0,0,0,0,18
"191",1109,"1711109","Mafra",0,4,26,0,0,0,0,30
"192",1116,"1711116","Odivelas",0,0,8,0,0,0,0,8
"193",1110,"1711110","Oeiras",0,0,0,0,0,0,0,0
"194",1111,"1711111","Sintra",0,3,14,0,0,0,0,17
"195",1114,"1711114","Vila Franca de Xira",0,1,1,67,66,0,0,134
"196",1502,"1721502","Alcochete",0,0,10,0,0,0,0,10
"197",1503,"1721503","Almada",0,0,4,0,0,0,0,4
"198",1504,"1721504","Barreiro",0,3,0,0,0,0,0,3
"199",1506,"1721506","Moita",0,0,73,187,0,0,0,259
"200",1507,"1721507","Montijo",0,0,0,0,0,0,0,0
"201",1508,"1721508","Palmela",0,11,128,111,673,0,0,924
"202",1510,"1721510","Seixal",0,0,13,0,0,0,0,13
"203",1511,"1721511","Sesimbra",0,5,21,0,0,0,0,26
"204",1512,"1721512","Setúbal",0,10,24,4,0,0,0,39
"205",1501,"1811501","Alcácer do Sal",0,0,1,0,121,0,0,122
"206",1505,"1811505","Grândola",0,0,6,2,0,0,0,8
"207",211,"1810211","Odemira",0,822,59,710,782,0,0,2373
"208",1509,"1811509","Santiago do Cacém",0,0,77,0,72,0,0,149
"209",1513,"1811513","Sines",0,0,0,26,0,0,0,26
"210",1201,"1821201","Alter do Chão",0,0,0,0,31,0,0,31
"211",1202,"1821202","Arronches",0,0,0,0,0,0,0,0
"212",1203,"1821203","Avis",0,0,4,98,277,0,0,378
"213",1204,"1821204","Campo Maior",0,0,1,1,87,0,0,90
"214",1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0
"215",1206,"1821206","Crato",0,0,53,0,0,0,0,53
"216",1207,"1821207","Elvas",0,2,3,1,25,0,0,32
"217",1208,"1821208","Fronteira",0,0,0,0,22,0,0,22
"218",1209,"1821209","Gavião",0,0,172,0,469,0,0,641
"219",1210,"1821210","Marvão",0,0,7,0,0,0,0,7
"220",1211,"1821211","Monforte",0,0,1,0,165,0,0,166
"221",707,"1820707","Mora",0,0,13,11,227,0,0,251
"222",1212,"1821212","Nisa",0,0,0,0,0,0,0,0
"223",1213,"1821213","Ponte de Sor",0,5,143,5,422,0,0,574
"224",1214,"1821214","Portalegre",0,0,142,0,169,0,0,311
"225",701,"1830701","Alandroal",0,0,2,8,0,0,0,10
"226",702,"1830702","Arraiolos",0,68,0,0,81,0,0,149
"227",703,"1830703","Borba",0,0,1,7,0,0,0,9
"228",704,"1830704","Estremoz",0,0,11,12,36,0,0,59
"229",705,"1830705","Évora",0,1,211,41,100,0,0,354
"230",706,"1830706","Montemor-o-Novo",0,28,25,8,534,0,0,595
"231",708,"1830708","Mourão",0,0,0,1,0,0,0,1
"232",709,"1830709","Portel",0,0,31,0,159,0,0,190
"233",710,"1830710","Redondo",0,0,0,0,0,0,0,0
"234",711,"1830711","Reguengos de Monsaraz",0,0,3,1,0,0,0,4
"235",1215,"1831215","Sousel",0,1,0,12,7,0,0,19
"236",712,"1830712","Vendas Novas",0,134,6,0,0,0,0,140
"237",713,"1830713","Viana do Alentejo",0,0,1,78,40,0,0,120
"238",714,"1830714","Vila Viçosa",0,0,1,0,0,0,0,1
"239",201,"1840201","Aljustrel",0,0,0,0,31,0,0,31
"240",202,"1840202","Almodôvar",0,0,0,0,0,0,0,0
"241",203,"1840203","Alvito",0,0,0,0,0,0,0,0
"242",204,"1840204","Barrancos",0,0,0,0,0,0,0,0
"243",205,"1840205","Beja",0,0,0,32,196,0,0,228
"244",206,"1840206","Castro Verde",0,0,0,0,0,0,0,0
"245",207,"1840207","Cuba",0,0,0,252,0,0,0,252
"246",208,"1840208","Ferreira do Alentejo",0,0,4,282,37,0,0,324
"247",209,"1840209","Mértola",0,0,0,0,36,0,0,36
"248",210,"1840210","Moura",0,0,0,2,11,0,0,12
"249",212,"1840212","Ourique",0,6,0,0,0,0,0,6
"250",213,"1840213","Serpa",0,0,0,1,17,0,0,18
"251",214,"1840214","Vidigueira",0,0,1,0,0,0,0,1
"252",1403,"1851403","Almeirim",0,16,17,2,0,0,0,35
"253",1404,"1851404","Alpiarça",0,38,13,0,16,0,0,67
"254",1103,"1851103","Azambuja",0,7,109,3,62,0,0,181
"255",1405,"1851405","Benavente",0,0,124,16,812,0,0,953
"256",1406,"1851406","Cartaxo",0,0,8,1,104,0,0,113
"257",1407,"1851407","Chamusca",0,65,184,74,263,0,0,586
"258",1409,"1851409","Coruche",0,103,17,68,436,0,0,624
"259",1412,"1851412","Golegã",0,0,7,7,15,0,0,29
"260",1414,"1851414","Rio Maior",0,0,201,96,12,0,0,310
"261",1415,"1851415","Salvaterra de Magos",0,1,37,3,560,0,0,601
"262",1416,"1851416","Santarém",0,100,47,53,145,0,0,345
"263",801,"1500801","Albufeira",0,0,0,13,0,0,0,13
"264",802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
"265",803,"1500803","Aljezur",0,310,0,419,0,0,0,729
"266",804,"1500804","Castro Marim",0,0,150,149,0,0,0,299
"267",805,"1500805","Faro",0,0,0,0,0,0,0,0
"268",806,"1500806","Lagoa",0,0,0,0,0,0,0,0
"269",807,"1500807","Lagos",0,0,150,145,0,0,0,295
"270",808,"1500808","Loulé",0,0,0,0,0,0,0,0
"271",809,"1500809","Monchique",0,0,8,0,0,0,0,8
"272",810,"1500810","Olhão",0,0,0,0,0,0,0,0
"273",811,"1500811","Portimão",0,0,21,7,0,0,0,28
"274",812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0
"275",813,"1500813","Silves",0,0,6,1,0,0,0,7
"276",814,"1500814","Tavira",0,0,1,0,0,0,0,1
"277",815,"1500815","Vila do Bispo",0,0,0,0,0,0,0,0
"278",816,"1500816","Vila Real de Santo António",0,0,0,0,0,0,0,0
