"","Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
"71",914,"1170914","Vila Nova de Foz Côa",0,0,0,0,0,0,0,0
"72",1714,"1171714","Vila Real",4,0,4,0,0,0,0,8
"73",401,"1180401","Alfândega da Fé",1,0,1,0,0,0,0,2
"74",1702,"1181702","Boticas",0,0,0,0,0,0,0,0
"75",402,"1180402","Bragança",9,0,9,0,0,0,0,18
"76",1703,"1181703","Chaves",6,0,2,0,0,0,0,8
"77",405,"1180405","Macedo de Cavaleiros",0,0,11,0,0,0,0,11
"78",406,"1180406","Miranda do Douro",0,0,0,0,0,0,0,0
"79",407,"1180407","Mirandela",43,0,15,0,0,0,0,58
"80",408,"1180408","Mogadouro",0,0,0,0,0,0,0,0
"81",1706,"1181706","Montalegre",0,0,0,0,0,0,0,0
"82",1707,"1181707","Murça",0,0,0,0,0,0,0,0
"83",1712,"1181712","Valpaços",11,0,0,0,0,0,0,11
"84",1713,"1181713","Vila Pouca de Aguiar",2,0,0,0,0,0,0,2
"85",411,"1180411","Vimioso",5,0,0,0,0,0,0,5
"86",412,"1180412","Vinhais",4,0,3,0,0,0,0,7
"87",101,"1610101","Águeda",0,0,0,0,0,0,0,0
"88",102,"1610102","Albergaria-a-Velha",0,0,5,0,0,0,0,5
"89",103,"1610103","Anadia",13,3,46,3,0,0,0,64
"90",105,"1610105","Aveiro",4,0,39,0,0,0,0,44
"91",108,"1610108","Estarreja",0,0,1,0,0,0,0,1
"92",110,"1610110","Ílhavo",0,0,10,23,0,0,0,32
"93",111,"1610111","Mealhada",2,0,14,0,0,0,0,16
"94",112,"1610112","Murtosa",0,0,23,0,0,0,0,23
"95",114,"1610114","Oliveira do Bairro",0,0,27,5,0,0,2,34
"96",115,"1610115","Ovar",2,0,5,0,0,0,0,7
"97",117,"1610117","Sever do Vouga",7,0,0,0,0,0,0,7
"98",118,"1610118","Vagos",2,0,33,0,0,0,0,35
"99",602,"1620602","Cantanhede",13,4,102,0,0,0,0,118
"100",603,"1620603","Coimbra",29,0,8,3,0,0,0,39
"101",604,"1620604","Condeixa-a-Nova",6,0,0,0,0,0,0,6
"102",605,"1620605","Figueira da Foz",1,1,49,0,0,0,0,51
"103",608,"1620608","Mira",0,0,37,0,0,0,0,37
"104",610,"1620610","Montemor-o-Velho",23,0,56,20,41,0,0,140
"105",613,"1620613","Penacova",0,0,0,0,0,0,0,0
"106",615,"1620615","Soure",1,0,2,38,0,0,0,41
"107",1004,"1631004","Batalha",0,0,0,0,0,0,0,0
"108",1009,"1631009","Leiria",33,2,92,4,0,0,2,132
"109",1010,"1631010","Marinha Grande",0,0,22,0,0,0,0,22
"110",1015,"1631015","Pombal",30,0,28,0,0,0,5,62
"111",1016,"1631016","Porto de Mós",0,0,2,0,0,0,0,2
"112",1002,"1641002","Alvaiázere",0,0,0,0,0,0,0,0
"113",1003,"1641003","Ansião",0,7,7,0,0,0,0,14
"114",601,"1640601","Arganil",0,0,0,0,0,0,0,0
"115",1007,"1641007","Castanheira de Pêra",0,0,0,0,0,0,0,0
"116",1008,"1641008","Figueiró dos Vinhos",0,0,0,0,0,0,0,0
"117",606,"1640606","Góis",0,0,0,0,0,0,0,0
"118",607,"1640607","Lousã",5,0,0,0,0,0,0,5
"119",609,"1640609","Miranda do Corvo",0,0,0,0,0,0,0,0
"120",611,"1640611","Oliveira do Hospital",0,0,0,0,0,0,0,0
"121",612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0
"122",1013,"1641013","Pedrógão Grande",0,0,0,0,0,0,0,0
"123",614,"1640614","Penela",0,0,0,0,0,0,0,0
"124",616,"1640616","Tábua",3,0,3,0,0,0,0,5
"125",617,"1640617","Vila Nova de Poiares",0,0,0,0,0,0,0,0
"126",901,"1650901","Aguiar da Beira",0,0,0,0,0,0,0,0
"127",1802,"1651802","Carregal do Sal",0,0,0,0,0,0,0,0
"128",1803,"1651803","Castro Daire",0,0,12,0,0,0,0,12
"129",1806,"1651806","Mangualde",0,0,3,0,0,0,0,3
"130",1808,"1651808","Mortágua",0,0,3,0,0,0,0,3
"131",1809,"1651809","Nelas",0,0,0,0,0,0,0,0
"132",1810,"1651810","Oliveira de Frades",0,0,0,0,0,0,0,0
"133",1811,"1651811","Penalva do Castelo",0,0,0,0,0,0,0,0
"134",1814,"1651814","Santa Comba Dão",0,0,0,0,0,0,0,0
"135",1816,"1651816","São Pedro do Sul",1,0,0,0,0,0,0,1
"136",1817,"1651817","Sátão",2,0,2,0,0,0,0,4
"137",1821,"1651821","Tondela",3,0,0,0,0,0,0,3
"138",1822,"1651822","Vila Nova de Paiva",0,0,0,0,0,0,0,0
"139",1823,"1651823","Viseu",3,0,0,0,0,0,0,3
"140",1824,"1651824","Vouzela",0,0,0,0,0,0,0,0
"141",1413,"1661413","Mação",0,0,0,0,0,0,0,0
"142",506,"1660506","Oleiros",0,0,0,0,0,0,0,0
"143",508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0
"144",509,"1660509","Sertã",0,0,0,0,0,0,0,0
"145",510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0
"146",905,"1670905","Fornos de Algodres",0,0,0,0,0,0,0,0
"147",906,"1670906","Gouveia",0,0,0,0,0,0,0,0
"148",912,"1670912","Seia",3,0,0,0,0,0,0,3
"149",902,"1680902","Almeida",0,0,0,0,0,0,0,0
"150",903,"1680903","Celorico da Beira",2,0,4,0,0,0,0,6
"151",904,"1680904","Figueira de Castelo Rodrigo",0,0,0,0,0,0,0,0
"152",907,"1680907","Guarda",2,2,4,0,0,0,0,8
"153",908,"1680908","Manteigas",0,0,0,0,0,0,0,0
"154",909,"1680909","Mêda",0,0,0,0,0,0,0,0
"155",910,"1680910","Pinhel",0,0,2,0,0,0,0,2
"156",911,"1680911","Sabugal",0,1,0,0,0,0,0,1
"157",913,"1680913","Trancoso",0,0,2,0,0,0,0,2
"158",502,"1690502","Castelo Branco",3,8,23,0,0,0,0,33
"159",505,"1690505","Idanha-a-Nova",25,0,67,0,0,0,5,98
"160",507,"1690507","Penamacor",6,0,1,0,0,0,0,7
"161",511,"1690511","Vila Velha de Ródão",0,0,0,0,0,0,0,0
"162",501,"16A0501","Belmonte",5,3,2,0,0,0,0,11
"163",503,"16A0503","Covilhã",78,0,20,0,0,0,0,98
"164",504,"16A0504","Fundão",1,3,10,0,0,0,0,14
"165",1001,"16B1001","Alcobaça",11,3,139,0,0,0,1,154
"166",1101,"16B1101","Alenquer",55,0,420,0,0,0,0,475
"167",1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,7,7
"168",1005,"16B1005","Bombarral",0,0,3,0,0,0,0,3
"169",1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0
"170",1006,"16B1006","Caldas da Rainha",13,4,75,0,0,0,0,92
"171",1108,"16B1108","Lourinhã",2,9,178,0,0,0,64,252
"172",1011,"16B1011","Nazaré",0,4,158,0,0,0,0,161
"173",1012,"16B1012","Óbidos",5,10,188,0,0,0,15,218
"174",1014,"16B1014","Peniche",0,0,184,0,0,0,361,544
"175",1112,"16B1112","Sobral de Monte Agraço",0,0,18,0,0,0,60,78
"176",1113,"16B1113","Torres Vedras",10,6,463,1,0,0,12,492
"177",1401,"16C1401","Abrantes",42,0,4,0,48,0,0,93
"178",1402,"16C1402","Alcanena",0,0,36,0,0,0,0,36
"179",1408,"16C1408","Constância",0,0,0,0,0,0,0,0
"180",1410,"16C1410","Entroncamento",8,0,1,0,0,0,0,9
"181",1411,"16C1411","Ferreira do Zêzere",0,0,17,0,0,0,0,17
"182",1421,"16C1421","Ourém",0,0,0,3,0,0,0,3
"183",1417,"16C1417","Sardoal",0,0,0,0,0,0,0,0
"184",1418,"16C1418","Tomar",0,0,0,0,0,0,0,0
"185",1419,"16C1419","Torres Novas",3,0,90,0,51,0,0,144
"186",1420,"16C1420","Vila Nova da Barquinha",0,0,51,0,12,0,0,63
"187",1115,"1711115","Amadora",0,0,0,0,0,0,0,0
"188",1105,"1711105","Cascais",0,0,0,0,0,0,0,0
"189",1106,"1711106","Lisboa",0,0,0,0,0,0,0,0
"190",1107,"1711107","Loures",102,3,149,0,0,0,0,254
"191",1109,"1711109","Mafra",4,0,80,0,0,0,58,142
"192",1116,"1711116","Odivelas",8,0,0,0,0,0,0,8
"193",1110,"1711110","Oeiras",0,0,0,0,0,0,0,0
"194",1111,"1711111","Sintra",5,12,172,0,0,0,2,191
"195",1114,"1711114","Vila Franca de Xira",30,0,1264,1,7,0,1,1303
"196",1502,"1721502","Alcochete",0,0,51,0,25,0,0,76
"197",1503,"1721503","Almada",0,0,4,0,0,0,0,4
"198",1504,"1721504","Barreiro",0,0,0,0,0,0,0,0
"199",1506,"1721506","Moita",0,0,28,10,0,0,0,38
"200",1507,"1721507","Montijo",0,0,0,0,0,0,0,0
"201",1508,"1721508","Palmela",3,18,303,82,41,0,49,494
"202",1510,"1721510","Seixal",0,0,0,0,0,0,0,0
"203",1511,"1721511","Sesimbra",0,3,8,0,0,0,0,10
"204",1512,"1721512","Setúbal",1,0,14,0,0,0,0,16
"205",1501,"1811501","Alcácer do Sal",0,0,13,0,0,0,0,13
"206",1505,"1811505","Grândola",12,0,61,0,0,0,0,73
"207",211,"1810211","Odemira",35,1,432,0,216,0,3,687
"208",1509,"1811509","Santiago do Cacém",83,1,606,0,0,0,60,751
"209",1513,"1811513","Sines",6,9,211,0,0,0,0,226
"210",1201,"1821201","Alter do Chão",2,1,0,0,0,0,0,4
"211",1202,"1821202","Arronches",72,0,0,0,0,0,0,72
"212",1203,"1821203","Avis",0,0,27,0,0,0,0,27
"213",1204,"1821204","Campo Maior",0,8,433,0,45,0,0,486
"214",1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0
"215",1206,"1821206","Crato",9,0,4,0,0,0,0,13
"216",1207,"1821207","Elvas",103,0,1109,0,10,0,0,1222
"217",1208,"1821208","Fronteira",0,0,7,0,0,0,0,7
"218",1209,"1821209","Gavião",0,0,0,0,0,0,0,0
"219",1210,"1821210","Marvão",0,0,10,0,0,0,0,10
"220",1211,"1821211","Monforte",0,0,0,0,0,0,0,0
"221",707,"1820707","Mora",0,0,76,0,0,0,0,76
"222",1212,"1821212","Nisa",0,0,0,0,0,0,0,0
"223",1213,"1821213","Ponte de Sor",3,9,195,0,0,0,0,207
"224",1214,"1821214","Portalegre",18,0,0,0,0,0,0,18
"225",701,"1830701","Alandroal",0,0,49,0,101,0,0,150
"226",702,"1830702","Arraiolos",69,0,223,0,0,0,0,293
"227",703,"1830703","Borba",0,0,2,0,0,0,0,2
"228",704,"1830704","Estremoz",1,0,16,0,0,0,0,17
"229",705,"1830705","Évora",96,0,35,0,0,0,1,132
"230",706,"1830706","Montemor-o-Novo",0,0,182,15,55,0,0,252
"231",708,"1830708","Mourão",0,0,16,0,0,0,0,16
"232",709,"1830709","Portel",2,0,6,0,0,0,0,8
"233",710,"1830710","Redondo",0,0,76,0,18,0,0,94
"234",711,"1830711","Reguengos de Monsaraz",1,1,6,0,0,0,0,8
"235",1215,"1831215","Sousel",1,0,85,0,40,0,0,126
"236",712,"1830712","Vendas Novas",1,0,68,0,0,0,1,70
"237",713,"1830713","Viana do Alentejo",1,0,1,0,0,0,0,2
"238",714,"1830714","Vila Viçosa",0,0,6,0,0,0,0,6
"239",201,"1840201","Aljustrel",0,0,146,0,0,0,0,146
"240",202,"1840202","Almodôvar",0,0,0,0,0,0,0,0
"241",203,"1840203","Alvito",2,0,40,0,0,0,0,42
"242",204,"1840204","Barrancos",0,0,0,0,0,0,0,0
"243",205,"1840205","Beja",0,0,30,14,6,0,0,50
"244",206,"1840206","Castro Verde",1,0,0,0,0,0,0,1
"245",207,"1840207","Cuba",1,0,14,0,0,0,0,15
"246",208,"1840208","Ferreira do Alentejo",9,0,462,0,0,0,0,471
"247",209,"1840209","Mértola",0,0,0,0,0,0,0,0
"248",210,"1840210","Moura",0,0,53,0,0,0,0,53
"249",212,"1840212","Ourique",0,0,0,0,0,0,0,0
"250",213,"1840213","Serpa",0,0,43,0,8,0,0,51
"251",214,"1840214","Vidigueira",0,1,22,0,0,0,0,24
"252",1403,"1851403","Almeirim",21,1,1491,0,144,0,8,1664
"253",1404,"1851404","Alpiarça",38,1,1137,0,105,0,0,1281
"254",1103,"1851103","Azambuja",148,0,1797,12,0,0,0,1956
"255",1405,"1851405","Benavente",4,0,3217,0,144,0,0,3365
"256",1406,"1851406","Cartaxo",176,0,1636,2,54,0,0,1867
"257",1407,"1851407","Chamusca",4,4,693,0,48,0,0,749
"258",1409,"1851409","Coruche",9,10,1435,11,58,0,0,1523
"259",1412,"1851412","Golegã",1,0,183,0,5,0,0,189
"260",1414,"1851414","Rio Maior",0,1,369,0,0,0,0,370
"261",1415,"1851415","Salvaterra de Magos",0,0,1169,0,246,0,0,1415
"262",1416,"1851416","Santarém",29,0,1769,34,42,0,0,1874
"263",801,"1500801","Albufeira",4,0,11,0,0,0,0,15
"264",802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
"265",803,"1500803","Aljezur",35,5,2,0,116,0,0,157
"266",804,"1500804","Castro Marim",0,0,4,0,0,0,0,4
"267",805,"1500805","Faro",0,0,10,0,0,0,0,10
"268",806,"1500806","Lagoa",0,1,2,0,0,0,0,3
"269",807,"1500807","Lagos",22,17,14,0,0,0,0,53
"270",808,"1500808","Loulé",0,4,26,0,0,0,0,30
"271",809,"1500809","Monchique",2,28,8,0,0,0,0,38
"272",810,"1500810","Olhão",0,0,3,0,0,0,0,3
"273",811,"1500811","Portimão",1,7,11,0,0,0,0,19
"274",812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0
"275",813,"1500813","Silves",6,11,23,0,0,0,0,39
"276",814,"1500814","Tavira",1,0,13,0,0,0,0,14
"277",815,"1500815","Vila do Bispo",7,0,7,0,0,0,0,14
"278",816,"1500816","Vila Real de Santo António",0,0,54,0,0,0,0,54
