Muni_ID,CAA_ID,Full_ID,Muni,uaa09,poly_corr,gw_code,aquifer_ID,recharge,gw_type
505,26,1690505,IDANHA-A-NOVA,80156,661.3826032,PTA0X1RH5,85,9,Ind
505,27,1690505,IDANHA-A-NOVA,80156,107.1571882,PTA0X1RH5,85,9,Ind
505,28,1690505,IDANHA-A-NOVA,80156,93.01651177,PTA0X1RH5,85,9,Ind
505,29,1690505,IDANHA-A-NOVA,80156,173.6550577,PTA0X1RH5,85,9,Ind
505,30,1690505,IDANHA-A-NOVA,80156,29.16297563,PTA0X1RH5,85,9,Ind
505,31,1690505,IDANHA-A-NOVA,80156,63.01060768,PTA0X1RH5,85,9,Ind
505,32,1690505,IDANHA-A-NOVA,80156,0.021233226,PTA0X1RH5,85,9,Ind
505,33,1690505,IDANHA-A-NOVA,80156,30.28640905,PTA0X1RH5,85,9,Ind
505,34,1690505,IDANHA-A-NOVA,80156,93.25046746,PTA0X1RH5,85,9,Ind
505,35,1690505,IDANHA-A-NOVA,80156,68.52480438,PTA0X1RH5,85,9,Ind
505,36,1690505,IDANHA-A-NOVA,80156,51.35542544,PTA0X1RH5,85,9,Ind
505,37,1690505,IDANHA-A-NOVA,80156,30.50689637,PTA0X1RH5,85,9,Ind
505,38,1690505,IDANHA-A-NOVA,80156,49.82851111,PTA0X1RH5,85,9,Ind
505,39,1690505,IDANHA-A-NOVA,80156,28.38659531,PTA0X1RH5,85,9,Ind
505,40,1690505,IDANHA-A-NOVA,80156,49.19064979,PTA0X1RH5,85,9,Ind
505,41,1690505,IDANHA-A-NOVA,80156,55.31054799,PTA0X1RH5,85,9,Ind
505,42,1690505,IDANHA-A-NOVA,80156,28.53390147,PTA0X1RH5,85,9,Ind
505,43,1690505,IDANHA-A-NOVA,80156,262.369206,PTA0X1RH5,85,9,Ind
505,44,1690505,IDANHA-A-NOVA,80156,85.57225143,PTA0X1RH5,85,9,Ind
505,45,1690505,IDANHA-A-NOVA,80156,70.84124232,PTA0X1RH5,85,9,Ind
505,46,1690505,IDANHA-A-NOVA,80156,142.6011349,PTA0X1RH5,85,9,Ind
505,47,1690505,IDANHA-A-NOVA,80156,43.19093021,PTA0X1RH5,85,9,Ind
505,48,1690505,IDANHA-A-NOVA,80156,18.80654048,PTA0X1RH5,85,9,Ind
505,49,1690505,IDANHA-A-NOVA,80156,67.044015,PTA0X1RH5,85,9,Ind
505,50,1690505,IDANHA-A-NOVA,80156,1.38653967,PTA0X1RH5,85,9,Ind
505,51,1690505,IDANHA-A-NOVA,80156,97.98702816,PTA0X1RH5,85,9,Ind
505,52,1690505,IDANHA-A-NOVA,80156,28.62260845,PTA0X1RH5,85,9,Ind
505,53,1690505,IDANHA-A-NOVA,80156,64.48104717,PTA0X1RH5,85,9,Ind
505,54,1690505,IDANHA-A-NOVA,80156,51.73380107,PTA0X1RH5,85,9,Ind
505,55,1690505,IDANHA-A-NOVA,80156,8.422730343,PTA0X1RH5,85,9,Ind
505,56,1690505,IDANHA-A-NOVA,80156,0.105041495,PTA0X1RH5,85,9,Ind
505,57,1690505,IDANHA-A-NOVA,80156,0.012946303,PTA0X1RH5,85,9,Ind
505,58,1690505,IDANHA-A-NOVA,80156,1.076699003,PTA0X1RH5,85,9,Ind
505,59,1690505,IDANHA-A-NOVA,80156,1.622515266,PTA0X1RH5,85,9,Ind
505,60,1690505,IDANHA-A-NOVA,80156,0.230545213,PTA0X1RH5,85,9,Ind
505,61,1690505,IDANHA-A-NOVA,80156,0.024247127,PTA0X1RH5,85,9,Ind
505,62,1690505,IDANHA-A-NOVA,80156,93.29820053,PTA0X1RH5,85,9,Ind
505,63,1690505,IDANHA-A-NOVA,80156,34.63041356,PTA0X1RH5,85,9,Ind
505,64,1690505,IDANHA-A-NOVA,80156,33.49080122,PTA0X1RH5,85,9,Ind
505,65,1690505,IDANHA-A-NOVA,80156,86.89438694,PTA0X1RH5,85,9,Ind
505,66,1690505,IDANHA-A-NOVA,80156,117.200639,PTA0X1RH5,85,9,Ind
505,67,1690505,IDANHA-A-NOVA,80156,32.65028696,PTA0X1RH5,85,9,Ind
505,68,1690505,IDANHA-A-NOVA,80156,28.9852497,PTA0X1RH5,85,9,Ind
505,69,1690505,IDANHA-A-NOVA,80156,887.8113042,PTA0X1RH5,85,9,Ind
505,70,1690505,IDANHA-A-NOVA,80156,79.99991394,PTA0X1RH5,85,9,Ind
505,71,1690505,IDANHA-A-NOVA,80156,195.8923273,PTA0X1RH5,85,9,Ind
505,72,1690505,IDANHA-A-NOVA,80156,44.66483113,PTA0X1RH5,85,9,Ind
505,73,1690505,IDANHA-A-NOVA,80156,37.38635994,PTA0X1RH5,85,9,Ind
101,74,1610101,?gueda,1903,13.07930379,PTA0X1RH4,6,5,Ind
101,75,1610101,?gueda,1903,12.12149708,PTA0X1RH4,6,5,Ind
101,76,1610101,?gueda,1903,38.75959086,PTA0X1RH4,6,5,Ind
101,76,1610101,?gueda,1903,5.556025197,PTA0X1RH4,6,5,Ind
101,76,1610101,?gueda,1903,7.832999006,PTO2,21,11.7,Aq
101,76,1610101,?gueda,1903,1.5623873,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,152.7714905,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,18.40097156,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,4.660011287,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,138.5710605,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,0.680720883,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,30.54216005,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,0.033633163,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,0.410931669,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,26.62816159,PTO01RH4_C2,22,14.94522692,Ind
101,76,1610101,?gueda,1903,30.58315445,PTO1_C2,27,20.23411371,Aq
101,76,1610101,?gueda,1903,282.3513789,PTO1_C2,27,20.23411371,Aq
101,76,1610101,?gueda,1903,0.004435935,PTO1_C2,27,20.23411371,Aq
101,77,1610101,?gueda,1903,17.54472992,PTA0X1RH4,6,5,Ind
101,78,1610101,?gueda,1903,148.2734103,PTO01RH4_C2,22,14.94522692,Ind
101,79,1610101,?gueda,1903,13.76564851,PTO01RH4_C2,22,14.94522692,Ind
101,80,1610101,?gueda,1903,15.26768482,PTA0X1RH4,6,5,Ind
101,81,1610101,?gueda,1903,18.58863807,PTA0X1RH4,6,5,Ind
101,82,1610101,?gueda,1903,0.7232426,PTA0X1RH4,6,5,Ind
101,83,1610101,?gueda,1903,0.016306318,PTA0X1RH4,6,5,Ind
101,84,1610101,?gueda,1903,11.02576075,PTA0X1RH4,6,5,Ind
101,85,1610101,?gueda,1903,12.17736214,PTA0X1RH4,6,5,Ind
101,86,1610101,?gueda,1903,85.48775043,PTO01RH4_C2,22,14.94522692,Ind
101,87,1610101,?gueda,1903,31.59998921,PTA0X1RH4,6,5,Ind
101,88,1610101,?gueda,1903,14.6456551,PTA0X1RH4,6,5,Ind
101,89,1610101,?gueda,1903,12.16720125,PTA0X1RH4,6,5,Ind
101,90,1610101,?gueda,1903,31.86356893,PTA0X1RH4,6,5,Ind
101,91,1610101,?gueda,1903,14.95196159,PTA0X1RH4,6,5,Ind
101,92,1610101,?gueda,1903,15.69892312,PTA0X1RH4,6,5,Ind
101,93,1610101,?gueda,1903,39.29478208,PTA0X1RH4,6,5,Ind
101,94,1610101,?gueda,1903,65.22122801,PTO01RH4_C2,22,14.94522692,Ind
101,95,1610101,?gueda,1903,9.75540594,PTA0X1RH4,6,5,Ind
101,96,1610101,?gueda,1903,31.08559386,PTA0X1RH4,6,5,Ind
101,97,1610101,?gueda,1903,26.58207181,PTO01RH4_C2,22,14.94522692,Ind
101,98,1610101,?gueda,1903,11.66660259,PTO01RH4_C2,22,14.94522692,Ind
101,99,1610101,?gueda,1903,19.18885578,PTO01RH4_C2,22,14.94522692,Ind
101,99,1610101,?gueda,1903,0.286710764,PTO1_C2,27,20.23411371,Aq
101,100,1610101,?gueda,1903,4.817925373,PTA0X1RH4,6,5,Ind
101,100,1610101,?gueda,1903,19.85095068,PTO01RH4_C2,22,14.94522692,Ind
101,101,1610101,?gueda,1903,13.44957607,PTA0X1RH4,6,5,Ind
101,102,1610101,?gueda,1903,11.08086184,PTO01RH4_C2,22,14.94522692,Ind
101,103,1610101,?gueda,1903,62.24081176,PTO2,21,11.7,Aq
101,103,1610101,?gueda,1903,2.014237291,PTO1_C2,27,20.23411371,Aq
101,103,1610101,?gueda,1903,0.580131072,PTO1_C2,27,20.23411371,Aq
101,103,1610101,?gueda,1903,0.087324299,PTO1_C2,27,20.23411371,Aq
101,103,1610101,?gueda,1903,2.554464575,PTO1_C2,27,20.23411371,Aq
101,104,1610101,?gueda,1903,76.3700579,PTO2,21,11.7,Aq
101,104,1610101,?gueda,1903,10.12311893,PTO1_C2,27,20.23411371,Aq
101,105,1610101,?gueda,1903,11.4291921,PTA0X1RH4,6,5,Ind
101,106,1610101,?gueda,1903,31.17069826,PTO1_C2,27,20.23411371,Aq
101,107,1610101,?gueda,1903,1.906395094,PTO1_C2,27,20.23411371,Aq
101,108,1610101,?gueda,1903,2.003045031,PTO2,21,11.7,Aq
101,109,1610101,?gueda,1903,27.39422071,PTA0X1RH4,6,5,Ind
101,110,1610101,?gueda,1903,119.0651201,PTO1_C2,27,20.23411371,Aq
101,111,1610101,?gueda,1903,11.58997047,PTO01RH4_C2,22,14.94522692,Ind
101,112,1610101,?gueda,1903,22.83146656,PTA0X1RH4,6,5,Ind
101,113,1610101,?gueda,1903,9.862393327,PTO01RH4_C2,22,14.94522692,Ind
101,113,1610101,?gueda,1903,1.849709814,PTO1_C2,27,20.23411371,Aq
101,114,1610101,?gueda,1903,15.75775364,PTO01RH4_C2,22,14.94522692,Ind
101,115,1610101,?gueda,1903,11.8876824,PTO1_C2,27,20.23411371,Aq
101,116,1610101,?gueda,1903,1.643671707,PTO1_C2,27,20.23411371,Aq
101,117,1610101,?gueda,1903,15.53230392,PTO1_C2,27,20.23411371,Aq
101,118,1610101,?gueda,1903,4.477919479,PTO1_C2,27,20.23411371,Aq
102,119,1610102,ALBERGARIA-A-VELHA,2103,0.435428276,PTA0X1RH4,6,5,Ind
102,120,1610102,ALBERGARIA-A-VELHA,2103,67.01878367,PTA0X1RH4,6,5,Ind
102,121,1610102,ALBERGARIA-A-VELHA,2103,14.51957619,PTA0X1RH4,6,5,Ind
102,122,1610102,ALBERGARIA-A-VELHA,2103,16.26345704,PTA0X1RH4,6,5,Ind
102,123,1610102,ALBERGARIA-A-VELHA,2103,38.52956687,PTA0X1RH4,6,5,Ind
102,124,1610102,ALBERGARIA-A-VELHA,2103,36.19542513,PTA0X1RH4,6,5,Ind
102,125,1610102,ALBERGARIA-A-VELHA,2103,17.3620308,PTA0X1RH4,6,5,Ind
102,126,1610102,ALBERGARIA-A-VELHA,2103,21.5571583,PTA0X1RH4,6,5,Ind
102,127,1610102,ALBERGARIA-A-VELHA,2103,38.89080088,PTA0X1RH4,6,5,Ind
102,128,1610102,ALBERGARIA-A-VELHA,2103,36.53352093,PTA0X1RH4,6,5,Ind
102,129,1610102,ALBERGARIA-A-VELHA,2103,12.86431248,PTA0X1RH4,6,5,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,53.77713846,PTA0X1RH4,6,5,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,81.64869396,PTO2,21,11.7,Aq
102,130,1610102,ALBERGARIA-A-VELHA,2103,490.8290229,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,17.8892696,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,0.264642523,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,118.1172094,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,2.659288981,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,0.002380758,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,0.085034299,PTO01RH4_C2,22,14.94522692,Ind
102,130,1610102,ALBERGARIA-A-VELHA,2103,657.3957619,PTO1_C2,27,20.23411371,Aq
102,130,1610102,ALBERGARIA-A-VELHA,2103,116.7614776,PTO1_C2,27,20.23411371,Aq
102,131,1610102,ALBERGARIA-A-VELHA,2103,0.574222403,PTO2,21,11.7,Aq
102,131,1610102,ALBERGARIA-A-VELHA,2103,0.574222403,PTO1_C2,27,20.23411371,Aq
102,132,1610102,ALBERGARIA-A-VELHA,2103,16.38412223,PTA0X1RH4,6,5,Ind
102,133,1610102,ALBERGARIA-A-VELHA,2103,47.3091184,PTA0X1RH4,6,5,Ind
102,134,1610102,ALBERGARIA-A-VELHA,2103,24.26509816,PTA0X1RH4,6,5,Ind
102,135,1610102,ALBERGARIA-A-VELHA,2103,66.76362454,PTA0X1RH4,6,5,Ind
102,136,1610102,ALBERGARIA-A-VELHA,2103,36.3292362,PTA0X1RH4,6,5,Ind
102,136,1610102,ALBERGARIA-A-VELHA,2103,0.272240142,PTO01RH4_C2,22,14.94522692,Ind
102,137,1610102,ALBERGARIA-A-VELHA,2103,27.19702588,PTO01RH4_C2,22,14.94522692,Ind
102,138,1610102,ALBERGARIA-A-VELHA,2103,43.73110873,PTO01RH4_C2,22,14.94522692,Ind
103,139,1610103,ANADIA,3446,18.79443888,PTO01RH4_C2,22,14.94522692,Ind
103,139,1610103,ANADIA,3446,15.48112507,PTO1_C2,27,20.23411371,Aq
103,140,1610103,ANADIA,3446,79.28890553,PTO1_C2,27,20.23411371,Aq
103,141,1610103,ANADIA,3446,51.14575871,PTO01RH4_C2,22,14.94522692,Ind
103,141,1610103,ANADIA,3446,6.590500213,PTO3,24,11.24,Aq
103,141,1610103,ANADIA,3446,89.46198081,PTO1_C2,27,20.23411371,Aq
103,142,1610103,ANADIA,3446,47.79576563,PTO2,21,11.7,Aq
103,143,1610103,ANADIA,3446,61.81484816,PTO3,24,11.24,Aq
103,144,1610103,ANADIA,3446,99.9523195,PTO3,24,11.24,Aq
103,145,1610103,ANADIA,3446,97.18120827,PTO2,21,11.7,Aq
103,146,1610103,ANADIA,3446,97.11258123,PTO2,21,11.7,Aq
103,147,1610103,ANADIA,3446,48.94490124,PTO1_C2,27,20.23411371,Aq
103,148,1610103,ANADIA,3446,5.083745966,PTO01RH4_C2,22,14.94522692,Ind
103,148,1610103,ANADIA,3446,115.1116604,PTO01RH4_C2,22,14.94522692,Ind
103,148,1610103,ANADIA,3446,743.0316272,PTO3,24,11.24,Aq
103,148,1610103,ANADIA,3446,17.87871285,PTO1_C2,27,20.23411371,Aq
103,148,1610103,ANADIA,3446,323.7420177,PTO1_C2,27,20.23411371,Aq
103,148,1610103,ANADIA,3446,2.235138097,PTO1_C2,27,20.23411371,Aq
103,148,1610103,ANADIA,3446,41.91271184,PTO1_C2,27,20.23411371,Aq
103,149,1610103,ANADIA,3446,0.021511257,PTO3,24,11.24,Aq
103,149,1610103,ANADIA,3446,0.06997561,PTO3,24,11.24,Aq
103,149,1610103,ANADIA,3446,42.53364941,PTO1_C2,27,20.23411371,Aq
103,150,1610103,ANADIA,3446,43.8257197,PTO2,21,11.7,Aq
103,151,1610103,ANADIA,3446,41.26940504,PTO1_C2,27,20.23411371,Aq
103,152,1610103,ANADIA,3446,55.0001019,PTO2,21,11.7,Aq
103,153,1610103,ANADIA,3446,208.5381216,PTO2,21,11.7,Aq
103,154,1610103,ANADIA,3446,65.81556755,PTO2,21,11.7,Aq
103,155,1610103,ANADIA,3446,71.9329139,PTO3,24,11.24,Aq
103,155,1610103,ANADIA,3446,62.40704011,PTO1_C2,27,20.23411371,Aq
103,156,1610103,ANADIA,3446,42.82991253,PTA0X1RH4,6,5,Ind
103,157,1610103,ANADIA,3446,52.00420985,PTA0X1RH4,6,5,Ind
103,158,1610103,ANADIA,3446,145.7624246,PTO2,21,11.7,Aq
103,159,1610103,ANADIA,3446,107.3419727,PTO3,24,11.24,Aq
103,159,1610103,ANADIA,3446,5.137256191,PTO1_C2,27,20.23411371,Aq
103,159,1610103,ANADIA,3446,19.60899004,PTO1_C2,27,20.23411371,Aq
103,160,1610103,ANADIA,3446,3.017338192,PTO2,21,11.7,Aq
103,160,1610103,ANADIA,3446,75.18824914,PTO3,24,11.24,Aq
103,161,1610103,ANADIA,3446,69.12336711,PTO2,21,11.7,Aq
103,162,1610103,ANADIA,3446,59.59990862,PTO3,24,11.24,Aq
103,163,1610103,ANADIA,3446,0.018713512,PTO2,21,11.7,Aq
103,163,1610103,ANADIA,3446,60.04449433,PTO3,24,11.24,Aq
103,164,1610103,ANADIA,3446,43.19548749,PTO2,21,11.7,Aq
103,165,1610103,ANADIA,3446,66.68280846,PTO3,24,11.24,Aq
103,166,1610103,ANADIA,3446,56.14829541,PTO3,24,11.24,Aq
103,167,1610103,ANADIA,3446,84.23332571,PTO3,24,11.24,Aq
103,168,1610103,ANADIA,3446,0.309994467,PTA0X1RH4,6,5,Ind
103,169,1610103,ANADIA,3446,1.779298365,PTA0X1RH4,6,5,Ind
104,170,1160104,AROUCA,4457,44.11380678,PTA0X1RH3,3,3,Ind
104,171,1160104,AROUCA,4457,139.991121,PTA0X1RH3,3,3,Ind
104,172,1160104,AROUCA,4457,36.25247639,PTA0X1RH3,3,3,Ind
104,173,1160104,AROUCA,4457,5.37914761,PTA0X1RH3,3,3,Ind
104,174,1160104,AROUCA,4457,26.49625371,PTA0X1RH3,3,3,Ind
104,175,1160104,AROUCA,4457,7.235080694,PTA0X1RH3,3,3,Ind
104,176,1160104,AROUCA,4457,27.83023136,PTA0X1RH3,3,3,Ind
104,177,1160104,AROUCA,4457,60.53925218,PTA0X1RH3,3,3,Ind
104,178,1160104,AROUCA,4457,493.1981712,PTA0X1RH3,3,3,Ind
104,179,1160104,AROUCA,4457,2.643132501,PTA0X1RH3,3,3,Ind
104,180,1160104,AROUCA,4457,28.45256072,PTA0X1RH3,3,3,Ind
104,181,1160104,AROUCA,4457,0.219742291,PTA0X1RH3,3,3,Ind
104,182,1160104,AROUCA,4457,0.178390096,PTA0X1RH3,3,3,Ind
104,183,1160104,AROUCA,4457,27.50670595,PTA0X1RH3,3,3,Ind
104,184,1160104,AROUCA,4457,39.85051494,PTA0X1RH3,3,3,Ind
104,185,1160104,AROUCA,4457,249.5373086,PTA0X1RH3,3,3,Ind
104,186,1160104,AROUCA,4457,34.39800809,PTA0X1RH3,3,3,Ind
104,187,1160104,AROUCA,4457,63.02274623,PTA0X1RH3,3,3,Ind
104,188,1160104,AROUCA,4457,217.7146849,PTA0X1RH3,3,3,Ind
104,189,1160104,AROUCA,4457,90.39290752,PTA0X1RH3,3,3,Ind
104,190,1160104,AROUCA,4457,224.0445248,PTA0X1RH3,3,3,Ind
104,191,1160104,AROUCA,4457,1261.453124,PTA0X1RH3,3,3,Ind
104,192,1160104,AROUCA,4457,33.17844113,PTA0X1RH3,3,3,Ind
104,192,1160104,AROUCA,4457,5.307356396,PTA0X1RH3,3,3,Ind
104,192,1160104,AROUCA,4457,64.9267651,PTA0X1RH4,6,5,Ind
104,193,1160104,AROUCA,4457,330.9601602,PTA0X1RH3,3,3,Ind
104,194,1160104,AROUCA,4457,26.31926189,PTA0X1RH4,6,5,Ind
104,195,1160104,AROUCA,4457,28.12337384,PTA0X1RH3,3,3,Ind
104,196,1160104,AROUCA,4457,81.76666158,PTA0X1RH3,3,3,Ind
104,197,1160104,AROUCA,4457,37.01149153,PTA0X1RH3,3,3,Ind
104,198,1160104,AROUCA,4457,1.68697874,PTA0X1RH3,3,3,Ind
104,198,1160104,AROUCA,4457,93.43379783,PTA0X1RH4,6,5,Ind
104,199,1160104,AROUCA,4457,163.1169619,PTA0X1RH3,3,3,Ind
104,199,1160104,AROUCA,4457,1.500924054,PTA0X1RH4,6,5,Ind
104,200,1160104,AROUCA,4457,26.82172675,PTA0X1RH3,3,3,Ind
104,201,1160104,AROUCA,4457,51.82085563,PTA0X1RH3,3,3,Ind
104,202,1160104,AROUCA,4457,27.2901239,PTA0X1RH3,3,3,Ind
104,203,1160104,AROUCA,4457,35.22394011,PTA0X1RH3,3,3,Ind
104,204,1160104,AROUCA,4457,50.51357107,PTA0X1RH3,3,3,Ind
104,205,1160104,AROUCA,4457,1.550620182,PTA0X1RH4,6,5,Ind
104,206,1160104,AROUCA,4457,81.19592514,PTA0X1RH3,3,3,Ind
104,207,1160104,AROUCA,4457,59.22171547,PTA0X1RH3,3,3,Ind
104,208,1160104,AROUCA,4457,110.8081647,PTA0X1RH4,6,5,Ind
104,209,1160104,AROUCA,4457,34.2144929,PTA0X1RH3,3,3,Ind
104,210,1160104,AROUCA,4457,30.55679813,PTA0X1RH4,6,5,Ind
105,211,1610105,AVEIRO,2424,126.4683085,PTO2,21,11.7,Aq
105,211,1610105,AVEIRO,2424,126.4683085,PTO1_C2,27,20.23411371,Aq
105,212,1610105,AVEIRO,2424,14.88571633,PTO2,21,11.7,Aq
105,212,1610105,AVEIRO,2424,6.955520528,PTO1_C2,27,20.23411371,Aq
105,213,1610105,AVEIRO,2424,56.83839118,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,99.55656017,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,76.22237602,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,0.170679054,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,2.237228047,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,82.9528605,PTO2,21,11.7,Aq
105,214,1610105,AVEIRO,2424,0.164218138,PTO01RH4_C2,22,14.94522692,Ind
105,214,1610105,AVEIRO,2424,225.9237293,PTO01RH4_C2,22,14.94522692,Ind
105,214,1610105,AVEIRO,2424,415.4820237,PTO1_C2,27,20.23411371,Aq
105,214,1610105,AVEIRO,2424,19.42725212,PTO1_C2,27,20.23411371,Aq
105,214,1610105,AVEIRO,2424,0.133929045,PTO1_C2,27,20.23411371,Aq
105,214,1610105,AVEIRO,2424,25.73581984,PTO1_C2,27,20.23411371,Aq
105,214,1610105,AVEIRO,2424,0.005436166,PTO1_C2,27,20.23411371,Aq
105,215,1610105,AVEIRO,2424,18.09060197,PTO2,21,11.7,Aq
105,216,1610105,AVEIRO,2424,45.64096414,PTO2,21,11.7,Aq
105,217,1610105,AVEIRO,2424,17.2376398,PTO2,21,11.7,Aq
105,218,1610105,AVEIRO,2424,22.0405653,PTO2,21,11.7,Aq
105,219,1610105,AVEIRO,2424,26.41909678,PTO2,21,11.7,Aq
105,220,1610105,AVEIRO,2424,93.04228312,PTO2,21,11.7,Aq
105,221,1610105,AVEIRO,2424,28.70757837,PTO2,21,11.7,Aq
105,222,1610105,AVEIRO,2424,14.82517902,PTO2,21,11.7,Aq
105,223,1610105,AVEIRO,2424,17.65720776,PTO2,21,11.7,Aq
105,224,1610105,AVEIRO,2424,14.92311779,PTO2,21,11.7,Aq
105,225,1610105,AVEIRO,2424,35.65782109,PTO2,21,11.7,Aq
105,226,1610105,AVEIRO,2424,31.7061139,PTO2,21,11.7,Aq
105,227,1610105,AVEIRO,2424,29.55457843,PTO2,21,11.7,Aq
105,228,1610105,AVEIRO,2424,192.6798415,PTO2,21,11.7,Aq
105,229,1610105,AVEIRO,2424,179.2107977,PTO2,21,11.7,Aq
105,230,1610105,AVEIRO,2424,20.24254316,PTO2,21,11.7,Aq
105,231,1610105,AVEIRO,2424,1.940594532,PTO2,21,11.7,Aq
105,232,1610105,AVEIRO,2424,31.31783363,PTO2,21,11.7,Aq
105,233,1610105,AVEIRO,2424,216.7184088,PTO2,21,11.7,Aq
105,234,1610105,AVEIRO,2424,1.581122609,PTO2,21,11.7,Aq
105,235,1610105,AVEIRO,2424,42.61930968,PTO2,21,11.7,Aq
105,235,1610105,AVEIRO,2424,0.299482975,PTO1_C2,27,20.23411371,Aq
105,236,1610105,AVEIRO,2424,23.69577159,PTO2,21,11.7,Aq
105,237,1610105,AVEIRO,2424,38.56318929,PTO2,21,11.7,Aq
106,238,1150106,CASTELO DE PAIVA,1346,134.1112058,PTA0X1RH3,3,3,Ind
106,239,1150106,CASTELO DE PAIVA,1346,13.49166924,PTA0X1RH3,3,3,Ind
106,240,1150106,CASTELO DE PAIVA,1346,114.5429369,PTA0X1RH3,3,3,Ind
106,241,1150106,CASTELO DE PAIVA,1346,81.70461003,PTA0X1RH3,3,3,Ind
106,242,1150106,CASTELO DE PAIVA,1346,0.044426328,PTA0X1RH3,3,3,Ind
106,243,1150106,CASTELO DE PAIVA,1346,23.78104709,PTA0X1RH3,3,3,Ind
106,244,1150106,CASTELO DE PAIVA,1346,16.13931033,PTA0X1RH3,3,3,Ind
106,245,1150106,CASTELO DE PAIVA,1346,58.923995,PTA0X1RH3,3,3,Ind
106,246,1150106,CASTELO DE PAIVA,1346,73.07938532,PTA0X1RH3,3,3,Ind
