Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM
1703,1181703,Chaves,47882640,37599119.9812004,5739848.03360579,2004078.27306122,0,551495.015675676,0,93785215.3035431
405,1180405,Macedo de Cavaleiros,805600,8002799.9959986,5318316.11802193,59690.4,0,1559227.21390205,0,15747153.7279226
406,1180406,Miranda do Douro,442740,664109.999667945,2613623.13815603,0,0,57030.7733333333,0,3777817.91115731
407,1180407,Mirandela,3677660,17764109.9911179,2520561.09031325,672308.6625,0,6280176.24589023,84235.4541176471,31002425.4439391
408,1180408,Mogadouro,1780220,3182009.998409,2401139.07838123,376756.38,0,2210726.48176329,0,9951917.93855351
1706,1181706,Montalegre,8535450,107424734.946288,1172760.78292135,106408.61,0,0,0,117247483.339209
1707,1181707,Mur�a,1764180,1961009.9990195,58219.56,0,0,762564.165,0,4546459.7240195
1712,1181712,Valpa�os,22556040,19793609.9901032,3083627.03310891,0,229696.658823529,3977400.13432099,0,49644939.8163566
1713,1181713,Vila Pouca de Aguiar,8125200,29270699.9853646,6420348.46319871,0,0,28508.5,0,43848086.9485633
411,1180411,Vimioso,3008520,2412854.99879357,874156.589634783,0,0,42734.16,0,6338814.74842836
412,1180412,Vinhais,1852880,47038679.9764807,1606730.04468148,0,0,194776.326797386,0,50696562.3479595
101,1610101,�gueda,5876640,5861000.6528072,11383151.143895,3148134.58285714,0,197391.786666667,0,26468226.166226
102,1610102,Albergaria-a-Velha,2467530,0,14713739.2216692,2672897.76,0,29270.4533333333,0,19884880.4350025
103,1610103,Anadia,3607070,906344.999546828,14567227.961985,3548633.60458472,0,84253.2615555556,31135.6164705882,22746496.4441427
105,1610105,Aveiro,2325260,117239.99994138,14140429.4086494,7053958.35364286,0,984132.194396135,1016300.56279809,25639274.5194279
108,1610108,Estarreja,418400,1967787.49901611,22451895.2402245,5899262.20752471,0,331340.615384615,0,31070777.5621499
110,1610110,�lhavo,430080,50399.9999748,4228954.66589382,3641679.53341936,0,614604.12631579,0,8966390.32560376
111,1610111,Mealhada,3040830,417104.999791448,5136522.86318644,2036665.28712329,0,26102.7,0,10658122.8501012
112,1610112,Murtosa,11630,0,6945894.62477056,5740332.01087505,0,3152141.79108836,0,15851161.426734
114,1610114,Oliveira do Bairro,2114200,5005829.1019747,8377502.38350516,216728.688,97909.5247058824,2529906.09315068,6141.20941176471,18349581.0007482
115,1610115,Ovar,1871440,18839.99999058,13116418.048,889155.444761905,0,1103263.37409962,0,17000372.8668521
117,1610117,Sever do Vouga,5176380,1946834.99902658,1415511.83644444,0,0,86566.48,32735.2235294118,8658787.53900044
118,1610118,Vagos,438330,69209.999965395,22694332.5682298,3444945.54306533,0,2720316.69944798,355413.705882353,29724855.5165909
602,1620602,Cantanhede,2360400,910439.99954478,35943260.546808,1367641.45142857,0,2427316.79361111,355778.943836317,43368209.7352287
603,1620603,Coimbra,21764800,13904560.4749754,4443435.33128205,1866854.16795031,2092841.88235294,909662.082162162,53293.3270588235,45039015.2657817
604,1620604,Condeixa-a-Nova,4570020,2105923.5838527,2193711.34767255,159602.029714286,1181589.94588235,44807.4,0,10256491.3071219
605,1620605,Figueira da Foz,3064100,71951240.2517942,12469009.2213308,873033.899475219,1635486.25176471,933711.515441595,0,90931295.1398065
608,1620608,Mira,348750,669599.9996652,8263302.47858824,1771051.18737769,1198222.94117647,437267.5453125,57772.6941176471,12747361.8462377
610,1620610,Montemor-o-Velho,26399900,37665107.4641817,16399762.3754337,1610010.61395508,1677245.43771429,524516.563163399,0,84282981.4544482
613,1620613,Penacova,2400060,200909.999899545,846675.881368821,33745.9220779221,0,52118.95,0,3533872.75334629
615,1620615,Soure,7600900,28320005.2792073,4272210.34704318,1420581.66197421,0,111412.1575,0,41727730.4457247
1004,1631004,Batalha,747300,596249.999701875,987329.438666667,88364.25,0,1771278.83961749,18291.2352941176,4209343.76328015
1009,1631009,Leiria,20312770,4770931.05192764,7705657.31048599,1748994.63288925,2786559.82327504,2667655.20874949,158439.692595156,40155178.7199225
1010,1631010,Marinha Grande,827700,128159.99993592,537741.592128093,0,0,110015.866666667,0,1603795.45873068
1015,1631015,Pombal,11045840,12116337.8425474,12330724.424908,1318911.98608933,335723.562352941,784664.031272727,138547.821176471,38074017.6683469
1016,1631016,Porto de M�s,83400,433679.99978316,265493.270588235,0,0,2807027.91045488,57565.6235294118,3647722.80435569
1002,1641002,Alvai�zere,1070400,1063709.99946815,3040096.54179592,75661.0328571429,0,514449.028421053,0,5764985.60254226
1003,1641003,Ansi�o,685800,723899.99963805,3583558.06067925,0,0,89100.66,0,5082866.7203173
601,1640601,Arganil,1741950,198449.999900775,4792827.2,340058.25,0,95564.7,0,7169585.14990078
1007,1641007,Castanheira de P�ra,280000,0,186716.208,0,0,20179.5377777778,0,486951.745777778
1008,1641008,Figueir� dos Vinhos,2212140,116789.999941605,2070836.924,80051.2028571429,0,0,0,4480276.12679875
606,1640606,G�is,1502520,82079.99995896,360772.140307692,0,0,0,0,1945600.14026665
607,1640607,Lous�,1690680,81059.99995947,1699570.159,0,0,209097.808333333,0,3680793.9672928
609,1640609,Miranda do Corvo,1836650,474149.999762925,1832791.07977401,0,0,575609.668803419,0,4719745.74834036
611,1640611,Oliveira do Hospital,6728400,2362949.99881853,16293628.9685242,356868.385714286,0,424896.284444444,0,26169413.6375015
612,1640612,Pampilhosa da Serra,862680,717989.999641005,299905.909333333,0,0,41235.1333333333,0,1921993.04230767
1013,1641013,Pedr�g�o Grande,1497450,130649.999934675,1645907.89473684,0,0,0,54504.1058823529,3328847.00055387
614,1640614,Penela,683760,213674.999893163,1517958.88508411,1564539.57636457,0,14624.8666666667,0,3994965.32800851
616,1640616,T�bua,2447500,1154999.9994225,8158718.65032902,508930.714285714,0,344030.789473684,0,12615555.1535109
617,1640617,Vila Nova de Poiares,1059610,264224.999867888,946177.406385965,0,0,50873.9266666667,81625.8376470588,2402783.17056758
901,1650901,Aguiar da Beira,3898310,4432154.99778392,12767785.3068447,0,0,2282844.01268568,0,23383577.3173143
1802,1651802,Carregal do Sal,2915550,544049.999727975,8148934.03786575,0,0,836651.731034483,38515.1294117647,12485095.89804
1803,1651803,Castro Daire,14661900,18971609.9905142,1727196.80584094,0,0,71327.2637777778,6767.29882352941,35441763.3589564
1806,1651806,Mangualde,6403410,8013734.99599313,22016330.3060191,42339.3685714286,0,1366222.24132231,0,37845825.911906
1808,1651808,Mort�gua,3701520,567449.999716275,1608369.65157143,0,0,0,0,5877921.6512877
1809,1651809,Nelas,2965140,2262869.99886856,8028547.46763974,463293.272727273,0,1286764.96848485,0,15008349.7077204
1810,1651810,Oliveira de Frades,9315000,2812499.99859375,3595384.42969222,67045.7142857143,0,4853.33333333333,0,15796283.475905
1811,1651811,Penalva do Castelo,10115430,2302784.99884861,4435457.4272814,185579.020408163,0,1962697.32115108,0,19004051.7676893
1814,1651814,Santa Comba D�o,3376050,3578399.9982108,4077653.62184024,102011.785714286,0,134778.285714286,0,11269958.6914796
1816,1651816,S�o Pedro do Sul,13711600,7823399.9960883,3010968.84759079,231478.736842105,0,326171.265306123,16289.5529411765,25122268.3987685
1817,1651817,S�t�o,9290760,6079859.99696007,2599055.91708806,146416.01877551,0,279230.348571429,0,18396990.2813951
1821,1651821,Tondela,15534090,8092934.99595353,12261976.392824,78768.82,0,784765.650666667,0,36756156.8594442
1822,1651822,Vila Nova de Paiva,3042200,6703499.99664825,519130.766300366,0,0,0,0,10265650.7629486
1823,1651823,Viseu,29137920,9918719.99504064,12900716.8516808,962950.927058824,54088.8847058824,3472603.34201183,322826.367420815,56775202.3679188
1824,1651824,Vouzela,6501000,6261749.99686912,4567796.37890974,55312.7142857143,0,642158,0,18029667.0900646
1413,1661413,Ma��o,289970,1004054.99949797,761346.454156863,0,0,420112.22962963,0,2475754.68328447
506,1660506,Oleiros,2016000,449279.99977536,1224631.23576471,0,0,176625.208888889,0,3866920.44442895
508,1660508,Proen�a-a-Nova,1499020,1502129.99924894,974910.761290323,0,0,783922.181414141,0,4760604.9419534
509,1660509,Sert�,4657160,1635389.99918231,5859041.65261423,595068.522857143,0,282677.149037037,294665.132352941,13325348.4560437
510,1660510,Vila de Rei,150040,366419.99981679,58842.2986666667,0,0,71805.942962963,0,647170.24144642
905,1670905,Fornos de Algodres,3219840,954719.99952264,8037776.0268642,115245.668571429,0,161283.2,0,12490112.8949583
906,1670906,Gouveia,2322380,10127729.9949361,4216884.86934314,0,0,738269.857190776,9624.26117647059,17416426.9826465
912,1670912,Seia,3380740,9503339.99524833,14080676.6491954,29745.9485714286,0,897081.565260771,16657.8564705882,27910904.0147465
902,1680902,Almeida,1739980,1488329.99925584,3510343.8070303,0,0,146123.035740741,137258.791764706,7022754.63379159
903,1680903,Celorico da Beira,3020360,18565364.9907173,12638391.4017652,1988845.32846585,0,514482.577777778,0,36730727.2987261
904,1680904,Figueira de Castelo Rodrigo,392040,4223339.99788833,694581.36,846219.724511278,0,1998593.31235955,22714.0941176471,8178676.48887681
907,1680907,Guarda,8573640,46054349.9769728,8600499.26032787,4034569.26797065,0,2594508.09558704,266374.407529412,70129734.0083878
908,1680908,Manteigas,286790,104834.999947583,1960610.353158,0,0,74236.1225925926,0,2426712.47569818
909,1680909,M�da,1336230,1622564.99918872,1315390.94775,220405.938311688,0,1567739.54969925,0,6063240.43494965
910,1680910,Pinhel,1577680,5165939.99741703,5726142.30028787,2722562.1552381,0,2103555.09213115,60198.5647058824,17358002.10978
911,1680911,Sabugal,2579080,23275139.9883624,1734678.01884526,353926.989976134,0,354307.701411411,0,28299246.6985952
913,1680913,Trancoso,4771150,4448774.99777561,15032055.3841397,2686839.04285714,0,1806448.37138889,0,28747846.7961613
502,1690502,Castelo Branco,4305600,2502629.99874869,23707312.0102096,5372761.09937361,11533559.5252403,4348137.65049351,1207245.91764706,52982628.2017128
505,1690505,Idanha-a-Nova,2156250,2975624.99851219,21714913.0717289,5067273.63899614,56963831.8729645,1213982.40223464,136234.411764706,90236735.3962011
507,1690507,Penamacor,534760,608519.99969574,5725140.86276193,1570296.2552967,1960473.5193098,175419.72,0,10575532.3570642
511,1690511,Vila Velha de R�d�o,136000,491999.999754,5793638.39347105,39627.4285714286,1670065.1138694,263841.724444444,0,8395972.66011033
501,16A0501,Belmonte,630420,1368674.99931566,5024155.35200772,5257126.19445652,600893.703529412,3628694.686121,357747.052764706,16869370.988195
503,16A0503,Covilh�,6309040,10924844.9945376,9450723.54958537,6377937.66192661,2190147.02687001,12324113.7312415,494851.381377332,48076297.3455384
504,16A0504,Fund�o,7030500,13366124.9933169,23747912.3875794,10618085.7447909,9653567.55431564,13970446.0390467,5742732.08157603,84137543.8006256
1001,16B1001,Alcoba�a,355440,1466189.99926691,6257006.98288845,708990.378636364,834433.731764706,15620956.0313337,45031.6925490196,25291010.8164391
1101,16B1101,Alenquer,644840,631679.99968416,1774382.88386049,1740179.35818182,674838.607058824,4420342.67660131,56569.937254902,9944149.4626415
1102,16B1102,Arruda dos Vinhos,9000,0,159964.8,83768.1428571429,362202.352941176,20993,137424.705882353,773453.001680672
1005,16B1005,Bombarral,0,105164.999947418,1602231.8013545,471589.907142857,0,4523206.66157576,21184.2176470588,6724156.58766759
1104,16B1104,Cadaval,0,148334.999925833,66323.9701818182,12656.6357142857,0,6745364.3047003,0,6973578.91052223
1006,16B1006,Caldas da Rainha,286400,402749.999798625,871102.837037037,0,155774.223529412,12454276.482341,32451.6470588235,14204545.1897649
1108,16B1108,Lourinh�,87660,175319.99991234,4390613.84291282,77166.143877551,0,3368277.70933333,4481885.09402818,12582383.7900642
1011,16B1011,Nazar�,0,143639.99992818,3994746.83162856,856946.318241758,710201.497809445,923702.944444445,0,6629921.59205239
1012,16B1012,�bidos,189840,386459.99980677,4593040.70555526,76362.1714285714,0,6142119.16893204,192515.453262032,11581693.4989847
1014,16B1014,Peniche,0,41429.999979285,3669990.80069794,9118.54571428572,0,924552.391481482,5893193.3747154,10539666.1125884
1112,16B1112,Sobral de Monte Agra�o,67760,65339.99996733,484688.718393574,0,47137.0447058824,182043.569230769,940183.607266436,1787394.93956399
1113,16B1113,Torres Vedras,474810,749699.99962515,2096065.64862891,465036.560290909,125620.32,15125609.1349406,539696.264210526,19579036.9276961
1401,16C1401,Abrantes,3173400,4179599.9979102,13724049.8457806,935828.062672811,11152265.3585637,3305239.77476415,26580.0705882353,36500833.1102797
1402,16C1402,Alcanena,0,32849.999983575,96395.5790769231,255445.027826087,2516835.21155058,80273.0165016502,0,2982236.83493881
1408,16C1408,Const�ncia,882750,529649.999735175,105853.44,33189.75,0,53405,0,1605013.18973518
1410,16C1410,Entroncamento,191250,100724.999949638,50907.1422222222,0,0,297992.214393939,0,640959.356565799
1411,16C1411,Ferreira do Z�zere,404360,813314.999593343,1889972.64948148,188972.657142857,0,3273816.27618321,128746.494117647,6700102.07651853
1421,16C1421,Our�m,9180480,400859.99979957,2022903.38029268,1117389.89233083,0,349107.14,0,13072312.4124231
1417,16C1417,Sardoal,53130,1420019.99928999,873609.421263158,89607.54,0,866231.705769231,0,3303081.66632238
1418,16C1418,Tomar,3095200,1839599.9990802,4454563.67815431,720388.611428572,1170937.15574724,1448671.41691542,101339.409747899,12831868.2710736
1419,16C1419,Torres Novas,3968940,1847609.9990762,3350643.56833809,845714.912442397,1621037.03144796,3144150.19566075,300403.533467492,15080780.2404329
1420,16C1420,Vila Nova da Barquinha,15730,21449.999989275,23472.4998904992,11761.9542857143,917589.45415622,29684.968994709,0,1019831.87731642
1115,1711115,Amadora,0,0,14533.3333333333,0,0,0,0,14535.3333333333
1105,1711105,Cascais,145200,36299.99998185,202944.426666667,425159.428571429,0,372583.2,0,1182308.05521995
1106,1711106,Lisboa,0,0,43331212.8,77377165.7142857,177776410.941177,5130072,0,303639716.455462
1107,1711107,Loures,1051860,192533.823433145,4577633.61133473,1855224.25336493,3378038.37019608,1063610.49026549,540161.047058824,12660180.5956532
1109,1711109,Mafra,360720,315629.999842185,2826696.01265179,1699247.29558442,3036302.11116279,5825917.86428572,1179764.69964891,15245780.9831758
1116,1711116,Odivelas,178000,0,487850.533333333,0,0,285828.444444444,0,951767.977777778
1110,1711110,Oeiras,0,0,535119.2,0,0,0,0,535170.2
1111,1711111,Sintra,477750,2272724.99886364,10675502.4904776,537311.029411765,0,1647859.62182891,506868.476470588,16119381.6170525
1114,1711114,Vila Franca de Xira,663040,29139427.6117703,6292183.79546516,1685991.02364964,10714858.7032314,6567622.11028618,0,55067267.2444026
1502,1721502,Alcochete,12150,4662442.91105461,3797539.06639175,380119.114285714,6210358.22840746,278342.49375,0,15342166.8138895
1503,1721503,Almada,22410,41084.9999794575,1761283.26956522,12279.2571428571,1245188.06823529,31106.74,12786.8823529412,3126388.21727577
1504,1721504,Barreiro,13000,40499.99997975,1104293.57412935,0,0,45932.2222222222,0,1203825.79633133
1506,1721506,Moita,354900,1064699.99946765,6153711.04145191,10640028.371223,0,193317.55625,29657.4352941177,18437679.4036867
1507,1721507,Montijo,694650,11149495.5519165,9612145.87873028,7432473.91211303,8292976.3671374,7866823.28370098,539723.749336671,45592919.7429349
1508,1721508,Palmela,222960,20894082.1120019,8580971.55884546,9443316.36859065,17608998.5820488,16649611.0404095,1999495.85583656,75406867.5177329
1510,1721510,Seixal,0,21599.9999892,550096.724123711,0,409572.266666667,17979.1111111111,1738.16470588235,1001066.26659657
1511,1721511,Sesimbra,91560,255059.99987247,3061305.77404785,535479.661353384,1087808.89942685,181879.069787234,0,5213529.40448779
1512,1721512,Set�bal,38120,1944298.68652785,2213834.49855399,317316.325714286,189815.737058824,3426078.98093805,59418.9894117647,8189836.21820476
1501,1811501,Alc�cer do Sal,0,130688001.176599,3436553.3321206,211547.174505495,9845689.34442001,1295852.10224691,377536.616470588,145862626.746363
1505,1811505,Gr�ndola,1261320,26506255.7648122,1617151.37841727,1571347.402334,8865606.97464261,1894368.06957187,247654.859294118,41966446.4490721
211,1810211,Odemira,6164480,28899248.0305122,4632634.11114381,31114644.2873263,46093953.7636071,11557288.4111061,301985.516638656,128775242.120334
1509,1811509,Santiago do Cac�m,1603140,23709375.5650684,2547571.50674249,491031.503149606,9401706.60412181,20794215.5031001,1415022.7673452,59969350.4495276
1513,1811513,Sines,35040,61319.99996934,1047631.59152485,183873.234285714,4950793.7177334,113193.908148148,0,6392436.45166146
1201,1821201,Alter do Ch�o,11020,0,2483926.0446401,154404.974065934,7313735.95776221,1123733.41022839,0,11087922.3866966
1202,1821202,Arronches,490620,169829.999915085,1165986.99189145,548237.504200627,3426772.3314922,454138.197333333,0,6256214.0248327
1203,1821203,Avis,34450,0,527630.338031746,1517643.23641232,13584139.7979505,8228858.52427923,0,23896166.8966738
1204,1821204,Campo Maior,0,335249.999832375,4466047.67073791,2899603.80296104,13123262.7628919,11400401.9343689,0,32229036.1707922
1205,1821205,Castelo de Vide,0,0,213691.366063952,264456.775846834,2086672.48444555,10045.5670804598,0,2575222.1934368
1206,1821206,Crato,7930,0,875690.057397837,1329653.15318471,6812227.09780633,81172.9312418301,0,9107466.23963071
1207,1821207,Elvas,3152310,3456944.99827153,2587820.0349281,212603.741886793,6669960.34486695,22710556.4474272,63482.5058823529,38859859.073263
1208,1821208,Fronteira,0,101279.99994936,268157.969808696,353320.666005133,2799927.80297288,5642724.37514486,0,9167098.81388092
1209,1821209,Gavi�o,490000,330749.999834625,1738034.73678938,3101673.05363322,8414097.6859167,220266.977777778,0,14296047.4539517
1210,1821210,Marv�o,4940,29639.99998518,655711.949328368,38447.3142857143,4589901.09695078,157068.391320261,2022.49411764706,5478225.24598795
1211,1821211,Monforte,0,25469.999987265,123801.988571429,0,5073669.73167082,4905702.34104328,0,10130342.0612728
707,1820707,Mora,188500,56549.999971725,1712027.73307544,1049141.6688266,11359678.6822179,352986.356666667,0,14720769.4407584
1212,1821212,Nisa,0,574199.9997129,2925967.76933449,0,106129.552941177,326396.749206349,0,3933134.07119491
1213,1821213,Ponte de Sor,4765780,8625200.71511186,3736206.8385267,2444927.9466791,14748041.4006557,3088739.7982999,0,37412534.6992733
1214,1821214,Portalegre,666930,727559.99963622,3335125.3392,60529.9123809524,12456572.5338862,4123860.26638448,8274.21176470588,21380873.2632526
701,1830701,Alandroal,0,3046005.41903774,616554.18,403161.087743026,2722576.24803381,7271097.06762195,0,14061215.0024365
702,1830702,Arraiolos,2026190,5229443.11665133,853412.572810997,1330124.25756472,11843019.2944188,9274640.69589217,1821061.31294118,32381714.2502792
703,1830703,Borba,9050,95024.9999524875,1218480.39156118,606861.521739131,2054683.79635919,1435353.91756075,0,5420359.62717274
704,1830704,Estremoz,163530,258435.803442211,397401.091859297,279645.477704082,6205413.46797925,4383101.63355369,185406.145588235,11874750.6201268
705,1830705,�vora,3127320,11951243.8522921,5539863.14300089,1982254.21479854,13766635.597913,14120003.2964803,0,50493452.1044848
