Muni_ID,ID,Muni,furrow,other_grav,aspersion,cannon,pivot,drip,microaspersion,SUM
610,1620610,Montemor-o-Velho,18479930,25110071.6553428,12972468.2852552,1127007.42976856,1425658.62205714,0,0,59121574.9924237
613,1620613,Penacova,1680042,133940,751640.833460076,23622.1454545455,0,0,0,2589606.97891462
615,1620615,Soure,5320630,18880003.5289116,3342609.02152915,994407.163381944,0,0,0,28540270.7138227
1004,1631004,Batalha,523110,397500,2997437.64425,61854.975,0,0,15547.55,3995980.16925
1009,1631009,Leiria,14218939,3180620.7028754,9138605.89901232,1224296.24302247,2368575.84978378,0,134673.738705882,30269882.4333999
1010,1631010,Marinha Grande,579390,85440,572624.246427948,0,0,0,0,1237632.24642795
1015,1631015,Pombal,7732088,8077558.56573705,10170482.4220789,923238.39026253,285365.028,0,117765.648,27309766.0540784
1016,1631016,Porto de M�s,58380,289120,3659824.73505882,0,0,0,48930.78,4056811.51505882
1002,1641002,Alvai�zere,749280,709140,3164092.80189796,52962.723,0,0,0,4676144.52489796
1003,1641003,Ansi�o,480060,482600,2890369.8045283,0,0,0,0,3853537.8045283
601,1640601,Arganil,1219365,132300,3711260,238040.775,0,0,0,5301700.775
1007,1641007,Castanheira de P�ra,196000,0,210266,0,0,0,0,406322
1008,1641008,Figueir� dos Vinhos,1548498,77860,1553127.693,56035.842,0,0,0,3235979.535
606,1640606,G�is,1051764,54720,270579.105230769,0,0,0,0,1377291.10523077
607,1640607,Lous�,1183476,54040,1594802.1355,0,0,0,0,2832704.1355
609,1640609,Miranda do Corvo,1285655,316100,2342616.76745763,0,0,0,0,3944916.76745763
611,1640611,Oliveira do Hospital,4709880,1575300,12826496.2926638,249807.87,0,0,0,19364154.1626638
612,1640612,Pampilhosa da Serra,603876,478660,374407.852,0,0,0,0,1457125.852
1013,1641013,Pedr�g�o Grande,1048215,87100,1234430.92105263,0,0,0,46328.49,2416409.41105263
614,1640614,Penela,478632,142450,1156119.84852336,1095177.7034552,0,0,0,2872786.55197856
616,1640616,T�bua,1713250,770000,6748531.65214432,356251.5,0,0,0,9589408.15214431
617,1640617,Vila Nova de Poiares,741727,176150,859119.921052632,0,0,0,69381.962,1846649.88305263
901,1650901,Aguiar da Beira,2728817,2954770,12188964.0539376,0,0,0,0,17875034.0539376
1802,1651802,Carregal do Sal,2040885,362700,7326328.7091222,0,0,0,32737.86,9764046.5691222
1803,1651803,Castro Daire,10263330,12647740,1424937.36481877,0,0,0,5752.204,24344721.5688188
1806,1651806,Mangualde,4482387,5342490,18681344.3113881,29637.558,0,0,0,28539647.8693881
1808,1651808,Mort�gua,2591064,378300,1206277.23867857,0,0,0,0,4176223.23867857
1809,1651809,Nelas,2075598,1508580,8792976.37621848,324305.290909091,0,0,0,12703193.6671276
1810,1651810,Oliveira de Frades,6520500,1875000,2707324.47555824,46932,0,0,0,11151256.4755582
1811,1651811,Penalva do Castelo,7080801,1535190,6264363.57424483,129905.314285714,0,0,0,15012362.8885305
1814,1651814,Santa Comba D�o,2363235,2385600,3230940.840364,71408.25,0,0,0,8052249.090364
1816,1651816,S�o Pedro do Sul,9598120,5215600,2639302.3804663,162035.115789474,0,0,13846.12,17631263.6162558
1817,1651817,S�t�o,6503532,4053240,2270211.95196869,102491.213142857,0,0,0,12931143.1651115
1821,1651821,Tondela,10873863,5395290,10495985.2275531,55138.174,0,0,0,26823897.4015531
1822,1651822,Vila Nova de Paiva,2129540,4469000,389348.074725275,0,0,0,0,6988708.07472528
1823,1651823,Viseu,20396544,6612480,14077677.9862535,674065.648941176,45975.552,0,274402.412307692,42086521.5995024
1824,1651824,Vouzela,4550700,4174500,4267069.57104558,38718.9,0,0,0,13032638.4710456
1413,1661413,Ma��o,202979,669370,1627503.81885294,0,0,0,0,2500123.81885294
506,1660506,Oleiros,1411200,299520,1176238.54983529,0,0,0,0,2887342.54983529
508,1660508,Proen�a-a-Nova,1049314,1001420,2802868.43870968,0,0,0,0,4854224.43870968
509,1660509,Sert�,3260012,1090260,5133603.43851685,416547.966,0,0,250465.3625,10152234.7670169
510,1660510,Vila de Rei,105028,244280,176526.896,0,0,0,0,525896.896
905,1670905,Fornos de Algodres,2253888,636480,6248210.3917037,80671.968,0,0,0,9220498.3597037
906,1670906,Gouveia,1625666,6751820,4216884.86934313,0,0,0,8180.622,12604089.4913431
912,1670912,Seia,2366518,6335560,11956003.1190936,20822.164,0,0,14159.178,20695724.4610936
902,1680902,Almeida,1217986,992220,2828661.79731661,0,0,0,116669.973,5156256.77031662
903,1680903,Celorico da Beira,2114252,12376910,10384692.2357161,1392191.72992609,0,0,0,26271328.9656422
904,1680904,Figueira de Castelo Rodrigo,274428,2815560,5249432.20153846,592353.807157895,0,0,19306.98,8952268.98869636
907,1680907,Guarda,6001548,30702900,9616921.9001848,2824198.48757946,0,0,226418.2464,49377779.6341642
908,1680908,Manteigas,200753,69890,1577871.55625688,0,0,0,0,1848755.55625688
909,1680909,M�da,935361,1081710,4257083.4309,154284.156818182,0,0,0,6429347.58771818
910,1680910,Pinhel,1104376,3443960,7043626.96415906,1905793.50866667,0,0,51168.78,13550849.2528257
911,1680911,Sabugal,1805356,15516760,1744209.216751,247748.892983294,0,0,0,19316188.1097343
913,1680913,Trancoso,3339805,2965850,13191682.2483244,1880787.33,0,0,0,21380703.5783244
502,1690502,Castelo Branco,3013920,1668420,25910063.594046,3760932.76956153,9803525.59645429,0,1026159.03,45188402.9900618
505,1690505,Idanha-a-Nova,1509375,1983750,19102020.4941728,3547091.5472973,48419257.0920198,0,115799.25,74685918.3834899
507,1690507,Penamacor,374332,405680,4650968.3939566,1099207.37870769,1666402.49141333,0,0,8197512.26407762
511,1690511,Vila Velha de R�d�o,95200,328000,5013195.820658,27739.2,1419555.34678899,0,0,6884490.36744698
501,16A0501,Belmonte,441294,912450,9215995.81136355,3679988.33611957,510759.648,0,304084.99485,15066231.7903331
503,16A0503,Covilh�,4416328,7283230,21960640.8493256,4464556.36334862,1861624.97283951,0,420623.674170732,40411642.8596844
504,16A0504,Fund�o,4921350,8910750,36132838.0077411,7432660.02135365,8205532.4211683,0,4881322.26933962,70492627.7196027
1001,16B1001,Alcoba�a,248808,977460,20118223.4090959,496293.265045455,709268.672,0,38276.9386666667,22591292.284808
1101,16B1101,Alenquer,451388,421120,7853825.8793825,1218125.55072727,573612.816,0,48084.4466666667,10567472.6927764
1102,16B1102,Arruda dos Vinhos,6300,0,130257.051428571,58637.7,307872,0,116811,619977.751428572
1005,16B1005,Bombarral,0,70110,6178170.99489683,330112.935,0,0,18006.585,6597179.51489682
1104,16B1104,Cadaval,0,98890,8182719.82118182,8859.645,0,0,0,8291368.46618182
1006,16B1006,Caldas da Rainha,200480,268500,13923127.0119753,0,132408.09,0,27583.9,14553889.0019753
1108,16B1108,Lourinh�,61362,116880,7355079.39378462,54016.3007142857,0,0,3809602.32992396,11398401.0244229
1011,16B1011,Nazar�,0,95760,3886230.78866412,599862.422769231,603671.273138028,0,0,5186208.48457138
1012,16B1012,�bidos,132888,257640,9375793.96199216,53453.52,0,0,163638.135272727,9984769.61726489
1014,16B1014,Peniche,0,27620,3774558.55329136,6382.982,0,0,5009214.36850809,8819156.90379945
1112,16B1112,Sobral de Monte Agra�o,47432,43560,591903.893012048,0,40066.488,0,799156.066176471,1522360.44718852
1113,16B1113,Torres Vedras,332367,499800,16461343.1543185,325525.592203636,106777.272,0,458741.824578947,18187053.843101
1401,16C1401,Abrantes,2221380,2786400,18083315.6786441,655079.643870968,9479425.55477919,0,22593.06,33252063.9372942
1402,16C1402,Alcanena,0,21900,208126.818461539,178811.519478261,2139309.92981799,0,0,2548586.26775779
1408,16C1408,Const�ncia,617925,353100,228246.48,23232.825,0,0,0,1222669.305
1410,16C1410,Entroncamento,133875,67150,131552.12,0,0,0,0,332662.12
1411,16C1411,Ferreira do Z�zere,283052,542210,5534613.08831111,132280.86,0,0,109434.52,6602509.46831111
1421,16C1421,Our�m,6426336,267240,1914782.68238049,782172.924631579,0,0,0,9392103.60701206
1417,16C1417,Sardoal,37191,946680,2443574.17831579,62725.278,0,0,0,3490653.45631579
1418,16C1418,Tomar,2166640,1226400,6021003.65288989,504272.028,995296.582385151,0,86138.4982857143,11000918.7615608
1419,16C1419,Torres Novas,2778258,1231740,8334015.99412907,592000.438709678,1377881.47673077,0,255343.003447368,14571519.9130169
1420,16C1420,Vila Nova da Barquinha,11011,14300,74123.6838647343,8233.368,779951.036032787,0,0,887762.087897521
1115,1711115,Amadora,0,0,10900,0,0,0,0,10902
1105,1711105,Cascais,101640,24200,405888.853333333,297611.6,0,0,0,829461.453333333
1106,1711106,Lisboa,0,0,43331212.8,54164016,151109949.3,0,0,248630033.1
1107,1711107,Loures,736302,128355.882352941,4877104.9690856,1298656.97735545,2871332.61466667,0,459136.89,10372008.3334607
1109,1711109,Mafra,252504,210420,8924847.90008589,1189473.10690909,2580856.79448837,0,1002799.99470157,14162404.7961849
1116,1711116,Odivelas,124600,0,731775.8,0,0,0,0,856464.8
1110,1711110,Oeiras,0,0,401339.4,0,0,0,0,401390.4
1111,1711111,Sintra,334425,1515150,10133186.9639613,376117.720588235,0,0,430838.205,12791082.8895496
1114,1711114,Vila Franca de Xira,464128,19426285.0842266,17175961.1714049,1180193.71655474,9107629.89774665,0,0,47358341.8699329
1502,1721502,Alcochete,8505,3108295.27559055,3315599.47113402,266083.38,5278804.49414634,0,0,11978502.6208709
1503,1721503,Almada,15687,27390,1355273.16521739,8595.48,1058409.858,0,10868.85,2476473.35321739
1504,1721504,Barreiro,9100,27000,890359.880597015,0,0,0,0,926559.880597015
1506,1721506,Moita,248430,709800,4886012.18863884,7448019.85985612,0,0,25208.82,13318835.868495
1507,1721507,Montijo,486255,7432997.03832753,18678147.10526,5202731.73847912,7049029.91206679,0,458765.18693617,39312556.9810696
1508,1721508,Palmela,156072,13929388.0816327,33704640.8651559,6610321.45801346,14967648.7947415,0,1699571.47746108,71075074.6770045
1510,1721510,Seixal,0,14400,446459.404948454,0,348136.426666667,0,1477.44,810553.27161512
1511,1721511,Sesimbra,64092,170040,2576846.70495096,374835.762947368,924637.564512821,0,0,4110888.03241115
1512,1721512,Set�bal,26684,1296199.125,7590289.70932797,222121.428,161343.3765,0,50506.141,9348096.77982797
1501,1811501,Alc�cer do Sal,0,87125334.1612954,5277564.04575663,148083.022153846,8368835.94275701,0,320906.124,101248170.295963
1505,1811505,Gr�ndola,882924,17670837.1853769,4245022.36834532,1099943.1816338,7535765.92844622,0,210506.6304,31647741.2942022
211,1810211,Odemira,4315136,19266165.3633079,18820076.0765217,21780251.0011284,39179860.699066,0,256687.689142857,103629184.829167
1509,1811509,Santiago do Cac�m,1122198,15806250.3846154,44764470.7613323,343722.052204724,7991450.61350354,0,1202769.35224342,71238148.1638993
1513,1811513,Sines,24528,40880,966293.73504,128711.264,4208174.66007339,0,0,5369171.6591134
1201,1821201,Alter do Ch�o,7714,0,4663075.88748387,108083.481846154,6216675.56409788,0,0,10996650.9334279
1202,1821202,Arronches,343434,113220,1680906.39699322,383766.252940439,2912756.48176837,0,0,5434712.13170203
1203,1821203,Avis,24115,0,20346744.9103492,1062350.26548862,11546518.828258,0,0,32983174.0040958
1204,1821204,Campo Maior,0,223500,25298846.5112977,2029722.66207273,11154773.3484581,0,0,38711312.5218286
1205,1821205,Castelo de Vide,0,0,172077.784251498,185119.743092784,1773671.61177872,0,0,2131225.139123
1206,1821206,Crato,5551,0,812131.908070575,930757.2072293,5790393.03313538,0,0,7539626.14843526
1207,1821207,Elvas,2206617,2304630,33922945.2404706,148822.619320755,5669466.2931369,0,53960.13,44312622.2829282
1208,1821208,Fronteira,0,67520,14078293.4149565,247324.466203593,2379938.63252695,0,0,16774764.5136871
1209,1821209,Gavi�o,343000,220500,1690165.13598798,2171171.13754325,7151983.0330292,0,0,11578044.3065604
1210,1821210,Marv�o,3458,19760,800673.06209311,26913.12,3901415.93240816,0,1719.12,4754433.23450127
1211,1821211,Monforte,0,16980,12869216.712,0,4312619.2719202,0,0,17200513.9839202
707,1820707,Mora,131950,37700,1572460.25483559,734399.168178622,9655726.87988524,0,0,12134121.3028995
1212,1821212,Nisa,0,382800,2724862.73382887,0,90210.12,0,0,3198312.85382887
1213,1821213,Ponte de Sor,3336046,5750133.81294964,8175699.67018785,1711449.56267537,12535835.1905574,0,0,31512802.2363702
1214,1821214,Portalegre,466851,485040,8838082.14888,42370.9386666667,10588086.6538033,0,7033.08,20429484.8213499
701,1830701,Alandroal,0,2030670.28037383,12433842.63,282212.761420118,2314189.81082874,0,0,17062736.4826227
702,1830702,Arraiolos,1418333,3486295.41284404,20601912.8905155,931086.980295302,10066566.400256,0,1547902.116,38055919.7999108
703,1830703,Borba,6335,63350,2052313.37137953,424803.065217391,1746481.22690531,0,0,4294187.66350223
704,1830704,Estremoz,114471,172290.535714286,6085204.21909548,195751.834392857,5274601.44778237,0,157595.22375,12001731.260735
705,1830705,�vora,2189124,7967495.90551181,37460026.9669584,1387577.95035897,11701640.258226,0,0,60711997.0810552
706,1830706,Montemor-o-Novo,32144,11868315.7894737,9883607.42822268,2824998.58772327,21628593.9503817,0,33490.9866666667,46275742.742468
708,1830708,Mour�o,0,6380,4325297.81480851,38786.1466666667,1176741.13352332,0,0,5547843.09499849
709,1830709,Portel,17010,170100,9633302.19665025,553137.678202247,11370503.1518461,0,0,21746483.0266986
710,1830710,Redondo,40376,43260,11102072.568722,112850.92,614373.442268852,0,0,11914374.9309909
711,1830711,Reguengos de Monsaraz,10689,213780,7414924.62105504,215202.874763231,2504524.90385294,0,13896.9216,10374545.3212712
1215,1831215,Sousel,0,17320,14306994.6505916,225581.453333333,2033377.33216103,0,0,16585005.4360859
712,1830712,Vendas Novas,43449,1140360.48543689,979067.249594269,669742.884532637,9408511.24762076,0,38324.2750909091,12281524.1422755
713,1830713,Viana do Alentejo,0,1345530.52631579,2957933.27318234,1048842.03064594,6206316.85173137,0,8013.6,11568120.2818754
714,1830714,Vila Vi�osa,13300,19000,999294.384072398,32239.6193103448,1261919.68165074,0,0,2326133.68503349
201,1840201,Aljustrel,124915,0,7724961.309,1058308.73254737,6221338.70234768,0,0,15133092.743895
202,1840202,Almod�var,3171,3020,77727.7212241379,73101.1517557252,422143.545215084,0,0,579314.418194947
203,1840203,Alvito,9492,149160,1043535.0555,202642.101388601,2383587.49164547,0,47849.172,3836943.82053407
204,1840204,Barrancos,0,1330,5095.44248888889,0,17088.1887272727,0,0,23520.6312161616
205,1840205,Beja,0,351884,30532593.2672727,651430.847407407,4166814.48809754,0,0,35709489.6027777
206,1840206,Castro Verde,11368,31320,1139498.69338318,59379.936,1338329.84150687,0,2499.336,2582801.80689005
207,1840207,Cuba,10157,652950,4393547.02120597,3443055.61969159,1933479.33834725,0,5049.48,10439689.4592448
208,1840208,Ferreira do Alentejo,396018,3479477.54854369,56874596.8915862,6137925.07910975,3500925.14296393,0,353450.727692308,70750475.3898959
209,1840209,M�rtola,0,139380,4895923.97169231,19808.928,801784.105250884,0,0,5857503.00494319
210,1840210,Moura,0,94920,7307955.56894118,29964.6793846154,2003235.78288222,0,16695.072,9454127.10320801
212,1840212,Ourique,2325848,928583.333333333,1305939.34,242828.256,3319522.46270588,0,24944.112,8148678.50403921
213,1840213,Serpa,0,21870,5645674.0157542,559806.41278125,3654795.10537249,0,0,9884332.53390794
214,1840214,Vidigueira,0,169280,8935091.428,79935.4972,731727.722592335,0,7106.93866666667,9925257.586459
1403,1851403,Almeirim,552279,5424833.09756098,20392265.3834043,88100.8986,3041150.89467811,0,236057.856047619,29738444.130291
1404,1851404,Alpiar�a,1030470,911300,23592205.2300382,0,1647635.19631579,0,236610.866666667,27421726.2930207
1103,1851103,Azambuja,1109108,7137131.81184669,13149239.4638256,987881.31210061,4287481.50766044,0,0,26674443.0954333
1405,1851405,Benavente,796103,105561391.933594,33470281.6583251,1027142.49969492,36411315.0312319,0,0,177282481.122846
1406,1851406,Cartaxo,1864996,1016179.20454545,17180204.7746667,112328.0585,2937384.00440553,0,0,23114190.0421177
1407,1851407,Chamusca,4245332,12718806.0510328,13405956.2792166,2119280.77025059,6078988.6403609,0,129801.7344,38703833.475261
1409,1851409,Coruche,5411168,72594945.001565,18704704.7066572,1216371.70650644,12313493.4829394,0,312779.152,110564830.049668
1412,1851412,Goleg�,10658200,99300,7911037.696,206405.600625,977414.703731859,0,0,19855668.0003569
1414,1851414,Rio Maior,124320,103600,6191770.91095723,860805.286892308,2803401.36173716,0,0,10085377.5595867
1415,1851415,Salvaterra de Magos,1494360,10210322.1402214,10068584.5301954,124570.844682927,8277437.94,0,42939.5253333333,30222958.9804331
1416,1851416,Santar�m,6309240,2697111.86440678,27561262.3553374,1377190.77012165,7617376.87373345,0,165982.74,45735934.6035993
801,1500801,Albufeira,24234,853960,0,91358.718,0,0,784806.928034483,1755513.64603448
802,1500802,Alcoutim,40180,401800,1577306.08,0,0,0,0,2019573.08
803,1500803,Aljezur,2341416,3808240,674372.075428571,3802148.7165,400111.36,0,0,11027736.1519286
804,1500804,Castro Marim,41706,642140,3095674.08675229,1071993.15,0,0,31343.052,4883518.28875229
805,1500805,Faro,43134,451880,11797149.1072585,36374.286,0,0,323746.156957746,12654337.5502162
806,1500806,Lagoa,0,2797366.71936759,1673829.495,7524.764,0,0,119477.651428571,4598679.62979616
807,1500807,Lagos,556248,1078440,5806195.0509037,1533560.6,0,0,24775.74,9000165.3909037
808,1500808,Loul�,306425,927000,11682759.55,0,86481.375,0,1625572.84850917,14630813.7735092
809,1500809,Monchique,371063,3019500,3014762.45855754,0,0,0,131865.8594,6537862.31795754
810,1500810,Olh�o,97384,591260,15068721.5872,0,0,0,158277.642352941,15917382.2295529
