"","Muni_ID","ID","Muni","furrow","other_grav","aspersion","cannon","pivot","drip","microaspersion","sum"
"81",1706,"1181706","Montalegre",255,0,0,0,0,0,0,255
"82",1707,"1181707","Murça",104,0,0,0,0,0,0,104
"83",1712,"1181712","Valpaços",1244,49,127,0,0,0,0,1420
"84",1713,"1181713","Vila Pouca de Aguiar",247,0,43,0,0,0,0,290
"85",411,"1180411","Vimioso",197,0,0,0,0,0,0,197
"86",412,"1180412","Vinhais",126,0,57,0,0,0,1,185
"87",101,"1610101","Águeda",43,2,16,0,0,0,0,61
"88",102,"1610102","Albergaria-a-Velha",4,0,0,0,0,0,0,4
"89",103,"1610103","Anadia",27,3,289,0,0,0,0,319
"90",105,"1610105","Aveiro",12,0,41,0,0,0,23,75
"91",108,"1610108","Estarreja",0,0,0,0,0,0,0,0
"92",110,"1610110","Ílhavo",0,0,50,0,0,0,0,50
"93",111,"1610111","Mealhada",39,0,50,0,0,0,0,88
"94",112,"1610112","Murtosa",0,0,1,0,0,0,0,1
"95",114,"1610114","Oliveira do Bairro",20,0,148,0,0,0,0,169
"96",115,"1610115","Ovar",1,0,0,0,0,0,0,1
"97",117,"1610117","Sever do Vouga",14,0,0,0,0,0,0,14
"98",118,"1610118","Vagos",4,2,293,0,0,0,0,299
"99",602,"1620602","Cantanhede",27,2,247,0,0,0,0,276
"100",603,"1620603","Coimbra",77,3,14,0,0,0,0,94
"101",604,"1620604","Condeixa-a-Nova",24,2,6,0,0,0,0,33
"102",605,"1620605","Figueira da Foz",8,1,6,0,0,0,0,15
"103",608,"1620608","Mira",11,0,225,0,0,0,0,236
"104",610,"1620610","Montemor-o-Velho",74,1,6,0,0,0,0,81
"105",613,"1620613","Penacova",33,0,3,0,0,0,0,36
"106",615,"1620615","Soure",8,0,9,0,0,0,0,16
"107",1004,"1631004","Batalha",7,0,0,0,0,0,0,7
"108",1009,"1631009","Leiria",42,0,7,0,0,0,0,49
"109",1010,"1631010","Marinha Grande",4,0,0,0,0,0,0,4
"110",1015,"1631015","Pombal",39,0,5,0,0,0,0,44
"111",1016,"1631016","Porto de Mós",2,0,0,0,0,0,0,2
"112",1002,"1641002","Alvaiázere",0,7,0,0,0,0,0,7
"113",1003,"1641003","Ansião",0,0,0,0,0,0,0,0
"114",601,"1640601","Arganil",16,0,0,0,0,0,0,16
"115",1007,"1641007","Castanheira de Pêra",19,0,0,0,0,0,0,19
"116",1008,"1641008","Figueiró dos Vinhos",111,0,16,0,0,0,0,126
"117",606,"1640606","Góis",11,0,6,0,0,0,0,17
"118",607,"1640607","Lousã",42,5,0,0,0,0,0,48
"119",609,"1640609","Miranda do Corvo",42,0,0,0,0,0,0,42
"120",611,"1640611","Oliveira do Hospital",208,6,3,0,0,0,0,217
"121",612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0
"122",1013,"1641013","Pedrógão Grande",9,0,0,0,0,0,0,9
"123",614,"1640614","Penela",23,0,7,0,0,0,0,30
"124",616,"1640616","Tábua",68,5,30,0,0,0,0,103
"125",617,"1640617","Vila Nova de Poiares",30,0,12,0,0,0,0,42
"126",901,"1650901","Aguiar da Beira",117,0,327,0,0,0,0,444
"127",1802,"1651802","Carregal do Sal",44,0,13,0,0,0,0,56
"128",1803,"1651803","Castro Daire",67,0,5,0,0,0,0,72
"129",1806,"1651806","Mangualde",241,41,13,0,0,0,0,294
"130",1808,"1651808","Mortágua",35,0,6,0,0,0,0,41
"131",1809,"1651809","Nelas",48,28,24,0,0,0,0,100
"132",1810,"1651810","Oliveira de Frades",25,0,4,0,0,0,0,29
"133",1811,"1651811","Penalva do Castelo",74,3,6,0,0,0,0,84
"134",1814,"1651814","Santa Comba Dão",78,4,63,0,0,0,0,144
"135",1816,"1651816","São Pedro do Sul",64,3,0,0,0,0,0,67
"136",1817,"1651817","Sátão",73,0,13,0,0,0,0,86
"137",1821,"1651821","Tondela",102,0,27,0,0,0,0,129
"138",1822,"1651822","Vila Nova de Paiva",22,0,0,0,0,0,0,22
"139",1823,"1651823","Viseu",314,6,34,0,0,0,0,354
"140",1824,"1651824","Vouzela",12,0,2,0,0,0,0,14
"141",1413,"1661413","Mação",0,0,0,0,0,0,0,0
"142",506,"1660506","Oleiros",0,0,0,0,0,0,0,0
"143",508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0
"144",509,"1660509","Sertã",37,0,0,0,0,0,0,37
"145",510,"1660510","Vila de Rei",0,0,0,0,0,0,0,0
"146",905,"1670905","Fornos de Algodres",24,0,33,0,0,0,0,57
"147",906,"1670906","Gouveia",42,1,12,0,0,0,0,55
"148",912,"1670912","Seia",38,0,13,0,0,0,0,51
"149",902,"1680902","Almeida",90,5,45,0,0,0,0,140
"150",903,"1680903","Celorico da Beira",76,14,90,0,0,0,0,181
"151",904,"1680904","Figueira de Castelo Rodrigo",34,0,4,0,0,0,0,38
"152",907,"1680907","Guarda",309,15,65,0,0,0,0,390
"153",908,"1680908","Manteigas",2,0,0,0,0,0,0,2
"154",909,"1680909","Mêda",23,0,15,0,0,0,0,38
"155",910,"1680910","Pinhel",100,100,162,0,0,0,0,362
"156",911,"1680911","Sabugal",70,43,3,0,0,0,0,116
"157",913,"1680913","Trancoso",280,77,208,0,0,0,0,565
"158",502,"1690502","Castelo Branco",25,0,0,0,0,0,0,25
"159",505,"1690505","Idanha-a-Nova",44,0,9,0,0,0,0,53
"160",507,"1690507","Penamacor",4,1,1,0,0,0,0,6
"161",511,"1690511","Vila Velha de Ródão",0,0,0,0,0,0,0,0
"162",501,"16A0501","Belmonte",11,0,5,0,0,0,0,16
"163",503,"16A0503","Covilhã",84,6,2,0,0,0,0,92
"164",504,"16A0504","Fundão",32,7,4,0,0,0,0,43
"165",1001,"16B1001","Alcobaça",9,8,45,0,0,0,0,62
"166",1101,"16B1101","Alenquer",0,0,2,0,0,0,0,2
"167",1102,"16B1102","Arruda dos Vinhos",0,0,0,0,0,0,0,0
"168",1005,"16B1005","Bombarral",0,0,9,0,0,0,0,9
"169",1104,"16B1104","Cadaval",0,0,0,0,0,0,0,0
"170",1006,"16B1006","Caldas da Rainha",1,0,1,0,0,0,0,2
"171",1108,"16B1108","Lourinhã",1,0,39,4,0,0,21,65
"172",1011,"16B1011","Nazaré",0,1,44,1,0,0,0,47
"173",1012,"16B1012","Óbidos",2,1,30,0,0,0,8,42
"174",1014,"16B1014","Peniche",0,0,29,0,0,0,2,30
"175",1112,"16B1112","Sobral de Monte Agraço",0,0,0,0,0,0,0,0
"176",1113,"16B1113","Torres Vedras",0,1,34,12,19,0,1,67
"177",1401,"16C1401","Abrantes",37,0,0,0,0,0,0,37
"178",1402,"16C1402","Alcanena",0,0,0,0,0,0,0,0
"179",1408,"16C1408","Constância",0,0,0,0,0,0,0,0
"180",1410,"16C1410","Entroncamento",0,0,0,0,0,0,0,0
"181",1411,"16C1411","Ferreira do Zêzere",0,0,0,0,0,0,0,0
"182",1421,"16C1421","Ourém",7,0,0,0,0,0,0,7
"183",1417,"16C1417","Sardoal",0,0,0,0,0,0,0,0
"184",1418,"16C1418","Tomar",6,0,0,0,0,0,0,6
"185",1419,"16C1419","Torres Novas",1,15,0,0,13,0,0,29
"186",1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0
"187",1115,"1711115","Amadora",0,0,0,0,0,0,0,0
"188",1105,"1711105","Cascais",0,0,0,0,0,0,0,0
"189",1106,"1711106","Lisboa",0,0,0,0,0,0,0,0
"190",1107,"1711107","Loures",0,0,2,0,0,0,0,2
"191",1109,"1711109","Mafra",10,0,11,0,0,0,0,21
"192",1116,"1711116","Odivelas",0,0,0,0,0,0,0,0
"193",1110,"1711110","Oeiras",0,0,0,0,0,0,0,0
"194",1111,"1711111","Sintra",7,3,12,0,0,0,0,23
"195",1114,"1711114","Vila Franca de Xira",0,0,1,0,3,0,0,4
"196",1502,"1721502","Alcochete",2,0,92,0,48,0,0,141
"197",1503,"1721503","Almada",2,0,0,0,0,0,0,2
"198",1504,"1721504","Barreiro",3,0,11,0,0,0,0,13
"199",1506,"1721506","Moita",31,0,79,14,0,0,0,124
"200",1507,"1721507","Montijo",0,0,0,0,0,0,0,0
"201",1508,"1721508","Palmela",11,0,193,121,187,0,3,515
"202",1510,"1721510","Seixal",0,0,0,0,0,0,0,0
"203",1511,"1721511","Sesimbra",0,0,0,0,0,0,0,0
"204",1512,"1721512","Setúbal",0,0,13,0,0,0,0,13
"205",1501,"1811501","Alcácer do Sal",0,0,0,0,116,0,0,116
"206",1505,"1811505","Grândola",2,0,36,0,0,0,0,38
"207",211,"1810211","Odemira",78,0,40,0,29,0,0,147
"208",1509,"1811509","Santiago do Cacém",1,0,2,0,0,0,0,4
"209",1513,"1811513","Sines",6,3,6,0,0,0,0,15
"210",1201,"1821201","Alter do Chão",1,0,0,0,0,0,0,1
"211",1202,"1821202","Arronches",4,0,0,0,0,0,0,4
"212",1203,"1821203","Avis",0,0,2,0,0,0,0,2
"213",1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0
"214",1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0
"215",1206,"1821206","Crato",0,0,0,0,0,0,0,0
"216",1207,"1821207","Elvas",0,0,19,0,0,0,0,19
"217",1208,"1821208","Fronteira",0,0,0,0,0,0,0,0
"218",1209,"1821209","Gavião",0,0,0,0,0,0,0,0
"219",1210,"1821210","Marvão",0,0,45,0,0,0,0,45
"220",1211,"1821211","Monforte",0,0,0,0,0,0,0,0
"221",707,"1820707","Mora",0,0,0,0,0,0,0,0
"222",1212,"1821212","Nisa",0,0,0,0,0,0,0,0
"223",1213,"1821213","Ponte de Sor",3,0,0,0,0,0,0,3
"224",1214,"1821214","Portalegre",0,0,27,0,0,0,0,27
"225",701,"1830701","Alandroal",0,0,0,0,0,0,0,0
"226",702,"1830702","Arraiolos",0,0,0,0,0,0,0,0
"227",703,"1830703","Borba",0,0,0,0,0,0,0,0
"228",704,"1830704","Estremoz",0,0,1,0,11,0,0,13
"229",705,"1830705","Évora",1,0,0,0,6,0,0,7
"230",706,"1830706","Montemor-o-Novo",0,0,1,0,0,0,0,1
"231",708,"1830708","Mourão",0,0,0,0,0,0,0,0
"232",709,"1830709","Portel",0,0,0,0,0,0,0,0
"233",710,"1830710","Redondo",0,0,0,0,0,0,0,0
"234",711,"1830711","Reguengos de Monsaraz",1,0,0,0,0,0,0,1
"235",1215,"1831215","Sousel",0,0,0,0,0,0,0,0
"236",712,"1830712","Vendas Novas",0,0,0,0,0,0,6,6
"237",713,"1830713","Viana do Alentejo",0,0,0,0,0,0,0,0
"238",714,"1830714","Vila Viçosa",0,0,1,0,0,0,0,1
"239",201,"1840201","Aljustrel",0,0,0,0,0,0,0,0
"240",202,"1840202","Almodôvar",0,0,0,0,0,0,0,0
"241",203,"1840203","Alvito",2,0,2,0,0,0,0,5
"242",204,"1840204","Barrancos",0,0,0,0,0,0,0,0
"243",205,"1840205","Beja",0,0,0,0,0,0,0,0
"244",206,"1840206","Castro Verde",0,0,0,0,0,0,0,0
"245",207,"1840207","Cuba",0,0,0,0,0,0,0,0
"246",208,"1840208","Ferreira do Alentejo",0,0,0,0,0,0,0,0
"247",209,"1840209","Mértola",0,0,0,0,0,0,0,0
"248",210,"1840210","Moura",0,0,0,0,0,0,0,0
"249",212,"1840212","Ourique",0,0,0,0,0,0,0,0
"250",213,"1840213","Serpa",0,0,0,0,0,0,0,0
"251",214,"1840214","Vidigueira",0,0,0,0,0,0,0,0
"252",1403,"1851403","Almeirim",8,0,90,4,138,0,8,248
"253",1404,"1851404","Alpiarça",3,0,78,0,78,0,0,159
"254",1103,"1851103","Azambuja",0,0,11,0,0,0,0,11
"255",1405,"1851405","Benavente",4,0,216,9,289,0,0,518
"256",1406,"1851406","Cartaxo",0,0,12,0,17,0,0,29
"257",1407,"1851407","Chamusca",3,0,62,0,60,0,0,125
"258",1409,"1851409","Coruche",0,0,177,0,98,0,0,274
"259",1412,"1851412","Golegã",0,0,103,0,63,0,0,167
"260",1414,"1851414","Rio Maior",1,0,0,0,0,0,0,1
"261",1415,"1851415","Salvaterra de Magos",16,0,116,4,119,0,0,256
"262",1416,"1851416","Santarém",2,0,21,0,242,0,0,264
"263",801,"1500801","Albufeira",0,0,0,0,0,0,0,0
"264",802,"1500802","Alcoutim",0,0,0,0,0,0,0,0
"265",803,"1500803","Aljezur",25,5,58,0,0,0,0,88
"266",804,"1500804","Castro Marim",1,0,1,0,0,0,0,3
"267",805,"1500805","Faro",0,0,15,0,0,0,0,15
"268",806,"1500806","Lagoa",0,2,0,0,0,0,0,2
"269",807,"1500807","Lagos",14,6,0,0,0,0,0,19
"270",808,"1500808","Loulé",0,0,0,0,0,0,0,0
"271",809,"1500809","Monchique",0,65,14,0,0,0,0,79
"272",810,"1500810","Olhão",0,1,6,0,0,0,0,7
"273",811,"1500811","Portimão",0,5,3,0,0,0,0,8
"274",812,"1500812","São Brás de Alportel",0,2,4,0,0,0,0,7
"275",813,"1500813","Silves",1,12,2,0,0,0,0,15
"276",814,"1500814","Tavira",1,0,12,0,0,0,0,13
"277",815,"1500815","Vila do Bispo",0,0,2,0,0,0,0,2
"278",816,"1500816","Vila Real de Santo António",0,0,21,0,0,0,0,21
