"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",34.02,0,124.656,213.378,61.692,308.46,2.862,60.738,151.368
1602,"1111602","Caminha",558.54,0,17.808,9.858,31.164,45.792,6.996,6.996,9.222
1603,"1111603","Melgaço",0,0,25.122,17.172,7.632,33.072,0,4.134,9.858
1604,"1111604","Monção",74.88,0,37.524,24.168,14.628,32.118,6.36,31.482,13.992
1605,"1111605","Paredes de Coura",2942.64,0,36.57,107.484,26.394,132.288,32.118,101.442,23.214
1606,"1111606","Ponte da Barca",681.12,0,7.632,43.566,6.678,47.7,12.72,53.742,13.356
1607,"1111607","Ponte de Lima",12301.92,0,172.038,242.952,209.562,518.976,35.616,138.648,56.922
1608,"1111608","Valença",1035.36,0,6.042,31.8,38.16,22.896,1.272,29.256,13.992
1609,"1111609","Viana do Castelo",9073.26,0,95.4,206.382,373.968,349.164,29.256,97.308,116.706
1610,"1111610","Vila Nova de Cerveira",1880.1,0,32.436,29.892,23.85,62.646,4.134,2.862,2.544
301,"1120301","Amares",1743.84,0,88.086,31.164,0.954,50.88,2.862,2.862,9.222
302,"1120302","Barcelos",154735.2,0,1091.376,2460.048,1388.388,4060.86,111.936,1066.89,269.664
303,"1120303","Braga",14141.16,0,292.878,263.304,282.384,554.592,24.486,95.718,95.082
306,"1120306","Esposende",19937.88,0,86.496,295.422,288.426,500.214,8.268,59.466,56.286
310,"1120310","Terras de Bouro",0,0,53.742,27.984,1.908,40.704,0.636,20.988,11.448
313,"1120313","Vila Verde",7043.4,0,135.786,140.874,71.868,224.508,38.478,130.698,27.348
307,"1130307","Fafe",885.6,0,228.96,48.018,13.674,30.528,0.636,7.632,9.858
308,"1130308","Guimarães",11041.74,0,257.898,200.976,146.916,363.792,23.85,43.248,97.626
309,"1130309","Póvoa de Lanhoso",2513.52,0,111.3,53.106,8.268,71.868,2.862,6.36,12.402
1314,"1131314","Santo Tirso",9372.96,0,8.268,180.624,186.348,216.24,6.996,51.198,27.984
1318,"1131318","Trofa",21640.86,0,164.406,350.436,179.988,507.846,32.118,226.098,25.758
311,"1130311","Vieira do Minho",497.34,0,155.82,49.29,6.996,102.714,0,12.72,32.118
312,"1130312","Vila Nova de Famalicão",55427.04,0,385.098,784.188,369.516,1467.252,14.628,564.45,191.118
314,"1130314","Vizela",681.12,0,12.084,12.72,6.042,11.13,0,0,6.678
107,"1140107","Espinho",912.78,0,0.318,17.808,0,60.42,0,0,0
1304,"1141304","Gondomar",776.52,0,54.378,15.582,283.02,21.942,4.134,17.49,5.088
1306,"1141306","Maia",17438.04,0,50.88,302.736,296.058,410.538,2.226,312.594,38.16
1308,"1141308","Matosinhos",14706.54,0,103.032,253.764,192.39,326.586,2.862,90.312,18.126
1312,"1141312","Porto",0,0,9.54,0,8.586,0,0,0,0
1313,"1141313","Póvoa de Varzim",65017.98,0,188.574,963.222,228.006,1593.18,11.766,532.968,27.348
1315,"1141315","Valongo",3657.96,0,28.938,62.964,207.972,49.926,0,37.842,9.222
1316,"1141316","Vila do Conde",134811,0,273.162,2119.788,385.734,3446.484,13.356,803.268,41.34
1317,"1141317","Vila Nova de Gaia",776.52,0,59.148,9.54,56.604,24.804,6.996,4.134,27.348
1301,"1151301","Amarante",1239.66,0,62.01,47.7,193.344,68.688,9.858,30.21,28.938
1302,"1151302","Baião",13.68,0,71.868,9.858,19.716,20.352,2.862,31.482,8.268
304,"1150304","Cabeceiras de Basto",170.28,0,301.464,20.67,6.042,78.864,0.636,12.72,48.654
106,"1150106","Castelo de Paiva",170.28,0,86.178,6.678,46.746,45.792,1.272,16.854,17.49
305,"1150305","Celorico de Basto",1580.4,0,161.226,50.244,80.772,89.676,2.226,79.182,12.402
1804,"1151804","Cinfães",13.68,0,117.342,68.688,13.674,49.926,2.226,74.73,22.26
1303,"1151303","Felgueiras",4080.24,0,247.086,65.826,138.012,169.494,11.766,83.952,52.152
1305,"1151305","Lousada",2772.36,0,213.696,51.834,335.808,108.438,4.77,40.704,74.412
1307,"1151307","Marco de Canaveses",211.14,0,52.152,15.264,64.236,14.628,10.494,41.34,19.08
1705,"1151705","Mondim de Basto",6.84,0,104.94,30.528,41.34,49.29,0,34.344,18.126
1309,"1151309","Paços de Ferreira",3848.58,0,7.95,76.956,102.396,117.978,3.498,18.126,14.946
1310,"1151310","Paredes",2145.78,0,63.918,54.06,374.922,83.952,18.126,15.264,71.868
1311,"1151311","Penafiel",4107.42,0,58.512,56.922,185.712,108.756,8.268,60.102,191.754
1813,"1151813","Resende",504,0,13.356,20.67,3.18,26.394,0,14.628,9.222
1709,"1151709","Ribeira de Pena",1396.44,0,248.358,57.876,19.398,121.476,0,88.086,25.758
104,"1160104","Arouca",11831.94,0,123.066,238.182,158.682,359.658,10.494,147.552,40.386
113,"1160113","Oliveira de Azeméis",22213.08,0,81.726,331.992,285.564,531.06,15.264,130.062,43.884
109,"1160109","Santa Maria da Feira",5170.14,0,48.336,133.242,161.226,169.812,39.75,46.11,23.214
116,"1160116","São João da Madeira",0,0,0,0,0,0,0,0,0
119,"1160119","Vale de Cambra",2186.64,0,117.66,28.938,20.988,49.29,7.632,14.628,10.812
1701,"1171701","Alijó",54.54,0,13.674,12.402,3.498,12.72,0,147.552,8.268
1801,"1171801","Armamar",0,0,2.226,0,0,0,1.272,0,0.954
403,"1170403","Carrazeda de Ansiães",95.4,0,24.168,2.862,6.042,15.264,0.636,29.256,2.544
404,"1170404","Freixo de Espada à Cinta",6.84,0,21.306,0,0.636,6.996,0,16.218,0
1805,"1171805","Lamego",0,0,13.356,4.77,3.498,13.356,6.996,6.996,5.088
1704,"1171704","Mesão Frio",0,0,0,0,0,0,0,0,0
1807,"1171807","Moimenta da Beira",6430.32,0,33.708,86.178,40.704,165.996,18.762,236.592,19.716
1812,"1171812","Penedono",967.32,0,6.042,13.992,6.678,11.13,0,6.36,3.18
1708,"1171708","Peso da Régua",6.84,0,1.908,0,0.636,0,0,0,0
1710,"1171710","Sabrosa",1001.34,0,10.176,7.314,0.954,44.838,1.272,55.332,4.134
1711,"1171711","Santa Marta de Penaguião",20.52,0,1.908,0,0,0,0,0,0
1815,"1171815","São João da Pesqueira",6.84,0,0.318,0.954,1.59,0,0,31.482,0.954
1818,"1171818","Sernancelhe",1716.48,0,16.536,20.988,6.678,47.7,13.356,56.604,3.18
1819,"1171819","Tabuaço",0,0,7.95,0.318,0.636,1.59,0,18.762,0.954
1820,"1171820","Tarouca",1512.18,0,7.95,23.85,8.586,29.574,0.636,32.754,6.678
409,"1170409","Torre de Moncorvo",0,0,2.544,0,0,1.59,0,0.636,0
410,"1170410","Vila Flor",20.52,0,26.076,0.636,26.076,9.54,23.85,4.134,1.59
914,"1170914","Vila Nova de Foz Côa",13.68,0,0,0,3.18,4.134,0.636,0,0
1714,"1171714","Vila Real",2581.56,0,270.3,104.622,46.746,257.58,78.228,278.568,57.876
401,"1180401","Alfândega da Fé",156.6,0,14.31,10.176,3.18,28.62,34.98,67.098,12.402
1702,"1181702","Boticas",721.98,0,332.946,20.034,11.766,31.482,0.636,315.456,64.554
402,"1180402","Bragança",1321.56,0,329.13,73.776,28.62,175.536,28.62,530.424,106.53
1703,"1181703","Chaves",12451.86,0,250.266,183.486,41.34,401.316,17.49,235.638,38.796
405,"1180405","Macedo de Cavaleiros",899.1,0,284.292,46.428,22.896,260.124,133.56,326.586,87.768
406,"1180406","Miranda do Douro",4325.4,0,392.73,76.956,7.632,226.416,0.636,219.102,52.788
407,"1180407","Mirandela",538.2,0,50.244,17.808,12.084,84.588,10.494,12.72,8.268
408,"1180408","Mogadouro",22226.58,0,207.018,310.05,29.892,457.284,40.704,167.268,45.474
1706,"1181706","Montalegre",2302.38,0,1002.972,86.814,34.662,345.984,30.21,779.418,216.558
1707,"1181707","Murça",497.34,0,25.122,4.452,6.042,10.812,0,22.26,2.544
1712,"1181712","Valpaços",1764.18,0,103.032,35.934,27.984,60.42,6.36,113.208,10.812
1713,"1181713","Vila Pouca de Aguiar",8330.76,0,318.318,135.15,23.85,293.196,9.858,129.426,42.93
411,"1180411","Vimioso",756.18,0,186.348,22.578,6.042,84.906,7.632,596.886,50.562
412,"1180412","Vinhais",715.32,0,322.452,20.67,7.632,104.304,5.724,269.346,43.884
101,"1610101","Águeda",4145.94,0,59.784,88.722,51.516,194.934,9.858,70.596,16.536
102,"1610102","Albergaria-a-Velha",5146.92,0,162.816,146.28,162.18,248.676,12.72,219.102,17.49
103,"1610103","Anadia",1238.76,0,28.302,12.72,24.486,10.812,1.272,58.194,5.724
105,"1610105","Aveiro",3290.76,0,60.42,91.266,104.94,176.49,3.498,64.236,16.536
108,"1610108","Estarreja",16858.8,0,87.45,404.814,316.092,774.33,45.474,257.58,111.618
110,"1610110","Ílhavo",1042.74,0,53.424,32.436,51.516,41.34,0.636,14.628,12.402
111,"1610111","Mealhada",1889.46,0,16.536,40.386,11.13,101.124,67.098,5.724,6.678
112,"1610112","Murtosa",9985.14,0,187.62,264.894,61.056,335.808,0.636,261.714,11.448
114,"1610114","Oliveira do Bairro",2531.7,0,0.636,67.416,44.202,103.35,2.862,10.494,37.206
115,"1610115","Ovar",13104.9,0,32.436,318.636,362.202,477.636,2.862,107.802,56.286
117,"1610117","Sever do Vouga",863.46,0,51.834,17.172,15.264,15.264,0.636,16.218,3.18
118,"1610118","Vagos",7032.06,0,186.984,175.536,143.1,325.632,20.988,68.688,13.356
602,"1620602","Cantanhede",12917.16,0,124.974,354.57,239.772,534.24,23.85,173.628,34.026
603,"1620603","Coimbra",1326.42,0,21.306,24.168,23.532,44.202,52.47,45.474,16.536
604,"1620604","Condeixa-a-Nova",329.58,0,7.95,5.088,15.9,9.222,2.226,9.222,5.088
605,"1620605","Figueira da Foz",9296.82,0,74.73,240.726,149.142,352.98,16.218,192.39,29.892
608,"1620608","Mira",4287.6,0,30.528,106.848,21.942,191.436,1.272,51.198,1.59
610,"1620610","Montemor-o-Velho",18606.24,0,392.412,494.49,154.23,717.408,118.296,325.95,90.948
613,"1620613","Penacova",0,0,20.67,0.318,14.628,3.498,0,0.636,2.544
615,"1620615","Soure",654.84,0,11.448,35.298,17.808,110.028,2.226,79.182,5.088
1004,"1631004","Batalha",112.68,0,19.08,6.678,51.516,21.306,4.134,9.858,0.954
1009,"1631009","Leiria",4879.98,0,101.124,197.478,238.5,283.974,16.218,316.092,76.002
1010,"1631010","Marinha Grande",0,0,5.724,1.272,6.678,2.544,0,2.862,1.59
1015,"1631015","Pombal",2122.92,0,158.682,55.014,192.708,115.434,25.758,45.474,38.16
1016,"1631016","Porto de Mós",4504.5,0,11.448,197.796,96.036,240.09,4.134,90.948,55.332
1002,"1641002","Alvaiázere",12.6,0,21.942,0.318,12.72,6.678,2.862,13.356,3.18
1003,"1641003","Ansião",4.14,0,25.44,0.636,60.42,12.084,1.272,25.122,6.678
601,"1640601","Arganil",12.6,0,11.766,0.954,11.13,0,0,1.272,7.314
1007,"1641007","Castanheira de Pêra",0,0,1.59,0,0.954,0.954,0,0,0
1008,"1641008","Figueiró dos Vinhos",0,0,2.862,0,3.18,0.636,0,0.636,0
606,"1640606","Góis",0,0,3.498,0,6.678,1.59,0,1.272,5.088
607,"1640607","Lousã",0,0,13.674,1.272,20.352,2.544,1.272,0.636,5.724
609,"1640609","Miranda do Corvo",25.02,0,4.77,1.272,5.088,3.18,0,0,3.18
611,"1640611","Oliveira do Hospital",4.14,0,5.406,0.954,7.632,0.954,0,0.636,0.954
612,"1640612","Pampilhosa da Serra",0,0,0,0,0,0,0,0,2.544
1013,"1641013","Pedrógão Grande",0,0,1.59,0.636,2.544,0.954,0,0,0.954
614,"1640614","Penela",120.96,0,1.908,0,3.18,8.268,0,0,3.18
616,"1640616","Tábua",4.14,0,4.134,12.72,9.54,9.54,0,11.766,2.544
617,"1640617","Vila Nova de Poiares",33.3,0,1.59,1.272,4.452,0.954,1.272,0,0
901,"1650901","Aguiar da Beira",1505.7,0,62.01,53.424,23.85,67.734,0,20.352,10.812
1802,"1651802","Carregal do Sal",16.74,0,1.908,0.636,3.498,1.908,0.636,2.862,2.544
1803,"1651803","Castro Daire",279.36,0,88.722,35.616,9.222,45.156,12.72,353.934,17.49
1806,"1651806","Mangualde",0,0,12.72,0,6.042,2.544,0,2.226,0.954
1808,"1651808","Mortágua",204.3,0,2.862,0.954,5.088,10.812,0,4.77,9.222
1809,"1651809","Nelas",0,0,3.18,0,1.59,0.954,0,0,0.954
1810,"1651810","Oliveira de Frades",1668.42,0,93.81,61.056,59.148,58.512,0,41.976,3.18
1811,"1651811","Penalva do Castelo",87.66,0,40.068,2.226,1.59,3.18,1.272,4.134,3.18
