"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
905,"1670905","Fornos de Algodres",34.34,26.83,7.5
906,"1670906","Gouveia",NA,NA,NA
912,"1670912","Seia",36.98,36.49,0.49
902,"1680902","Almeida",NA,NA,NA
903,"1680903","Celorico da Beira",21.66,21.95,-0.29
904,"1680904","Figueira de Castelo Rodrigo",50.2,21.58,28.61
907,"1680907","Guarda",55.15,7.72,47.43
908,"1680908","Manteigas",NA,NA,NA
909,"1680909","Mêda",50.27,13.71,36.56
910,"1680910","Pinhel",12.94,4.02,8.92
911,"1680911","Sabugal",29.57,34.38,-4.81
913,"1680913","Trancoso",5.92,0,5.92
502,"1690502","Castelo Branco",27.86,24.01,3.85
505,"1690505","Idanha-a-Nova",67.26,31.42,35.84
507,"1690507","Penamacor",33.35,24.43,8.92
511,"1690511","Vila Velha de Ródão",42.34,34.64,7.7
501,"16A0501","Belmonte",46.66,21.03,25.63
503,"16A0503","Covilhã",59.03,60.5,-1.47
504,"16A0504","Fundão",35.81,31.19,4.62
1001,"16B1001","Alcobaça",225.98,305.74,-79.76
1101,"16B1101","Alenquer",99.33,41.86,57.47
1102,"16B1102","Arruda dos Vinhos",NA,NA,NA
1005,"16B1005","Bombarral",7.16,0,7.16
1104,"16B1104","Cadaval",2.7,0,2.7
1006,"16B1006","Caldas da Rainha",282.66,390.76,-108.1
1108,"16B1108","Lourinhã",122.78,23.03,99.74
1011,"16B1011","Nazaré",194.15,289.34,-95.19
1012,"16B1012","Óbidos",38.28,73.05,-34.77
1014,"16B1014","Peniche",187.72,290.02,-102.3
1112,"16B1112","Sobral de Monte Agraço",NA,NA,NA
1113,"16B1113","Torres Vedras",109.4,123.3,-13.9
1401,"16C1401","Abrantes",144.36,106.43,37.93
1402,"16C1402","Alcanena",194.48,283.93,-89.45
1408,"16C1408","Constância",419.05,7.14,411.91
1410,"16C1410","Entroncamento",43,0,43
1411,"16C1411","Ferreira do Zêzere",48.2,0,48.2
1421,"16C1421","Ourém",65.77,90.17,-24.39
1417,"16C1417","Sardoal",40.08,49.91,-9.82
1418,"16C1418","Tomar",31.53,6.87,24.66
1419,"16C1419","Torres Novas",102.53,143.33,-40.81
1420,"16C1420","Vila Nova da Barquinha",2.7,0,2.7
1115,"1711115","Amadora",NA,NA,NA
1105,"1711105","Cascais",18.11,40.72,-22.61
1106,"1711106","Lisboa",NA,NA,NA
1107,"1711107","Loures",72.96,48.17,24.79
1109,"1711109","Mafra",121.45,46.52,74.94
1116,"1711116","Odivelas",NA,NA,NA
1110,"1711110","Oeiras",NA,NA,NA
1111,"1711111","Sintra",169.37,180.3,-10.93
1114,"1711114","Vila Franca de Xira",67.61,9.13,58.48
1502,"1721502","Alcochete",132.56,7.47,125.09
1503,"1721503","Almada",77.62,192.26,-114.64
1504,"1721504","Barreiro",NA,NA,NA
1506,"1721506","Moita",170.57,203.06,-32.5
1507,"1721507","Montijo",155.16,139.25,15.9
1508,"1721508","Palmela",172.97,114.56,58.41
1510,"1721510","Seixal",NA,NA,NA
1511,"1721511","Sesimbra",302.09,26.6,275.49
1512,"1721512","Setúbal",173.02,20.74,152.28
1501,"1811501","Alcácer do Sal",95.18,45.55,49.63
1505,"1811505","Grândola",108.13,40.57,67.56
211,"1810211","Odemira",201.28,51.11,150.17
1509,"1811509","Santiago do Cacém",241,288.07,-47.07
1513,"1811513","Sines",220.87,23.09,197.78
1201,"1821201","Alter do Chão",89.46,34.49,54.96
1202,"1821202","Arronches",72.14,49.43,22.7
1203,"1821203","Avis",103.01,1.24,101.77
1204,"1821204","Campo Maior",228.38,46.35,182.03
1205,"1821205","Castelo de Vide",NA,NA,NA
1206,"1821206","Crato",200.06,35.88,164.18
1207,"1821207","Elvas",82.01,72.12,9.89
1208,"1821208","Fronteira",173.65,57.01,116.65
1209,"1821209","Gavião",461.24,327.8,133.44
1210,"1821210","Marvão",NA,NA,NA
1211,"1821211","Monforte",140.64,48.53,92.11
707,"1820707","Mora",64.1,27.92,36.18
1212,"1821212","Nisa",NA,NA,NA
1213,"1821213","Ponte de Sor",88.84,23.59,65.25
1214,"1821214","Portalegre",123.96,37.01,86.95
701,"1830701","Alandroal",8.43,3.01,5.42
702,"1830702","Arraiolos",207.95,55.12,152.83
703,"1830703","Borba",67.76,38.74,29.02
704,"1830704","Estremoz",150.23,96.76,53.47
705,"1830705","Évora",141.36,58.28,83.08
706,"1830706","Montemor-o-Novo",71.78,47.6,24.18
708,"1830708","Mourão",63.63,27.05,36.59
709,"1830709","Portel",101.02,78.7,22.32
710,"1830710","Redondo",2.5,37.33,-34.83
711,"1830711","Reguengos de Monsaraz",195.77,37.47,158.3
1215,"1831215","Sousel",44.23,17.04,27.19
712,"1830712","Vendas Novas",188.76,55.24,133.52
713,"1830713","Viana do Alentejo",120.69,35.06,85.63
714,"1830714","Vila Viçosa",72.5,38.33,34.17
201,"1840201","Aljustrel",276.74,31.29,245.45
202,"1840202","Almodôvar",NA,NA,NA
203,"1840203","Alvito",299,180.66,118.33
204,"1840204","Barrancos",NA,NA,NA
205,"1840205","Beja",167.75,35.58,132.16
206,"1840206","Castro Verde",367.32,14.98,352.34
207,"1840207","Cuba",156.48,2.93,153.55
208,"1840208","Ferreira do Alentejo",178.02,41.53,136.49
209,"1840209","Mértola",NA,NA,NA
210,"1840210","Moura",88.96,36.67,52.29
212,"1840212","Ourique",262.67,26.92,235.75
213,"1840213","Serpa",228.78,36.54,192.24
214,"1840214","Vidigueira",74.92,31.96,42.96
1403,"1851403","Almeirim",135.71,24.24,111.47
1404,"1851404","Alpiarça",NA,NA,NA
1103,"1851103","Azambuja",170.46,30.35,140.11
1405,"1851405","Benavente",166.8,99.59,67.22
1406,"1851406","Cartaxo",102.55,39.23,63.32
1407,"1851407","Chamusca",32.88,0.95,31.93
1409,"1851409","Coruche",599.17,84.12,515.05
1412,"1851412","Golegã",176.82,15.03,161.8
1414,"1851414","Rio Maior",69.21,67.74,1.47
1415,"1851415","Salvaterra de Magos",417.46,263.84,153.62
1416,"1851416","Santarém",181.51,177.22,4.29
801,"1500801","Albufeira",7.56,0,7.56
802,"1500802","Alcoutim",NA,NA,NA
803,"1500803","Aljezur",29.1,10.53,18.57
804,"1500804","Castro Marim",409.15,0,409.15
805,"1500805","Faro",60,66.89,-6.89
806,"1500806","Lagoa",149.69,70.1,79.59
807,"1500807","Lagos",43.62,0,43.62
808,"1500808","Loulé",NA,NA,NA
809,"1500809","Monchique",NA,NA,NA
810,"1500810","Olhão",NA,NA,NA
811,"1500811","Portimão",7.5,0,7.5
812,"1500812","São Brás de Alportel",NA,NA,NA
813,"1500813","Silves",2.7,0,2.7
814,"1500814","Tavira",NA,NA,NA
815,"1500815","Vila do Bispo",NA,NA,NA
816,"1500816","Vila Real de Santo António",NA,NA,NA
