Muni_ID,ID,Muni,fertiliser,graz_nha,m_app99_nha,sludge,storage09_nha,total_sum
1601,1111601,Arcos de Valdevez,0.110133333333333,0.509101562218133,0.135300501497276,0,0.027653483,0.782188880048742
1602,1111602,Caminha,0,0.174458485216687,0.463292831105711,0.055005792016,0.119822911,0.812580019338398
1603,1111603,Melgaço,0.00373333333333333,0.117284756483238,0.0507317731393633,0.00271631451466667,0.010578203,0.185044380470601
1604,1111604,Monção,0.278133333333333,0.524887124442484,0.239930206342205,0.0131725944933333,0.054262753,1.11038601161136
1605,1111605,Paredes de Coura,0.1736,0.779915928083059,0.684781632480797,0.0120950249466667,0.127287325,1.77767991051052
1606,1111606,Ponte da Barca,0.0112,0.583053089643168,0.565897302001741,0.014930926864,0.146865947,1.32194726550891
1607,1111607,Ponte de Lima,1.07706666666667,0.500552514514062,0.958090628063032,0.00989701141333333,0.165419322,2.7110261426571
1608,1111608,Valença,0.630933333333333,0.410511054729975,0.41964479884016,0.0299462870746667,0.076013636,1.56704910997813
1609,1111609,Viana do Castelo,0.815733333333333,0.397273010038173,0.825263018992412,0.0629647336826667,0.144614307,2.24584840304658
1610,1111610,Vila Nova de Cerveira,0.6608,0.376881767419277,0.625965525613013,0.111887193133333,0.069958759,1.84549324516562
301,1120301,Amares,0.0504,0.7242918395574,2.21852558782849,0,0.49669712,3.48991454738589
302,1120302,Barcelos,2.70666666666667,1.05743905325444,4.7272768320437,0.070984111688,0.334338361,8.89670502465281
303,1120303,Braga,2.7888,1.10812397216951,1.76610246679317,0.128897122088,0.209843218,6.00176677905068
306,1120306,Esposende,2.79066666666667,0.648795188350744,3.4357037037037,0.115888000256,0.294760726,7.28581428497711
310,1120310,Terras de Bouro,0.0541333333333333,0.257308969446901,0.17275881717261,0.00228779194933333,0.045378745,0.531867656902178
313,1120313,Vila Verde,1.6408,0.897605538140021,0.95096499477534,0.0022758218,0.160260938,3.65190729271536
307,1130307,Fafe,0.126933333333333,0.918338292011019,1.88756099173554,0.03105175836,0.524707764,3.48859213943989
308,1130308,Guimarães,2.11493333333333,0.728651465798046,1.59163952225841,0.19666983504,0.292963449,4.92485760542979
309,1130309,Póvoa de Lanhoso,1.8312,0.967379570421381,0.854452205279554,0.00346113669066667,0.137521831,3.7940147433916
1314,1131314,Santo Tirso,1.72106666666667,0.55823121741797,1.67575835633241,0.800973291813333,0.140623521,4.89665305323038
1318,1131318,Trofa,2.16906666666667,0.913069331667708,5.32174890693317,0,0.632264673,9.03614957826755
311,1130311,Vieira do Minho,0.242666666666667,0.569721302241748,0.214682437760505,0.000226475834666667,0.041128644,1.06842552650359
312,1130312,Vila Nova de Famalicão,2.27733333333333,0.83343670608848,3.65884888304862,0.40988066392,0.237695512,7.41719509839043
314,1130314,Vizela,2.87093333333333,0.377040189125296,0.748873128447597,0,0.091813503,4.08866015390622
107,1140107,Espinho,0.203466666666667,0.942133333333333,4.45173333333333,3.0483163592,0.300256346,8.94590603853333
1304,1141304,Gondomar,1.65386666666667,0.45395548227535,0.71011816433086,0.274063029146667,0.123412749,3.21541609141955
1306,1141306,Maia,2.5312,0.881210005817336,3.52141942990111,0.408583245653333,0.261732006,7.60414468737178
1308,1141308,Matosinhos,2.772,0.867487358326068,4.15291833769253,0.309509781653333,0.246910425,8.34882590267193
1312,1141312,Porto,2.5312,0.55590243902439,0.426146341463415,0,0.071500902,3.58474968248781
1313,1141313,Póvoa de Varzim,2.32213333333333,0.942038083784326,6.16207656845059,0,0.352257405,9.77850539056825
1315,1141315,Valongo,0.112,0.750928462709285,11.1922151192288,1.78035952882667,3.19608621,17.0315893207648
1316,1141316,Vila do Conde,2.61706666666667,1.07082463625424,6.70316201728476,0.00077897316,0.361727031,10.7535593243657
1317,1141317,Vila Nova de Gaia,0.606666666666667,0.432381760339343,0.675998586072817,2.39466440266667,0.1029708,4.2126822157455
1301,1151301,Amarante,0.9968,0.164963572626124,0.205002591068435,0.012554309936,0.039326488,1.41864696163056
1302,1151302,Baião,0.658933333333333,0.265821030927835,0.205972233676976,0,0.045628581,1.17635517893814
304,1150304,Cabeceiras de Basto,0.395733333333333,0.642489460521615,0.37209955936644,0,0.094379914,1.50470226722139
106,1150106,Castelo de Paiva,2.04213333333333,0.595724616146607,0.555853392768697,0,0.116054162,3.30976550424863
305,1150305,Celorico de Basto,1.9096,0.666973692355308,0.559393376663572,0.00864208695466667,0.106304145,3.25091330097355
1804,1151804,Cinfães,0.864266666666667,0.707904526748971,0.236419304152638,0,0.047413913,1.85600441056828
1303,1151303,Felgueiras,1.39253333333333,0.443182795698925,1.17002333562114,0.0203143019333333,0.148676808,3.17473057458673
1305,1151305,Lousada,2.57786666666667,0.422021181716834,0.738652173913044,0.0113464676453333,0.099398066,3.84928455594188
1307,1151307,Marco de Canaveses,1.35706666666667,0.360501814411612,0.262715189217211,0.0625326896506667,0.053339929,2.09615628894616
1705,1151705,Mondim de Basto,0.476,0.286144211576846,0.116376746506986,0,0.024644046,0.903165004083832
1309,1151309,Paços de Ferreira,2.296,0.775800453514739,1.61454875283447,0.188864117866667,0.176888763,5.05210208721588
1310,1151310,Paredes,2.14293333333333,0.524182456140351,0.898507602339181,0,0.140261352,3.70588474381286
1311,1151311,Penafiel,1.90026666666667,0.322479033404407,0.678879886282871,0.08314642672,0.085521387,3.07029340007395
1813,1151813,Resende,0.6328,0.214663927208688,0.179007142158302,0.005796620032,0.03510256,1.06737024939899
1709,1151709,Ribeira de Pena,0.418133333333333,0.383278709384231,0.176153783231084,6.73035066666667e-05,0.029048153,1.00668128245531
104,1160104,Arouca,1.0024,0.68836736220178,1.04829018024082,0,0.095093673,2.8341512154426
113,1160113,Oliveira de Azeméis,2.19706666666667,0.957892285298399,5.03677438136827,0.0324814715306667,0.393812014,8.61802681886401
109,1160109,Santa Maria da Feira,2.83173333333333,0.717823655913979,2.0922623655914,0.000315254968,0.182825798,5.82496040780671
116,1160116,São João da Madeira,0,,,0,0,
119,1160119,Vale de Cambra,0.685066666666667,0.528131054131054,0.867341880341881,0,0.172232161,2.2527717621396
1701,1171701,Alijó,0.3136,0.063972492659558,0.0560129809921187,0.00179186087733333,0.011133776,0.44651111052901
1801,1171801,Armamar,0.4312,0.0190985749963273,0.0376500661084178,0.00344571318933333,0.008807914,0.500202268294078
403,1170403,Carrazeda de Ansiães,0.4536,0.106121167525141,0.0766583272013736,0.000197245626666667,0.012380934,0.648957674353181
404,1170404,Freixo de Espada à Cinta,0.438666666666667,0.0968870347193251,0.0378602883233672,0,0.004968738,0.578382727709359
1805,1171805,Lamego,0.28,0.0850950880444856,0.0703105344454742,0.00988547421866667,0.015732702,0.461023798708627
1704,1171704,Mesão Frio,0.00933333333333333,0.00248541278708876,0.00976784605834885,0,0.007496058,0.0290826501787709
1807,1171807,Moimenta da Beira,0.130666666666667,0.223328759561549,0.756072864916016,0.013375359816,0.110052876,1.23349652696023
1812,1171812,Penedono,1.16853333333333,0.136212129977823,0.194442194581043,0,0.033612556,1.5328002138922
1708,1171708,Peso da Régua,0.2744,0.0188846001111905,0.026223175283933,0.029852215064,0.009545057,0.358905047459124
1710,1171710,Sabrosa,0.0056,0.0576195160338383,0.626271624368811,0.00151703727466667,0.184337723,0.875345900677316
1711,1171711,Santa Marta de Penaguião,0.2856,0.0165509026614554,0.0237319932998325,0,0.008344272,0.334227167961288
1815,1171815,São João da Pesqueira,0.476,0.0269309932595701,0.0160728475136716,0.00210869301066667,0.002952501,0.524065034783908
1818,1171818,Sernancelhe,0.410666666666667,0.135420655242597,0.49155065327293,0,0.123755517,1.16139349218219
1819,1171819,Tabuaço,0.5768,0.0481499592502038,0.045361369193154,0.002827485808,0.010291651,0.683430465251358
1820,1171820,Tarouca,0.00373333333333333,0.196609665427509,0.861541511771995,0.0194553525413333,0.192022985,1.27336284807417
409,1170409,Torre de Moncorvo,0.306133333333333,0.119897335569219,0.139743059437302,0.00764008069066667,0.035567884,0.608981693030521
410,1170410,Vila Flor,0.6104,0.0953073630444948,0.045867990360059,0,0.007011464,0.758586817404554
914,1170914,Vila Nova de Foz Côa,0.395733333333333,0.0552647444987133,0.0162300299354026,0,0.001949693,0.469177800767449
1714,1171714,Vila Real,0.0336,0.27553807362582,0.348678013111447,0.0248320895013333,0.074682367,0.7573305432386
401,1180401,Alfândega da Fé,0.617866666666667,0.1073146841255,0.0453056712864552,0,0.006454563,0.776941585078622
1702,1181702,Boticas,0.1232,0.277162321561831,0.209238679858453,0,0.049501048,0.659102049420284
402,1180402,Bragança,0.7,0.233006688684744,0.0978871897347654,0.00281713450666667,0.014398578,1.04810959092618
1703,1181703,Chaves,0.451733333333333,0.241304996577687,0.567447501711157,0.00674855001333333,0.102977699,1.37021208063551
405,1180405,Macedo de Cavaleiros,0.602933333333333,0.211974498922167,0.18725741105964,0.00306337744533333,0.040328833,1.04555745376047
406,1180406,Miranda do Douro,0.216533333333333,0.30584819450175,0.156170846131512,0,0.021444628,0.699997001966595
407,1180407,Mirandela,0.517066666666667,0.110686854044187,0.179440229792489,0.00689912897333333,0.042947984,0.857040863476676
