Muni_ID,ID,Muni,fertiliser,graz_nha,m_app99_nha,sludge
1316,1141316,Vila do Conde,2.61706666666667,1.07082463625424,6.70316201728476,0.00077897316
1317,1141317,Vila Nova de Gaia,0.606666666666667,0.432381760339343,0.675998586072817,2.39466440266667
1301,1151301,Amarante,0.9968,0.164963572626124,0.205002591068435,0.012554309936
1302,1151302,Baião,0.658933333333333,0.265821030927835,0.205972233676976,0
304,1150304,Cabeceiras de Basto,0.395733333333333,0.642489460521615,0.37209955936644,0
106,1150106,Castelo de Paiva,2.04213333333333,0.595724616146607,0.555853392768697,0
305,1150305,Celorico de Basto,1.9096,0.666973692355308,0.559393376663572,0.00864208695466667
1804,1151804,Cinfães,0.864266666666667,0.707904526748971,0.236419304152638,0
1303,1151303,Felgueiras,1.39253333333333,0.443182795698925,1.17002333562114,0.0203143019333333
1305,1151305,Lousada,2.57786666666667,0.422021181716834,0.738652173913044,0.0113464676453333
1307,1151307,Marco de Canaveses,1.35706666666667,0.360501814411612,0.262715189217211,0.0625326896506667
1705,1151705,Mondim de Basto,0.476,0.286144211576846,0.116376746506986,0
1309,1151309,Paços de Ferreira,2.296,0.775800453514739,1.61454875283447,0.188864117866667
1310,1151310,Paredes,2.14293333333333,0.524182456140351,0.898507602339181,0
1311,1151311,Penafiel,1.90026666666667,0.322479033404407,0.678879886282871,0.08314642672
1813,1151813,Resende,0.6328,0.214663927208688,0.179007142158302,0.005796620032
1709,1151709,Ribeira de Pena,0.418133333333333,0.383278709384231,0.176153783231084,6.73035066666667e-05
104,1160104,Arouca,1.0024,0.68836736220178,1.04829018024082,0
113,1160113,Oliveira de Azeméis,2.19706666666667,0.957892285298399,5.03677438136827,0.0324814715306667
109,1160109,Santa Maria da Feira,2.83173333333333,0.717823655913979,2.0922623655914,0.000315254968
116,1160116,São João da Madeira,0,,,0
119,1160119,Vale de Cambra,0.685066666666667,0.528131054131054,0.867341880341881,0
1701,1171701,Alijó,0.3136,0.063972492659558,0.0560129809921187,0.00179186087733333
1801,1171801,Armamar,0.4312,0.0190985749963273,0.0376500661084178,0.00344571318933333
403,1170403,Carrazeda de Ansiães,0.4536,0.106121167525141,0.0766583272013736,0.000197245626666667
404,1170404,Freixo de Espada à Cinta,0.438666666666667,0.0968870347193251,0.0378602883233672,0
1805,1171805,Lamego,0.28,0.0850950880444856,0.0703105344454742,0.00988547421866667
1704,1171704,Mesão Frio,0.00933333333333333,0.00248541278708876,0.00976784605834885,0
1807,1171807,Moimenta da Beira,0.130666666666667,0.223328759561549,0.756072864916016,0.013375359816
1812,1171812,Penedono,1.16853333333333,0.136212129977823,0.194442194581043,0
1708,1171708,Peso da Régua,0.2744,0.0188846001111905,0.026223175283933,0.029852215064
1710,1171710,Sabrosa,0.0056,0.0576195160338383,0.626271624368811,0.00151703727466667
1711,1171711,Santa Marta de Penaguião,0.2856,0.0165509026614554,0.0237319932998325,0
1815,1171815,São João da Pesqueira,0.476,0.0269309932595701,0.0160728475136716,0.00210869301066667
1818,1171818,Sernancelhe,0.410666666666667,0.135420655242597,0.49155065327293,0
1819,1171819,Tabuaço,0.5768,0.0481499592502038,0.045361369193154,0.002827485808
1820,1171820,Tarouca,0.00373333333333333,0.196609665427509,0.861541511771995,0.0194553525413333
409,1170409,Torre de Moncorvo,0.306133333333333,0.119897335569219,0.139743059437302,0.00764008069066667
410,1170410,Vila Flor,0.6104,0.0953073630444948,0.045867990360059,0
914,1170914,Vila Nova de Foz Côa,0.395733333333333,0.0552647444987133,0.0162300299354026,0
1714,1171714,Vila Real,0.0336,0.27553807362582,0.348678013111447,0.0248320895013333
401,1180401,Alfândega da Fé,0.617866666666667,0.1073146841255,0.0453056712864552,0
1702,1181702,Boticas,0.1232,0.277162321561831,0.209238679858453,0
402,1180402,Bragança,0.7,0.233006688684744,0.0978871897347654,0.00281713450666667
1703,1181703,Chaves,0.451733333333333,0.241304996577687,0.567447501711157,0.00674855001333333
405,1180405,Macedo de Cavaleiros,0.602933333333333,0.211974498922167,0.18725741105964,0.00306337744533333
406,1180406,Miranda do Douro,0.216533333333333,0.30584819450175,0.156170846131512,0
407,1180407,Mirandela,0.517066666666667,0.110686854044187,0.179440229792489,0.00689912897333333
408,1180408,Mogadouro,0.390133333333333,0.168795682531939,0.273738695612404,0
1706,1181706,Montalegre,0.0970666666666667,0.23524725480938,0.0769246601048439,0.000102550821333333
1707,1181707,Murça,0.203466666666667,0.0906818181818182,0.115523569023569,0.002743840344
1712,1181712,Valpaços,0.914666666666667,0.119706523388884,0.126453449898309,0.000937584442666667
1713,1181713,Vila Pouca de Aguiar,0.171733333333333,0.374334777835558,0.421847576125267,0
411,1180411,Vimioso,0.4704,0.19702231106822,0.0969413386640932,2.69467333333333e-05
412,1180412,Vinhais,0.922133333333333,0.280551088777219,0.144076138267093,2.62770853333333e-05
101,1610101,Águeda,0.5656,0.836164652303381,2.35782658959538,0
102,1610102,Albergaria-a-Velha,0.0168,1.03280012680298,3.23637216674592,0
103,1610103,Anadia,0.3024,0.171017218030567,0.86658076997485,1.4487984e-05
105,1610105,Aveiro,1.98986666666667,0.570742574257426,0.756277227722772,0.2295568072
108,1610108,Estarreja,1.0416,1.51130580943376,2.30778947368421,0
110,1610110,Ílhavo,0.177333333333333,0.438553122465531,2.99500081103001,0.510774018533333
111,1610111,Mealhada,0.056,0.342655737704918,1.79848087431694,0
112,1610112,Murtosa,1.21893333333333,1.79005149617258,2.87610855949896,0
114,1610114,Oliveira do Bairro,1.15733333333333,0.415713696833427,0.874300918118794,0.00382974157066667
115,1610115,Ovar,0.0690666666666667,1.91246861924686,4.30439051603905,0.00447949663466667
117,1610117,Sever do Vouga,0.028,0.894358024691358,6.83234567901235,0
118,1610118,Vagos,1.3328,0.778208947298553,1.55855144032922,0
602,1620602,Cantanhede,0.5656,0.594227070707071,1.33754505050505,0
603,1620603,Coimbra,2.128,0.185947611710324,0.331293785310735,0.140075422853333
604,1620604,Condeixa-a-Nova,1.2992,0.258705882352941,0.224460784313726,0.02604543452
605,1620605,Figueira da Foz,1.39066666666667,0.524255823803473,1.0363710292249,0.0525100670453333
608,1620608,Mira,0.322933333333333,0.940671023965142,3.25012636165577,0
610,1620610,Montemor-o-Velho,2.05893333333333,0.723116214829723,1.01786701393,0.000132224848
613,1620613,Penacova,1.1368,0.535942833123161,0.591801597309794,0.0214084873146667
615,1620615,Soure,0.0877333333333334,0.302835987477882,2.21251449571254,0.003247183184
1004,1631004,Batalha,0.1176,0.404129554655871,2.37183805668016,0
1009,1631009,Leiria,0.182933333333333,0.906046269678303,6.7058945927447,0.13853614656
1010,1631010,Marinha Grande,1.65573333333333,0.456363636363636,0.524363636363637,0
1015,1631015,Pombal,0.0821333333333334,0.651447581953911,2.18268679000325,0.0422318871333333
1016,1631016,Porto de Mós,0.0224,1.06167084577114,3.83363741293532,0
1002,1641002,Alvaiázere,0.455466666666667,0.384444754594092,0.684726680623401,0
1003,1641003,Ansião,0.294933333333333,0.383791352859135,0.878864156206416,0.00532748863733333
601,1640601,Arganil,0.7336,0.338019102196753,0.487900668576886,0
1007,1641007,Castanheira de Pêra,0.686933333333333,0.532414814814815,0.534488888888889,0
1008,1641008,Figueiró dos Vinhos,0.953866666666667,0.250876090750436,0.463539267015707,0
606,1640606,Góis,0.0186666666666667,0.686054901960785,2.60389019607843,0
607,1640607,Lousã,0.0858666666666667,0.371239024390244,2.07709918699187,0.00790004786666667
609,1640609,Miranda do Corvo,0.836266666666667,0.227268692715871,0.324573082489146,0
611,1640611,Oliveira do Hospital,0.00373333333333333,0.40212131404866,3.60429285794372,0.00916664681333333
612,1640612,Pampilhosa da Serra,0.7616,0.17948717948718,0.381230769230769,0
1013,1641013,Pedrógão Grande,1.1088,0.216885245901639,0.28875956284153,0
614,1640614,Penela,0.8064,0.348196875921014,0.273414677276746,0
616,1640616,Tábua,0.8512,0.39735956284153,0.309857923497268,0
617,1640617,Vila Nova de Poiares,1.05093333333333,0.264980842911877,0.47095785440613,0
901,1650901,Aguiar da Beira,0.242666666666667,0.494302545292876,1.44498921862843,0
1802,1651802,Carregal do Sal,0.0130666666666667,0.333562337355098,1.06562952448545,0
1803,1651803,Castro Daire,0.2464,0.490302637267618,0.96379074794639,0
1806,1651806,Mangualde,0.853066666666667,0.297046934610949,0.378038505900098,0
1808,1651808,Mortágua,0.0336,0.834738401559454,4.85588771929825,0
1809,1651809,Nelas,0.181066666666667,0.201564945226917,0.605732996268208,0
1810,1651810,Oliveira de Frades,0.00933333333333333,1.01347839713454,6.87335751063354,0
1811,1651811,Penalva do Castelo,0.888533333333333,0.181754005167959,0.27554315245478,0
1814,1651814,Santa Comba Dão,0.0373333333333333,0.535818181818182,2.98372727272727,0.000984543018666667
1816,1651816,São Pedro do Sul,0.0336,0.697840464870576,2.02409086106709,0.018084039456
1817,1651817,Sátão,0.0168,0.373319811662441,1.73719666787396,0
1821,1651821,Tondela,0.0373333333333333,0.499118428378271,2.30919716853575,0.00247845402933333
1822,1651822,Vila Nova de Paiva,0.00746666666666667,0.542230545151894,2.46246192259675,0
1823,1651823,Viseu,0.729866666666667,0.276537040215091,0.619472570219095,0.000542063256
1824,1651824,Vouzela,0.0130666666666667,0.748229930624381,3.55968153287083,0
1413,1661413,Mação,0.5152,0.298170580964153,0.318487021013597,0
506,1660506,Oleiros,0,0.217616093880972,1.12245655210953,0
508,1660508,Proença-a-Nova,0.619733333333334,0.211324878048781,0.199132357723577,0
509,1660509,Sertã,0.227733333333333,0.339812153200704,0.917546623359047,0
510,1660510,Vila de Rei,0.102666666666667,0.223835294117647,0.799207843137255,0
905,1670905,Fornos de Algodres,0.784,0.254250147076127,0.261326744322862,0
906,1670906,Gouveia,0.216533333333333,0.232763337344565,0.180874047332531,0
912,1670912,Seia,0.472266666666667,0.325426573426573,0.17341037909459,0
902,1680902,Almeida,0.0634666666666667,0.393465623159135,0.14832012118152,0.000140987541333333
903,1680903,Celorico da Beira,0.315466666666667,0.296169708613513,0.108117835414665,0
904,1680904,Figueira de Castelo Rodrigo,0.345333333333333,0.216619536520974,0.0591962452332062,4.68048e-06
907,1680907,Guarda,0.14,0.329762261014131,0.169034774175672,0.008434569752
908,1680908,Manteigas,0.237066666666667,0.50387037037037,0.330944444444445,0
909,1680909,Mêda,0.5824,0.14421931625779,0,0
910,1680910,Pinhel,0.222133333333333,0.292547533347449,0.125847836826876,0.000231042672
911,1680911,Sabugal,0.0896,0.470998416270734,0.0971646911727932,0.000145233741333333
913,1680913,Trancoso,0.550666666666667,0.25396734082397,0.180015460674157,0
502,1690502,Castelo Branco,0.233333333333333,0.258737804733588,0.0782315935779889,0
505,1690505,Idanha-a-Nova,0.225866666666667,0.340968478134305,0.0727381938553155,0
507,1690507,Penamacor,0.444266666666667,0.303057279170459,0.112537436915695,0
511,1690511,Vila Velha de Ródão,0.5152,0.251958665485681,0.106143726011219,0
501,16A0501,Belmonte,0.530133333333333,0.284975261206606,0.143599325918436,6.974716e-05
503,16A0503,Covilhã,0.513333333333334,0.29212157153447,0.240615270570793,1.52860026666667e-05
504,16A0504,Fundão,0.5264,0.266482908470104,0.14656226800657,0.00204116865866667
1001,16B1001,Alcobaça,0.1568,0.450881397570629,1.90123069924025,0.0100244327306667
1101,16B1101,Alenquer,0.791466666666667,0.148896326779454,0.318673372961439,0.016830239944
1102,16B1102,Arruda dos Vinhos,0.567466666666667,0.229409090909091,0.39883428030303,0.0100244327306667
1005,16B1005,Bombarral,0.214666666666667,0.105397514550889,1.12131256882177,0.0100244327306667
1104,16B1104,Cadaval,0.5824,0.175224358974359,0.618041666666667,0.0100244327306667
1006,16B1006,Caldas da Rainha,0.153066666666667,0.272075206315034,1.44408467886616,0.0970443058853333
1108,16B1108,Lourinhã,1.00986666666667,0.440912691375539,2.61497192173553,0.0196124901466667
1011,16B1011,Nazaré,1.47093333333333,0.765749911441729,1.13295359546582,0.0503374022106667
1012,16B1012,Óbidos,0.591733333333333,0.0792302933333333,0.895850666666667,0.445249667706667
1014,16B1014,Peniche,2.17093333333333,0.220381656399726,0.561763175906913,0.0100244327306667
1112,16B1112,Sobral de Monte Agraço,0.707466666666667,0.667027530050407,0.828433759855241,0.0100244327306667
1113,16B1113,Torres Vedras,0.6216,0.305123512007156,0.837428564875341,0.01890140476
1401,16C1401,Abrantes,0.757866666666667,0.202376151761518,0.0694720867208672,0.0171914668426667
1402,16C1402,Alcanena,0.729866666666667,0.339326184500723,0.22324617841661,0.0100244327306667
1408,16C1408,Constância,3.05386666666667,0.0387098321342926,0.0215539568345324,0.0100244327306667
1410,16C1410,Entroncamento,1.85173333333333,0.154447488584475,0.0399634703196347,0.0100244327306667
1411,16C1411,Ferreira do Zêzere,0.0149333333333333,0.298303726616586,3.95273059360731,0.0100244327306667
1421,16C1421,Ourém,0.0130666666666667,0.333177993527508,2.73773894282632,0.113029976304
1417,16C1417,Sardoal,0.903466666666667,0.178494623655914,0.116774193548387,0.0100244327306667
1418,16C1418,Tomar,0.2576,0.234524822695035,0.973954294720252,0.0548891914106667
1419,16C1419,Torres Novas,1.01173333333333,0.147133926165454,0.231665858259229,0.0100244327306667
1420,16C1420,Vila Nova da Barquinha,1.59973333333333,0.138079096045198,0.0599322033898305,0.0100244327306667
1115,1711115,Amadora,0.1736,0.352830601092896,0.0397814207650273,0.0100244327306667
1105,1711105,Cascais,1.0024,0.30315611814346,0.0646638537271449,0.0204677143813333
1106,1711106,Lisboa,1.79573333333333,0.0720919540229885,0.0115862068965517,0.0100244327306667
1107,1711107,Loures,0.776533333333333,0.449463369108726,0.514391662778037,0.693060585093333
1109,1711109,Mafra,0.914666666666667,0.569671046019097,0.507300739464427,0.0599398836213333
1116,1711116,Odivelas,0.0373333333333333,0.4816,0.14949052631579,0.0100244327306667
1110,1711110,Oeiras,1.22826666666667,0.0446133333333333,0.00746666666666667,0.764202229093333
1111,1711111,Sintra,1.20773333333333,0.296697364160352,0.258577035166116,0.0120209489493333
1114,1711114,Vila Franca de Xira,2.25866666666667,0.214902918403812,0.150788366090927,0.0324520542453333
1502,1721502,Alcochete,0.619733333333334,0.422121086419753,0.199133234567901,0.0100244327306667
1503,1721503,Almada,1.77893333333333,0.585710691823899,0.279471698113208,3.63622728373333
1504,1721504,Barreiro,0.5432,1.27146987951807,0.358489959839357,0.0100244327306667
1506,1721506,Moita,0.308,1.39092816091954,2.15775,0.0100244327306667
1507,1721507,Montijo,0.160533333333333,0.318377361009144,0.822344968742353,0.010418028768
1508,1721508,Palmela,0.401333333333333,0.380960772893898,0.332145031804219,0.0101545321173333
1510,1721510,Seixal,0.0858666666666667,0.22189247311828,0.0513196480938416,0.0539333085573333
1511,1721511,Sesimbra,0.132533333333333,0.162729885057471,0.0744152298850575,0.96348736456
1512,1721512,Setúbal,0.343466666666667,0.305587870434183,0.130634504939122,0.0100244327306667
1501,1811501,Alcácer do Sal,0.321066666666667,0.329456298328675,0.0330388967395228,0
1505,1811505,Grândola,0.0672,0.24334538341978,0.203968076002864,0.000131193869333333
211,1810211,Odemira,0.4032,0.38807634636296,0.121008031438982,0
1509,1811509,Santiago do Cacém,0.382666666666667,0.386200623779152,0.105781504624384,0
1513,1811513,Sines,0.343466666666667,0.344075471698113,0.0649224318658281,0.0205740264426667
1201,1821201,Alter do Chão,0.196,0.4523937088383,0.0707579666997464,0
1202,1821202,Arronches,0.287466666666667,0.532473204840416,0.0646961323115824,0.000172908642666667
1203,1821203,Avis,0.371466666666667,0.323297877824555,0.0540321333447891,0
1204,1821204,Campo Maior,0.810133333333333,0.378884309354213,0.113666612292244,0
1205,1821205,Castelo de Vide,0.321066666666667,0.408492285399068,0.0386206260600372,0.000740831933333333
1206,1821206,Crato,0.108266666666667,0.528979722545377,0.0807744711724897,0.000233800672
1207,1821207,Elvas,0.490933333333333,0.484908681961314,0.0918207827260459,0.00179505549066667
1208,1821208,Fronteira,0.535733333333333,0.356693253912855,0.0743235453798067,0
1209,1821209,Gavião,0.0802666666666667,0.192392404766922,0.0207238416333029,3.9225368e-05
1210,1821210,Marvão,0.283733333333333,0.345209641168721,0.039049833372084,0.000714132552
1211,1821211,Monforte,0.252,0.638191515151515,0,0
707,1820707,Mora,0.242666666666667,0.312517260452253,0.0391430616560924,0
1212,1821212,Nisa,0.175466666666667,0.328425043270665,0.0470112563413906,0.00127988920266667
1213,1821213,Ponte de Sor,0.177333333333333,0.208124092737755,0.048675542283605,0.000125748149333333
1214,1821214,Portalegre,0.158666666666667,0.475049896150317,0.0929255663430421,0.01323735168
701,1830701,Alandroal,0.287466666666667,0.377621713781188,0.0755519629781858,0
702,1830702,Arraiolos,0.216533333333333,0.414953103099653,0.141833597573585,0
703,1830703,Borba,0.5096,0.376861601191876,0.100192268485846,0
704,1830704,Estremoz,0.393866666666667,0.328299627818599,0.0781361294877494,0
705,1830705,Évora,0.356533333333333,0.429371605111642,0.0506206306854531,0
706,1830706,Montemor-o-Novo,0.160533333333333,0.464444745337721,0.139082551324244,3.98031386666667e-05
708,1830708,Mourão,0.0746666666666667,0.405833886835992,0.0590149211843398,0
709,1830709,Portel,0.147466666666667,0.365064651716514,0.168638110741272,0.0458951228213333
710,1830710,Redondo,0.328533333333333,0.364665809966281,0.13024965127901,0
711,1830711,Reguengos de Monsaraz,0.4088,0.310805714154686,0.0532848134644929,0
1215,1831215,Sousel,0.608533333333333,0.31992406779661,0.0940302824858757,0.000378611296
712,1830712,Vendas Novas,0.0224,0.318194174757282,0.316088570941918,0
713,1830713,Viana do Alentejo,0.210933333333333,0.395249130744418,0.106560697080139,0
714,1830714,Vila Viçosa,0.2688,0.494465117260887,0.035543621894328,1.73996666666667e-05
201,1840201,Aljustrel,0.8624,0.248866510819397,0.0563428639932866,0
202,1840202,Almodôvar,0.1736,0.222101589578104,0.0559062985538425,0
203,1840203,Alvito,0.1904,0.48146425720299,0.0949947601422454,1.9454008e-05
204,1840204,Barrancos,0.0149333333333333,0.483568756875688,0.0854448111477815,0
205,1840205,Beja,0.854933333333333,0.211293751784541,0.0285084849548146,1.3832056e-05
206,1840206,Castro Verde,0.388266666666667,0.290505679615797,0.039813416901538,0.00528260025066667
207,1840207,Cuba,0.462933333333333,0.352338141686129,0.163044191051884,0
208,1840208,Ferreira do Alentejo,0.8176,0.223392872551558,0.0606671843989991,0
209,1840209,Mértola,0.166133333333333,0.204786094632925,0.043589770934702,0
210,1840210,Moura,0.474133333333333,0.321749609706664,0.0501961600613514,0
212,1840212,Ourique,0.233333333333333,0.310820815498986,0.108261620485094,0
213,1840213,Serpa,0.606666666666667,0.276744236205794,0.0460774154784739,0
214,1840214,Vidigueira,0.701866666666667,0.224009768435742,0.0255648103731484,7.58370106666667e-05
1403,1851403,Almeirim,1.7528,0.0357632579686096,0.0289970268962179,0.0104414470346667
1404,1851404,Alpiarça,2.25493333333333,0.102931710615281,0.0200827586206897,0.0100244327306667
1103,1851103,Azambuja,1.0416,0.248397101969942,0.259531046045147,0.0114646501573333
1405,1851405,Benavente,0.742933333333333,0.519578030934519,0.458430304714273,0.012826776984
1406,1851406,Cartaxo,1.1032,0.310840928632846,1.4181744530429,0.0100244327306667
1407,1851407,Chamusca,0.7336,0.200941551123381,0.0865884591126689,0.0106480333306667
1409,1851409,Coruche,0.578666666666667,0.253119799408973,0.102065060744455,0.01057173236
1412,1851412,Golegã,4.508,0.0317266014082088,0.0189519720648005,0.011153036384
1414,1851414,Rio Maior,0.14,0.286858877086495,1.29354779969651,0.0100244327306667
1415,1851415,Salvaterra de Magos,1.87786666666667,0.24488574908648,0.198241818920016,0.010057626936
1416,1851416,Santarém,0.976266666666667,0.258280876637917,0.638874413094671,0.019342852032
801,1500801,Albufeira,1.44853333333333,0.133087336673544,0.0311001080656253,0.2622329668
802,1500802,Alcoutim,0.472266666666667,0.0942465724078835,0.0232073693230506,0
803,1500803,Aljezur,0.4592,0.49559013768812,0.0833992955491515,0.00804685388266667
804,1500804,Castro Marim,0.815733333333333,0.144123301106908,0.0374144131521181,0
805,1500805,Faro,2.11306666666667,0.0718247936585765,0.0265424532156574,0
806,1500806,Lagoa,0.332266666666667,0.16404911810672,0.217948649252065,0.0505172453146667
807,1500807,Lagos,0.6776,0.295208991321667,0.111856594110115,0.0954215838613333
808,1500808,Loulé,1.3048,0.0904489247311828,0.030633064516129,0.0664616182346667
809,1500809,Monchique,0.248266666666667,0.201438145148483,0.550253136414166,0
810,1500810,Olhão,2.1672,0.0484049031237643,0.0215747989982865,0.0346716997946667
811,1500811,Portimão,0.910933333333333,0.320650486768134,0.214632112985054,0
812,1500812,São Brás de Alportel,0.623466666666667,0.0178162490508732,0.0177980258162491,0
813,1500813,Silves,1.6408,0.158838823012736,0.0773258673693456,0.00973335622933333
814,1500814,Tavira,1.28053333333333,0.0410896785109983,0.0291336717428088,0.0230092274533333
815,1500815,Vila do Bispo,0.252,0.315792225662195,0.0461214998280014,0.00184836549333333
816,1500816,Vila Real de Santo António,0.690666666666667,0.0717685030606567,0.041322203672788,0
