"","Muni_ID","ID","Muni","2009"
"88",102,"1610102","Albergaria-a-Velha",221.6
"89",103,"1610103","Anadia",104.4
"90",105,"1610105","Aveiro",110.8
"91",108,"1610108","Estarreja",292.2
"92",110,"1610110","Ílhavo",74.6
"93",111,"1610111","Mealhada",61.6
"94",112,"1610112","Murtosa",155.2
"95",114,"1610114","Oliveira do Bairro",51
"96",115,"1610115","Ovar",149.2
"97",117,"1610117","Sever do Vouga",43.2
"98",118,"1610118","Vagos",137
"99",602,"1620602","Cantanhede",190.6
"100",603,"1620603","Coimbra",330.6
"101",604,"1620604","Condeixa-a-Nova",183.6
"102",605,"1620605","Figueira da Foz",387.8
"103",608,"1620608","Mira",100.2
"104",610,"1620610","Montemor-o-Velho",721.6
"105",613,"1620613","Penacova",97.4
"106",615,"1620615","Soure",201.4
"107",1004,"1631004","Batalha",98.4
"108",1009,"1631009","Leiria",544.6
"109",1010,"1631010","Marinha Grande",39.4
"110",1015,"1631015","Pombal",249.6
"111",1016,"1631016","Porto de Mós",133.4
"112",1002,"1641002","Alvaiázere",81
"113",1003,"1641003","Ansião",73.2
"114",601,"1640601","Arganil",155
"115",1007,"1641007","Castanheira de Pêra",5.2
"116",1008,"1641008","Figueiró dos Vinhos",45.6
"117",606,"1640606","Góis",30.2
"118",607,"1640607","Lousã",88.4
"119",609,"1640609","Miranda do Corvo",112.6
"120",611,"1640611","Oliveira do Hospital",264.2
"121",612,"1640612","Pampilhosa da Serra",13.4
"122",1013,"1641013","Pedrógão Grande",39
"123",614,"1640614","Penela",78.8
"124",616,"1640616","Tábua",252
"125",617,"1640617","Vila Nova de Poiares",51.8
"126",901,"1650901","Aguiar da Beira",328.4
"127",1802,"1651802","Carregal do Sal",114.2
"128",1803,"1651803","Castro Daire",155
"129",1806,"1651806","Mangualde",234.2
"130",1808,"1651808","Mortágua",102.6
"131",1809,"1651809","Nelas",112.2
"132",1810,"1651810","Oliveira de Frades",137.2
"133",1811,"1651811","Penalva do Castelo",52.4
"134",1814,"1651814","Santa Comba Dão",104.6
"135",1816,"1651816","São Pedro do Sul",352.4
"136",1817,"1651817","Sátão",169.2
"137",1821,"1651821","Tondela",297
"138",1822,"1651822","Vila Nova de Paiva",71.4
"139",1823,"1651823","Viseu",293.2
"140",1824,"1651824","Vouzela",153.2
"141",1413,"1661413","Mação",162.6
"142",506,"1660506","Oleiros",110
"143",508,"1660508","Proença-a-Nova",487
"144",509,"1660509","Sertã",310.2
"145",510,"1660510","Vila de Rei",16.4
"146",905,"1670905","Fornos de Algodres",106.4
"147",906,"1670906","Gouveia",314.2
"148",912,"1670912","Seia",417.2
"149",902,"1680902","Almeida",2201
"150",903,"1680903","Celorico da Beira",796.8
"151",904,"1680904","Figueira de Castelo Rodrigo",2217.8
"152",907,"1680907","Guarda",920.2
"153",908,"1680908","Manteigas",18.2
"154",909,"1680909","Mêda",290.4
"155",910,"1680910","Pinhel",1078.2
"156",911,"1680911","Sabugal",570.6
"157",913,"1680913","Trancoso",743.2
"158",502,"1690502","Castelo Branco",4276.4
"159",505,"1690505","Idanha-a-Nova",6873.2
"160",507,"1690507","Penamacor",1297.2
"161",511,"1690511","Vila Velha de Ródão",558.8
"162",501,"16A0501","Belmonte",501.2
"163",503,"16A0503","Covilhã",1695.4
"164",504,"16A0504","Fundão",3958.2
"165",1001,"16B1001","Alcobaça",474.4
"166",1101,"16B1101","Alenquer",1456
"167",1102,"16B1102","Arruda dos Vinhos",327.6
"168",1005,"16B1005","Bombarral",22.4
"169",1104,"16B1104","Cadaval",331
"170",1006,"16B1006","Caldas da Rainha",211.2
"171",1108,"16B1108","Lourinhã",220.2
"172",1011,"16B1011","Nazaré",27.8
"173",1012,"16B1012","Óbidos",78
"174",1014,"16B1014","Peniche",99.8
"175",1112,"16B1112","Sobral de Monte Agraço",472.6
"176",1113,"16B1113","Torres Vedras",1087.2
"177",1401,"16C1401","Abrantes",382.2
"178",1402,"16C1402","Alcanena",315.4
"179",1408,"16C1408","Constância",0.6
"180",1410,"16C1410","Entroncamento",185.8
"181",1411,"16C1411","Ferreira do Zêzere",41.8
"182",1421,"16C1421","Ourém",276.2
"183",1417,"16C1417","Sardoal",71.2
"184",1418,"16C1418","Tomar",286.2
"185",1419,"16C1419","Torres Novas",434.8
"186",1420,"16C1420","Vila Nova da Barquinha",4.2
"187",1115,"1711115","Amadora",0
"188",1105,"1711105","Cascais",50.2
"189",1106,"1711106","Lisboa",2
"190",1107,"1711107","Loures",539.8
"191",1109,"1711109","Mafra",1411
"192",1116,"1711116","Odivelas",2
"193",1110,"1711110","Oeiras",24
"194",1111,"1711111","Sintra",690.6
"195",1114,"1711114","Vila Franca de Xira",598.8
"196",1502,"1721502","Alcochete",28
"197",1503,"1721503","Almada",23
"198",1504,"1721504","Barreiro",18.2
"199",1506,"1721506","Moita",169.2
"200",1507,"1721507","Montijo",199.6
"201",1508,"1721508","Palmela",671.4
"202",1510,"1721510","Seixal",4
"203",1511,"1721511","Sesimbra",170.8
"204",1512,"1721512","Setúbal",75.6
"205",1501,"1811501","Alcácer do Sal",4365.6
"206",1505,"1811505","Grândola",1200.8
"207",211,"1810211","Odemira",4063.8
"208",1509,"1811509","Santiago do Cacém",3346.2
"209",1513,"1811513","Sines",733.8
"210",1201,"1821201","Alter do Chão",1785.8
"211",1202,"1821202","Arronches",1898.8
"212",1203,"1821203","Avis",1753.8
"213",1204,"1821204","Campo Maior",463
"214",1205,"1821205","Castelo de Vide",413.6
"215",1206,"1821206","Crato",791.4
"216",1207,"1821207","Elvas",3036.6
"217",1208,"1821208","Fronteira",1065.4
"218",1209,"1821209","Gavião",158.6
"219",1210,"1821210","Marvão",140.4
"220",1211,"1821211","Monforte",1653
"221",707,"1820707","Mora",1643.2
"222",1212,"1821212","Nisa",598
"223",1213,"1821213","Ponte de Sor",1795.6
"224",1214,"1821214","Portalegre",554.6
"225",701,"1830701","Alandroal",1874.6
"226",702,"1830702","Arraiolos",4138.8
"227",703,"1830703","Borba",426.6
"228",704,"1830704","Estremoz",2100.2
"229",705,"1830705","Évora",5299.6
"230",706,"1830706","Montemor-o-Novo",5558.8
"231",708,"1830708","Mourão",962.4
"232",709,"1830709","Portel",1268.8
"233",710,"1830710","Redondo",1508
"234",711,"1830711","Reguengos de Monsaraz",1548
"235",1215,"1831215","Sousel",1382.6
"236",712,"1830712","Vendas Novas",976.8
"237",713,"1830713","Viana do Alentejo",1992.6
"238",714,"1830714","Vila Viçosa",750.4
"239",201,"1840201","Aljustrel",1505.6
"240",202,"1840202","Almodôvar",1861.6
"241",203,"1840203","Alvito",896.2
"242",204,"1840204","Barrancos",97
"243",205,"1840205","Beja",3018
"244",206,"1840206","Castro Verde",3127.8
"245",207,"1840207","Cuba",210.2
"246",208,"1840208","Ferreira do Alentejo",1161.2
"247",209,"1840209","Mértola",2106.6
"248",210,"1840210","Moura",2600.4
"249",212,"1840212","Ourique",2012
"250",213,"1840213","Serpa",2768.6
"251",214,"1840214","Vidigueira",864.2
"252",1403,"1851403","Almeirim",98.2
"253",1404,"1851404","Alpiarça",17.4
"254",1103,"1851103","Azambuja",441.2
"255",1405,"1851405","Benavente",487.4
"256",1406,"1851406","Cartaxo",276
"257",1407,"1851407","Chamusca",497
"258",1409,"1851409","Coruche",853.6
"259",1412,"1851412","Golegã",236
"260",1414,"1851414","Rio Maior",593.8
"261",1415,"1851415","Salvaterra de Magos",97.8
"262",1416,"1851416","Santarém",1474.8
"263",801,"1500801","Albufeira",21.2
"264",802,"1500802","Alcoutim",522.6
"265",803,"1500803","Aljezur",359.4
"266",804,"1500804","Castro Marim",159.2
"267",805,"1500805","Faro",78.6
"268",806,"1500806","Lagoa",43.8
"269",807,"1500807","Lagos",409.2
"270",808,"1500808","Loulé",223.4
"271",809,"1500809","Monchique",81
"272",810,"1500810","Olhão",7.2
"273",811,"1500811","Portimão",159.6
"274",812,"1500812","São Brás de Alportel",1
"275",813,"1500813","Silves",273.4
"276",814,"1500814","Tavira",120.4
"277",815,"1500815","Vila do Bispo",320.6
"278",816,"1500816","Vila Real de Santo António",40.6
