CAA_ID,Muni_ID,Full_ID,Muni,rf09,uaa09,poly_sum,poly_corr
1811,404,1170404,FREIXO DE ESPADA �? CINTA,9.48,7191,9808,488
1812,404,1170404,FREIXO DE ESPADA �? CINTA,11.45,7191,9808,63
1813,404,1170404,FREIXO DE ESPADA �? CINTA,0,7191,9808,0
1814,405,1180405,MACEDO DE CAVALEIROS,6.57,21803,45670,43
1815,405,1180405,MACEDO DE CAVALEIROS,6.35,21803,45670,8
1816,405,1180405,MACEDO DE CAVALEIROS,7.12,21803,45670,63
1817,405,1180405,MACEDO DE CAVALEIROS,5.91,21803,45670,14
1818,405,1180405,MACEDO DE CAVALEIROS,3.49,21803,45670,47
1819,405,1180405,MACEDO DE CAVALEIROS,7.83,21803,45670,30
1820,405,1180405,MACEDO DE CAVALEIROS,9.05,21803,45670,70
1821,405,1180405,MACEDO DE CAVALEIROS,10.47,21803,45670,82
1822,405,1180405,MACEDO DE CAVALEIROS,4.87,21803,45670,139
1823,405,1180405,MACEDO DE CAVALEIROS,7.72,21803,45670,1223
1824,405,1180405,MACEDO DE CAVALEIROS,9.09,21803,45670,24
1825,405,1180405,MACEDO DE CAVALEIROS,8.33,21803,45670,777
1826,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,2
1827,405,1180405,MACEDO DE CAVALEIROS,9.43,21803,45670,5
1828,405,1180405,MACEDO DE CAVALEIROS,7.97,21803,45670,55
1829,405,1180405,MACEDO DE CAVALEIROS,6.38,21803,45670,0
1830,405,1180405,MACEDO DE CAVALEIROS,8.37,21803,45670,561
1831,405,1180405,MACEDO DE CAVALEIROS,7.83,21803,45670,61
1832,405,1180405,MACEDO DE CAVALEIROS,9.47,21803,45670,133
1833,405,1180405,MACEDO DE CAVALEIROS,9.79,21803,45670,31
1834,405,1180405,MACEDO DE CAVALEIROS,11.51,21803,45670,0
1835,405,1180405,MACEDO DE CAVALEIROS,9.76,21803,45670,41
1836,405,1180405,MACEDO DE CAVALEIROS,4.76,21803,45670,1004
1837,405,1180405,MACEDO DE CAVALEIROS,8.71,21803,45670,17
1838,405,1180405,MACEDO DE CAVALEIROS,12.25,21803,45670,8
1839,405,1180405,MACEDO DE CAVALEIROS,5.19,21803,45670,922
1840,405,1180405,MACEDO DE CAVALEIROS,8.52,21803,45670,19
1841,405,1180405,MACEDO DE CAVALEIROS,10,21803,45670,1
1842,405,1180405,MACEDO DE CAVALEIROS,10.4,21803,45670,13
1843,405,1180405,MACEDO DE CAVALEIROS,6.16,21803,45670,33
1844,405,1180405,MACEDO DE CAVALEIROS,5.49,21803,45670,89
1845,405,1180405,MACEDO DE CAVALEIROS,4.38,21803,45670,1
1846,405,1180405,MACEDO DE CAVALEIROS,8.68,21803,45670,49
1847,405,1180405,MACEDO DE CAVALEIROS,3.38,21803,45670,244
1848,405,1180405,MACEDO DE CAVALEIROS,5.02,21803,45670,3151
1849,405,1180405,MACEDO DE CAVALEIROS,5.14,21803,45670,11288
1850,405,1180405,MACEDO DE CAVALEIROS,6.06,21803,45670,0
1851,405,1180405,MACEDO DE CAVALEIROS,8.43,21803,45670,21
1852,405,1180405,MACEDO DE CAVALEIROS,3.83,21803,45670,49
1853,405,1180405,MACEDO DE CAVALEIROS,7.4,21803,45670,32
1854,405,1180405,MACEDO DE CAVALEIROS,3.75,21803,45670,11
1855,405,1180405,MACEDO DE CAVALEIROS,8.75,21803,45670,0
1856,405,1180405,MACEDO DE CAVALEIROS,4.92,21803,45670,24
1857,405,1180405,MACEDO DE CAVALEIROS,5.2,21803,45670,72
1858,405,1180405,MACEDO DE CAVALEIROS,8.75,21803,45670,16
1859,405,1180405,MACEDO DE CAVALEIROS,5.25,21803,45670,278
1860,405,1180405,MACEDO DE CAVALEIROS,5.51,21803,45670,167
1861,405,1180405,MACEDO DE CAVALEIROS,3.71,21803,45670,378
1862,405,1180405,MACEDO DE CAVALEIROS,9.38,21803,45670,16
1863,405,1180405,MACEDO DE CAVALEIROS,2.65,21803,45670,48
1864,405,1180405,MACEDO DE CAVALEIROS,8.08,21803,45670,16
1865,405,1180405,MACEDO DE CAVALEIROS,9.17,21803,45670,15
1866,405,1180405,MACEDO DE CAVALEIROS,8.35,21803,45670,125
1867,405,1180405,MACEDO DE CAVALEIROS,9.92,21803,45670,10
1868,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1869,405,1180405,MACEDO DE CAVALEIROS,10.59,21803,45670,21
1870,405,1180405,MACEDO DE CAVALEIROS,7.79,21803,45670,40
1871,405,1180405,MACEDO DE CAVALEIROS,9.79,21803,45670,0
1872,405,1180405,MACEDO DE CAVALEIROS,9.74,21803,45670,95
1873,405,1180405,MACEDO DE CAVALEIROS,10.87,21803,45670,16
1874,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1875,405,1180405,MACEDO DE CAVALEIROS,8.2,21803,45670,0
1876,405,1180405,MACEDO DE CAVALEIROS,8.2,21803,45670,0
1877,405,1180405,MACEDO DE CAVALEIROS,9.46,21803,45670,21
1878,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1879,405,1180405,MACEDO DE CAVALEIROS,11.26,21803,45670,65
1880,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1881,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1882,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,1
1883,405,1180405,MACEDO DE CAVALEIROS,11.19,21803,45670,11
1884,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,1
1885,405,1180405,MACEDO DE CAVALEIROS,8.75,21803,45670,0
1886,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1887,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1888,405,1180405,MACEDO DE CAVALEIROS,12.5,21803,45670,0
1889,405,1180405,MACEDO DE CAVALEIROS,6.79,21803,45670,4
1890,406,1180406,MIRANDA DO DOURO,1.85,21813,42386,21036
1891,406,1180406,MIRANDA DO DOURO,0,21813,42386,0
1892,406,1180406,MIRANDA DO DOURO,0,21813,42386,0
1893,406,1180406,MIRANDA DO DOURO,7.26,21813,42386,0
1894,406,1180406,MIRANDA DO DOURO,5,21813,42386,0
1895,406,1180406,MIRANDA DO DOURO,0,21813,42386,0
1896,406,1180406,MIRANDA DO DOURO,6.04,21813,42386,107
1897,406,1180406,MIRANDA DO DOURO,8.75,21813,42386,0
1898,406,1180406,MIRANDA DO DOURO,2.5,21813,42386,2
1899,406,1180406,MIRANDA DO DOURO,5.58,21813,42386,19
1900,406,1180406,MIRANDA DO DOURO,10.23,21813,42386,0
1901,406,1180406,MIRANDA DO DOURO,7.12,21813,42386,8
1902,406,1180406,MIRANDA DO DOURO,7.5,21813,42386,45
1903,406,1180406,MIRANDA DO DOURO,8.75,21813,42386,0
1904,406,1180406,MIRANDA DO DOURO,8.75,21813,42386,0
1905,406,1180406,MIRANDA DO DOURO,5,21813,42386,0
1906,406,1180406,MIRANDA DO DOURO,2.73,21813,42386,17
1907,406,1180406,MIRANDA DO DOURO,4.62,21813,42386,171
1908,406,1180406,MIRANDA DO DOURO,4.14,21813,42386,51
1909,406,1180406,MIRANDA DO DOURO,7.01,21813,42386,26
1910,406,1180406,MIRANDA DO DOURO,2.76,21813,42386,19
1911,406,1180406,MIRANDA DO DOURO,8.48,21813,42386,36
1912,406,1180406,MIRANDA DO DOURO,2.5,21813,42386,18
1913,406,1180406,MIRANDA DO DOURO,4.49,21813,42386,20
1914,406,1180406,MIRANDA DO DOURO,5.92,21813,42386,37
1915,406,1180406,MIRANDA DO DOURO,8.64,21813,42386,146
1916,406,1180406,MIRANDA DO DOURO,4.96,21813,42386,19
1917,406,1180406,MIRANDA DO DOURO,5.95,21813,42386,21
1918,406,1180406,MIRANDA DO DOURO,10,21813,42386,17
1919,407,1180407,MIRANDELA,0,24834,42111,0
1920,407,1180407,MIRANDELA,7,24834,42111,34
1921,407,1180407,MIRANDELA,1.76,24834,42111,11
1922,407,1180407,MIRANDELA,3.38,24834,42111,8
1923,407,1180407,MIRANDELA,5.77,24834,42111,15269
1924,407,1180407,MIRANDELA,4.16,24834,42111,163
1925,407,1180407,MIRANDELA,6.07,24834,42111,68
1926,407,1180407,MIRANDELA,6.74,24834,42111,27
1927,407,1180407,MIRANDELA,4.9,24834,42111,96
1928,407,1180407,MIRANDELA,5.5,24834,42111,23
1929,407,1180407,MIRANDELA,5.05,24834,42111,147
1930,407,1180407,MIRANDELA,9.09,24834,42111,7
1931,407,1180407,MIRANDELA,5.45,24834,42111,153
1932,407,1180407,MIRANDELA,5.04,24834,42111,94
1933,407,1180407,MIRANDELA,2.22,24834,42111,22
1934,407,1180407,MIRANDELA,2.56,24834,42111,33
1935,407,1180407,MIRANDELA,2.04,24834,42111,60
1936,407,1180407,MIRANDELA,7.37,24834,42111,20
1937,407,1180407,MIRANDELA,5.23,24834,42111,249
1938,407,1180407,MIRANDELA,5.21,24834,42111,321
1939,407,1180407,MIRANDELA,8.44,24834,42111,103
1940,407,1180407,MIRANDELA,7.34,24834,42111,17
1941,407,1180407,MIRANDELA,4.37,24834,42111,304
1942,407,1180407,MIRANDELA,5.83,24834,42111,1
1943,407,1180407,MIRANDELA,8.23,24834,42111,219
1944,407,1180407,MIRANDELA,6.99,24834,42111,12
1945,407,1180407,MIRANDELA,7.1,24834,42111,0
1946,407,1180407,MIRANDELA,8.62,24834,42111,21
1947,407,1180407,MIRANDELA,8.54,24834,42111,20
1948,407,1180407,MIRANDELA,7.5,24834,42111,20
1949,407,1180407,MIRANDELA,4.07,24834,42111,21
1950,407,1180407,MIRANDELA,7,24834,42111,4
1951,407,1180407,MIRANDELA,5,24834,42111,8
1952,407,1180407,MIRANDELA,6.36,24834,42111,25
1953,407,1180407,MIRANDELA,6.54,24834,42111,21
1954,407,1180407,MIRANDELA,6.86,24834,42111,705
1955,407,1180407,MIRANDELA,3.63,24834,42111,61
1956,407,1180407,MIRANDELA,8.14,24834,42111,28
1957,407,1180407,MIRANDELA,2.01,24834,42111,21
1958,407,1180407,MIRANDELA,7.02,24834,42111,564
1959,407,1180407,MIRANDELA,6.67,24834,42111,1519
1960,407,1180407,MIRANDELA,7.13,24834,42111,201
1961,407,1180407,MIRANDELA,1.74,24834,42111,99
1962,407,1180407,MIRANDELA,8.16,24834,42111,40
1963,407,1180407,MIRANDELA,8.82,24834,42111,275
1964,407,1180407,MIRANDELA,10.25,24834,42111,6
1965,407,1180407,MIRANDELA,5.06,24834,42111,56
1966,407,1180407,MIRANDELA,7.48,24834,42111,769
1967,407,1180407,MIRANDELA,3.05,24834,42111,19
1968,407,1180407,MIRANDELA,4.2,24834,42111,157
1969,407,1180407,MIRANDELA,5.57,24834,42111,149
1970,407,1180407,MIRANDELA,4.18,24834,42111,271
1971,407,1180407,MIRANDELA,5.14,24834,42111,81
1972,407,1180407,MIRANDELA,6.72,24834,42111,94
1973,407,1180407,MIRANDELA,12.5,24834,42111,0
1974,407,1180407,MIRANDELA,8.09,24834,42111,336
1975,407,1180407,MIRANDELA,8.61,24834,42111,27
1976,407,1180407,MIRANDELA,3.17,24834,42111,11
1977,407,1180407,MIRANDELA,7.74,24834,42111,0
1978,407,1180407,MIRANDELA,0.85,24834,42111,21
1979,407,1180407,MIRANDELA,6.11,24834,42111,77
1980,407,1180407,MIRANDELA,10.43,24834,42111,38
1981,407,1180407,MIRANDELA,7.21,24834,42111,481
1982,407,1180407,MIRANDELA,8.75,24834,42111,0
1983,407,1180407,MIRANDELA,10,24834,42111,2
1984,407,1180407,MIRANDELA,6.32,24834,42111,242
1985,407,1180407,MIRANDELA,9.04,24834,42111,0
1986,407,1180407,MIRANDELA,10.05,24834,42111,38
1987,407,1180407,MIRANDELA,7.33,24834,42111,34
1988,407,1180407,MIRANDELA,7.83,24834,42111,811
1989,407,1180407,MIRANDELA,1.2,24834,42111,0
1990,407,1180407,MIRANDELA,8.75,24834,42111,0
1991,407,1180407,MIRANDELA,12.5,24834,42111,0
1992,407,1180407,MIRANDELA,12.5,24834,42111,0
1993,407,1180407,MIRANDELA,0,24834,42111,0
1994,408,1180408,MOGADOURO,8.75,32797,55465,43
1995,408,1180408,MOGADOURO,12.08,32797,55465,84
1996,408,1180408,MOGADOURO,5.19,32797,55465,29150
1997,408,1180408,MOGADOURO,5.45,32797,55465,0
1998,408,1180408,MOGADOURO,12.5,32797,55465,0
1999,408,1180408,MOGADOURO,12.17,32797,55465,48
2000,408,1180408,MOGADOURO,3.6,32797,55465,0
2001,408,1180408,MOGADOURO,12.5,32797,55465,6
2002,408,1180408,MOGADOURO,12.5,32797,55465,0
2003,408,1180408,MOGADOURO,11.08,32797,55465,0
2004,408,1180408,MOGADOURO,0,32797,55465,0
2005,408,1180408,MOGADOURO,0,32797,55465,1
2006,408,1180408,MOGADOURO,5,32797,55465,0
2007,408,1180408,MOGADOURO,10.63,32797,55465,1
2008,408,1180408,MOGADOURO,9.65,32797,55465,29
2009,408,1180408,MOGADOURO,10.33,32797,55465,39
2010,408,1180408,MOGADOURO,6.5,32797,55465,37
2011,408,1180408,MOGADOURO,7.77,32797,55465,41
2012,408,1180408,MOGADOURO,2.65,32797,55465,23
2013,408,1180408,MOGADOURO,7.43,32797,55465,258
2014,408,1180408,MOGADOURO,9.51,32797,55465,54
2015,408,1180408,MOGADOURO,10.5,32797,55465,20
2016,408,1180408,MOGADOURO,10.29,32797,55465,26
2017,408,1180408,MOGADOURO,8.64,32797,55465,34
2018,408,1180408,MOGADOURO,11.08,32797,55465,20
2019,408,1180408,MOGADOURO,10.98,32797,55465,22
2020,408,1180408,MOGADOURO,8.1,32797,55465,66
2021,408,1180408,MOGADOURO,7.16,32797,55465,54
2022,408,1180408,MOGADOURO,7.13,32797,55465,141
2023,408,1180408,MOGADOURO,3.57,32797,55465,20
2024,408,1180408,MOGADOURO,10.55,32797,55465,30
2025,408,1180408,MOGADOURO,8.59,32797,55465,167
2026,408,1180408,MOGADOURO,5.27,32797,55465,32
2027,408,1180408,MOGADOURO,7.95,32797,55465,54
2028,408,1180408,MOGADOURO,0,32797,55465,33
2029,408,1180408,MOGADOURO,3.45,32797,55465,166
2030,408,1180408,MOGADOURO,7.5,32797,55465,176
2031,408,1180408,MOGADOURO,4.5,32797,55465,170
2032,408,1180408,MOGADOURO,7.23,32797,55465,59
2033,408,1180408,MOGADOURO,7.7,32797,55465,31
2034,408,1180408,MOGADOURO,3.92,32797,55465,70
2035,408,1180408,MOGADOURO,5.68,32797,55465,32
2036,408,1180408,MOGADOURO,7.02,32797,55465,29
2037,408,1180408,MOGADOURO,6.57,32797,55465,26
2038,408,1180408,MOGADOURO,4.35,32797,55465,0
2039,408,1180408,MOGADOURO,4.52,32797,55465,20
2040,408,1180408,MOGADOURO,0,32797,55465,21
2041,408,1180408,MOGADOURO,7.56,32797,55465,30
2042,408,1180408,MOGADOURO,1.19,32797,55465,127
2043,408,1180408,MOGADOURO,9.6,32797,55465,286
2044,408,1180408,MOGADOURO,10.79,32797,55465,405
2045,408,1180408,MOGADOURO,6.63,32797,55465,11
2046,408,1180408,MOGADOURO,8.75,32797,55465,0
2047,408,1180408,MOGADOURO,1.54,32797,55465,98
2048,408,1180408,MOGADOURO,10.18,32797,55465,20
2049,408,1180408,MOGADOURO,9.84,32797,55465,43
2050,408,1180408,MOGADOURO,8.4,32797,55465,413
2051,408,1180408,MOGADOURO,12.02,32797,55465,36
2052,409,1170409,TORRE DE MONCORVO,8.72,14312,24274,303
2053,409,1170409,TORRE DE MONCORVO,5,14312,24274,2
2054,409,1170409,TORRE DE MONCORVO,6.02,14312,24274,1232
2055,409,1170409,TORRE DE MONCORVO,11.87,14312,24274,0
2056,409,1170409,TORRE DE MONCORVO,0.28,14312,24274,12
2057,409,1170409,TORRE DE MONCORVO,6.78,14312,24274,1795
2058,409,1170409,TORRE DE MONCORVO,12.31,14312,24274,28
2059,409,1170409,TORRE DE MONCORVO,10.48,14312,24274,859
2060,409,1170409,TORRE DE MONCORVO,4.95,14312,24274,75
2061,409,1170409,TORRE DE MONCORVO,3.34,14312,24274,129
2062,409,1170409,TORRE DE MONCORVO,7.66,14312,24274,4
2063,409,1170409,TORRE DE MONCORVO,12.5,14312,24274,2
2064,409,1170409,TORRE DE MONCORVO,12.05,14312,24274,67
2065,409,1170409,TORRE DE MONCORVO,8.32,14312,24274,62
2066,409,1170409,TORRE DE MONCORVO,10.04,14312,24274,24
2067,409,1170409,TORRE DE MONCORVO,3.36,14312,24274,31
2068,409,1170409,TORRE DE MONCORVO,9.66,14312,24274,24
2069,409,1170409,TORRE DE MONCORVO,4.27,14312,24274,244
2070,409,1170409,TORRE DE MONCORVO,5.55,14312,24274,1362
2071,409,1170409,TORRE DE MONCORVO,3.68,14312,24274,186
2072,409,1170409,TORRE DE MONCORVO,7.49,14312,24274,87
2073,409,1170409,TORRE DE MONCORVO,2.22,14312,24274,36
2074,409,1170409,TORRE DE MONCORVO,10.51,14312,24274,48
2075,409,1170409,TORRE DE MONCORVO,4.53,14312,24274,23
2076,409,1170409,TORRE DE MONCORVO,8.37,14312,24274,183
2077,409,1170409,TORRE DE MONCORVO,9.47,14312,24274,3956
2078,409,1170409,TORRE DE MONCORVO,1.49,14312,24274,21
2079,409,1170409,TORRE DE MONCORVO,5.47,14312,24274,443
2080,409,1170409,TORRE DE MONCORVO,4.3,14312,24274,237
2081,409,1170409,TORRE DE MONCORVO,5.75,14312,24274,21
2082,409,1170409,TORRE DE MONCORVO,7.04,14312,24274,149
2083,409,1170409,TORRE DE MONCORVO,5.89,14312,24274,40
2084,409,1170409,TORRE DE MONCORVO,9.74,14312,24274,681
2085,409,1170409,TORRE DE MONCORVO,9.5,14312,24274,3
2086,409,1170409,TORRE DE MONCORVO,4.45,14312,24274,185
2087,409,1170409,TORRE DE MONCORVO,6.77,14312,24274,21
2088,409,1170409,TORRE DE MONCORVO,0,14312,24274,2
2089,409,1170409,TORRE DE MONCORVO,10.4,14312,24274,29
2090,409,1170409,TORRE DE MONCORVO,10.43,14312,24274,168
2091,409,1170409,TORRE DE MONCORVO,7.06,14312,24274,27
2092,409,1170409,TORRE DE MONCORVO,11.27,14312,24274,57
2093,409,1170409,TORRE DE MONCORVO,6.23,14312,24274,55
2094,409,1170409,TORRE DE MONCORVO,11.45,14312,24274,127
2095,409,1170409,TORRE DE MONCORVO,10.81,14312,24274,343
2096,409,1170409,TORRE DE MONCORVO,8.13,14312,24274,15
2097,409,1170409,TORRE DE MONCORVO,9.66,14312,24274,115
2098,409,1170409,TORRE DE MONCORVO,5.83,14312,24274,52
2099,409,1170409,TORRE DE MONCORVO,12.1,14312,24274,63
2100,409,1170409,TORRE DE MONCORVO,7.8,14312,24274,134
2101,409,1170409,TORRE DE MONCORVO,8.65,14312,24274,37
2102,409,1170409,TORRE DE MONCORVO,6.98,14312,24274,62
2103,409,1170409,TORRE DE MONCORVO,10.66,14312,24274,200
2104,409,1170409,TORRE DE MONCORVO,11.05,14312,24274,101
2105,409,1170409,TORRE DE MONCORVO,7.15,14312,24274,76
2106,409,1170409,TORRE DE MONCORVO,10.75,14312,24274,76
2107,409,1170409,TORRE DE MONCORVO,12.5,14312,24274,0
2108,410,1170410,VILA FLOR,6.29,9267,15158,23
2109,410,1170410,VILA FLOR,7.03,9267,15158,131
2110,410,1170410,VILA FLOR,7.28,9267,15158,5416
2111,410,1170410,VILA FLOR,7.75,9267,15158,29
2112,410,1170410,VILA FLOR,8.49,9267,15158,666
2113,410,1170410,VILA FLOR,7.94,9267,15158,264
2114,410,1170410,VILA FLOR,6.53,9267,15158,147
2115,410,1170410,VILA FLOR,7.31,9267,15158,290
2116,410,1170410,VILA FLOR,7.58,9267,15158,427
2117,410,1170410,VILA FLOR,0,9267,15158,0
2118,410,1170410,VILA FLOR,9.06,9267,15158,53
2119,410,1170410,VILA FLOR,3.33,9267,15158,4
2120,410,1170410,VILA FLOR,7.86,9267,15158,78
2121,410,1170410,VILA FLOR,11.75,9267,15158,184
2122,410,1170410,VILA FLOR,11.45,9267,15158,26
2123,410,1170410,VILA FLOR,6.41,9267,15158,30
2124,410,1170410,VILA FLOR,0.82,9267,15158,34
2125,410,1170410,VILA FLOR,4.07,9267,15158,32
2126,410,1170410,VILA FLOR,0.8,9267,15158,90
2127,410,1170410,VILA FLOR,6.14,9267,15158,90
2128,410,1170410,VILA FLOR,6.94,9267,15158,54
2129,410,1170410,VILA FLOR,8.76,9267,15158,64
2130,410,1170410,VILA FLOR,2.68,9267,15158,504
2131,410,1170410,VILA FLOR,2.11,9267,15158,1
2132,410,1170410,VILA FLOR,4.4,9267,15158,17
2133,410,1170410,VILA FLOR,6.51,9267,15158,65
2134,410,1170410,VILA FLOR,12.5,9267,15158,0
2135,410,1170410,VILA FLOR,6.11,9267,15158,8
2136,410,1170410,VILA FLOR,3.6,9267,15158,175
2137,410,1170410,VILA FLOR,5.61,9267,15158,41
2138,410,1170410,VILA FLOR,3.02,9267,15158,278
2139,410,1170410,VILA FLOR,5.78,9267,15158,7
2140,410,1170410,VILA FLOR,2.25,9267,15158,9
2141,410,1170410,VILA FLOR,6.27,9267,15158,1
2142,410,1170410,VILA FLOR,11.44,9267,15158,30
2143,411,1180411,VIMIOSO,3.81,14507,26370,2573
2144,411,1180411,VIMIOSO,3.07,14507,26370,3273
2145,411,1180411,VIMIOSO,0,14507,26370,0
2146,411,1180411,VIMIOSO,4.58,14507,26370,403
2147,411,1180411,VIMIOSO,9.01,14507,26370,1
2148,411,1180411,VIMIOSO,7.22,14507,26370,0
2149,411,1180411,VIMIOSO,2.86,14507,26370,25
2150,411,1180411,VIMIOSO,1.18,14507,26370,16
2151,411,1180411,VIMIOSO,6.51,14507,26370,38
2152,411,1180411,VIMIOSO,7.1,14507,26370,24
2153,411,1180411,VIMIOSO,8.89,14507,26370,62
2154,411,1180411,VIMIOSO,5.23,14507,26370,43
2155,411,1180411,VIMIOSO,5.49,14507,26370,1728
2156,411,1180411,VIMIOSO,7.93,14507,26370,32
2157,411,1180411,VIMIOSO,9.92,14507,26370,21
2158,411,1180411,VIMIOSO,3.31,14507,26370,136
2159,411,1180411,VIMIOSO,7.09,14507,26370,26
2160,411,1180411,VIMIOSO,6.38,14507,26370,20
2161,411,1180411,VIMIOSO,10.37,14507,26370,19
2162,411,1180411,VIMIOSO,3.69,14507,26370,53
2163,411,1180411,VIMIOSO,9.11,14507,26370,19
2164,411,1180411,VIMIOSO,6.78,14507,26370,101
2165,411,1180411,VIMIOSO,2,14507,26370,20
2166,411,1180411,VIMIOSO,6.47,14507,26370,120
2167,411,1180411,VIMIOSO,12.05,14507,26370,85
2168,411,1180411,VIMIOSO,5.38,14507,26370,63
2169,411,1180411,VIMIOSO,7.65,14507,26370,50
2170,411,1180411,VIMIOSO,6.9,14507,26370,138
2171,411,1180411,VIMIOSO,6.76,14507,26370,46
2172,411,1180411,VIMIOSO,7.47,14507,26370,58
2173,411,1180411,VIMIOSO,6.42,14507,26370,61
2174,411,1180411,VIMIOSO,7.18,14507,26370,30
2175,411,1180411,VIMIOSO,5.99,14507,26370,254
2176,411,1180411,VIMIOSO,12.03,14507,26370,7
2177,411,1180411,VIMIOSO,5.96,14507,26370,1048
2178,411,1180411,VIMIOSO,6.28,14507,26370,120
2179,411,1180411,VIMIOSO,1.4,14507,26370,35
2180,411,1180411,VIMIOSO,9.27,14507,26370,74
2181,411,1180411,VIMIOSO,10.11,14507,26370,184
2182,411,1180411,VIMIOSO,2.5,14507,26370,2
2183,411,1180411,VIMIOSO,2.02,14507,26370,1127
2184,411,1180411,VIMIOSO,8.09,14507,26370,1
2185,411,1180411,VIMIOSO,6.26,14507,26370,539
2186,411,1180411,VIMIOSO,7.1,14507,26370,195
2187,411,1180411,VIMIOSO,4.69,14507,26370,34
2188,411,1180411,VIMIOSO,9.44,14507,26370,34
2189,411,1180411,VIMIOSO,8.81,14507,26370,39
2190,411,1180411,VIMIOSO,6.35,14507,26370,201
2191,411,1180411,VIMIOSO,4.46,14507,26370,105
2192,411,1180411,VIMIOSO,12.06,14507,26370,13
2193,411,1180411,VIMIOSO,6.47,14507,26370,409
2194,411,1180411,VIMIOSO,6.99,14507,26370,246
2195,411,1180411,VIMIOSO,10.42,14507,26370,39
2196,411,1180411,VIMIOSO,6.61,14507,26370,480
2197,411,1180411,VIMIOSO,7.33,14507,26370,29
2198,411,1180411,VIMIOSO,4.08,14507,26370,10
2199,412,1180412,VINHAIS,3.64,17512,34165,209
2200,412,1180412,VINHAIS,6.58,17512,34165,263
2201,412,1180412,VINHAIS,7.23,17512,34165,300
2202,412,1180412,VINHAIS,4.07,17512,34165,659
2203,412,1180412,VINHAIS,10.54,17512,34165,24
2204,412,1180412,VINHAIS,7.79,17512,34165,221
2205,412,1180412,VINHAIS,6.1,17512,34165,30
2206,412,1180412,VINHAIS,8.14,17512,34165,726
2207,412,1180412,VINHAIS,8.56,17512,34165,17
2208,412,1180412,VINHAIS,8.2,17512,34165,5576
2209,412,1180412,VINHAIS,8.32,17512,34165,29
2210,412,1180412,VINHAIS,9.46,17512,34165,55
2211,412,1180412,VINHAIS,8.17,17512,34165,648
2212,412,1180412,VINHAIS,10.65,17512,34165,44
2213,412,1180412,VINHAIS,12.5,17512,34165,0
2214,412,1180412,VINHAIS,6.28,17512,34165,0
2215,412,1180412,VINHAIS,6.67,17512,34165,49
2216,412,1180412,VINHAIS,0,17512,34165,0
2217,412,1180412,VINHAIS,6.3,17512,34165,99
2218,412,1180412,VINHAIS,10.63,17512,34165,2
2219,412,1180412,VINHAIS,10.73,17512,34165,26
2220,412,1180412,VINHAIS,7.54,17512,34165,1
2221,412,1180412,VINHAIS,9.75,17512,34165,0
2222,412,1180412,VINHAIS,7.42,17512,34165,472
2223,412,1180412,VINHAIS,8.92,17512,34165,44
2224,412,1180412,VINHAIS,7.3,17512,34165,21
2225,412,1180412,VINHAIS,7.16,17512,34165,77
2226,412,1180412,VINHAIS,9.29,17512,34165,19
2227,412,1180412,VINHAIS,8.26,17512,34165,21
2228,412,1180412,VINHAIS,9.65,17512,34165,491
2229,412,1180412,VINHAIS,11.91,17512,34165,51
2230,412,1180412,VINHAIS,12.5,17512,34165,0
2231,412,1180412,VINHAIS,7.53,17512,34165,593
2232,412,1180412,VINHAIS,6.18,17512,34165,46
2233,412,1180412,VINHAIS,7.81,17512,34165,44
2234,412,1180412,VINHAIS,5.88,17512,34165,77
2235,412,1180412,VINHAIS,10.42,17512,34165,398
2236,412,1180412,VINHAIS,7.35,17512,34165,44
2237,412,1180412,VINHAIS,6.85,17512,34165,93
2238,412,1180412,VINHAIS,9.07,17512,34165,19
2239,412,1180412,VINHAIS,10.74,17512,34165,21
2240,412,1180412,VINHAIS,7.38,17512,34165,67
2241,412,1180412,VINHAIS,7.65,17512,34165,681
2242,412,1180412,VINHAIS,10.3,17512,34165,17
2243,412,1180412,VINHAIS,6.34,17512,34165,111
2244,412,1180412,VINHAIS,5.91,17512,34165,66
2245,412,1180412,VINHAIS,11.15,17512,34165,240
2246,412,1180412,VINHAIS,11.93,17512,34165,20
2247,412,1180412,VINHAIS,5.49,17512,34165,73
2248,412,1180412,VINHAIS,11.6,17512,34165,27
2249,412,1180412,VINHAIS,7.02,17512,34165,1150
2250,412,1180412,VINHAIS,8.36,17512,34165,189
2251,412,1180412,VINHAIS,7.17,17512,34165,84
2252,412,1180412,VINHAIS,10.04,17512,34165,18
2253,412,1180412,VINHAIS,9.28,17512,34165,62
2254,412,1180412,VINHAIS,11.73,17512,34165,40
2255,412,1180412,VINHAIS,9.03,17512,34165,6
2256,412,1180412,VINHAIS,8.53,17512,34165,40
2257,412,1180412,VINHAIS,6,17512,34165,32
