CAA_ID,drainage,leaching_gw,nloading
189,18927617.0934082,207260000,10.95
190,46913293.2398566,537427000,11.46
191,264139105.239787,2514636000,9.52
192,30717299.5849959,284543000,9.26
193,63150652.5987759,758284000,12.01
194,8369983.07826132,52018000,6.21
195,5366233.23545074,84029000,15.66
196,12639845.906583,164057000,12.98
197,8081076.93458523,111038000,13.74
198,25136283.0681969,190065000,7.56
199,28875256.1699216,376858000,13.05
200,4490277.85813992,52018000,11.58
201,10180930.5159494,104036000,10.22
202,5361525.81465106,79083000,14.75
203,9308775.33766938,70024000,7.52
204,13626625.5491466,110438000,8.1
205,441351.84990121,2001000,4.53
206,16442361.4802394,167760000,10.2
207,11992533.5114868,152036000,12.68
208,37398180.0978694,230782000,6.17
209,6406207.50454693,35644000,5.56
210,9535588.23096141,32411000,3.4
211,243378994.266384,1387237000,5.7
212,25151744.3936755,66038000,2.63
213,42344783.10614,521806803.13407,12.32
214,1003387840.46013,1268172971.84862,1.26
215,12673032.3876354,34482749.6698565,2.72
216,40024562.2862745,299379000,7.48
217,12702790.2034696,68781000,5.41
218,19965579.3535483,154483000,7.74
219,26406496.4320196,43091736.3693846,1.63
220,93032792.9144925,439271000,4.72
221,33424501.2241291,114741849.987574,3.43
222,15877383.3249166,131145000,8.26
223,21607424.7958552,157944000,7.31
224,18304145.322839,162600000,8.88
225,47504254.2123737,319049000,6.72
226,42149887.1618627,298903000,7.09
227,40368676.3611553,92889260.2899301,2.3
228,242076678.351389,1639059335.09012,6.77
229,202581636.802225,1730701000,8.54
230,27523036.3636025,103242000,3.75
231,2704248.52802258,0,0
232,43226653.684053,324502000,7.51
233,311344696.5898,2398525000,7.7
234,2273978.66065678,6606000,2.91
235,61205367.2054413,108124951.603122,1.77
236,35912715.9262117,249935000,6.96
237,50360108.6159757,257693000,5.12
238,54078197.3426457,721209933.810762,13.34
239,5691608.80067642,30908989.8170404,5.43
240,46752089.0901053,690300951.121794,14.77
241,32459149.0444924,859451556.49391,26.48
242,16952.285518204,0,0
243,9988098.8142494,92726985.7438565,9.28
244,6778550.40443789,164848000,24.32
245,24748224.1788176,360604975.560897,14.57
246,29995316.8141172,262314340.622435,8.75
247,19811822.6595425,402279000,20.3
248,37274914.7240409,1938959000,52.02
249,20584799.2659116,226665975.560897,11.01
250,56207966.239552,1231290941.46859,21.91
251,17317371.7527006,347615270.553365,20.07
252,38180519.8617179,956943000,25.06
253,24380312.5380803,637385000,26.14
254,22667591.7079919,541847000,23.9
255,14678227.0415162,633635000,43.17
256,41652526.118855,1166877060.30313,28.01
257,5989550.43237108,278181000,46.44
258,10016094.4883178,401817000,40.12
259,13090052.5661253,463635000,35.42
260,10832862.1632696,355454000,32.81
261,227993.60103435,4692000,20.58
262,4036362.67917418,56305000,13.95
263,4512370.00527311,13138000,2.91
264,13623495.7527704,56305000,4.13
265,22556972.9817913,40274844.6788893,1.79
266,29356997.5262156,78201837.2905825,2.66
267,15561820.1114516,0,0
268,3812019.91653592,0,0
269,27310.2885483394,0,0
270,2417.09493848662,0,0
271,146304138.107953,0,0
272,520288315.763483,0,0
273,3026004.1214592,0,0
274,230983575.044484,0,0
275,120752720.663897,0,0
276,101126798.918806,0,0
277,61577942.2456902,0,0
278,77053448.1479452,0,0
279,2728582.7597645,0,0
280,52248862.4057203,0,0
281,143632763.449168,0,0
282,2940828075.64287,0,0
283,5460263.8266206,0,0
284,2920123.41478642,151511000,51.89
285,17793.4363362777,0,0
286,4747291.34232406,228372000,48.11
287,1151074.20670539,72748000,63.2
288,2061651.77450912,145497000,70.57
289,5297040.42021748,363742000,68.67
290,3379665.13060883,187885000,55.59
291,876986.448996813,54561000,62.21
292,102365.261093266,0,0
293,420176.568282901,24249000,57.71
294,979321.557122369,48499000,49.52
295,3993068.26118665,290994000,72.87
296,2996512.65583066,236433000,78.9
297,24322554.4527185,1063932000,43.74
298,40099894.4716369,2990272000,74.57
299,3284539.47802992,254620000,77.52
300,3552523.16434112,270818000,76.23
301,4894575.43378503,418304000,85.46
302,6003257.15291481,466560000,77.72
303,6219749.03983361,515932000,82.95
304,2051203.91823532,123381000,60.15
305,2715216.22358891,233086000,85.84
306,2011693.57485447,200058000,99.45
307,12266636.413503,787779000,64.22
308,2314244.9169798,181871000,78.59
309,2422595.42180354,181871000,75.07
310,11253214.1120618,563800254.098545,50.1
311,6176946.55248998,360386000,58.34
312,3597034.40306329,219856000,61.12
313,2221722.48139551,163684000,73.67
314,6060309.93076957,362084000,59.75
315,12340250.7170824,818420000,66.32
316,9080745.65294212,331733000,36.53
317,26537450.1269024,799244000,30.12
318,4188341.39763914,290994000,69.48
319,43252.6188580677,0,0
320,4882333.06696785,70421000,14.42
321,13112594.8946691,271866000,20.73
322,6295017.10274095,157622000,25.04
323,62782941.6586442,1174335000,18.7
324,25615998.7590941,872981883.60657,34.08
325,47222419.2851208,1498657000,31.74
326,11125422.2723124,381929000,34.33
327,7269936.06404683,161657000,22.24
328,7024198.33591853,218245000,31.07
329,5911698.24328104,181871000,30.76
330,6039328.30310821,272807000,45.17
331,27044000.7391321,171103333.174003,6.33
332,144560252.845459,1178247000,8.15
333,271381505.387912,1995225000,7.35
334,97814093.5869249,1501077577.62719,15.35
335,35010817.2178443,41191562.5312237,1.18
336,102683910.742938,780489000,7.6
337,146178573.681095,597252209.822604,4.09
338,113315702.530875,702658300.666487,6.2
339,67246971.7427214,1345377000,20.01
340,83757723.8531122,1454378000,17.36
341,46817.0602295757,0,0
342,22466328.9503794,110886000,4.94
343,4712713.85314951,17700000,3.76
344,18829309.887657,171657000,9.12
345,227327467.23992,728518000,3.2
346,90738514.9832018,489220000,5.39
347,44430172.7412907,68242630.2058655,1.54
348,278882822.318077,1067266918.99482,3.83
349,40550328.9147121,208525000,5.14
350,50820493.3689332,277484000,5.46
351,157960514.310869,694767000,4.4
352,104013469.495035,349252000,3.36
353,171696354.333234,468361000,2.73
354,92867308.3784353,269605000,2.9
355,31243366.9612592,91318000,2.92
356,34710023.3595208,126106000,3.63
357,397239169.152178,1826920560.88609,4.6
358,11751910.3572705,69575000,5.92
359,28603558.4132506,147848000,5.17
360,141112588.329015,435856000,3.09
361,117023938.224414,422410000,3.61
362,465.491337216044,0,0
363,33505.9257262713,0,0
364,77004835.4695113,212205000,2.76
365,50939077.5760539,286999000,5.63
366,141682149.917353,406704000,2.87
367,11270503.7873084,60879000,5.4
368,30676727.6090428,216095000,7.04
369,357374506.949772,0,0
370,1928734887.69026,0,0
371,151280592.081161,0,0
372,27279412.1414288,0,0
373,38052845.7116115,0,0
374,24601.4717442003,0,0
375,22563.0454796307,0,0
376,4899774.58765603,0,0
377,5122596.00838409,0,0
378,16816396.8310359,0,0
379,7030799.78124974,0,0
380,79691659.1616488,0,0
381,4603390.96248335,0,0
382,11245525.3940817,0,0
383,4410457.71829928,0,0
384,5240981.33051377,0,0
385,144844.42734743,0,0
386,16918430.8257806,0,0
387,36720854.4388947,0,0
388,28184678.998798,0,0
389,424828.287251538,0,0
390,10465497.4630638,0,0
391,6518724.01320679,0,0
392,5803189.71810837,0,0
393,42034.3307740353,0,0
394,46189515.4815453,0,0
395,19205613.1231428,0,0
396,36788621.4145656,0,0
397,7655118.1540821,0,0
398,26037488.3389411,0,0
399,33137084.6674603,0,0
400,62846396.2296189,0,0
401,24747361.891917,0,0
402,2933274.32114119,0,0
403,7857932.30660211,0,0
404,37962768.3115948,0,0
405,85646723.9352503,0,0
406,1401367.07104887,0,0
407,54938436.9678085,0,0
408,26361308.9219315,0,0
409,961582.692804516,0,0
410,8756009.05129743,0,0
411,8847488.92171962,0,0
412,24341489.5748038,0,0
413,8100998.08924471,0,0
414,9591435.10059769,0,0
415,15834940.142166,0,0
416,9389631.50349522,0,0
417,24347178.9418725,0,0
418,19659442.1489337,0,0
419,9431204.37786583,0,0
420,8798721.88978984,0,0
421,22027271.6459459,0,0
422,5584698.87714379,0,0
423,5566622.70205694,0,0
424,1315637095.33241,845807864.255754,0.64
425,26551512.0599465,80100000,3.02
426,19403714.8330964,62956000,3.24
427,30983271.6246042,178346000,5.76
428,120987877.661379,423312000,3.5
429,147705.711711913,0,0
430,213337351.25259,1080005000,5.06
431,10486453.8071451,21634000,2.06
432,33913862.414808,151482000,4.47
433,138659180.249511,732366000,5.28
434,86777853.5513162,179318036.137094,2.07
435,34718557.8877872,165297000,4.76
436,33447315.6178859,134635000,4.03
437,70526624.2859338,367056935.48729,5.2
438,27838167.9462488,123481000,4.44
439,42398.4811110346,0,0
440,4253409.31001796,15739000,3.7
441,24119605.6273767,109102000,4.52
442,32388381.6827411,118704000,3.67
443,5777916.9821844,28330000,4.9
444,4176719.63071244,22040000,5.28
445,170192.902724473,0,0
446,31458015.9434204,0,0
447,87201967.3410001,0,0
448,14000948.2164185,0,0
449,34705760.5700421,0,0
450,50221798.2577393,0,0
451,53630894.8693869,0,0
452,23369042.8890771,0,0
453,63491404.8972367,0,0
454,20538498.0376297,0,0
455,761724849.171498,0,0
456,284661804.253616,0,0
457,7927336.55077546,0,0
458,235879.804455382,0,0
459,8851591.70951364,0,0
460,456893947.722339,0,0
461,19788283.2348115,0,0
462,155493.600598929,0,0
463,38553474.5258355,0,0
464,288324.319254509,0,0
465,10975324.2672094,0,0
466,60173.2094830523,0,0
467,31598655.1329053,0,0
468,86118181.9715254,0,0
469,48804418.0400004,0,0
470,24475923.3473556,0,0
471,10261522.5810511,0,0
472,65783.7607578478,0,0
473,709948.773076469,0,0
474,0,0,0
475,0,0,0
476,0,0,0
477,0,0,0
478,12384.1286320401,0,0
479,736600.185837338,51493000,69.91
480,128347.961579635,0,0
481,6425533.93267101,514926000,80.14
482,7092156.79000933,566418000,79.87
483,14752818.869622,1132836000,76.79
484,24756272.1812989,1480487000,59.8
485,42157952.7236642,1819403765.93329,43.16
486,516222.815126542,34328000,66.5
487,1252372.86482084,102985000,82.23
488,27638025.942307,1775189000,64.23
489,17085739.3282167,1287314000,75.34
490,101931242.516901,6524642273.33326,64.01
491,28036626.0651175,1398537549.18212,49.88
492,4310616.45328751,360448000,83.62
493,2162064.74569273,34328255.3110957,15.88
494,17418589.6638389,1229560000,70.59
495,5148142.60360152,75741698.1480021,14.71
496,14773914.5261838,1061159000,71.83
497,8578091.6099873,173289602.248329,20.2
498,14777534.2247907,762364000,51.59
499,28936355.5769575,1132836180.76651,39.15
500,331587.909061822,0,0
501,58283373.4366282,4023505000,69.03
502,5045708.16290933,240299000,47.62
503,13870.3057030091,0,0
504,9784116.57330011,554060000,56.63
505,5346499.93907049,240299000,44.95
506,4268508.33228857,205970000,48.25
507,5386369.4855281,274627000,50.99
508,827006546.030017,52852688.8378869,0.06
509,613817535.967765,644880550.133599,1.05
510,31959644.8919626,99324000,3.11
511,115722553.596227,84577000,0.73
512,100605559.137109,180409000,1.79
513,150568070.619796,121092000,0.8
514,92036376.5831478,228212000,2.48
515,612823906.591791,1292487048.59947,2.11
516,22566438.6799089,2735133.8572752,0.12
517,29523364.8408258,75146000,2.55
518,30664456.7099336,39816059.2802951,1.3
519,1502233060.87238,1532301242.18394,1.02
520,52804034.178375,83789000,1.59
521,20556518.5304973,20973000,1.02
522,32684804.1981939,72597000,2.22
523,81755564.8212742,192326000,2.35
524,35720699.5131847,97036000,2.72
525,304800.244020393,0,0
526,48133.1860493521,0,0
527,69355289.3315667,65542000,0.95
528,160165.588318906,0,0
529,24105175.8987796,20973000,0.87
530,95396459.2491355,81670000,0.86
531,15994544.7337285,43927000,2.75
532,26117545.4449191,28838000,1.1
533,4450.09992527763,0,0
534,1148597.36338852,2622000,2.28
535,1900541.87536601,33759000,17.76
536,13358250.1436092,236312000,17.69
537,4875175.60134193,86273000,17.7
538,2925295.26740957,52514000,17.95
539,25964.9133448078,0,0
540,97820846.0298627,1589435000,16.25
541,502364.686574667,10317000,20.54
542,8343634.49825631,129058000,15.47
543,60528862.8308351,655805109.273286,10.83
544,3617540.70157426,45291000,12.52
545,10128727.4953887,130390000,12.87
546,5836477.91596729,75020000,12.85
547,611722.188091806,4051000,6.62
548,4178128.19488395,67518000,16.16
549,36792880.0238724,466040952.0155,12.67
550,11177008.7432627,198802000,17.79
551,4048258.89099929,23910000,5.91
552,5536265.9508584,78771000,14.23
553,11436636.1964639,208747000,18.25
554,11142112.6850574,160188000,14.38
555,3100689.61006098,73144000,23.59
556,10973669.2836902,183798000,16.75
557,5532533.29367673,82522000,14.92
558,3639925.86012534,48763000,13.4
559,231.01185994665,0,0
560,34605256.3610963,575552000,16.63
561,8520921.32841007,120032000,14.09
562,81081198.0140699,622664071.502438,7.68
563,18665855.566404,225059000,12.06
564,22236891.6281846,79821000,3.59
565,25061351.3872489,220378000,8.79
566,25091871.0202544,168795000,6.73
567,28436919.4697275,191300000,6.73
568,286951.110069467,0,0
569,3912814.52211033,26257000,6.71
570,100379.548892794,0,0
571,5956118.12286302,6.1e+07,10.24
572,66240.4183344239,0,0
573,779999.83160862,3751000,4.81
574,71367358498.4083,210502414745.731,2.95
575,21542.5572602872,0,0
576,6013669.76119418,17715209.283893,2.95
577,32942.7144650492,0,0
578,14540086.5755125,50726151.7377555,3.49
579,2942792.57775195,7873000,2.68
580,154700.487200603,0,0
581,20763206519.8167,39612652261.5255,1.91
582,145717.174994038,0,0
583,179647254.358749,381287924.641561,2.12
584,76659843.0683647,155778250.417837,2.03
585,133271.258735061,0,0
586,3364079.33370496,2183000,0.65
587,11957.7163552605,0,0
588,99157.3025371058,0,0
589,18873.2247263875,0,0
590,14793929.5583389,30920000,2.09
591,11156.7061797442,0,0
592,85535.6432105589,0,0
593,94527.6546915113,0,0
594,18962213.8997991,38079000,2.01
595,963671.321646139,2539000,2.63
596,119640.149473042,0,0
597,422.207581939737,0,0
598,795606.739072521,1269000,1.6
599,94.7624909895862,0,0
600,21270209.6161992,48234000,2.27
601,69684.8065202695,0,0
602,49047560.9869883,115507000,2.35
603,27183799.5963851,53311000,1.96
604,62977220.2428496,139624000,2.22
605,124171185.374671,264016821.832927,2.13
606,42414411.9786088,92660000,2.18
607,37578823.5579385,66004000,1.76
608,1037422.76869241,2539000,2.45
609,262.032868589679,0,0
610,671762.756919047,1269000,1.89
611,586573693.061211,943097776.665507,1.61
612,39133916.9354709,64735000,1.65
613,15989227.9826745,6347021.33240569,0.4
614,134473162.239944,86312771.6602891,0.64
615,55574512.0233404,93929000,1.69
616,53570.8290777938,0,0
617,23286.0504067297,0,0
618,6303.4391555914,0,0
619,4903.64779349083,0,0
620,29869005.6813771,7615420.33136209,0.25
621,1624566.65675325,377.666550711364,0
622,37236.8007158539,0,0
623,22468971.5702672,38079000,1.69
624,82275274.5217513,135816000,1.65
625,137073376.822031,71081859.4925209,0.52
626,44540625.8246872,74889000,1.68
627,181629346.555911,313520000,1.73
628,19094854.7515968,13675000,0.72
629,31345191.178048,52042000,1.66
630,61469603.4406396,11424284.8291009,0.19
631,29012670.5416743,48234000,1.66
632,98450838.0071007,159933000,1.62
633,58970445.1754122,82752000,1.4
634,89923.1248977448,0,0
635,7472901.74904495,2538510.66620284,0.34
636,32106472.4351309,10154797.9979128,0.32
637,91027833.5486499,162472000,1.78
638,23624694897.6775,27117455808.0289,1.15
639,116390.420099234,0,0
640,495398.902725475,0,0
641,67876.1704547833,0,0
642,720418.476256283,495.628205053889,0
643,42699962.4295787,89678000,2.1
644,701927678.328645,1318602901.79829,1.88
645,4077509094.53538,7429848738.81705,1.82
646,27141933.4602434,47218269.5809541,1.74
647,113740186.259622,60184586.5777583,0.53
648,19129829.40035,13529673.5089195,0.71
649,21315632.62535,38862000.2487725,1.82
650,35144382.6604317,36964273.7848519,1.05
651,36100937.4409719,53981181.1487743,1.5
652,89911785.0482506,26733561.6163421,0.3
653,18192058.2147747,51624523.6081919,2.84
654,22960206.7702376,26011452.5564671,1.13
655,29702.3188874611,0,0
656,2145061.39221262,497431.55258342,0.23
657,158.29193702475,0,0
658,439774.417244249,871000,1.98
659,31904498.9953782,43462969.5463318,1.36
660,626037.197849119,12559000,20.06
661,51809350443.8345,585721585137.143,11.31
662,813118.893392363,5580000,6.86
663,107174.718652875,0,0
664,122759.655461496,0,0
665,125057.467223202,0,0
666,5891854.25703022,41865000,7.11
667,34272531.5379362,621692807.834921,18.14
668,10993634.6274106,360038000,32.75
669,282655.879174381,408.697358620813,0
670,14710439.7369236,66983850.2107335,4.55
671,187406824.550721,937852606.745313,5
672,692769.32331951,8373029.3176115,12.09
673,26170166.4374169,176325000,6.74
674,11321155.5065715,143780623.162802,12.7
675,25018380.2818945,136780834.877879,5.47
676,33373.5179503223,0,0
677,41761.2642717836,0,0
678,7801650.74564811,163273000,20.93
679,21650946.2979872,621692807.834921,28.71
680,20610.4586851894,0,0
681,22239.8297356652,0,0
682,1361.45028575334,0,0
683,2591.58935716765,0,0
684,80390.0210028806,0,0
685,11543771000.2863,124538229275.684,10.79
686,618155.718374744,241.480229150604,0
687,139795188.497395,1511973241.24985,10.82
688,20592610.3249253,69582000,3.38
689,2.71162772127,0,0
690,143006724.579412,376120350.595007,2.63
691,149237.412332524,0,0
692,58977800.5815725,172646949.657024,2.93
693,8075620.76140214,25388000,3.14
694,5291929.4166029,6093000,1.15
695,93971000.8058382,83308528.0254968,0.89
696,147835.812302282,0,0
697,10847.3874940791,0,0
698,500982.933929097,0,0
699,1337339.12251244,5642000,4.22
700,9324.39047015454,0,0
701,123.999802335825,0,0
702,1344528.54487114,5642000,4.2
703,382837.576028975,0,0
704,9770941.12945772,39492000,4.04
705,56197.6632748944,0,0
706,22098912.5421947,76164000,3.45
707,246087.610122005,0,0
708,183804.533843662,0,0
709,12.174968132,0,0
710,1471333.00109364,5642000,3.83
711,17055825.8633835,54084000,3.17
712,454464.913508861,0,0
713,104890.080147276,0,0
714,6328.8617518429,0,0
715,58204.4857094938,0,0
716,12297147479.1652,58810488632.2216,4.78
717,59.73216666543,0,0
718,183765.990887238,0,0
719,17656.4271131807,0,0
720,609809.436665717,0,0
721,148874.118043082,0,0
722,447495960.59864,1912979964.74783,4.27
723,24549633.8745239,112196000,4.57
724,511397146.905147,1852472680.31637,3.62
725,32879.1342182699,0,0
726,35194433.2465635,114029000,3.24
727,2440.06978863766,0,0
728,26088.1802876391,0,0
729,417085.242151978,5541000,13.29
730,63793.6856530569,0,0
731,23339.6159136058,0,0
732,1081773.0786896,34266000,31.68
733,5965210.30786133,165649000,27.77
734,27000250294.7582,273819132209.587,10.14
735,5088900.733097,33222475.9853406,6.53
736,22341.1334698739,0,0
737,6740.3022178901,0,0
738,15017864.9798017,264037698.00581,17.58
739,19254228.2231173,28754032.3470224,1.49
740,11568567.3933939,62293000,5.38
741,53519.134182198,0,0
742,719.223193101291,0,0
743,7224.51454222613,0,0
744,8953.03411054641,0,0
745,4600198986.73236,42301574269.0692,9.2
746,27399.9163643906,0,0
747,25807290.7590392,262162000,10.16
748,54904735.6871248,444680104.07107,8.1
749,3760755394.71966,33043198268.6873,8.79
750,17483.8719283315,0,0
751,3260.96856813282,0,0
752,4915.38824136732,0,0
753,4623480.03490026,20591000,4.45
754,16992.0873415046,0,0
755,14931140.621824,87997415.1763938,5.89
756,80032621.6278121,773716990.813728,9.67
757,29386964.9178852,242725175.056141,8.26
758,7955820.93355165,18856795.2940427,2.37
759,4830270.10156223,37713339.1764575,7.81
760,17316158.3979787,130215000,7.52
761,4097019090.61557,29670150435.4478,7.24
762,16281348.4400624,166566000,10.23
763,4720.48679521289,0,0
764,36722.176237707,0,0
765,9724974.4659755,98997000,10.18
766,31506936.1976786,207422251.411628,6.58
767,10691947.6522544,14783790.8516955,1.38
768,22996483.1813964,201119554.00191,8.75
769,76442790.2753094,789642000,10.33
770,192849.556204252,1961000,10.17
771,47515.1883911829,0,0
772,57664774.3774055,326316334.707268,5.66
773,5758078.22414093,8641570.70979999,1.5
774,25170119.6353279,298562000,11.86
775,4768382.07412133,7856456.11758527,1.65
776,4222642.40376448,14142017.5293724,3.35
777,5303545.95411575,6526462.1733336,1.23
778,84136885.9946217,241067041.914287,2.87
779,6324396.59197484,42426959.0588086,6.71
780,13575333.5471267,25958253.6205967,1.91
781,32233752.6993127,197994093.529309,6.14
782,3726319.00496361,17323000,4.65
783,16438048.721916,141424000,8.6
784,715729850.086896,8501310808.90097,11.88
785,9051664.11078274,41454213.3416877,4.58
786,16304673.2904539,182282608.846455,11.18
787,219476187.642775,1337528179.18417,6.09
788,126755862.066674,643611879.459985,5.08
789,6890575.70120784,25142157.8823192,3.65
790,11132761.0368208,86426000,7.76
791,25453825.2349152,215279000,8.46
792,7490866.75919226,141405826.548313,18.88
793,7807536.48760062,60648000,7.77
794,7855783.58448083,73855000,9.4
795,18083986.7935653,141423818.705862,7.82
796,1676729.98160582,3142339.17645748,1.87
797,35630.6087998404,0,0
798,7951694.8975987,67569000,8.5
799,656799.987047628,1571239.76470214,2.39
800,35567127.1245636,166566789.411596,4.68
