CAA_ID,drainage,leaching_gw,nloading
1425,31865001.4298786,931231000,29.22
1426,20634704.9339695,606711000,29.4
1427,25022612.4619975,733697000,29.32
1428,14037662.375033,409177000,29.15
1429,56460063.8147004,1392384000,24.66
1430,12293590.5798826,176369000,14.35
1431,77604217.227281,2013976000,25.95
1432,69664828.1377375,694102000,9.96
1433,38980778.675222,826591000,21.21
1434,21434661.2152358,310410000,14.48
1435,1266841613.31133,17802125543.0465,14.05
1436,11276464.0876987,269077000,23.86
1437,16348784.6449171,229480000,14.04
1438,15802179.2888684,299191000,18.93
1439,7082138.02885154,101241000,14.3
1440,10046554.0400203,193379000,19.25
1441,7904564.29546758,150532000,19.04
1442,8280257.74508199,114740000,13.86
1443,16714548.7155524,218681000,13.08
1444,6880977.21991784,198264000,28.81
1445,7066456.58238338,117570000,16.64
1446,10414652.6644301,155237000,14.91
1447,9550253.07195824,141738000,14.84
1448,5453070.36355004,107991000,19.8
1449,17662708.3444163,287975000,16.3
1450,7336999.39486047,88449000,12.06
1451,8665501.40217034,269977000,31.16
1452,11552566.6770309,168735000,14.61
1453,9737904.29580664,141738000,14.56
1454,10325788.0581819,310473000,30.07
1455,3793410.60193534,107991000,28.47
1456,16913103.9758238,117779854.624498,6.96
1457,19047831.4481738,190082000,9.98
1458,22800341.0372424,307098000,13.47
1459,10203976.5629715,155237000,15.21
1460,6358763.57362316,188984000,29.72
1461,20335853.3991339,303724000,14.94
1462,23406352.9047364,329699000,14.09
1463,7936423.04301445,121489000,15.31
1464,53536751.7788534,687932000,12.85
1465,11260697.27301,113615000,10.09
1466,7296395.68297953,215981000,29.6
1467,8648000.72206989,128239000,14.83
1468,22617036.0469571,175485024.07,7.76
1469,6241933.48173575,188984000,30.28
1470,17612469.139824,312363000,17.74
1471,31128300.3005294,931419000,29.92
1472,6380228.21208993,94492000,14.81
1473,10091135.8307538,283475000,28.09
1474,17718115.2504551,249728000,14.09
1475,22581894.5199854,132988000,5.89
1476,11078691.5642487,155237000,14.01
1477,12522428.2231874,175485000,14.01
1478,7827415.1239914,202482000,25.87
1479,7309004.79982258,94492000,12.93
1480,14144119.926051,364468000,25.77
1481,10113798.8135969,128239000,12.68
1482,6988469.39823956,91117000,13.04
1483,8762650.91593389,103082003.287181,11.76
1484,7791711.2265393,101241000,12.99
1485,8902183.19596077,229480000,25.78
1486,11136658.5168042,141738000,12.73
1487,6982353.32167143,87742000,12.57
1488,12994110.2665214,96420000,7.42
1489,14303372.5492091,182234000,12.74
1490,7501968.9372671,94492000,12.6
1491,11268793.7907641,148487000,13.18
1492,9487163.12241619,161986000,17.07
1493,10320827.0849839,134988000,13.08
1494,16679034.1383982,215981000,12.95
1495,8616012.40670306,114740000,13.32
1496,11788381.0316527,155237000,13.17
1497,52682673.9953311,440962168.6725,8.37
1498,7561079.2614087,94492000,12.5
1499,10114229.6543968,35997285.1325,3.56
1500,21684505.5480551,94492000,4.36
1501,236488317.470143,691622431.247389,2.92
1502,118159493.373506,681464000,5.77
1503,103566739.251441,330008000,3.19
1504,635896412.851326,1747537000,2.75
1505,78866441.7011445,467306000,5.93
1506,157535039.237478,370545000,2.35
1507,130012849.311393,311171714.900224,2.39
1508,323241248.012516,2149388000,6.65
1509,221554722.560776,715695000,3.23
1510,190259899.528001,1036886000,5.45
1511,256309451.64121,928583121.583286,3.62
1512,36056504.5939405,67494439.73375,1.87
1513,165241761.615461,695859000,4.21
1514,38390523.3063036,107855000,2.81
1515,69048943.5664083,191743000,2.78
1516,77482405.1471579,193908000,2.5
1517,26903741.785271,75898000,2.82
1518,31361226.3560941,95871000,3.06
1519,55980913.7958113,163780000,2.93
1520,34917140.5509243,30547000,0.87
1521,32591550.6001373,103861000,3.19
1522,38249391.5655646,139813000,3.66
1523,18322365.8635417,67909000,3.71
1524,27991001.9624219,89879000,3.21
1525,18379977.9870208,64580000,3.51
1526,42297887.1291519,119839000,2.83
1527,134678056.38191,329064000,2.44
1528,13351984.1470484,51930000,3.89
1529,24200534.8040115,70862000,2.93
1530,33077093.5118136,87882000,2.66
1531,18118169.4214265,29293807.97,1.62
1532,43495634.8839357,85219000,1.96
1533,22283965.5396259,42610000,1.91
1534,17757810.0061621,29293807.97,1.65
1535,21137535.6910138,5992000,0.28
1536,628394.859642681,0,0
1537,24755530.3642677,48621000,1.96
1538,26808474.640995,160455000,5.99
1539,5024255.79206201,27905000,5.55
1540,22805704.1581738,146503000,6.42
1541,20480962.1624881,132550000,6.47
1542,19868598.4987229,125574000,6.32
1543,23819910.5531863,132550000,5.56
1544,23340891.5807268,125574000,5.38
1545,98156812.6842924,537176000,5.47
1546,38636548.228406,209289000,5.42
1547,33602802.8940733,181384000,5.4
1548,148778437.318872,352883044.758969,2.37
1549,185773316.219652,279052070.95,1.5
1550,33941598.9922761,188360000,5.55
1551,90311980.266774,83715497.01,0.93
1552,54586302.7569856,20928455.6,0.38
1553,64660891.8173549,355792000,5.5
1554,40058172.0756011,216266000,5.4
1555,22421510.2197148,125574000,5.6
1556,25886862.0845593,139526000,5.39
1557,50834456.3259806,279053000,5.49
1558,33428049.1266018,122397000,3.66
1559,28182708.8858165,153479000,5.45
1560,54626973.8379017,144177273.606156,2.64
1561,40523678.4223618,138042033.864612,3.41
1562,52392308.708378,286029000,5.46
1563,410515429.085399,1984920000,4.84
1564,155177050.649484,806824000,5.2
1565,152199838.872055,830181000,5.45
1566,99927122.1447017,544152000,5.45
1567,5956151590.84512,28288786402.9263,4.75
1568,242928729.799288,1202515000,4.95
1569,1280858121.12436,5974714507.92588,4.66
1570,66885874.2886622,241846000,3.62
1571,170575.904147773,0,0
1572,16976026.1458088,246197000,14.5
1573,10152627.0586735,143615000,14.15
1574,275937.831325085,0,0
1575,7648879.81536585,112840000,14.75
1576,6302130.28491949,92324000,14.65
1577,16140487.0332439,235939000,14.62
1578,8691963.0811297,123099000,14.16
1579,18228347.495204,266714000,14.63
1580,6999037.85484151,30774447.75,4.4
1581,13138781.2062703,20516230.25,1.56
1582,50708275.2663993,728334000,14.36
1583,13329673.1007758,20516230.25,1.54
1584,11645991.2951946,451.999999995678,0
1585,165022.375578989,0,0
1586,11146540.1030214,112840000,10.12
1587,12140276.4401945,143615000,11.83
1588,13297859.1573701,153873000,11.57
1589,15366919.8577334,174389778.25,11.35
1590,17298804.204725,175322000,10.13
1591,14259957.9574064,174390000,12.23
1592,15803809.3465202,194906000,12.33
1593,27311536.7307785,302980000,11.09
1594,38878332.2305669,61548908.25,1.58
1595,9888486.3399357,92324334.75,9.34
1596,17915435.057646,133357004.25,7.44
1597,9827463.48292399,123099000,12.53
1598,7625841.76527524,92324000,12.11
1599,7576634.17481012,78646000,10.38
1600,12168490.967668,108587000,8.92
1601,8248362.94357099,92324000,11.19
1602,11932416.198447,143615000,12.04
1603,10080691.8374773,112840000,11.19
1604,8345669.17140141,65946000,7.9
1605,8827934.90354812,102582000,11.62
1606,11774672.7618901,133357000,11.33
1607,8136178.96689449,102582000,12.61
1608,8506989.10101443,102582000,12.06
1609,8970316.7003164,102582000,11.44
1610,12623020.2853764,153873000,12.19
1611,16099673.6398452,111891000,6.95
1612,2963874.56417433,41033000,13.84
1613,7151126.18799182,92324000,12.91
1614,26619398.0506173,277299000,10.42
1615,46003799.0207033,18556472.0646154,0.4
1616,95385946.2101551,1136457000,11.91
1617,47146858.4386714,605235000,12.84
1618,45935481.3333705,584719000,12.73
1619,109802939.524924,1090522334.65964,9.93
1620,12550404.73962,164132000,13.08
1621,20603869.0161519,245377000,11.91
1622,27958850.8168776,181295803.145839,6.48
1623,142030640.345132,1103056000,7.77
1624,62233830.6587377,473537000,7.61
1625,80276228.331583,246196916.75,3.07
1626,22758478.7887385,208021000,9.14
1627,26142400.2130705,0,0
1628,23146589.0180368,0,0
1629,107756820.289257,0,0
1630,66380385.6266632,0,0
1631,90380549.7691955,0,0
1632,68429367.7341751,0,0
1633,20107507.8358964,0,0
1634,200154043.10621,0,0
1635,359793360.714447,0,0
1636,21648810.3404446,0,0
1637,69999808.1995576,0,0
1638,43740051.2687526,0,0
1639,121230761.938418,0,0
1640,303882894.849854,0,0
1641,63038552.4144967,0,0
1642,107594415.195583,0,0
1643,1851409393.14574,0,0
1644,603087206.022683,0,0
1645,83186086.9900062,0,0
1646,464645395.371823,0,0
1647,11900031159.7715,0,0
1648,46229073.2049769,0,0
1649,7160865001.47717,0,0
1650,7918551.48589104,40492000,5.11
1651,12245027.9436919,156063000,12.75
1652,22270675.8967508,178025000,7.99
1653,76688581.5887634,150693950.950452,1.97
1654,9062537.00794497,182214000,20.11
1655,20301703.6572522,268525000,13.23
1656,49795707.8826274,772427000,15.51
1657,130952261.741624,544781000,4.16
1658,64420419.1770996,296007000,4.59
1659,18159616.90019,349243000,19.23
1660,38228064.1983501,463668183.021085,12.13
1661,34201809.5051388,94587000,2.77
1662,189518681.261294,275961497.896637,1.46
1663,14638752.301401,251517000,17.18
1664,40640528.8788167,370821000,9.12
1665,75264709.8083186,138482000,1.84
1666,88372461.2812977,197398000,2.23
1667,48754133.6105422,195397000,4.01
1668,106054239.264681,239630000,2.26
1669,55892081.3330861,541480000,9.69
1670,16432477.6888961,246748000,15.02
1671,23578298.9834139,424258447.362121,17.99
1672,297558099.00988,643573000,2.16
1673,272700011.401504,644391000,2.36
1674,38159291.5884352,122220000,3.2
1675,144834028.948615,311788000,2.15
1676,3219804.71733594,60738000,18.86
1677,199475599.146353,745135000,3.74
1678,8341.77233716245,0,0
1679,81241396.2447101,234684000,2.89
1680,8135442.33608324,210246000,25.84
1681,66634702.3298572,215957000,3.24
1682,72130713.7381396,244398000,3.39
1683,20302763.7323613,242951000,11.97
1684,213175355.314571,1631105000,7.65
1685,183102359.443593,352971769.90515,1.93
1686,8150736621.67918,60224939596.6275,7.39
1687,226940531.251125,800883000,3.53
1688,3179086853.50106,23401495355.6785,7.36
1689,2350988751.44344,11246322724.7252,4.78
1690,2610849.10891967,20433000,7.83
1691,100146938.611382,214284000,2.14
1692,30820568.2569058,227271000,7.37
1693,71299342.333626,181817000,2.55
1694,37098703.3142987,317983000,8.57
1695,70258368.6429274,659086000,9.38
1696,490264379.791972,1694527000,3.46
1697,101874753.135488,230425000,2.26
1698,20419761.5558255,51948000,2.54
1699,254729316.495592,661833000,2.6
1700,1859449503.98612,28977004949.0417,15.58
1701,35262228.5996595,392477000,11.13
1702,297929648.046509,1292481000,4.34
1703,1092562535.77608,2605520000,2.38
1704,1414381002.2451,3083845000,2.18
1705,181191415.212754,776367000,4.28
1706,60879.9065730034,0,0
1707,228174819.910613,0,0
1708,75312160.1831571,0,0
1709,211722335.577872,0,0
1710,52977714.2753097,0,0
1711,96630182.8787772,0,0
1712,776186941.186849,0,0
1713,76989005.1205173,0,0
1714,38133111.9406834,0,0
1715,143984902.778547,0,0
1716,51193142.5738994,0,0
1717,123325035.933987,0,0
1718,215593180.486595,0,0
1719,61916676.0919245,0,0
1720,61142818.0814456,0,0
1721,298895056.010427,0,0
1722,54762537.9476205,0,0
1723,37947118.5332934,0,0
1724,66999279.8480812,0,0
1725,80885486.6450697,0,0
1726,28007256.6201509,0,0
1727,56658734.0624785,0,0
1728,183581452.937381,0,0
1729,128006431.046614,0,0
1730,287435134.89484,0,0
1731,323194629.484192,0,0
1732,265872137.808699,0,0
1733,14227585004.0979,0,0
1734,466757159.921169,0,0
1735,2213772215.26185,0,0
1736,484040596.052753,0,0
1737,279240070.400226,0,0
1738,6426180284.60652,0,0
1739,7791336.01928071,59119000,7.59
1740,9198881.9808439,72257000,7.85
1741,9139617.15225782,78825000,8.62
1742,9007880.19349353,61026000,6.77
1743,9146223.38530394,65688000,7.18
1744,21817864.3195817,128639000,5.9
1745,9320603.68008744,51091000,5.48
1746,10641414.0479888,78825000,7.41
1747,8400458.17499902,65688000,7.82
1748,9763940.43798393,72257000,7.4
1749,8782792.37671538,72257000,8.23
1750,16886349.462479,131376000,7.78
1751,20426195.7978681,91963000,4.5
1752,23433444.2750571,111669000,4.77
1753,34838596.8978715,164220000,4.71
1754,22264374.5126742,80236000,3.6
1755,34924642.1508688,170788000,4.89
1756,9492549.18174966,6568306.3575,0.69
1757,8314808.90152171,78825000,9.48
1758,164773802.343396,1186492922.97309,7.2
1759,47936102.8239832,162030000,3.38
1760,387798.707557318,12541000,32.34
1761,3470740.32014473,62703000,18.07
1762,14466990.2812035,263351000,18.2
1763,2428607.73940217,37622000,15.49
1764,7440404.16974615,100324000,13.48
1765,5940473.88806432,75243000,12.67
1766,11785944.0878951,163027000,13.83
1767,5911311.09572324,75243000,12.73
1768,9298409.02230256,106827000,11.49
1769,27111006.1355073,297973000,10.99
1770,21769177.1550764,300973000,13.83
1771,6137230.98060828,87784000,14.3
1772,938344.962983984,12541000,13.37
1773,1080701.40390277,8360000,7.74
1774,34660842.3363192,372386000,10.74
1775,59088912.4552657,389.232712677767,0
1776,4331060.46225279,75243000,17.37
1777,220796634.086008,2863333000,12.97
1778,10487757.3995644,172781000,16.47
1779,150092708.539273,7124000,0.05
1780,40847806.7825705,1869000,0.05
1781,52692114.7074782,3084000,0.06
1782,55755857.9086226,1384000,0.02
1783,99304988.2338679,4943000,0.05
1784,95864449.4432973,4555000,0.05
1785,36529713.6817499,1985000,0.05
1786,37307508.3240235,2032000,0.05
1787,35855508.5063953,1763000,0.05
1788,38915734.8275662,1869000,0.05
1789,46093764.6460622,2150000,0.05
1790,318686.500053786,0,0
1791,1483956134.16018,39104900.7143204,0.03
1792,431597498.429741,14918894.1735074,0.03
1793,370622846.67437,12972487.586422,0.04
1794,516828757.767455,20109401.629804,0.04
1795,1129978918.30932,42596000,0.04
1796,591035715.96661,22080000,0.04
1797,1916330.10808157,14836000,7.74
1798,14104047.9154203,170425000,12.08
1799,23504399.86005,230194000,9.79
1800,15365270.2341569,173691000,11.3
1801,12011502.4000483,122080000,10.16
1802,12170051.9823227,124517000,10.23
1803,11865807.8493818,151197000,12.74
1804,9699993.98102397,103028000,10.62
1805,46202086.837659,98239000,2.13
1806,5900607.1280996,14836000,2.51
1807,32446882.3978631,252213000,7.77
1808,44004879.8623278,325231000,7.39
1809,2542225.16868085,28323000,11.14
1810,13761844.4702137,100673000,7.32
1811,290043247.489275,2767762998.06659,9.54
1812,190198928.619648,1907931000,10.03
1813,18234116.1043077,133392000,7.32
1814,1168623988.33976,1959676880.29906,1.68
1815,33891098.3091303,232108000,6.85
1816,58128144.1577532,1783000,0.03
1817,99823158.3079326,2623000,0.03
1818,63499661.520019,2097000,0.03
1819,324277947.81098,3081000,0.01
1820,2639855333.79734,79522000,0.03
1821,188512005.934898,5146000,0.03
1822,42863884593.4434,638674145.649021,0.01
1823,2978525636.21009,86500450.9838524,0.03
1824,7415470050.95308,82125228.3840039,0.01
1825,53672076.1479396,88540492.89,1.65
1826,17658491.4035394,118054000,6.69
1827,34500497.9498286,206595000,5.99
1828,38944655.0719378,250865000,6.44
1829,78873658.0674903,457459000,5.8
1830,787451.552698346,0,0
1831,80138860.8212079,697495000,8.7
1832,16453539.5234246,49927000,3.03
1833,45331325.4678851,442703000,9.77
1834,22603127.843972,217468000,9.62
1835,16482745.0093913,149207000,9.05
1836,1172321.34785522,11068000,9.44
1837,39973795.5521164,258243000,6.46
1838,33335405.0303558,143877995.26,4.32
1839,26647089.4140107,254554000,9.55
1840,11974671.0001122,110676000,9.24
1841,320274997.761852,2142274598.0558,6.69
1842,116502697.146695,746354000,6.41
1843,14472600.0095639,105142000,7.26
1844,366318542.102491,3289187000,8.98
1845,67905050.2881394,386653000,5.69
1846,204253558.654221,1128891000,5.53
1847,70513680.5049695,472216000,6.7
1848,626955520.467236,4022669000,6.42
1849,4735886.19109339,52703000,11.13
1850,115727699.925928,804243000,6.95
1851,171936202.043607,551423404.278681,3.21
1852,48945178.1414395,395270000,8.08
1853,108320170.292957,1073554000,9.91
1854,97231439.5011591,600327566.641208,6.17
1855,121036019.720374,1282858000,10.6
1856,1695887024.35458,6349380026.60117,3.74
1857,53529638.7664244,291921368.995024,5.45
1858,2388539.86345681,22135000,9.27
1859,7881708.75731713,65410000,8.3
1860,9074251.93801995,65410000,7.21
1861,9231798.19870941,65410000,7.09
1862,13915403.0570459,106292000,7.64
1863,7395757.2799979,57234000,7.74
1864,15851751.7457665,92972000,5.87
1865,25293908.8840016,106292000,4.2
1866,19706315.3505383,81763000,4.15
1867,33916635.2664789,144625000,4.26
1868,21868554.0551436,29368035.9035667,1.34
1869,19231177.3778854,27254672.7,1.42
1870,5518165.89932036,16353000,2.96
1871,15614438.0471205,65410000,4.19
1872,21017928.2079026,61795000,2.94
1873,29139806.0838052,65580579.515625,2.25
1874,12848367.6627303,47059000,3.66
1875,20550171.8620034,89939000,4.38
1876,15510772.3055187,65410000,4.22
1877,12873775.923949,57234000,4.45
1878,14096952.3704092,57234000,4.06
1879,21246435.6708556,89939000,4.23
1880,15565261.7463482,65410000,4.2
1881,17466408.4108338,27121275.7927749,1.55
1882,3035318.52510907,10902000,3.59
1883,13973654.7177787,57234000,4.1
1884,9629568.2052386,57234000,5.94
1885,9416662.51515834,57234000,6.08
1886,16431907.5310865,67413000,4.1
1887,24193550.6089201,63245198.8542182,2.61
1888,9212120.09543892,54408000,5.91
1889,9409816.70438041,23657000,2.51
1890,8812193.25999599,32705000,3.71
1891,18357236.037921,122644000,6.68
1892,8366122.9439025,49058000,5.86
1893,9509222.73404115,57234000,6.02
1894,11751436.9118619,59960000,5.1
1895,11363834.2022955,46813000,4.12
1896,18616045.7718444,38055000,2.04
1897,9249190.52589377,38156000,4.13
1898,13159517.184451,54509000,4.14
1899,1689584.78265174,5996000,3.55
1900,12295053.3523894,181435000,14.76
1901,9168153.29176527,160089000,17.46
1902,2522218.30559121,48027000,19.04
1903,12405021.8807589,272152000,21.94
1904,7205661.60164222,160089000,22.22
1905,10074469.6957604,202335000,20.08
1906,24155260.3357073,164517174.015384,6.81
1907,17841071.0265723,256143000,14.36
1908,12724814.6468103,256143000,20.13
1909,40915144.6176158,839232000,20.51
1910,97564319.969057,1568743760.86684,16.08
1911,13167981.125353,181435000,13.78
1912,28118415.2115443,317876994.846118,11.3
1913,7325857.88121435,113206000,15.45
1914,13109869.3830587,183286000,13.98
1915,30091712.0934662,456890000,15.18
1916,9337577.5270289,120956000,12.95
1917,19409283.1991389,256143000,13.2
1918,23496167.8070137,170762312.54,7.27
1919,35895057.9840373,369985000,10.31
1920,22899542.6592094,285760000,12.48
1921,13215217.1094399,222210000,16.81
1922,13543330.1494156,192107000,14.18
1923,77403741.0201933,352167937.497165,4.55
1924,12289633.6735387,151285000,12.31
1925,16900214.1376173,271536000,16.07
1926,14062772.6905021,240134000,17.08
1927,8851783.81619846,96054000,10.85
1928,18499710.1148177,296660000,16.04
1929,15635401.3513577,256143000,16.38
1930,10082263.201384,117399000,11.64
1931,16831945.2355405,112062572.99,6.66
1932,11150869.3776238,192107000,17.23
1933,8316569.91319407,144081000,17.32
1934,8502440.45503569,106726000,12.55
1935,29849522.164222,182570237.5895,6.12
1936,17682216.3864537,320179000,18.11
1937,9064230.06935707,160089000,17.66
1938,12210256.5227791,224125000,18.36
1939,17688749.0515239,292577000,16.54
1940,9181123.85105993,160089000,17.44
1941,3403348.84456725,64036000,18.82
1942,2737520.67109537,33797000,12.35
1943,8356136.8442756,96054000,11.5
1944,63678918.8251235,1022972000,16.06
1945,45636991.9935264,727553000,15.94
1946,40242939.6991289,703905000,17.49
1947,64675270.5869199,1264214000,19.55
1948,16979944.2531076,339356000,19.99
1949,11389891.0354465,247060000,21.69
1950,15089780.0213003,224125000,14.85
1951,66655711.604613,1468386000,22.03
1952,5028602.75811369,112063000,22.29
1953,24872022.9602564,42261000,1.7
1954,37003930.6773738,66858000,1.81
1955,107204088.88802,406059000,3.79
1956,19730635.1244966,146659000,7.43
1957,91519695.469145,206739000,2.26
1958,9495557.20314534,74054000,7.8
1959,9952484.11092406,239193000,24.03
1960,19725001.5420634,148024000,7.5
1961,10681949.3999188,74711000,6.99
1962,31924903.1298596,205213000,6.43
1963,3276884.82296619,48902000,14.92
1964,193624200.377787,921583000,4.76
1965,52266693.0509724,194315000,3.72
1966,391974634.731156,1228303000,3.13
1967,5385043.51207591,104540000,19.41
1968,70191992.4749965,205172000,2.92
1969,1400692711.99433,4921529000,3.51
1970,2497847725.9271,11431700000,4.58
1971,13726280.1965679,218007000,15.88
1972,14554618.3245208,233579000,16.05
1973,13495440.0692305,218007000,16.15
1974,31621077.9745661,159203000,5.03
1975,51542120.7968191,322104000,6.25
1976,21122531.2931507,149375000,7.07
1977,14376266.1973301,237750000,16.54
1978,14289302.014143,126522000,8.85
1979,13062999.9113528,105111000,8.05
1980,34825561.9009592,270507000,7.77
1981,479728409.978066,3965786456.25942,8.27
1982,65576588.9316296,1070571000,16.33
1983,261947313.858334,4017504157.94425,15.34
1984,51846420.9473279,734614000,14.17
1985,400503211.012802,4796174000,11.98
1986,81732685.3067405,704311000,8.62
1987,14673583.7938226,93432000,6.37
1988,59581508.2932936,436014000,7.32
1989,64950327.7897438,183598000,2.83
1990,42635481.7011159,373726000,8.77
1991,3074815575.25458,20405965000,6.64
1992,404284986.92387,2389711000,5.91
1993,8119241215.34999,56960021162.2444,7.02
1994,4321260.00170999,73019000,16.9
1995,5131560.70428387,94925000,18.5
1996,14479002.6454842,350493080.596875,24.21
1997,11331207.312732,211456000,18.66
1998,4867782.59698707,131435000,27
1999,4941630.66721106,131435000,26.6
2000,5106248.99094337,128697000,25.2
2001,17079979.7416666,416211000,24.37
2002,4007422.4226269,73019000,18.22
2003,10329437.7772429,197153000,19.09
2004,9620644.31265527,204095000,21.21
2005,11357672.4098918,279428000,24.6
2006,14019388.9051959,233662000,16.67
2007,12836359.4442304,361446000,28.16
2008,4249456.75026332,80321000,18.9
2009,6025596.79651974,126954000,21.07
2010,195915132.232384,4012555414.5982,20.48
2011,18293234.0785109,321286000,17.56
2012,63102922.0463798,1058052302.685,16.77
2013,83247796.5222229,1506267864.89637,18.09
2014,28037351.5225448,378248587.87053,13.49
2015,65383226.8524116,986596000,15.09
2016,43725661.7756949,651762665.039398,14.91
2017,71811390.433068,1478644000,20.59
2018,1619930.91070605,43812000,27.05
2019,111462253.469893,1799030000,16.14
2020,55085692.4090315,1161009289.55,21.08
2021,28201449.2392207,596768000,21.16
2022,1587621.9927271,43812000,27.6
2023,16629693.3560242,412780000,24.82
2024,26244.0027788198,0,0
2025,7213549.10653905,117976932.045008,16.35
2026,2784632.07170596,48422000,17.39
2027,2961370.50076189,84738000,28.61
2028,3686015.03046107,108948000,29.56
2029,9057425.83286695,242108000,26.73
2030,4905859.99015379,133159000,27.14
2031,2984372.78656175,56492000,18.93
2032,3363271.76887656,56492000,16.8
2033,4914160.63768734,133159000,27.1
2034,2391539.13683223,70615000,29.53
2035,178385.394175278,0,0
2036,4643407.28438166,145265000,31.28
2037,8957107.45468119,290529000,32.44
2038,2782102.19784028,56492000,20.31
2039,7920495.27672355,230002000,29.04
2040,13684957.0730964,399478000,29.19
2041,1567966.39784526,48422000,30.88
2042,2194101.43040743,60527000,27.59
2043,55937547.5656689,1261166000,22.55
2044,51111938.2597175,1120539000,21.92
2045,12715699.3057543,375267000,29.51
2046,17570139.2067411,97870000,5.57
2047,22262253.9903803,146177000,6.57
2048,16245966.6762534,133768000,8.23
2049,11877581.9600433,11257218.045984,0.95
2050,6199836.92007018,93999000,15.16
2051,38391467.3773734,616724031.497218,16.06
2052,11417757.6226936,209691000,18.37
2053,9656539.16271625,122496902.951488,12.69
2054,9960753.54632643,70484000,7.08
2055,10003654342.4602,147767214439.033,14.77
2056,11258747.4248677,84206000,7.48
2057,19765708243.0957,247416097909.669,12.52
2058,15046.5583714683,0,0
2059,4550039139.18148,32836169281.2411,7.22
2060,36730612.4201749,541242000,14.74
2061,14878903.4329023,209659000,14.09
2062,18813301801.0556,179587355013.127,9.55
2063,27713247.215111,541606825.018742,19.54
2064,19623674590.031,522252148637.999,26.61
2065,1032002.53907682,2699000,2.62
2066,29658761.3305636,80983000,2.73
2067,42464852.3009895,96903000,2.28
2068,36421289.6672734,72885000,2
2069,36856278.3648768,85892000,2.33
2070,34262731.9661341,71318000,2.08
2071,11555173.5338892,13497000,1.17
2072,25963169.1524372,20192000,0.78
2073,774363698.039125,852451065.007548,1.1
2074,198051590.47042,280743000,1.42
2075,72383958977.7038,315044912334.103,4.35
2076,177720947.880107,291935000,1.64
2077,89019140.2359391,155627000,1.75
2078,830423239.45943,1464725000,1.76
2079,1182548796.47335,1707410303.1734,1.44
2080,7773268277.80168,15043354788.8222,1.94
2081,44107236314.4016,162361867034.673,3.68
2082,33770039.7987493,108410000,3.21
2083,11281438496.2172,54306471299.5144,4.81
2084,57028818.4595477,576458000,10.11
2085,54788686.0966488,550452000,10.05
2086,65783759.8193433,533552000,8.11
2087,28187113.8427685,95055442.2471074,3.37
2088,14175631.310604,136839000,9.65
2089,12007.4652123241,0,0
2090,25812794.8275939,268725000,10.41
2091,64646129.4327749,814336000,12.6
2092,17095922.0753759,198611000,11.62
2093,47622457.6233237,588030000,12.35
2094,169970295.219463,1840031000,10.83
2095,77472047.1538391,974298000,12.58
2096,731948411.29825,7257821419.96531,9.92
2097,15819699475.8208,173696608204.707,10.98
2098,25177884.7592469,219897000,8.73
2099,16768421.4372406,182021879.089064,10.86
2100,11297477773.3042,117340641283.298,10.39
2101,13103007.1526535,190248000,14.52
2102,99127660.1035787,1384446000,13.97
2103,13038022.2136566,119145000,9.14
2104,18872013.3820481,251322000,13.32
2105,7067.38366543639,0,0
2106,15693388088.2352,238510765705.526,15.2
2107,260151316.851859,325418000,1.25
2108,352000856.898888,457577000,1.3
2109,133153288.339909,172620968.046543,1.3
2110,100705009.116233,106619000,1.06
2111,15311.0591916071,0,0
2112,165763555.095619,246043128.479025,1.48
2113,10627385.9810183,18774000,1.77
2114,1485112334.55552,1657129408.825,1.12
2115,613331368.298647,623254000,1.02
2116,536314802.738658,690773370.293814,1.29
2117,798565744.563117,795340000,1
2118,27188447858.0353,49342694113.8456,1.81
2119,37201254.0020503,152941000,4.11
2120,16879433307.4083,109110652206.655,6.46
2121,9111577888.22545,90238359426.0612,9.9
2122,13143067.7781554,159661000,12.15
2123,9098609801.03468,95464651377.9756,10.49
2124,131894.024476266,0,0
2125,3321692.36401134,85403000,25.71
2126,7838691.84990448,170319000,21.73
2127,6543093.99451823,161317000,24.65
2128,6996843.00819549,62287821.4695119,8.9
2129,4526266.85257409,123360000,27.25
2130,25745182.304272,635262000,24.67
2131,5478019.76826037,66424535.17125,12.13
2132,35438997.3353532,835050000,23.56
2133,7441806.43570637,24.0362500107949,0
2134,6655273.74946527,146651000,22.04
2135,48910821.1627088,1166464000,23.85
2136,9386155.09400899,195034000,20.78
2137,8058352.3649705,165270000,20.51
2138,10424161.6593132,189784372.21625,18.21
2139,10340534.2463787,218251953.69375,21.11
2140,5712919.9351878,112720000,19.73
2141,13213250.8113275,313144000,23.7
2142,6903499.78943971,161317000,23.37
2143,10602705.9796716,142337698.12625,13.42
2144,16166197.0575339,265697907.3875,16.44
2145,6136206.16028689,151827000,24.74
2146,61325651.5814788,539890908.65981,8.8
2147,18156182.4272784,455482000,25.09
2148,11030267.8561304,275187000,24.95
2149,69246897.3842723,1565719233.2975,22.61
2150,7787119.35234963,199273000,25.59
2151,207527682.867975,5204586000,25.08
2152,54773695.81731,683222723.92875,12.47
2153,188932402.226188,4672506497.51879,24.73
2154,156574567.421279,3623478990.70886,23.14
2155,19154209.9003499,378192891.234458,19.74
2156,12856179.4093613,322633000,25.1
2157,22138107.0959412,320051395.275629,14.46
2158,89463464.1468984,2053442000,22.95
2159,91074197.8616415,1735612046.96084,19.06
