"Muni_ID","ID","Muni","Ewes","Other_ovine"
708,"1830708","Mourão",39879.2,4510.9
709,"1830709","Portel",190832.4,31631.6
710,"1830710","Redondo",51144.6,14765.1
711,"1830711","Reguengos de Monsaraz",79158,16092.3
1215,"1831215","Sousel",136354,25011.4
712,"1830712","Vendas Novas",34412.4,7828.9
713,"1830713","Viana do Alentejo",146086.8,20903.4
714,"1830714","Vila Viçosa",51855.6,17427.4
201,"1840201","Aljustrel",112164.2,24276.7
202,"1840202","Almodôvar",255691.4,38860.1
203,"1840203","Alvito",81543.8,10017.2
204,"1840204","Barrancos",25445.9,1327.2
205,"1840205","Beja",211522.5,41356.5
206,"1840206","Castro Verde",237489.8,15160.1
207,"1840207","Cuba",48245.3,9274.6
208,"1840208","Ferreira do Alentejo",144838.6,30715.2
209,"1840209","Mértola",532641.7,139498.2
210,"1840210","Moura",162961.2,28511.1
212,"1840212","Ourique",255501.8,68698.4
213,"1840213","Serpa",496412.3,80050.7
214,"1840214","Vidigueira",77894,15191.7
1403,"1851403","Almeirim",4202.8,608.3
1404,"1851404","Alpiarça",3657.7,323.9
1103,"1851103","Azambuja",17324.7,2488.5
1405,"1851405","Benavente",18612.4,1888.1
1406,"1851406","Cartaxo",6280.5,1437.8
1407,"1851407","Chamusca",97375.4,4447.7
1409,"1851409","Coruche",70310,7505
1412,"1851412","Golegã",3025.7,197.5
1414,"1851414","Rio Maior",21606.5,13050.8
1415,"1851415","Salvaterra de Magos",7615.6,481.9
1416,"1851416","Santarém",67639.8,10672.9
801,"1500801","Albufeira",24782.3,3144.2
802,"1500802","Alcoutim",59076.2,2820.3
803,"1500803","Aljezur",3357.5,529.3
804,"1500804","Castro Marim",19489.3,2314.7
805,"1500805","Faro",10988.9,387.1
806,"1500806","Lagoa",2235.7,434.5
807,"1500807","Lagos",1769.6,316
808,"1500808","Loulé",58886.6,10949.4
809,"1500809","Monchique",2054,616.2
810,"1500810","Olhão",4424,718.9
811,"1500811","Portimão",6493.8,466.1
812,"1500812","São Brás de Alportel",2006.6,260.7
813,"1500813","Silves",56927.4,13098.2
814,"1500814","Tavira",15515.6,1556.3
815,"1500815","Vila do Bispo",37793.6,9006
816,"1500816","Vila Real de Santo António",2804.5,347.6
