Muni_ID,ID,Muni,ssnb
911,1680911,Sabugal,3.13296521160901
913,1680913,Trancoso,21.4655716023459
502,1690502,Castelo Branco,10.8450003402666
505,1690505,Idanha-a-Nova,9.14029820074271
507,1690507,Penamacor,16.4716017534955
511,1690511,Vila Velha de Ródão,19.3295895833374
501,16A0501,Belmonte,19.7485792748459
503,16A0503,Covilhã,15.2610452698728
504,16A0504,Fundão,22.0261267098784
1001,16B1001,Alcobaça,57.9050625680734
1101,16B1101,Alenquer,37.829525588963
1102,16B1102,Arruda dos Vinhos,24.2785011946621
1005,16B1005,Bombarral,52.639079736074
1104,16B1104,Cadaval,38.0282146514551
1006,16B1006,Caldas da Rainha,75.7732778113009
1108,16B1108,Lourinhã,125.356635238384
1011,16B1011,Nazaré,41.6998548656177
1012,16B1012,Óbidos,79.793214802821
1014,16B1014,Peniche,82.3113735340475
1112,16B1112,Sobral de Monte Agraço,14.9211374630339
1113,16B1113,Torres Vedras,38.5889901355599
1401,16C1401,Abrantes,23.5101834456139
1402,16C1402,Alcanena,26.999153436811
1408,16C1408,Constância,71.7375351978039
1410,16C1410,Entroncamento,84.650034185091
1411,16C1411,Ferreira do Zêzere,199.239985599653
1421,16C1421,Ourém,117.171744234126
1417,16C1417,Sardoal,33.472484328661
1418,16C1418,Tomar,36.8483676265273
1419,16C1419,Torres Novas,34.8923467806186
1420,16C1420,Vila Nova da Barquinha,92.6053816211915
1115,1711115,Amadora,1.50663890638289
1105,1711105,Cascais,49.4904579351821
1106,1711106,Lisboa,166.474765500463
1107,1711107,Loures,42.5017946367072
1109,1711109,Mafra,53.1104045864471
1116,1711116,Odivelas,-10.3267003803205
1110,1711110,Oeiras,90.1121569932691
1111,1711111,Sintra,27.6951326316606
1114,1711114,Vila Franca de Xira,68.3379150568656
1502,1721502,Alcochete,21.0476445707642
1503,1721503,Almada,188.473822836852
1504,1721504,Barreiro,8.7864930226812
1506,1721506,Moita,-73.5679390736754
1507,1721507,Montijo,19.5447842095936
1508,1721508,Palmela,13.5165869044012
1510,1721510,Seixal,51.3745396345311
1511,1721511,Sesimbra,67.8567214127802
1512,1721512,Setúbal,29.5513814211808
1501,1811501,Alcácer do Sal,17.899984615373
1505,1811505,Grândola,8.89590259364348
211,1810211,Odemira,11.7428028401562
1509,1811509,Santiago do Cacém,18.4046483799662
1513,1811513,Sines,31.7645535919454
1201,1821201,Alter do Chão,12.8540185468496
1202,1821202,Arronches,12.2486615537122
1203,1821203,Avis,24.3524584186474
1204,1821204,Campo Maior,27.9195809179891
1205,1821205,Castelo de Vide,32.7031240238686
1206,1821206,Crato,6.36208401456597
1207,1821207,Elvas,20.6793671105337
1208,1821208,Fronteira,21.8365616399486
1209,1821209,Gavião,11.5577502884079
1210,1821210,Marvão,26.3818769704323
1211,1821211,Monforte,10.0702376809405
707,1820707,Mora,15.8375881953065
1212,1821212,Nisa,9.61499740096993
1213,1821213,Ponte de Sor,10.7526617067439
1214,1821214,Portalegre,7.46524966356162
701,1830701,Alandroal,9.94604431452996
702,1830702,Arraiolos,13.857207936465
703,1830703,Borba,23.7736100530381
704,1830704,Estremoz,20.7017824335061
705,1830705,Évora,16.7514407036118
706,1830706,Montemor-o-Novo,9.47532371508927
708,1830708,Mourão,4.38073704635912
709,1830709,Portel,10.3654515006465
710,1830710,Redondo,11.7112549954245
711,1830711,Reguengos de Monsaraz,27.7259562880698
1215,1831215,Sousel,26.2000229886219
712,1830712,Vendas Novas,14.2857930930939
713,1830713,Viana do Alentejo,14.8031339117751
714,1830714,Vila Viçosa,8.93354399498693
201,1840201,Aljustrel,36.0811657914693
202,1840202,Almodôvar,6.72927258933237
203,1840203,Alvito,11.3151271656947
204,1840204,Barrancos,4.73069279524087
205,1840205,Beja,34.1286670813122
206,1840206,Castro Verde,16.861371706299
207,1840207,Cuba,33.9515172387736
208,1840208,Ferreira do Alentejo,40.8697210792824
209,1840209,Mértola,8.32967363340017
210,1840210,Moura,20.1384183908988
212,1840212,Ourique,12.0219292731054
213,1840213,Serpa,35.2682583832573
214,1840214,Vidigueira,29.852024479744
1403,1851403,Almeirim,60.7214803198945
1404,1851404,Alpiarça,73.9250237055536
1103,1851103,Azambuja,32.2867815823741
1405,1851405,Benavente,23.8755063507124
1406,1851406,Cartaxo,81.239646408185
1407,1851407,Chamusca,23.0573102017136
1409,1851409,Coruche,111.751122831355
1412,1851412,Golegã,120.76958260512
1414,1851414,Rio Maior,53.4584704602536
1415,1851415,Salvaterra de Magos,103.12510626837
1416,1851416,Santarém,41.6555881542411
801,1500801,Albufeira,71.7240698622763
802,1500802,Alcoutim,19.1132783710878
803,1500803,Aljezur,15.1205060052397
804,1500804,Castro Marim,53.8470358043719
805,1500805,Faro,82.053536541108
806,1500806,Lagoa,22.3371788849467
807,1500807,Lagos,31.6974307026709
808,1500808,Loulé,59.4321905146991
809,1500809,Monchique,21.2243418558263
810,1500810,Olhão,89.5992602977061
811,1500811,Portimão,37.1388338238396
812,1500812,São Brás de Alportel,25.9942500468153
813,1500813,Silves,64.6791855117432
814,1500814,Tavira,54.8028355419566
815,1500815,Vila do Bispo,6.86682673474673
816,1500816,Vila Real de Santo António,30.3116128076154
