Muni_ID,ID,Muni,ssnb
1114,1711114,Vila Franca de Xira,62.3415150568656
1502,1721502,Alcochete,18.0715843633568
1503,1721503,Almada,184.517751374588
1504,1721504,Barreiro,2.84902013111494
1506,1721506,Moita,-79.4820183840202
1507,1721507,Montijo,19.5489100054956
1508,1721508,Palmela,12.5253116705803
1510,1721510,Seixal,6.8315607489006
1511,1721511,Sesimbra,45.118335960194
1512,1721512,Setúbal,20.6420061971973
1501,1811501,Alcácer do Sal,10.9687906030573
1505,1811505,Grândola,7.9060240349386
211,1810211,Odemira,11.7428028401562
1509,1811509,Santiago do Cacém,14.4510606877333
1513,1811513,Sines,14.9367274800855
1201,1821201,Alter do Chão,9.88263031420891
1202,1821202,Arronches,12.2550067390981
1203,1821203,Avis,16.4299839663748
1204,1821204,Campo Maior,26.9264504683127
1205,1821205,Castelo de Vide,21.733239411904
1206,1821206,Crato,6.36208401456597
1207,1821207,Elvas,19.6947672763328
1208,1821208,Fronteira,19.8602522258298
1209,1821209,Gavião,7.60908551352555
1210,1821210,Marvão,13.5138745872656
1211,1821211,Monforte,8.08637696405734
707,1820707,Mora,11.8719694593377
1212,1821212,Nisa,9.61540309479267
1213,1821213,Ponte de Sor,10.7614621973321
1214,1821214,Portalegre,7.47041989975928
701,1830701,Alandroal,9.94604431452996
702,1830702,Arraiolos,11.8859679678292
703,1830703,Borba,18.8242412927464
704,1830704,Estremoz,15.7513910102391
705,1830705,Évora,13.7854941839283
706,1830706,Montemor-o-Novo,9.47532371508927
708,1830708,Mourão,4.38073704635912
709,1830709,Portel,9.37819341857451
710,1830710,Redondo,11.7112549954245
711,1830711,Reguengos de Monsaraz,16.8454506713676
1215,1831215,Sousel,25.219910659324
712,1830712,Vendas Novas,14.2857930930939
713,1830713,Viana do Alentejo,9.8456612311166
714,1830714,Vila Viçosa,8.93837858430997
201,1840201,Aljustrel,31.1284983370032
202,1840202,Almodôvar,6.73053199874691
203,1840203,Alvito,9.33819351448633
204,1840204,Barrancos,4.73293498445979
205,1840205,Beja,33.1352247435722
206,1840206,Castro Verde,14.8774091464315
207,1840207,Cuba,22.0665313409855
208,1840208,Ferreira do Alentejo,32.9521677195694
209,1840209,Mértola,8.32974353941897
210,1840210,Moura,20.1406810993976
212,1840212,Ourique,11.0286758601746
213,1840213,Serpa,24.3860920277932
214,1840214,Vidigueira,27.8540304280236
1403,1851403,Almeirim,55.7830878909379
1404,1851404,Alpiarça,66.0422840300972
1103,1851103,Azambuja,32.2867815823741
1405,1851405,Benavente,20.9075434096176
1406,1851406,Cartaxo,78.3002102373625
1407,1851407,Chamusca,19.1497331180572
1409,1851409,Coruche,17.2094829298595
1412,1851412,Golegã,108.595594677934
1414,1851414,Rio Maior,52.4942656369283
1415,1851415,Salvaterra de Magos,47.8444951356048
1416,1851416,Santarém,36.7008881542411
801,1500801,Albufeira,70.7295420697623
802,1500802,Alcoutim,19.1132783710878
803,1500803,Aljezur,15.1205060052397
804,1500804,Castro Marim,32.0890075151747
805,1500805,Faro,82.053536541108
806,1500806,Lagoa,15.34014526137
807,1500807,Lagos,26.758676242577
808,1500808,Loulé,58.4459942589388
809,1500809,Monchique,21.2243418558263
810,1500810,Olhão,89.5992602977061
811,1500811,Portimão,36.1398338238396
812,1500812,São Brás de Alportel,25.9947207269325
813,1500813,Silves,64.6791855117432
814,1500814,Tavira,51.8314842185339
815,1500815,Vila do Bispo,6.86682673474673
816,1500816,Vila Real de Santo António,26.3116128076154
