Muni_ID,ID,Muni,ssnb
615,1620615,Soure,62.2052037266269
1004,1631004,Batalha,106.031706236139
1009,1631009,Leiria,168.837114951342
1010,1631010,Marinha Grande,175.490908376527
1015,1631015,Pombal,70.0166466318107
1016,1631016,Porto de Mós,1.43605791237137
1002,1641002,Alvaiázere,52.2864012531983
1003,1641003,Ansião,56.2094747160359
601,1640601,Arganil,55.1036651248444
1007,1641007,Castanheira de Pêra,35.4390117408362
1008,1641008,Figueiró dos Vinhos,52.6309402750335
606,1640606,Góis,36.9990743301416
607,1640607,Lousã,67.4918106531122
609,1640609,Miranda do Corvo,59.4395954153837
611,1640611,Oliveira do Hospital,59.335872344572
612,1640612,Pampilhosa da Serra,44.0726849487151
1013,1641013,Pedrógão Grande,74.4004541094436
614,1640614,Penela,54.2836137062479
616,1640616,Tábua,58.4871145146968
617,1640617,Vila Nova de Poiares,64.4867246187516
901,1650901,Aguiar da Beira,36.5210271403079
1802,1651802,Carregal do Sal,60.6231054195905
1803,1651803,Castro Daire,22.8917836376988
1806,1651806,Mangualde,60.1452845094567
1808,1651808,Mortágua,198.053488394605
1809,1651809,Nelas,38.7426290373764
1810,1651810,Oliveira de Frades,260.290502933289
1811,1651811,Penalva do Castelo,54.2265192323048
1814,1651814,Santa Comba Dão,216.288608822406
1816,1651816,São Pedro do Sul,43.6407657751788
1817,1651817,Sátão,43.0811041226781
1821,1651821,Tondela,92.2364086817808
1822,1651822,Vila Nova de Paiva,32.4886939861051
1823,1651823,Viseu,47.5219311879641
1824,1651824,Vouzela,118.477861078064
1413,1661413,Mação,36.6139021651588
506,1660506,Oleiros,20.5185370251919
508,1660508,Proença-a-Nova,37.8262249131899
509,1660509,Sertã,37.023640715775
510,1660510,Vila de Rei,22.3416607026093
905,1670905,Fornos de Algodres,36.8473413387088
906,1670906,Gouveia,14.2350112583144
912,1670912,Seia,35.0920108097159
902,1680902,Almeida,4.76688730793283
903,1680903,Celorico da Beira,22.2786877121295
904,1680904,Figueira de Castelo Rodrigo,20.0115881429142
907,1680907,Guarda,6.95406903837554
908,1680908,Manteigas,7.0311932479353
909,1680909,Mêda,26.1748695885681
910,1680910,Pinhel,12.0881917924219
911,1680911,Sabugal,4.92107434402649
913,1680913,Trancoso,16.9592667049957
502,1690502,Castelo Branco,20.8780927545162
505,1690505,Idanha-a-Nova,20.434177895349
507,1690507,Penamacor,31.1061040346754
511,1690511,Vila Velha de Ródão,37.2524654182052
501,16A0501,Belmonte,28.1469765287602
503,16A0503,Covilhã,25.8777478250155
504,16A0504,Fundão,41.0482263728293
1001,16B1001,Alcobaça,99.1670700022848
1101,16B1101,Alenquer,103.376031133694
1102,16B1102,Arruda dos Vinhos,59.4386438523613
1005,16B1005,Bombarral,26.451433819331
1104,16B1104,Cadaval,30.9355138944698
1006,16B1006,Caldas da Rainha,95.2165867558712
1108,16B1108,Lourinhã,101.324979073258
1011,16B1011,Nazaré,74.4591176307207
1012,16B1012,Óbidos,43.6989539191226
1014,16B1014,Peniche,126.790421108186
1112,16B1112,Sobral de Monte Agraço,63.0402178232299
1113,16B1113,Torres Vedras,48.7314467864602
1401,16C1401,Abrantes,59.4638647589163
1402,16C1402,Alcanena,33.8503753459393
1408,16C1408,Constância,63.2711611581705
1410,16C1410,Entroncamento,67.7374331197272
1411,16C1411,Ferreira do Zêzere,93.2937072791065
1421,16C1421,Ourém,71.8436939063763
1417,16C1417,Sardoal,54.4036983186006
1418,16C1418,Tomar,48.8951330144528
1419,16C1419,Torres Novas,67.3287109119084
1420,16C1420,Vila Nova da Barquinha,47.19114153407
1115,1711115,Amadora,-7.69260413729465
1105,1711105,Cascais,86.1580943381393
1106,1711106,Lisboa,
1107,1711107,Loures,65.0120145509054
1109,1711109,Mafra,80.8862895437439
1116,1711116,Odivelas,-86.3196910573022
1110,1711110,Oeiras,93.2676486748482
1111,1711111,Sintra,67.2092490508604
1114,1711114,Vila Franca de Xira,74.9730710124111
1502,1721502,Alcochete,39.3958460965465
1503,1721503,Almada,101.522822421525
1504,1721504,Barreiro,31.7864905024093
1506,1721506,Moita,-36.1317540328965
1507,1721507,Montijo,38.2074107302236
1508,1721508,Palmela,41.2358635168091
1510,1721510,Seixal,44.0778817793888
1511,1721511,Sesimbra,46.1682475217493
1512,1721512,Setúbal,49.3287812096706
1501,1811501,Alcácer do Sal,21.9039579584722
1505,1811505,Grândola,15.0725713988891
211,1810211,Odemira,20.8337254619135
1509,1811509,Santiago do Cacém,23.886288042566
1513,1811513,Sines,14.4042372330774
1201,1821201,Alter do Chão,25.3918024133868
1202,1821202,Arronches,19.1299150585644
1203,1821203,Avis,28.9204038589516
1204,1821204,Campo Maior,41.0987541450903
1205,1821205,Castelo de Vide,26.8960653752932
1206,1821206,Crato,23.8249470696564
1207,1821207,Elvas,31.3231055922767
1208,1821208,Fronteira,30.6923858528335
1209,1821209,Gavião,78.5085607771425
1210,1821210,Marvão,28.5860846678129
1211,1821211,Monforte,15.5576500646187
707,1820707,Mora,24.3782266240353
1212,1821212,Nisa,34.0228133551964
1213,1821213,Ponte de Sor,28.141307480444
1214,1821214,Portalegre,23.8092135789813
701,1830701,Alandroal,19.2454147583287
702,1830702,Arraiolos,26.9347781872021
703,1830703,Borba,20.4391543815988
704,1830704,Estremoz,22.4148378410611
705,1830705,Évora,26.7466756305435
706,1830706,Montemor-o-Novo,21.5935961599325
708,1830708,Mourão,11.1485367999611
709,1830709,Portel,23.0748712800349
710,1830710,Redondo,22.0130129601973
711,1830711,Reguengos de Monsaraz,29.7738994478494
1215,1831215,Sousel,36.4062398303022
712,1830712,Vendas Novas,20.0295354844712
713,1830713,Viana do Alentejo,17.1848484138755
714,1830714,Vila Viçosa,37.1048657056324
201,1840201,Aljustrel,48.4414372745655
202,1840202,Almodôvar,23.3537524167152
203,1840203,Alvito,26.5983652071312
204,1840204,Barrancos,12.9942694946262
205,1840205,Beja,48.3381080070586
206,1840206,Castro Verde,18.4942093250784
207,1840207,Cuba,27.0292160878006
208,1840208,Ferreira do Alentejo,45.9846250564103
209,1840209,Mértola,15.026374749845
210,1840210,Moura,31.7644469569774
212,1840212,Ourique,21.4045426901848
213,1840213,Serpa,39.3704552697478
214,1840214,Vidigueira,34.9109570129753
1403,1851403,Almeirim,66.2237137148304
1404,1851404,Alpiarça,73.3813000343379
1103,1851103,Azambuja,103.316414800716
1405,1851405,Benavente,42.6434879144431
1406,1851406,Cartaxo,69.043692065036
1407,1851407,Chamusca,27.7748245538384
1409,1851409,Coruche,15.8686533951597
1412,1851412,Golegã,120.865304117434
1414,1851414,Rio Maior,114.856909605225
1415,1851415,Salvaterra de Magos,70.6360504933364
1416,1851416,Santarém,72.2503482748323
801,1500801,Albufeira,90.8187921719396
802,1500802,Alcoutim,50.3518147614281
803,1500803,Aljezur,46.8206517275727
804,1500804,Castro Marim,57.6830927641845
805,1500805,Faro,109.790930803892
806,1500806,Lagoa,42.5138490325946
807,1500807,Lagos,70.4753100064816
808,1500808,Loulé,84.0961175096862
809,1500809,Monchique,43.2946277998846
810,1500810,Olhão,101.28049575673
811,1500811,Portimão,83.2265647293202
812,1500812,São Brás de Alportel,64.2170906495396
813,1500813,Silves,84.7669032845903
814,1500814,Tavira,69.6919538586451
815,1500815,Vila do Bispo,26.6015902910586
816,1500816,Vila Real de Santo António,52.3270508031091
