"Muni_ID","ID","Muni","Does","Other_caprine"
604,"1620604","Condeixa-a-Nova",3.40766,1.77763
605,"1620605","Figueira da Foz",0.435552,0.30683
608,"1620608","Mira",0.076332,0.101776
610,"1620610","Montemor-o-Velho",0.683828,0.90092
613,"1620613","Penacova",0.658384,1.725374
615,"1620615","Soure",3.643764,1.03101
1004,"1631004","Batalha",0.57768,0.269348
1009,"1631009","Leiria",1.87667,0.860568
1010,"1631010","Marinha Grande",0,0.013406
1015,"1631015","Pombal",2.264204,1.541526
1016,"1631016","Porto de Mós",4.968198,1.5563
1002,"1641002","Alvaiázere",3.304382,0.658384
1003,"1641003","Ansião",3.807098,0.825956
601,"1640601","Arganil",1.734542,2.23876
1007,"1641007","Castanheira de Pêra",0.323106,0.233368
1008,"1641008","Figueiró dos Vinhos",0.065796,0.399572
606,"1640606","Góis",1.079028,0.914326
607,"1640607","Lousã",0.748122,0.682326
609,"1640609","Miranda do Corvo",0.927732,0.525424
611,"1640611","Oliveira do Hospital",2.379386,0.975884
612,"1640612","Pampilhosa da Serra",0.785604,0.66892
1013,"1641013","Pedrógão Grande",0.656882,0.178242
614,"1640614","Penela",2.18924,0.423514
616,"1640616","Tábua",2.278978,1.004064
617,"1640617","Vila Nova de Poiares",0.438422,0.321738
901,"1650901","Aguiar da Beira",0.139258,0.504218
1802,"1651802","Carregal do Sal",1.211988,0.387534
1803,"1651803","Castro Daire",4.65713,2.50674
1806,"1651806","Mangualde",1.453156,0.435552
1808,"1651808","Mortágua",0.101776,0.425016
1809,"1651809","Nelas",0.915694,0.18248
1810,"1651810","Oliveira de Frades",0.32037,2.340536
1811,"1651811","Penalva do Castelo",0.709272,0.08837
1814,"1651814","Santa Comba Dão",0.654146,0.297662
1816,"1651816","São Pedro do Sul",1.400766,4.65713
1817,"1651817","Sátão",0.886012,0.773566
1821,"1651821","Tondela",0.748122,1.91552
1822,"1651822","Vila Nova de Paiva",2.10867,1.209118
1823,"1651823","Viseu",1.159598,1.06986
1824,"1651824","Vouzela",0.064294,1.400766
1413,"1661413","Mação",3.8863,0.849898
506,"1660506","Oleiros",6.768536,1.053584
508,"1660508","Proença-a-Nova",16.661844,2.67855
509,"1660509","Sertã",11.269998,2.520146
510,"1660510","Vila de Rei",1.366154,0.118052
905,"1670905","Fornos de Algodres",1.479968,0.384664
906,"1670906","Gouveia",4.64646,1.649042
912,"1670912","Seia",5.071476,0.84853
902,"1680902","Almeida",0.568512,0.143496
903,"1680903","Celorico da Beira",2.958568,0.568512
904,"1680904","Figueira de Castelo Rodrigo",0.745252,0.103278
907,"1680907","Guarda",11.554254,2.701124
908,"1680908","Manteigas",0.899418,0.104646
909,"1680909","Mêda",1.092568,0.257444
910,"1680910","Pinhel",4.029796,0.564274
911,"1680911","Sabugal",2.906312,1.5563
913,"1680913","Trancoso",3.292344,0.422146
502,"1690502","Castelo Branco",19.700982,3.862224
505,"1690505","Idanha-a-Nova",8.300894,1.430448
507,"1690507","Penamacor",7.052792,1.504044
511,"1690511","Vila Velha de Ródão",4.06591,0.825956
501,"16A0501","Belmonte",1.453156,0.217092
503,"16A0503","Covilhã",10.847852,1.079028
504,"16A0504","Fundão",15.95681,2.853922
1001,"16B1001","Alcobaça",0.954544,0.67959
1101,"16B1101","Alenquer",2.853922,0.567144
1102,"16B1102","Arruda dos Vinhos",0.425016,0.207924
1005,"16B1005","Bombarral",0,0.025444
1104,"16B1104","Cadaval",3.708058,0.372626
1006,"16B1006","Caldas da Rainha",1.490638,1.211988
1108,"16B1108","Lourinhã",7.102312,0.49998
1011,"16B1011","Nazaré",0.142128,0.036114
1012,"16B1012","Óbidos",1.683654,0.474536
1014,"16B1014","Peniche",4.220076,0.40094
1112,"16B1112","Sobral de Monte Agraço",0.013406,0.074964
1113,"16B1113","Torres Vedras",7.334178,0.501348
1401,"16C1401","Abrantes",2.81644,1.258638
1402,"16C1402","Alcanena",4.697348,0.257444
1408,"16C1408","Constância",0,0.014908
1410,"16C1410","Entroncamento",0,0.012038
1411,"16C1411","Ferreira do Zêzere",2.958568,0.57768
1421,"16C1421","Ourém",3.898338,1.518952
1417,"16C1417","Sardoal",0.04952,0.205054
1418,"16C1418","Tomar",2.792364,0.748122
1419,"16C1419","Torres Novas",3.34747,1.083266
1420,"16C1420","Vila Nova da Barquinha",0.180978,0.04952
1115,"1711115","Amadora",0,0.013406
1105,"1711105","Cascais",0.062926,0.219962
1106,"1711106","Lisboa",0,0.026812
1107,"1711107","Loures",1.891578,0.438422
1109,"1711109","Mafra",1.38736,0.84853
1116,"1711116","Odivelas",0.037482,0.024076
1110,"1711110","Oeiras",0,0
1111,"1711111","Sintra",0.75729,0.347182
1114,"1711114","Vila Franca de Xira",0.12722,0.396702
1502,"1721502","Alcochete",0,0.013406
1503,"1721503","Almada",0.335144,0.103278
1504,"1721504","Barreiro",0,0.103278
1506,"1721506","Moita",0.722678,0.16894
1507,"1721507","Montijo",0.115316,0.115316
1508,"1721508","Palmela",2.828478,0.692996
1510,"1721510","Seixal",0.48931,0.128722
1511,"1721511","Sesimbra",0.245406,0.178242
1512,"1721512","Setúbal",1.878172,0.34855
1501,"1811501","Alcácer do Sal",0.01067,0.321738
1505,"1811505","Grândola",0.206422,0.745252
211,"1810211","Odemira",2.6397,4.33676
1509,"1811509","Santiago do Cacém",0.232,1.412804
1513,"1811513","Sines",0,0.772198
1201,"1821201","Alter do Chão",0.886012,0.374128
1202,"1821202","Arronches",0.412978,0.203686
1203,"1821203","Avis",0.823086,0.321738
1204,"1821204","Campo Maior",0,0.026812
1205,"1821205","Castelo de Vide",0.591086,0.449092
1206,"1821206","Crato",3.216012,0.504218
1207,"1821207","Elvas",0.012038,0.245406
1208,"1821208","Fronteira",0.217092,0.422146
1209,"1821209","Gavião",1.490638,0.746754
1210,"1821210","Marvão",0.437054,0.835124
1211,"1821211","Monforte",0.823086,0.164836
707,"1820707","Mora",0,0.142128
1212,"1821212","Nisa",2.85816,1.20775
1213,"1821213","Ponte de Sor",2.882236,1.454524
1214,"1821214","Portalegre",3.986708,2.68922
701,"1830701","Alandroal",14.511454,2.59798
702,"1830702","Arraiolos",4.025692,1.173138
703,"1830703","Borba",0,0.116684
704,"1830704","Estremoz",1.311028,0.644844
705,"1830705","Évora",0.667552,0.743884
706,"1830706","Montemor-o-Novo",0.3097,0.604626
708,"1830708","Mourão",4.73483,0.360588
709,"1830709","Portel",2.096632,2.665144
710,"1830710","Redondo",1.095304,0.605994
711,"1830711","Reguengos de Monsaraz",4.311316,1.105974
1215,"1831215","Sousel",0,0.040352
712,"1830712","Vendas Novas",0,0.104646
713,"1830713","Viana do Alentejo",7.682862,1.774894
714,"1830714","Vila Viçosa",4.230746,0.79901
201,"1840201","Aljustrel",1.430448,0.912824
202,"1840202","Almodôvar",2.419738,1.378192
203,"1840203","Alvito",0,0.115316
204,"1840204","Barrancos",0.037482,0.14076
205,"1840205","Beja",7.112848,3.04844
206,"1840206","Castro Verde",0.811048,0.375496
207,"1840207","Cuba",2.805904,1.083266
208,"1840208","Ferreira do Alentejo",0.03885,0.255942
209,"1840209","Mértola",18.167256,3.073884
210,"1840210","Moura",13.795884,2.50674
212,"1840212","Ourique",1.750818,2.005392
213,"1840213","Serpa",8.003098,1.917022
214,"1840214","Vidigueira",3.923782,0.72131
1403,"1851403","Almeirim",0.065796,0.040352
1404,"1851404","Alpiarça",0,0.733348
1103,"1851103","Azambuja",2.665144,0.3097
1405,"1851405","Benavente",7.334178,0.245406
1406,"1851406","Cartaxo",0.462498,0.152798
1407,"1851407","Chamusca",2.030836,0.142128
1409,"1851409","Coruche",4.543182,2.18637
1412,"1851412","Golegã",0.01067,0.001368
1414,"1851414","Rio Maior",6.316708,1.017604
1415,"1851415","Salvaterra de Magos",0.050888,0.064294
1416,"1851416","Santarém",13.306574,1.412804
801,"1500801","Albufeira",0.01067,0.116684
802,"1500802","Alcoutim",5.779246,0.552236
803,"1500803","Aljezur",0.013406,0.824454
804,"1500804","Castro Marim",10.087692,1.479968
805,"1500805","Faro",0.32037,0.052256
806,"1500806","Lagoa",0.564274,0.03885
807,"1500807","Lagos",0.089872,0.116684
808,"1500808","Loulé",1.146192,0.67959
809,"1500809","Monchique",0,0.733348
810,"1500810","Olhão",0.012038,0.012038
811,"1500811","Portimão",0,0.09124
812,"1500812","São Brás de Alportel",0.490678,0.064294
813,"1500813","Silves",0.965214,1.258638
814,"1500814","Tavira",1.773392,0.83786
815,"1500815","Vila do Bispo",0.66892,0.422146
816,"1500816","Vila Real de Santo António",0.49998,0.052256
