"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",1.17648,0.62436,0.38897079886728,3.6581777512518,11.5857730805468,3.81561831269808
1602,"1111602","Caminha",0.37152,0.18576,0.15280995669786,1.63460347619226,5.28815062269564,1.44011807675862
1603,"1111603","Melgaço",0.93912,0.50052,0.23616084216942,2.18101483650582,8.94169776919902,0.77794159773456
1604,"1111604","Monção",0.6708,0.34572,0.38897079886728,3.77857347471072,15.688488887647,1.75036859490276
1605,"1111605","Paredes de Coura",0.60372,0.34572,0.31025051814414,2.5699856353731,9.33529917281472,1.98652943707218
1606,"1111606","Ponte da Barca",0.46956,0.24768,0.15280995669786,1.51883835748176,5.84845379725446,1.20858783933762
1607,"1111607","Ponte de Lima",7.7142,4.09704,1.32435295804812,12.1460762551057,23.2826806750558,10.1225019800461
1608,"1111608","Valença",4.66464,2.47164,1.0881921158787,9.8909717426251,19.3420360341503,6.03367798719125
1609,"1111609","Viana do Castelo",1.0062,0.53148,0.8566618784577,7.39507578322674,27.5011616008664,6.93201530838475
1610,"1111610","Vila Nova de Cerveira",0.29928,0.1548,0.07872028072314,0.8566618784577,2.7552098253099,0.46769107959042
301,"1120301","Amares",13.95264,7.44588,5.6030317455882,50.1448188206402,223.144212221611,2.6857507540836
302,"1120302","Barcelos",1.0062,0.53148,0.93538215918084,8.1730173809613,27.2742619681938,10.7430030163344
303,"1120303","Braga",1.40868,0.7482,0.6251316410367,5.79751714502184,16.0820902912627,7.32098610725202
306,"1120306","Esposende",0.43344,0.21672,0.31025051814414,2.49126535464996,5.22795276096618,5.2557363894567
310,"1120310","Terras de Bouro",1.07328,0.56244,0.38897079886728,3.38960267584344,3.936014036157,3.69985319398758
313,"1120313","Vila Verde",10.93404,5.81532,1.40307323877126,12.3822370972751,15.9153885203195,10.1225019800461
307,"1130307","Fafe",2.14656,1.12488,0.69922131701142,6.07535342992704,20.1292388413817,4.47779479172214
308,"1130308","Guimarães",2.51808,1.34676,0.77794159773456,6.69585446621532,13.3870783276822,9.5760906197326
309,"1130309","Póvoa de Lanhoso",3.75648,2.00208,1.0881921158787,10.043781699323,19.2309015201883,12.965693295576
1314,"1131314","Santo Tirso",2.41488,1.28484,1.01410243990398,9.1454443781295,26.8250933075971,9.34456038231155
1318,"1131318","Trofa",0.03096,0.03096,0.15280995669786,1.63460347619226,7.14502312681206,1.67164831417962
311,"1130311","Vieira do Minho",1.10424,0.5934,0.54178075556514,4.63060474842,9.27973191583368,5.29278122744406
312,"1130312","Vila Nova de Famalicão",24.61836,13.13736,10.9004435777807,98.3401530421957,151.221659269152,103.285638913509
314,"1130314","Vizela",0.03096,0.03096,0.07872028072314,0.43064624160306,1.46327110050072,0.43064624160306
107,"1140107","Espinho",0,0,0,0.1157651187105,0.62050103628828,0.04167544273578
1304,"1141304","Gondomar",0.13416,0.06192,0.07872028072314,0.93538215918084,5.0010531282936,0.46769107959042
1306,"1141306","Maia",0.03096,0.03096,0.07872028072314,0.8566618784577,3.48684537556026,0.6251316410367
1308,"1141308","Matosinhos",0.5676,0.31476,0.07872028072314,0.89370671644506,1.51883835748176,0.77794159773456
1312,"1141312","Porto",0,0,0,0,0.11113451396208,0
1313,"1141313","Póvoa de Varzim",10.86696,5.78436,3.34792723310766,30.3258304974026,83.4018221237925,29.3950789429702
1315,"1141315","Valongo",0,0,0,0.15280995669786,0.7872028072314,0.1157651187105
1316,"1141316","Vila do Conde",0.13416,0.06192,0.23616084216942,1.98652943707218,8.6592308795454,1.63460347619226
1317,"1141317","Vila Nova de Gaia",1.71312,0.90816,0.23616084216942,1.98652943707218,5.96421891596496,1.32435295804812
1301,"1151301","Amarante",1.4448,0.78432,0.77794159773456,7.00610498435946,27.6122961148285,6.15407371065018
1302,"1151302","Baião",0.29928,0.1548,0.54178075556514,4.67228019115578,23.5049497029799,2.61166107810888
304,"1150304","Cabeceiras de Basto",3.48816,1.87824,0.77794159773456,6.89033986564896,18.2214296850327,7.78404658209402
106,"1150106","Castelo de Paiva",0.3354,0.18576,0.31025051814414,2.88023615351724,12.3729758877782,2.61166107810888
305,"1150305","Celorico de Basto",1.81116,0.97008,0.77794159773456,6.7375299089511,20.3005712170733,6.81161958492582
1804,"1151804","Cinfães",0.37152,0.18576,0.46769107959042,4.12586883084222,14.1742811349136,6.1123982679144
1303,"1151303","Felgueiras",16.50168,8.78748,6.2281633866249,55.9840114083978,105.33236621231,73.3904546577086
1305,"1151305","Lousada",0.83592,0.4386,0.38897079886728,3.77857347471072,14.7345843094724,2.64407531134782
1307,"1151307","Marco de Canaveses",0.3354,0.18576,0.38897079886728,3.38960267584344,14.6790170524914,3.07472155295088
1705,"1151705","Mondim de Basto",0.37152,0.18576,0.31025051814414,3.07472155295088,7.14502312681206,6.07535342992704
1309,"1151309","Paços de Ferreira",0.37152,0.18576,0.15280995669786,1.24563267732498,4.83435135735048,1.28267751531234
1310,"1151310","Paredes",1.10424,0.5934,0.54178075556514,4.86676559058942,18.2769969420137,3.26920695238452
1311,"1151311","Penafiel",1.0062,0.53148,0.77794159773456,6.9690601463721,28.8486675826566,5.79751714502184
1813,"1151813","Resende",0.06708,0.03096,0.31025051814414,2.52831019263732,11.4190713096037,2.61166107810888
1709,"1151709","Ribeira de Pena",0.43344,0.24768,0.31025051814414,2.72279559207096,6.01515556819758,3.46369235181816
104,"1160104","Arouca",1.47576,0.78432,0.8566618784577,7.7099569061193,26.8250933075971,7.63123662539616
