"Muni_ID","ID","Muni","Pregnant_sows","Non_pregnant_sows","Boars","Pigs_20-50","Pigs_+50","Other_swine"
1601,"1111601","Arcos de Valdevez",1.17648,0.62436,0.389374499656444,3.66136655359786,11.5968596199986,3.81875454070171
1602,"1111602","Caminha",0.37152,0.18576,0.153017992309198,1.63591211111949,5.29322637773562,1.44126197259181
1603,"1111603","Melgaço",0.93912,0.50052,0.236356507347246,2.18283933697384,8.95036436567419,0.778609831935878
1604,"1111604","Monção",0.6708,0.34572,0.389374499656444,3.78172207314786,15.7035266728059,1.75187289500782
1605,"1111605","Paredes de Coura",0.60372,0.34572,0.310666589366816,2.57214579924597,9.34434163660365,1.98818610583777
1606,"1111606","Ponte da Barca",0.46956,0.24768,0.153017992309198,1.52019028892629,5.85410108478602,1.2095762739019
1607,"1111607","Ponte de Lima",7.7142,4.09704,1.32576900341857,12.1564137832717,23.3050617895707,10.13119520988
1608,"1111608","Valença",4.66464,2.47164,1.0894155886797,9.89927673471172,19.360661568136,6.03886221431613
1609,"1111609","Viana do Castelo",1.0062,0.53148,0.857453816994138,7.40142864705183,27.527466127613,6.93782447319365
1610,"1111610","Vila Nova de Cerveira",0.29928,0.1548,0.078707910289628,0.857302279183616,2.75783780389786,0.467998909519866
301,"1120301","Amares",13.95264,7.44588,5.6088823144227,50.1875084943151,223.358124019659,2.68810658313429
302,"1120302","Barcelos",1.0062,0.53148,0.936397596370506,8.18003847898771,27.3003862928045,10.7521842782337
303,"1120303","Braga",1.40868,0.7482,0.625727914395312,5.8025459108778,16.0975039437353,7.32713093546577
306,"1120306","Esposende",0.43344,0.21672,0.310666589366816,2.49345335199823,5.23304397904805,5.26024928977188
310,"1120310","Terras de Bouro",1.07328,0.56244,0.389374499656444,3.39241870348411,3.93976961668624,3.70302962590012
313,"1120313","Vila Verde",10.93404,5.81532,1.4044769137082,12.39273008671,15.9306065076143,10.13119520988
307,"1130307","Fafe",2.14656,1.12488,0.70004108902326,6.08052219401003,20.1486161099949,4.481639457836
308,"1130308","Guimarães",2.51808,1.34676,0.778748999312888,6.70151126236369,13.399848538525,9.58426798402571
309,"1130309","Póvoa de Lanhoso",3.75648,2.00208,1.0894155886797,10.0522668935456,19.2493190185626,12.9766866875098
1314,"1131314","Santo Tirso",2.41488,1.28484,1.01510241405176,9.15330154205965,26.8508541353275,9.35258537794412
1318,"1131318","Trofa",0.03096,0.03096,0.153017992309198,1.63591211111949,7.15177018280951,1.67318044776008
311,"1130311","Vieira do Minho",1.10424,0.5934,0.542392491965642,4.6346296166698,9.28855088096939,5.29728175732573
312,"1130312","Vila Nova de Famalicão",24.61836,13.13736,10.911728644227,98.423860257738,151.366576220562,103.373498625095
314,"1130314","Vizela",0.03096,0.03096,0.078707910289628,0.430966441966018,1.46456653414443,0.430966441966018
107,"1140107","Espinho",0,0,0,0.115960783888326,0.621057105737978,0.041663072302268
1304,"1141304","Gondomar",0.13416,0.06192,0.078707910289628,0.936230595518094,5.00596414423953,0.467998909519866
1306,"1141306","Maia",0.03096,0.03096,0.078707910289628,0.857302279183616,3.49024055181763,0.625619673102082
1308,"1141308","Matosinhos",0.5676,0.31476,0.078707910289628,0.894570615824204,1.52035419717032,0.778609831935878
1312,"1141312","Porto",0,0,0,0,0.111342549573418,0
1313,"1141313","Póvoa de Varzim",10.86696,5.78436,3.35134631938204,30.3516897808594,83.4816954742711,29.4200866974814
1315,"1141315","Valongo",0,0,0,0.152990158833796,0.787954541858924,0.115960783888326
1316,"1141316","Vila do Conde",0.13416,0.06192,0.236356507347246,1.98818610583777,8.66749377523141,1.63591211111949
1317,"1141317","Vila Nova de Gaia",1.71312,0.90816,0.236356507347246,1.98818610583777,5.96983837002112,1.32553705779022
1301,"1151301","Amarante",1.4448,0.78432,0.778748999312888,7.0121221847797,27.6388086771864,6.15921464125776
