agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,7373,7549,6105,6066,7340,8136,9155,6827,6828,7589,7513,8013,8076,8190,9037,9367,9550,9090,10000,10000,7962,7940,7760,8240,9059,4000,2843,2786,2654,2884,3336,3800,3845
Trás-os-Montes,2,6747,6248,6154,6126,6126,5305,5891,7396,7392,7394,7706,8403,8979,6983,8539,7942,6371,9852,9791,9867,6905,6857,6857,7143,6003,3999,4970,4877,4313,4688,3867,4464,4540
Beira Litoral,3,9246,9246,9102,9169,9075,9087,9003,8863,9162,8717,8252,5989,9903,9460,11687,11687,12729,12602,12848,13232,9412,11500,11324,11647,9000,4000,3325,3250,3287,3572,3687,4244,4290
Beira Interior,4,7425,7425,7559,7702,7634,7634,7770,8654,8751,8335,7108,6376,7451,5770,8173,9284,9238,8782,8539,8338,4750,6749,7000,7500,7400,4000,2409,2364,2358,2563,2419,2792,2853
Ribatejo e Oeste,5,7750,8485,9428,9428,9428,9400,7833,7833,7356,9544,5109,6026,7776,6762,10217,11792,11499,11443,11877,11029,8811,10001,9800,10877,10000,4105,3941,3866,3485,3788,4185,4770,4819
Alentejo,6,7201,10965,12396,14404,14127,14127,10496,10662,10730,11130,8597,8597,7994,5154,11082,10441,10000,8701,9622,10010,8000,6317,6500,6900,6500,4000,3212,3142,3539,3846,3364,3819,3856
Algarve,7,18693,17203,17033,17033,17030,16898,16634,16307,16278,16267,16069,13910,14728,13266,13518,13061,12000,10000,8900,10000,9999,9280,9277,9999,10000,8188,7285,7148,6401,7327,6457,7330,7406
