"Muni_ID","ID","Muni","Ewes","Other_ovine"
1007,"1641007","Castanheira de Pêra",23.1893333333333,7.27466666666667
1008,"1641008","Figueiró dos Vinhos",65.664,20.5013333333333
606,"1640606","Góis",20.224,5.12
607,"1640607","Lousã",52.3093333333333,11.328
609,"1640609","Miranda do Corvo",65.92,22.2506666666667
611,"1640611","Oliveira do Hospital",1076.18133333333,111.637333333333
612,"1640612","Pampilhosa da Serra",37.76,4.992
1013,"1641013","Pedrógão Grande",70.912,12.8
614,"1640614","Penela",299.456,31.424
616,"1640616","Tábua",644.074666666667,90.88
617,"1640617","Vila Nova de Poiares",18.88,8.08533333333333
901,"1650901","Aguiar da Beira",551.168,68.096
1802,"1651802","Carregal do Sal",341.248,30.464
1803,"1651803","Castro Daire",460.693333333333,92.096
1806,"1651806","Mangualde",1047.872,71.4666666666667
1808,"1651808","Mortágua",531.349333333333,136.576
1809,"1651809","Nelas",469.205333333333,29.6533333333333
1810,"1651810","Oliveira de Frades",155.050666666667,39.7653333333333
1811,"1651811","Penalva do Castelo",379.669333333333,17.1306666666667
1814,"1651814","Santa Comba Dão",342.058666666667,36.2666666666667
1816,"1651816","São Pedro do Sul",422.677333333333,124.437333333333
1817,"1651817","Sátão",254.677333333333,47.0613333333333
1821,"1651821","Tondela",1100.33066666667,228.394666666667
1822,"1651822","Vila Nova de Paiva",214.378666666667,37.76
1823,"1651823","Viseu",1025.49333333333,253.738666666667
1824,"1651824","Vouzela",361.877333333333,71.0613333333333
1413,"1661413","Mação",160.170666666667,16.576
506,"1660506","Oleiros",39.5093333333333,6.86933333333333
508,"1660508","Proença-a-Nova",187.669333333333,80.4906666666667
509,"1660509","Sertã",237.290666666667,60.672
510,"1660510","Vila de Rei",21.9733333333333,2.688
905,"1670905","Fornos de Algodres",647.168,65.1306666666667
906,"1670906","Gouveia",1267.49866666667,147.626666666667
912,"1670912","Seia",1651.22133333333,100.586666666667
902,"1680902","Almeida",1792.256,122.837333333333
903,"1680903","Celorico da Beira",1992.74666666667,232.042666666667
904,"1680904","Figueira de Castelo Rodrigo",2824.49066666667,92.5013333333333
907,"1680907","Guarda",1921.96266666667,246.058666666667
908,"1680908","Manteigas",121.216,5.12
909,"1680909","Mêda",805.589333333333,56.768
910,"1680910","Pinhel",1495.08266666667,106.773333333333
911,"1680911","Sabugal",1538.368,130.24
913,"1680913","Trancoso",1669.696,96.6613333333333
502,"1690502","Castelo Branco",7383.104,594.730666666667
505,"1690505","Idanha-a-Nova",8689.856,664.149333333333
507,"1690507","Penamacor",1353.51466666667,107.584
511,"1690511","Vila Velha de Ródão",1164.224,84.9493333333333
501,"16A0501","Belmonte",1125.52533333333,103.68
503,"16A0503","Covilhã",1408.81066666667,78.6133333333333
504,"16A0504","Fundão",4958.93333333333,266.282666666667
1001,"16B1001","Alcobaça",640.426666666667,169.877333333333
1101,"16B1101","Alenquer",363.093333333333,63.36
1102,"16B1102","Arruda dos Vinhos",183.232,34.6453333333333
1005,"16B1005","Bombarral",57.024,8.61866666666667
1104,"16B1104","Cadaval",133.610666666667,29.5253333333333
1006,"16B1006","Caldas da Rainha",281.258666666667,105.173333333333
1108,"16B1108","Lourinhã",380.48,50.688
1011,"16B1011","Nazaré",98.56,5.80266666666667
1012,"16B1012","Óbidos",76.5866666666667,27.2426666666667
1014,"16B1014","Peniche",212.224,48
1112,"16B1112","Sobral de Monte Agraço",255.488,48.4053333333333
1113,"16B1113","Torres Vedras",936.234666666667,100.437333333333
1401,"16C1401","Abrantes",1321.17333333333,183.509333333333
1402,"16C1402","Alcanena",338.816,42.88
1408,"16C1408","Constância",13.888,1.216
1410,"16C1410","Entroncamento",65.1306666666667,2.688
1411,"16C1411","Ferreira do Zêzere",259.008,36.2666666666667
1421,"16C1421","Ourém",472.832,166.656
1417,"16C1417","Sardoal",77.12,18.7306666666667
1418,"16C1418","Tomar",643.114666666667,89.2586666666667
1419,"16C1419","Torres Novas",646.762666666667,110.016
1420,"16C1420","Vila Nova da Barquinha",42.6026666666667,11.2
1115,"1711115","Amadora",23.1893333333333,1.088
1105,"1711105","Cascais",31.68,9.83466666666667
1106,"1711106","Lisboa",3.37066666666667,0.533333333333333
1107,"1711107","Loures",501.546666666667,87.5093333333333
1109,"1711109","Mafra",895.658666666667,183.893333333333
1116,"1711116","Odivelas",115.413333333333,22.784
1110,"1711110","Oeiras",3.776,1.344
1111,"1711111","Sintra",474.730666666667,81.7066666666667
1114,"1711114","Vila Franca de Xira",364.565333333333,36.3946666666667
1502,"1721502","Alcochete",85.76,14.976
1503,"1721503","Almada",132.266666666667,7.82933333333333
1504,"1721504","Barreiro",45.312,4.18133333333333
1506,"1721506","Moita",144.128,29.12
1507,"1721507","Montijo",1071.18933333333,163.669333333333
1508,"1721508","Palmela",2402.47466666667,193.344
1510,"1721510","Seixal",62.1653333333333,8.23466666666667
1511,"1721511","Sesimbra",134.016,54.8693333333333
1512,"1721512","Setúbal",621.418666666667,55.9573333333333
1501,"1811501","Alcácer do Sal",2911.31733333333,643.925333333333
1505,"1811505","Grândola",3144.14933333333,564.394666666667
211,"1810211","Odemira",3584.23466666667,620.202666666667
1509,"1811509","Santiago do Cacém",3876.26666666667,691.669333333333
1513,"1811513","Sines",768.234666666667,264.789333333333
1201,"1821201","Alter do Chão",2258.34666666667,434.944
1202,"1821202","Arronches",1662.95466666667,98.9653333333333
1203,"1821203","Avis",3546.47466666667,638.272
1204,"1821204","Campo Maior",434.005333333333,43.4133333333333
1205,"1821205","Castelo de Vide",930.986666666667,81.7066666666667
1206,"1821206","Crato",1520.704,143.722666666667
1207,"1821207","Elvas",2639.104,423.36
1208,"1821208","Fronteira",2574.784,433.066666666667
1209,"1821209","Gavião",160.853333333333,28.1813333333333
1210,"1821210","Marvão",834.048,81.7066666666667
1211,"1821211","Monforte",1293.65333333333,335.04
707,"1820707","Mora",2502.528,603.754666666667
1212,"1821212","Nisa",2383.18933333333,392.085333333333
1213,"1821213","Ponte de Sor",3490.26133333333,922.218666666667
1214,"1821214","Portalegre",2416.64,206.698666666667
701,"1830701","Alandroal",2635.05066666667,322.496
702,"1830702","Arraiolos",3048.42666666667,709.994666666667
703,"1830703","Borba",950.4,273.152
704,"1830704","Estremoz",4321.32266666667,943.104
705,"1830705","Évora",4747.11466666667,967.786666666667
706,"1830706","Montemor-o-Novo",6125.99466666667,1681.152
708,"1830708","Mourão",680.597333333333,76.992
709,"1830709","Portel",3256.87466666667,539.84
710,"1830710","Redondo",872.874666666667,251.989333333333
711,"1830711","Reguengos de Monsaraz",1350.95466666667,274.645333333333
1215,"1831215","Sousel",2327.104,426.858666666667
712,"1830712","Vendas Novas",587.306666666667,133.610666666667
713,"1830713","Viana do Alentejo",2493.20533333333,356.757333333333
714,"1830714","Vila Viçosa",884.992,297.429333333333
201,"1840201","Aljustrel",1914.26133333333,414.314666666667
202,"1840202","Almodôvar",4363.79733333333,663.210666666667
203,"1840203","Alvito",1391.68,170.965333333333
204,"1840204","Barrancos",434.282666666667,22.656
205,"1840205","Beja",3609.984,705.813333333333
206,"1840206","Castro Verde",4053.16266666667,258.730666666667
207,"1840207","Cuba",823.381333333333,158.293333333333
208,"1840208","Ferreira do Alentejo",2471.91466666667,524.202666666667
209,"1840209","Mértola",9090.41066666667,2380.77866666667
210,"1840210","Moura",2781.20533333333,486.592
212,"1840212","Ourique",4360.55466666667,1172.45866666667
213,"1840213","Serpa",8472.10666666667,1366.208
214,"1840214","Vidigueira",1329.38666666667,259.264
1403,"1851403","Almeirim",71.7226666666667,10.3893333333333
1404,"1851404","Alpiarça",62.4213333333333,5.52533333333333
1103,"1851103","Azambuja",295.68,42.4746666666667
1405,"1851405","Benavente",317.653333333333,32.2133333333333
1406,"1851406","Cartaxo",107.178666666667,24.5333333333333
1407,"1851407","Chamusca",1661.86666666667,75.904
1409,"1851409","Coruche",1199.95733333333,128.085333333333
1412,"1851412","Golegã",51.648,3.37066666666667
1414,"1851414","Rio Maior",368.746666666667,222.741333333333
1415,"1851415","Salvaterra de Magos",129.962666666667,8.23466666666667
1416,"1851416","Santarém",1154.38933333333,182.144
801,"1500801","Albufeira",422.954666666667,53.6533333333333
802,"1500802","Alcoutim",1008.23466666667,48.128
803,"1500803","Aljezur",57.3013333333333,9.024
804,"1500804","Castro Marim",332.608,39.5093333333333
805,"1500805","Faro",187.541333333333,6.61333333333333
806,"1500806","Lagoa",38.1653333333333,7.424
807,"1500807","Lagos",30.208,5.39733333333333
808,"1500808","Loulé",1004.992,186.88
809,"1500809","Monchique",35.0506666666667,10.5173333333333
810,"1500810","Olhão",75.4986666666667,12.2666666666667
811,"1500811","Portimão",110.826666666667,7.95733333333333
812,"1500812","São Brás de Alportel",34.24,4.45866666666667
813,"1500813","Silves",971.562666666667,223.552
814,"1500814","Tavira",264.789333333333,26.56
815,"1500815","Vila do Bispo",645.013333333333,153.706666666667
816,"1500816","Vila Real de Santo António",47.872,5.93066666666667
