agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trás-os-Montes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beira Litoral,3,80802,80802,83818,83684,35281,67085,65846,54864,92715,69839,53712,46611,40420.5,75598.5,80056,53981,58469,55182,43580.5,58804.5,51333.5,30589.5,51975,48125,49333,44545,22000,47182,42500,40000,30000,31150,32704
Beira Interior,4,0,0,0,0,0,0,0,0,51136,47000,0,0,0,0,0,0,0,0,0,0,0,304,33667,0,0,0,23000,23746,20876,27097,17006,17380,18209
Ribatejo e Oeste,5,85277,84311,83526,96398,76524,78198,95185,76588,88816,83812,91460,88626.5,80475.5,79964.5,82808,68094.5,74634.5,66740.5,67777,71102,65976,47800,55762,52786,59370.5,57845,51477,54006,54430,48412,36954,38391,40277
Alentejo,6,79048,85492,73003,83891,74138,74841,82279,63618,63028,65955,76100.5,85029,73156.5,65835.5,75059.5,66582,66095,60941.5,51847.5,49506,52445,46006.5,50579,45748,42264,40168,36987,39996,40917,30900,25092,26954,28278
Algarve,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62510,73710,0,0,0,0,0,0,0,0,0,0,0,0
