agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trás-os-Montes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,200,267,242,875,522,0,0,0,727,818
Beira Litoral,3,3224,3704,3477,575,599,598,524,700,684,591,733,733,444,444,333,251,304,313,300,300,266,271,250,730,797,0,0,0,0,0,0,0,0
Beira Interior,4,2706,2869,0,0,0,0,270,372,458,122,288,0,0,0,0,0,0,0,0,0,0,0,18,60,35,7,0,0,0,0,0,0,0
Ribatejo e Oeste,5,3500,3003,2500,2548,2785,2554,891,907,867,894,688,490,441,174,315,289,357,644,1192,824,684,570,571,458,712,938,1387,1404,1371,1509,1810,1437,1600
Alentejo,6,1444,1245,1233,1101,1018,574,518,547,521,521,663,843,536,349,495,497,565,572,527,333,643,400,337,255,216,414,551,482,537,788,787,609,678
Algarve,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,5,325,460,444,338,200,437,504,504,0,0,0,500,548
