agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,859,877,913,983,1026,1058,1078,1115,1123,1134,1545,1956,2367,2779,3190,3601,3945,4288,4632,4975,6348,7720,8667,9614,11250,12885,20582,28279,28633,30713,27511,29929,30372
Trás-os-Montes,2,482,454,453,456,456,456,446,448,451,451,451,451,451,451,516,581,647,712,778,843,1772,1752,1602,1618,1641,1763,1295,1785,1751,1696,1726,1842,1869
Beira Litoral,3,944,945,1047,989,1061,1170,1207,1206,1201,1216,1793,3007,3154,3140,3830,3897,3897,4206,4290,4469,4880,5290,6639,7987,8154,8320,14017,19713,19898,19849,20771,20944,21254
Beira Interior,4,612,497,487,458,386,412,402,399,385,411,558,601,620,660,871,970,1024,1064,1100,1150,1457,1620,1966,1961,2015,2250,2772,4259,4308,4297,4184,4424,4489
Ribatejo e Oeste,5,184,114,110,113,98,169,170,236,239,241,399,428,428,423,537,522,522,475,542,637,855,1104,1216,1160,1165,1198,1418,1892,2187,2182,2443,2259,2293
Alentejo,6,1067,611,143,137,36,40,46,47,50,47,87,85,86,106,151,143,148,153,156,143,430,450,550,587,654,646,881,1258,1234,1231,1313,1321,1339
Algarve,7,9,11,11,15,15,15,11,18,18,17,80,81,78,25,215,215,215,215,215,215,224,224,216,216,250,256,256,330,316,274,307,331,336
