agrarian_region_id,agrarian_region,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986
Entre Douro e Minho,1,0,0,0,1,1,2,2,2,2,2,5,5,5,5,5,5,5,6,6,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trás-os-Montes,2,76,84,84,84,84,87,87,88,90,90,88,88,89,94,105,107,107,108,118,116,196,197,198,196,211,216,115,114,114,119,115,126,132
Beira Litoral,3,76,76,75,79,72,75,79,79,80,80,108,214,218,218,224,224,224,221,225,225,603,603,628,618,638,649,681,750,744,779,752,808,845
Beira Interior,4,67,67,114,106,54,55,62,61,60,54,84,103,103,130,149,166,166,172,186,200,221,222,223,230,279,384,542,753,751,786,759,783,819
Ribatejo e Oeste,5,155,125,148,240,63,79,121,123,124,125,44,46,51,64,71,89,89,93,103,105,531,539,614,610,625,800,482,493,498,511,484,538,563
Alentejo,6,2203,1473,1556,1113,638,481,803,647,709,751,723,1182,742,834,1895,2050,1192,1156,960,1176,881,891,863,576,786,1000,1775,3951,3974,3781,3845,3779,3949
Algarve,7,17,9,9,8,8,8,6,10,10,8,62,62,61,19,126,131,131,131,131,131,87,87,173,338,414,203,187,321,321,335,323,324,339
