"Muni_ID","ID","Muni","Dairy_cows","Non_dairy","Male_calf<1","Female_calf<1","Male_calf_1-2","Female_calf_1-2","Heifer_beef_+2","Heifer_rep_+2","Male_calf_+2"
1601,"1111601","Arcos de Valdevez",0.43115016,0,7.356096,12.593718,5.998698,30.038688,0.321732,6.994026,18.467514
1602,"1111602","Caminha",7.06533688,0,1.053648,0.579798,3.024378,4.46148,0.8019,0.8019,1.109538
1603,"1111603","Melgaço",0,0,1.480842,1.011852,0.74601,3.21975,0,0.480168,1.213056
1604,"1111604","Monção",0.94850784,0,2.213244,1.427868,1.437102,3.124494,0.722682,3.61827,1.716066
1605,"1111605","Paredes de Coura",37.22090344,0,2.16027,6.344244,2.578716,12.88872,3.697488,11.65185,2.825604
1606,"1111606","Ponte da Barca",8.61744744,0,0.452952,2.571426,0.645894,4.661712,1.445364,6.187266,1.612548
1607,"1111607","Ponte de Lima",155.59860232,0,10.153998,14.342832,20.424636,50.56344,4.098438,15.913584,6.962922
1608,"1111608","Valença",13.09588336,0,0.358182,1.87596,3.72033,2.22831,0.158436,3.375756,1.716066
1609,"1111609","Viana do Castelo",114.75880416,0,5.63274,12.182562,36.43785,34.004448,3.375756,11.171682,14.226678
1610,"1111610","Vila Nova de Cerveira",23.78011496,0,1.912896,1.765152,2.328426,6.098814,0.480168,0.321732,0.300834
301,"1120301","Amares",22.05551432,0,5.200686,1.839024,0.100116,4.9572,0.321732,0.321732,1.109538
302,"1120302","Barcelos",1957.12187104,0,64.422216,145.220688,135.281502,395.634618,12.85956,122.56677,32.896368
303,"1120303","Braga",178.8613596,0,17.288478,15.544224,27.51489,54.03348,2.81151,11.013246,11.60325
306,"1120306","Esposende",252.17948448,0,5.105916,17.441082,28.105866,48.730734,0.965196,6.83073,6.859404
310,"1120310","Terras de Bouro",0,0,3.172122,1.654344,0.200232,3.96576,0.079218,2.41056,1.410372
313,"1120313","Vila Verde",89.08439512,0,8.014626,8.314974,6.990138,21.861738,4.42017,15.027606,3.328614
307,"1130307","Fafe",11.20158928,0,13.51566,2.834838,1.336986,2.97432,0.079218,0.885978,1.213056
308,"1130308","Guimarães",139.65987952,0,15.222978,11.866176,14.325822,35.44641,2.732292,4.984416,11.908944
309,"1130309","Póvoa de Lanhoso",31.79120056,0,6.57072,3.135186,0.791208,6.990138,0.321732,0.722682,1.51389
1314,"1131314","Santo Tirso",118.55015144,0,0.489888,10.664784,18.141408,21.06567,0.8019,5.865534,3.432132
1318,"1131318","Trofa",273.71764112,0,9.705906,20.687076,17.550432,49.471884,3.697488,25.961634,3.126438
