CAA_ID,Muni_ID,uaa99,poly_sum,poly_corr,leaching_nha,correct_large,correct_small,total_leaching,leaching_large,leaching_small,leaching_gw
56,101,2918,8500,37,15.7973717592852,0,0,584.503,0,0,584.503
57,101,2918,8500,94,17.0583535384049,0,0,1603.485,0,0,1603.485
58,101,2918,8500,353,14.149259982566,303,14,4994.689,4287.2257747175,198.089639755924,509.373585526578
59,102,2595,5759,80,0.529342254123382,0,0,42.347,0,0,42.347
60,102,2595,5759,17,0.564774033965778,0,0,9.601,0,0,9.601
61,102,2595,5759,19,0.972666392204608,0,0,18.481,0,0,18.481
62,102,2595,5759,21,1.00771743358946,0,0,21.162,0,0,21.162
63,102,2595,5759,26,0.625285537919927,0,24,16.257,0,15.0068529100783,1.25014708992174
64,102,2595,5759,46,1.04871849680399,0,0,48.241,0,0,48.241
65,102,2595,5759,15,0.555809366751738,0,0,8.337,0,0,8.337
66,102,2595,5759,44,0.874546536768726,0,0,38.48,0,0,38.48
67,102,2595,5759,19,0.694761708569362,0,0,13.2,0,0,13.2
68,102,2595,5759,56,0.747957984677284,0,0,41.886,0,0,41.886
69,102,2595,5759,29,0.567388728786021,0,18,16.454,0,10.2129971181484,6.24100288185162
70,102,2595,5759,17,1.10475689010354,0,0,18.781,0,0,18.781
71,102,2595,5759,32,0.780331229833922,0,0,24.971,0,0,24.971
72,102,2595,5759,46,0.652398189779462,0,0,30.01,0,0,30.01
73,102,2595,5759,43,0.607403485453617,0,0,26.118,0,0,26.118
74,102,2595,5759,43,1.04424790159437,0,0,44.903,0,0,44.903
75,102,2595,5759,2041,0.684320203324759,26,18,1396.698,17.7923252864437,12.3177636598457,1366.58791105371
76,103,5158,10884,23,4.86088353995043,0,0,111.8,0,0,111.8
77,103,5158,10884,41,4.86868592365786,0,0,199.616,0,0,199.616
78,103,5158,10884,18,5.11212021830712,0,0,92.018,0,0,92.018
79,103,5158,10884,32,3.02079831094177,0,0,96.666,0,0,96.666
80,103,5158,10884,53,5.46404153916511,0,0,289.594,0,0,289.594
81,103,5158,10884,16,4.56439305108619,0,2,73.03,0,9.12878610217238,63.9012138978276
82,103,5158,10884,20,4.2601001819226,0,0,85.202,0,0,85.202
83,103,5158,10884,1,4.27007623573878,0,0,4.27,0,0,4.27
84,103,5158,10884,260,5.56869597817345,0,59,1447.861,0,328.553062712234,1119.30793728777
85,103,5158,10884,412,5.5363199972412,0,0,2280.964,0,0,2280.964
86,103,5158,10884,4283,5.46004991049665,0,19,23385.394,0,103.740948299436,23281.6530517006
87,104,4026,6458,35,0,0,0,0,0,0,0
88,104,4026,6458,110,0,0,0,0,0,0,0
89,104,4026,6458,4,0,0,0,0,0,0,0
90,104,4026,6458,29,0,0,3,0,0,0,0
91,104,4026,6458,21,0,0,0,0,0,0,0
92,104,4026,6458,6,0,0,0,0,0,0,0
93,104,4026,6458,22,0,0,0,0,0,0,0
94,104,4026,6458,2,0,0,0,0,0,0,0
95,104,4026,6458,48,0,0,0,0,0,0,0
96,104,4026,6458,0,0,0,0,0,0,0,0
97,104,4026,6458,22,0,0,0,0,0,0,0
98,104,4026,6458,81,0,0,0,0,0,0,0
99,104,4026,6458,58,0,0,3,0,0,0,0
100,104,4026,6458,22,0,0,0,0,0,0,0
101,104,4026,6458,31,0,0,0,0,0,0,0
102,104,4026,6458,69,0,0,0,0,0,0,0
103,104,4026,6458,27,0,0,0,0,0,0,0
104,104,4026,6458,50,0,0,0,0,0,0,0
105,104,4026,6458,171,0,0,0,0,0,0,0
106,104,4026,6458,28,0,0,0,0,0,0,0
107,104,4026,6458,81,0,0,0,0,0,0,0
108,104,4026,6458,21,0,0,0,0,0,0,0
109,104,4026,6458,22,0,0,3,0,0,0,0
110,104,4026,6458,64,0,0,0,0,0,0,0
111,104,4026,6458,166,0,0,0,0,0,0,0
112,104,4026,6458,29,0,0,0,0,0,0,0
113,104,4026,6458,53,0,0,0,0,0,0,0
114,104,4026,6458,21,0,0,0,0,0,0,0
115,104,4026,6458,41,0,0,0,0,0,0,0
116,104,4026,6458,75,0,0,0,0,0,0,0
117,104,4026,6458,21,0,0,0,0,0,0,0
118,104,4026,6458,28,0,0,0,0,0,0,0
119,104,4026,6458,40,0,0,0,0,0,0,0
120,104,4026,6458,1,0,0,0,0,0,0,0
121,104,4026,6458,64,0,0,0,0,0,0,0
122,104,4026,6458,5,0,0,0,0,0,0,0
123,104,4026,6458,47,0,0,0,0,0,0,0
124,104,4026,6458,87,0,0,0,0,0,0,0
125,104,4026,6458,24,0,0,0,0,0,0,0
126,104,4026,6458,267,0,0,0,0,0,0,0
127,104,4026,6458,388,0,0,3,0,0,0,0
128,104,4026,6458,176,0,0,0,0,0,0,0
129,104,4026,6458,974,0,0,0,0,0,0,0
130,104,4026,6458,260,0,0,0,0,0,0,0
131,104,4026,6458,173,0,0,0,0,0,0,0
132,104,4026,6458,63,0,0,0,0,0,0,0
133,105,2902,7169,106,4.41989703672888,0,4,468.509,0,17.6795881469155,450.829411853085
134,105,2902,7169,16,5.95451627203094,0,0,95.272,0,0,95.272
135,105,2902,7169,41,5.55462964061036,0,0,227.74,0,0,227.74
136,105,2902,7169,16,3.24086953261094,0,0,51.854,0,0,51.854
137,105,2902,7169,20,5.7832057829196,0,0,115.664,0,0,115.664
138,105,2902,7169,24,5.45830658123947,12,4,130.999,65.4996789748737,21.8332263249579,43.6660947001684
139,105,2902,7169,14,3.77882763323297,0,0,52.904,0,0,52.904
140,105,2902,7169,92,4.33632133973432,0,0,398.942,0,0,398.942
141,105,2902,7169,26,4.74872672567834,0,2,123.467,0,9.49745345135669,113.969546548643
142,105,2902,7169,15,4.79954544197379,0,0,71.993,0,0,71.993
143,105,2902,7169,29,8.04125523066649,0,0,233.196,0,0,233.196
144,105,2902,7169,28,7.43458999903652,0,0,208.169,0,0,208.169
145,105,2902,7169,38,4.47861052976401,0,0,170.187,0,0,170.187
146,105,2902,7169,21,5.59826316002168,0,0,117.564,0,0,117.564
147,105,2902,7169,286,6.09254643102152,18,0,1742.468,109.665835758387,0,1632.80216424161
148,105,2902,7169,131,4.42311050337913,20,0,579.427,88.4622100675825,0,490.964789932418
149,105,2902,7169,261,7.92081846011436,0,0,2067.334,0,0,2067.334
150,105,2902,7169,1633,6.67304075501958,0,17,10897.076,0,113.441692835333,10783.6343071647
151,105,2902,7169,105,7.24373396905456,0,5,760.592,0,36.2186698452728,724.373330154727
152,106,1197,3661,11,9.82166598793656,0,0,108.038,0,0,108.038
153,106,1197,3661,28,9.82166598793656,12,0,275.007,117.859991855239,0,157.147008144761
154,106,1197,3661,35,10.0555151799963,8,0,351.943,80.4441214399706,0,271.498878560029
155,106,1197,3661,62,10.3490037594173,0,0,641.638,0,0,641.638
156,106,1197,3661,24,10.8377004018364,0,0,260.105,0,0,260.105
157,106,1197,3661,18,10.6211039168218,0,0,191.18,0,0,191.18
158,106,1197,3661,41,10.5304460110867,0,0,431.748,0,0,431.748
159,106,1197,3661,26,11.0865775128764,0,0,288.251,0,0,288.251
160,106,1197,3661,24,9.99100505561032,0,0,239.784,0,0,239.784
161,106,1197,3661,20,14.7324989819048,0,0,294.65,0,0,294.65
162,106,1197,3661,53,10.0120083504602,0,0,530.636,0,0,530.636
163,106,1197,3661,9,14.7324989819048,0,0,132.592,0,0,132.592
164,106,1197,3661,12,14.7324989819048,0,0,176.79,0,0,176.79
165,106,1197,3661,14,14.7324989819048,0,0,206.255,0,0,206.255
166,106,1197,3661,11,14.7324989819048,0,0,162.057,0,0,162.057
167,106,1197,3661,112,14.2030783257893,0,0,1590.745,0,0,1590.745
168,106,1197,3661,695,9.89333605182644,24,4,6875.869,237.440065243835,39.5733442073058,6598.85559054886
169,107,53,430,0,0,0,0,0,0,0,0
170,107,53,430,2,13.05422014716,0,0,26.108,0,0,26.108
171,107,53,430,6,13.8964279014586,0,0,83.379,0,0,83.379
172,107,53,430,8,13.8964279014586,0,0,111.171,0,0,111.171
173,107,53,430,6,13.8964279014586,0,0,83.379,0,0,83.379
174,107,53,430,5,13.8964279014586,0,0,69.482,0,0,69.482
175,107,53,430,8,9.07899956228628,0,0,72.632,0,0,72.632
176,107,53,430,19,9.26428526763906,0,0,176.021,0,0,176.021
177,108,3204,6455,8,10.5430842479659,0,0,84.345,0,0,84.345
178,108,3204,6455,70,9.32056445833045,0,0,652.44,0,0,652.44
179,108,3204,6455,61,8.75326772976073,10,0,533.949,87.5326772976073,0,446.416322702393
180,108,3204,6455,37,8.40770547215364,0,0,311.085,0,0,311.085
181,108,3204,6455,77,10.0356342175377,0,0,772.744,0,0,772.744
182,108,3204,6455,570,9.17972245236768,0,0,5232.442,0,0,5232.442
183,108,3204,6455,92,8.30752580443791,0,0,764.292,0,0,764.292
184,108,3204,6455,2289,9.46051403506393,17,2,21655.117,160.828738596087,18.9210280701279,21475.3672333338
185,109,1709,6560,28,0,0,0,0,0,0,0
186,109,1709,6560,0,0,0,0,0,0,0,0
187,109,1709,6560,22,0,0,0,0,0,0,0
188,109,1709,6560,17,0,0,0,0,0,0,0
189,109,1709,6560,40,0,0,0,0,0,0,0
190,109,1709,6560,14,0,0,0,0,0,0,0
191,109,1709,6560,8,0,0,0,0,0,0,0
192,109,1709,6560,62,0,0,0,0,0,0,0
193,109,1709,6560,4,0,0,0,0,0,0,0
194,109,1709,6560,16,0,0,0,0,0,0,0
195,109,1709,6560,10,0,0,0,0,0,0,0
196,109,1709,6560,4,0,0,0,0,0,0,0
197,109,1709,6560,2,0,0,0,0,0,0,0
198,109,1709,6560,16,0,0,0,0,0,0,0
199,109,1709,6560,25,0,0,0,0,0,0,0
200,109,1709,6560,16,0,0,0,0,0,0,0
201,109,1709,6560,12,0,0,0,0,0,0,0
202,109,1709,6560,13,0,0,0,0,0,0,0
203,109,1709,6560,59,0,0,0,0,0,0,0
204,109,1709,6560,22,0,0,0,0,0,0,0
205,109,1709,6560,25,0,0,0,0,0,0,0
206,109,1709,6560,19,0,0,0,0,0,0,0
207,109,1709,6560,10,0,0,0,0,0,0,0
208,109,1709,6560,15,0,0,0,0,0,0,0
209,109,1709,6560,10,0,0,0,0,0,0,0
210,109,1709,6560,73,0,0,0,0,0,0,0
211,109,1709,6560,10,0,0,0,0,0,0,0
212,109,1709,6560,10,0,0,0,0,0,0,0
213,109,1709,6560,25,0,0,0,0,0,0,0
214,109,1709,6560,36,0,0,0,0,0,0,0
215,109,1709,6560,9,0,0,0,0,0,0,0
216,109,1709,6560,20,0,0,0,0,0,0,0
217,109,1709,6560,27,0,0,0,0,0,0,0
218,109,1709,6560,44,0,0,0,0,0,0,0
219,109,1709,6560,23,0,0,0,0,0,0,0
220,109,1709,6560,70,0,0,0,0,0,0,0
221,109,1709,6560,60,0,0,0,0,0,0,0
222,109,1709,6560,15,0,0,0,0,0,0,0
223,109,1709,6560,10,0,0,62,0,0,0,0
224,109,1709,6560,64,0,0,0,0,0,0,0
225,109,1709,6560,34,0,0,0,0,0,0,0
226,109,1709,6560,12,0,0,5,0,0,0,0
227,109,1709,6560,11,0,0,5,0,0,0,0
228,109,1709,6560,82,0,0,0,0,0,0,0
229,109,1709,6560,20,0,0,0,0,0,0,0
230,109,1709,6560,12,0,0,0,0,0,0,0
231,109,1709,6560,10,0,0,0,0,0,0,0
232,109,1709,6560,12,0,0,0,0,0,0,0
233,109,1709,6560,4,0,0,0,0,0,0,0
234,109,1709,6560,129,0,0,0,0,0,0,0
235,109,1709,6560,29,0,0,0,0,0,0,0
236,109,1709,6560,160,0,0,0,0,0,0,0
237,109,1709,6560,27,0,0,0,0,0,0,0
238,109,1709,6560,65,0,0,39,0,0,0,0
239,109,1709,6560,113,0,0,0,0,0,0,0
240,109,1709,6560,27,0,0,0,0,0,0,0
241,110,932,3163,17,5.17754563729402,0,0,88.018,0,0,88.018
242,110,932,3163,16,15.1560881341729,7,6,242.497,106.09261693921,90.9365288050372,45.4678542557527
243,110,932,3163,34,14.3074740916509,2,14,486.454,28.6149481833017,200.304637283112,257.534414533586
244,110,932,3163,59,15.0635601271839,0,0,888.75,0,0,888.75
245,110,932,3163,121,18.0518447543044,10,20,2184.273,180.518447543044,361.036895086089,1642.71765737087
246,110,932,3163,87,15.0635601271839,21,0,1310.53,316.334762670862,0,994.195237329138
247,110,932,3163,164,16.9351323465348,12,0,2777.362,203.221588158418,0,2574.14041184158
248,110,932,3163,88,19.5343139584832,0,0,1719.02,0,0,1719.02
249,110,932,3163,73,20.5763412286347,0,0,1502.073,0,0,1502.073
250,110,932,3163,166,14.1685809712949,61,0,2351.984,864.283439248988,0,1487.70056075101
251,110,932,3163,109,16.040934772501,9,0,1748.462,144.368412952509,0,1604.09358704749
252,111,2586,6208,14,13.8552092240448,0,0,193.973,0,0,193.973
253,111,2586,6208,18,15.3667880073018,0,0,276.602,0,0,276.602
254,111,2586,6208,14,12.0943465086536,0,0,169.321,0,0,169.321
255,111,2586,6208,21,3.32754507096184,0,0,69.878,0,0,69.878
256,111,2586,6208,12,11.646407749764,0,0,139.757,0,0,139.757
257,111,2586,6208,15,11.2150593173482,0,0,168.226,0,0,168.226
258,111,2586,6208,32,15.1008507276523,0,0,483.227,0,0,483.227
259,111,2586,6208,14,23.292815499528,0,0,326.099,0,0,326.099
260,111,2586,6208,1862,14.3002453720237,0,569,26627.057,0,8136.83961668149,18490.2173833185
261,111,2586,6208,585,17.8471372737501,0,24,10440.575,0,428.331294570002,10012.24370543
262,112,1605,3097,18,0,41,0,0,0,0,0
263,112,1605,3097,43,0,447,10,0,0,0,0
264,112,1605,3097,224,0,102,0,0,0,0,0
265,112,1605,3097,1320,0,250,473,0,0,0,0
266,113,1955,5055,14,0,0,0,0,0,0,0
267,113,1955,5055,13,0,0,0,0,0,0,0
268,113,1955,5055,43,0,0,0,0,0,0,0
269,113,1955,5055,19,0,0,0,0,0,0,0
270,113,1955,5055,13,0,0,0,0,0,0,0
271,113,1955,5055,24,0,0,0,0,0,0,0
272,113,1955,5055,4,0,0,0,0,0,0,0
273,113,1955,5055,37,0,0,0,0,0,0,0
274,113,1955,5055,23,0,0,0,0,0,0,0
275,113,1955,5055,14,0,0,0,0,0,0,0
276,113,1955,5055,15,0,0,0,0,0,0,0
277,113,1955,5055,44,0,0,0,0,0,0,0
278,113,1955,5055,15,0,0,0,0,0,0,0
279,113,1955,5055,65,0,0,0,0,0,0,0
280,113,1955,5055,8,0,0,0,0,0,0,0
281,113,1955,5055,16,0,0,0,0,0,0,0
282,113,1955,5055,109,0,0,0,0,0,0,0
283,113,1955,5055,100,0,0,0,0,0,0,0
284,113,1955,5055,40,0,0,0,0,0,0,0
285,113,1955,5055,15,0,0,0,0,0,0,0
286,113,1955,5055,19,0,0,1,0,0,0,0
287,113,1955,5055,48,0,0,0,0,0,0,0
288,113,1955,5055,17,0,0,0,0,0,0,0
289,113,1955,5055,28,0,0,1,0,0,0,0
290,113,1955,5055,19,0,0,0,0,0,0,0
291,113,1955,5055,37,0,0,0,0,0,0,0
292,113,1955,5055,19,0,0,0,0,0,0,0
293,113,1955,5055,17,0,0,0,0,0,0,0
294,113,1955,5055,54,0,0,0,0,0,0,0
295,113,1955,5055,15,0,0,0,0,0,0,0
296,113,1955,5055,34,0,0,0,0,0,0,0
297,113,1955,5055,205,0,0,0,0,0,0,0
298,113,1955,5055,55,0,0,0,0,0,0,0
299,113,1955,5055,97,0,0,0,0,0,0,0
300,113,1955,5055,85,0,0,0,0,0,0,0
301,113,1955,5055,50,0,0,0,0,0,0,0
302,113,1955,5055,2,0,0,0,0,0,0,0
303,113,1955,5055,154,0,0,0,0,0,0,0
304,113,1955,5055,167,0,0,3,0,0,0,0
305,113,1955,5055,189,0,0,0,0,0,0,0
306,113,1955,5055,15,0,0,0,0,0,0,0
307,114,2479,5580,73,8.54867106370094,0,0,624.053,0,0,624.053
308,114,2479,5580,13,8.77697833723655,0,0,114.101,0,0,114.101
309,114,2479,5580,21,7.96893906313983,0,0,167.348,0,0,167.348
310,114,2479,5580,17,13.8741272349936,0,3,235.86,0,41.6223817049808,194.237618295019
311,114,2479,5580,659,9.54513882466087,0,0,6290.246,0,0,6290.246
312,114,2479,5580,2,8.58193437357658,0,0,17.164,0,0,17.164
313,114,2479,5580,1694,9.96261535017261,0,74,16876.67,0,737.233535912773,16139.4364640872
314,115,1900,4026,22,0,16,56,0,0,0,0
315,115,1900,4026,0,0,0,0,0,0,0,0
316,115,1900,4026,22,0,0,0,0,0,0,0
317,115,1900,4026,114,0,0,0,0,0,0,0
318,115,1900,4026,0,0,0,0,0,0,0,0
319,115,1900,4026,24,0,0,0,0,0,0,0
320,115,1900,4026,95,0,0,0,0,0,0,0
321,115,1900,4026,16,0,0,0,0,0,0,0
322,115,1900,4026,40,0,0,0,0,0,0,0
323,115,1900,4026,17,0,0,0,0,0,0,0
324,115,1900,4026,37,0,0,0,0,0,0,0
325,115,1900,4026,16,0,0,0,0,0,0,0
326,115,1900,4026,98,0,0,1,0,0,0,0
327,115,1900,4026,18,0,0,0,0,0,0,0
328,115,1900,4026,20,0,0,0,0,0,0,0
329,115,1900,4026,202,0,186,0,0,0,0,0
330,115,1900,4026,43,0,0,0,0,0,0,0
331,115,1900,4026,21,0,3,38,0,0,0,0
332,115,1900,4026,27,0,50,1,0,0,0,0
333,115,1900,4026,26,0,202,2,0,0,0,0
334,115,1900,4026,12,0,8,19,0,0,0,0
335,115,1900,4026,116,0,0,0,0,0,0,0
336,115,1900,4026,884,0,0,0,0,0,0,0
337,115,1900,4026,28,0,1,0,0,0,0,0
338,116,0,182,0,0,0,0,0,0,0,0
339,116,0,182,0,0,0,0,0,0,0,0
340,116,0,182,0,0,0,0,0,0,0,0
341,116,0,182,0,0,0,0,0,0,0,0
342,117,912,3537,2,24.2437656440674,0,0,48.488,0,0,48.488
343,117,912,3537,15,24.2437656440674,0,0,363.656,0,0,363.656
344,117,912,3537,13,24.2437656440674,0,0,315.169,0,0,315.169
345,117,912,3537,27,24.2437656440674,0,0,654.582,0,0,654.582
346,117,912,3537,2,24.2437656440674,0,0,48.488,0,0,48.488
347,117,912,3537,46,19.3271977893443,0,0,889.051,0,0,889.051
348,117,912,3537,50,21.0746459548213,0,0,1053.732,0,0,1053.732
349,117,912,3537,31,24.2437656440674,0,0,751.557,0,0,751.557
350,117,912,3537,9,24.2437656440674,0,0,218.194,0,0,218.194
351,117,912,3537,34,20.5080910680835,0,0,697.275,0,0,697.275
352,117,912,3537,12,17.7338656128856,0,1,212.806,0,17.7338656128856,195.072134387114
353,117,912,3537,29,21.6085737239853,0,0,626.649,0,0,626.649
354,117,912,3537,16,16.1625104293783,0,1,258.6,0,16.1625104293783,242.437489570622
355,117,912,3537,55,24.1028135155235,0,0,1325.655,0,0,1325.655
356,117,912,3537,9,20.6520966568878,0,0,185.869,0,0,185.869
357,117,912,3537,25,18.959868005683,0,0,473.997,0,0,473.997
358,117,912,3537,45,24.2437656440674,0,1,1090.969,0,24.2437656440674,1066.72523435593
359,117,912,3537,1,16.1625104293783,0,0,16.163,0,0,16.163
360,117,912,3537,10,24.2437656440674,0,0,242.438,0,0,242.438
361,117,912,3537,20,20.2031380367228,0,12,404.063,0,242.437656440674,161.625343559326
362,117,912,3537,109,22.2294468387636,0,0,2423.01,0,0,2423.01
363,117,912,3537,9,16.1625104293783,0,0,145.463,0,0,145.463
364,117,912,3537,9,16.1625104293783,0,0,145.463,0,0,145.463
365,117,912,3537,8,16.1625104293783,0,0,129.3,0,0,129.3
366,117,912,3537,10,16.1625104293783,0,0,161.625,0,0,161.625
367,117,912,3537,78,16.1625104293783,0,10,1260.676,0,161.625104293783,1099.05089570622
368,117,912,3537,46,19.1576609681052,0,0,881.252,0,0,881.252
369,117,912,3537,173,23.1662649530855,0,1,4007.764,0,23.1662649530855,3984.59773504692
370,117,912,3537,19,17.0749102100135,0,0,324.423,0,0,324.423
371,118,3513,8070,47,0.320461021914914,0,0,15.062,0,0,15.062
372,118,3513,8070,23,0.311556638261724,0,0,7.166,0,0,7.166
373,118,3513,8070,66,0.330502650128155,54,0,21.813,17.8471431069204,0,3.96585689307964
374,118,3513,8070,21,0.367108216116739,0,0,7.709,0,0,7.709
375,118,3513,8070,25,0.403224715752277,0,0,10.081,0,0,10.081
376,118,3513,8070,41,0.349679359250672,0,0,14.337,0,0,14.337
377,118,3513,8070,31,0.377686204327304,0,0,11.708,0,0,11.708
378,118,3513,8070,84,0.378537488186301,0,0,31.797,0,0,31.797
379,118,3513,8070,30,0.362079336475651,0,0,10.862,0,0,10.862
380,118,3513,8070,16,0.368322083616312,0,0,5.893,0,0,5.893
381,118,3513,8070,97,0.331567032739169,0,0,32.162,0,0,32.162
382,118,3513,8070,179,0.415618506634545,0,0,74.396,0,0,74.396
383,118,3513,8070,97,0.428189327663311,0,0,41.534,0,0,41.534
384,118,3513,8070,362,0.34190322900345,2,36,123.769,0.683806458006901,12.3085162441242,110.776677297869
385,118,3513,8070,2397,0.383439057546387,8,18,919.103,3.06751246037109,6.90190303583496,909.133584503794
386,119,1604,5010,7,0,0,0,0,0,0,0
387,119,1604,5010,52,0,0,0,0,0,0,0
388,119,1604,5010,19,0,0,0,0,0,0,0
389,119,1604,5010,10,0,0,0,0,0,0,0
390,119,1604,5010,11,0,0,0,0,0,0,0
391,119,1604,5010,51,0,0,0,0,0,0,0
392,119,1604,5010,17,0,0,0,0,0,0,0
393,119,1604,5010,18,0,0,0,0,0,0,0
394,119,1604,5010,2,0,0,0,0,0,0,0
395,119,1604,5010,28,0,0,0,0,0,0,0
396,119,1604,5010,20,0,0,0,0,0,0,0
397,119,1604,5010,105,0,0,1,0,0,0,0
398,119,1604,5010,50,0,0,0,0,0,0,0
399,119,1604,5010,13,0,0,0,0,0,0,0
400,119,1604,5010,18,0,0,0,0,0,0,0
401,119,1604,5010,42,0,0,0,0,0,0,0
402,119,1604,5010,34,0,0,0,0,0,0,0
403,119,1604,5010,11,0,0,0,0,0,0,0
404,119,1604,5010,41,0,0,0,0,0,0,0
405,119,1604,5010,18,0,0,0,0,0,0,0
406,119,1604,5010,11,0,0,0,0,0,0,0
407,119,1604,5010,0,0,0,0,0,0,0,0
408,119,1604,5010,26,0,0,0,0,0,0,0
409,119,1604,5010,33,0,0,0,0,0,0,0
410,119,1604,5010,37,0,0,0,0,0,0,0
411,119,1604,5010,37,0,0,0,0,0,0,0
412,119,1604,5010,42,0,0,0,0,0,0,0
413,119,1604,5010,0,0,0,0,0,0,0,0
414,119,1604,5010,9,0,0,0,0,0,0,0
415,119,1604,5010,0,0,0,0,0,0,0,0
416,119,1604,5010,0,0,0,0,0,0,0,0
417,119,1604,5010,159,0,0,1,0,0,0,0
418,119,1604,5010,390,0,0,0,0,0,0,0
419,119,1604,5010,35,0,0,0,0,0,0,0
420,119,1604,5010,112,0,0,0,0,0,0,0
421,119,1604,5010,148,0,0,852,0,0,0,0
422,201,39141,51100,39141,10.0568378395613,18,21,393634.69,181.023081112103,211.193594630787,393242.473324257
423,202,37860,53854,1,4.3788285781341,0,0,4.379,0,0,4.379
424,202,37860,53854,36,4.27202788184692,0,0,153.793,0,0,153.793
425,202,37860,53854,33,1.79195138734153,0,0,59.134,0,0,59.134
426,202,37860,53854,35,4.3788285781341,0,0,153.259,0,0,153.259
427,202,37860,53854,27,4.3788285781341,0,0,118.228,0,0,118.228
428,202,37860,53854,23,4.3788285781341,0,0,100.713,0,0,100.713
429,202,37860,53854,205,4.3788285781341,0,0,897.66,0,0,897.66
