CAA_ID,Muni_ID,Lf_large,Lf_small,Lf_gw
700,302,0,0,0
701,302,0,0,0
702,302,0,0,0
703,302,0,0,0
704,303,4.125,0,8.375
705,303,0,0,12.5
706,303,0,0,12.5
707,303,0,0,13.80208333
708,303,0,0,12.5
709,303,0,0,12.5
710,303,0,0,18.75
711,303,0,0,18.75
712,303,0,0,18.75
713,303,0,0,12.4015748
714,303,0,0,0
715,303,0,0,12.5
716,303,4.25,0,8.25
717,303,1.25,0,11.25
718,303,0,0,12.25247525
719,303,0,0.125,12.375
720,303,0,0,12.5
721,303,3.0688085799,0,11.5445656101
722,303,0,0,13.21044547
723,304,0,0,12.5
724,304,0,0,12.5
725,304,0,0,12.5
726,304,0,0,12.5
727,304,0,0,12.5
728,304,0,0,12.5
729,304,0,0,12.5
730,304,0.125,1.25,11.125
731,304,0,5.8125,12.9375
732,304,0,0,12.5
733,304,0,0,18.75
734,304,0,0,12.5
735,304,0,2.5627893516,12.5124421284
736,304,0,0,7.641700405
737,304,0,0,12.5
738,304,5.875,0,6.625
739,304,0,0,12.5
740,304,0,0,12.5
741,304,0,0,12.5
742,304,0,0,12.5
743,304,0.1430775047,0,14.1646729653
744,305,0,0,12.5
745,305,0,0,14.96710526
746,305,0,0,12.5
747,305,0,0,12.5
748,305,0,0,12.5
749,305,0,0,12.90726817
750,305,0,0,12.5
751,305,0,0,18.53448276
752,305,0,0,18.75
753,305,0,0,13.14655172
754,305,0,0,8.835483871
755,305,0,0,12.5
756,305,0,0,12.5
757,305,0,0,13.36424272
758,305,1.6634078208,0,12.1983240192
759,305,0,0,18.75
760,306,0,0,0
761,306,0,0,0
762,306,0,0,0
763,306,0,0,0
764,306,0,0,0
765,306,0,0,0
766,306,0,0,0
767,306,0,0,0
768,306,0,0,0
769,307,0,0,12.5
770,307,0,0,12.5
771,307,0,0,12.5
772,307,0,0,12.5
773,307,0,0,12.5
774,307,0,8.5,4
775,307,0,0,12.5
776,307,0,3.375,9.125
777,307,0,0,12.5
778,307,0,0,12.5
779,307,0,0,12.5
780,307,0,0,12.5
781,307,0,0,12.5
782,307,0,0,0
783,307,0,0,10.71428571
784,307,0,0,12.5
785,307,0,0,12.10062431
786,307,0,0,12.5
787,307,0,0,12.5
788,307,0,0,12.5
789,307,0,0,12.5
790,307,0,0,12.5
791,307,0,0,12.5
792,307,0,0,12.5
793,307,0,0,12.5
794,307,0,0,11.63716814
795,307,0,0,12.5
796,307,0,0,12.5
797,307,0,0,12.36338798
798,307,0,0,14.74184783
799,308,0,0,12.5
800,308,0,0,12.5
801,308,0,0,12.5
802,308,0,0,0
803,308,0,0,12.5
804,308,0,0,12.5
805,308,0,0,12.5
806,308,0,0,11.75
807,308,0,0,12.5
808,308,0,0,11.80555556
809,308,0,0,6.25
810,308,0,0,10.63829787
811,308,0,0,12.25247525
812,308,0,0,12.5
813,308,0,0.875,11.625
814,308,0,2.375,10.125
815,308,0,0.49358974368,1.75000000032
816,308,0,2.694444445,9.553030305
817,308,0,0,0
818,308,0,1,11.5
819,308,0,0,12.5
820,308,0,0,12.17215695
821,308,0,0,12.5
822,308,0,0,12.36577181
823,308,0,0.1248653017,12.3616648683
824,308,0,0,11.92528736
825,308,0,0,12.5
826,308,0,0,12.47978981
827,308,0,7.7384500758,4.7429210142
828,308,0,12.5,0
829,308,0,0.375,12.125
830,308,0,0.1247183099,12.3471126801
831,309,0,0,12.5
832,309,0,0,12.5
833,309,0,0,12.45265152
834,309,0,0,7.692307692
835,309,0,0,11.91860465
836,309,0,0,0
837,309,0,0,12.5
838,309,1.5,0,11
839,309,0,0,12.5
840,309,0,0,5.954545455
841,309,0,0,12.5
842,309,0,0,12.29059829
843,309,0,0.125,12.375
844,310,0,0,4.670212766
845,310,0,0,6.277777778
846,310,0,0,5.254716981
847,310,10.8579545438,0,1.0738636362
848,310,0,0,6.22972973
849,310,0,0,5.051724138
850,310,0,0,12.5
851,310,0,0,12.5
852,310,0,0,12.5
853,310,0,0,5.092592593
854,310,0,0,12.5
855,310,0,0,5.269230769
856,310,0,0,12.5
857,310,0,0,12.16715976
858,310,0,0,12.06896552
859,310,0,0,4.775862069
860,310,0,0,12.5
861,310,2.7920673084,0,9.3473557716
862,310,1.25,0,11.25
863,310,0,0,10.78571429
864,310,0,0,7.971698113
865,310,0,0,11.64493927
866,311,1.125,0,11.375
867,311,2.125,0,10.375
868,311,0,0,11.75595238
869,311,0,0,12.5
870,311,0,0,12.5
871,311,0.4610389612,0,11.0649350688
872,311,4.306640625,0,7.998046875
873,311,0,0,12.45219885
874,311,0,0,12.5
875,311,0,0,11.30952381
876,311,0,0,12.5
877,311,0.26837837838,0,4.20459459462
878,311,0,0,11.71875
879,311,0,0,14.58333333
880,311,1.625,0,10.875
881,311,0,0,12.5
882,311,0.25,0,12.25
883,311,0.9696969696,0,11.1515151504
884,311,0,0,12.5
885,311,0,0,12.5
886,311,0.1241258741,0,12.2884615359
887,311,0,0,12.5
888,311,0,0,12.5
889,311,0,0,10.58
890,311,0.123489777,0,12.225487923
891,311,0,0,12.5
892,311,0,0,12.5
893,312,0,0,0
894,312,0,0,0
895,312,0,0,0
896,312,0,0,0
897,312,0,0,0
898,312,0,0,0
899,312,0,0,0
900,312,0,0,0
901,312,0,0,0
902,312,0,0,0
903,312,0,0,0
904,312,0,0,0
905,312,0,0,0
906,312,0,0,0
907,312,0,0,0
908,312,0,0,0
909,312,0,0,0
910,312,0,0,0
911,313,0,0,7.22
912,313,0,0,16.58653846
913,313,0,0,12.5
914,313,0,0,12.5
915,313,0,0,12.5
916,313,0,0,14.51612903
917,313,0,0,7.403914591
918,313,0,0,12.5
919,313,0,0,9.110169492
920,313,0,0,12.24593496
921,313,0,0,13.23276301
922,313,0,0,13.87637712
923,314,0,0,12.5
924,314,0,0,12.07627119
925,314,0,0,5
926,314,0,0,1.25
927,314,0,0,12.5
928,314,0,0,0
929,314,0,0,11.75889328
930,314,0,3.0490079356,10.8101190444
931,401,0,0,18.75
932,401,0,0,18.75
933,401,0,0,18.75
934,401,0,0,18.75
935,401,0,0,18.75
936,401,0,0,18.75
937,401,0,0,18.75
938,401,0,0,17.35395189
939,401,0,0,0
940,401,0.371506018,0,18.203794882
941,402,0,0,9.935416667
942,402,0,0,17.47159091
943,402,0,0,18.02262931
944,402,0,0,18.75
945,402,0,0,18.75
946,402,0,0,18.75
947,402,0,0,18.75
948,402,0,0,18.22916667
949,402,0,0,17.08333333
950,402,0,0,18.75
951,402,0,0,18.75
952,402,0,0,18.75
953,402,0,0,18.75
954,402,0,0,18.75
955,402,0,0,18.98584906
956,402,0,0,18.75
957,402,0,0,18.75
958,402,0,0,18.75
959,402,0,0,18.75
960,402,0,0,18.75
961,402,0,0,18.75
962,402,0,0,18.75
963,402,0,0,18.75
964,402,0,0,0
965,402,0,0,18.75
966,402,0,0,18.75
967,402,0,0,20.05813953
968,402,0,0,18.75
969,402,0,0,18.75
970,402,0,0,18.57311321
971,402,0,0,18.56435644
972,402,0,0,18.75
973,402,0,0,18.75
974,402,0,0,18.39680171
975,402,0.3713810008,0,18.1976690392
976,402,0,0,18.84052809
977,403,5.7890625,0,9.0546875
978,403,0,0,11.69354839
979,403,0,0,12.5
980,403,0,0,12.5
981,403,0,0,12.5
982,403,3.0624999996,0,14.9522058804
983,403,0,0,12.5
984,403,0,0,12.5
985,403,0,0,16.30434783
986,403,0,0,14.31667871
987,404,0,0.375,18.375
988,404,0,0,18.75
989,404,6.875,0,5.625
990,404,0,0,18.75
991,404,0,0,18.75
992,404,0,0,18.75
993,404,0,0,18.75
994,404,0,0,18.75
995,404,0,0,18.75
996,404,0,0,18.75
997,404,0,0,18.75
998,404,0,0,18.75
999,404,0,0,18.16964286
1000,404,0.4558580055,0,14.7394088445
1001,404,0,0,18.53650368
1002,404,0,0,18.75
1003,404,0,0,18.67105263
1004,404,3.1875,0,15.5625
1005,404,0.375,0,18.375
1006,404,0.3710378932,0,18.1808567668
1007,405,0,0,18.75
1008,405,0,0,18.75
1009,405,0,0,18.75
1010,405,0,0,18.75
1011,405,0,0,18.75
1012,405,0,0,18.75
1013,405,0,0,12.5
1014,405,0,0,18.75
1015,405,0,0,0
1016,405,0,0,18.75
1017,405,0,0,18.75
1018,405,0,0,18.75
1019,405,0,0,18.18018207
1020,406,0,0,18.75
1021,406,0,0,18.75
1022,406,0.1803955027,0,17.8591547673
1023,407,0,0,12.5
1024,407,0,0,18.75
1025,407,0,0,18.75
1026,407,0,0,11.77325581
1027,407,0,11.0625,7.6875
1028,407,7.6875,0,11.0625
1029,407,0,0,18.75
1030,407,0.1875,0,18.5625
1031,407,0,0,18.75
1032,407,0,0,18.75
1033,407,0,0,18.75
1034,407,0,0,12.5
1035,407,0,1.0801829268,16.9228658532
1036,407,0,0,18.75
1037,407,8.8125,0,9.9375
1038,407,0,0,18.31176962
1039,407,0.8869132455,0,16.8513516645
1040,408,0,0,0
1041,408,6.1875,0,12.5625
1042,408,0,0,18.75
1043,408,12.5625,0,6.1875
1044,408,0,0,18.08035714
1045,408,8.25,0,10.5
1046,408,4.5,0,14.25
1047,408,0,0,13.61607143
1048,408,5.5813953504,0,11.8604651196
1049,408,0,0,18.75
1050,408,0,0,0
1051,408,0,0,18.75
1052,408,0,0,18.75
1053,408,0,0,18.75
1054,408,0,0,18.75
1055,408,0,0,18.75
1056,408,0,0,18.75
1057,408,0,0,0
1058,408,0,0,18.75
1059,408,0,0,18.75
1060,408,0,0,18.75
1061,408,0,0,18.75
1062,408,0,0,18.75
1063,408,0,0,18.48357016
1064,408,0.1840953648,0,18.2254411152
1065,409,0,0,18.75
1066,409,0,0,12.5
1067,409,0,0,18.75
1068,409,0,0,18.57638889
1069,409,0,0,12.5
1070,409,0,0,12.5
1071,409,0,0,18.75
1072,409,0,0,18.75
1073,409,0,0,18.75
1074,409,0,0,18.75
1075,409,0,0,18.75
1076,409,0,0,18.75
1077,409,0,0,18.75
1078,409,0,0,18.75
1079,409,0,0,18.75
1080,409,4.125,0,14.625
1081,409,0,0,18.75
1082,409,0.317105971,0,15.3796395935
