Muni_ID,CAA_ID,Full_ID,Muni,uaa09,poly_sum,poly_corr,lf09,ssnb,denit_nha,leaching_nha
101,74,1610101,�gueda,1903,5652,13,7.66,36.0170071740358,33.2581044245047,2.75890274953114
101,75,1610101,�gueda,1903,5652,12,11.91,36.0170071740358,31.7273816196081,4.28962555442766
101,76,1610101,�gueda,1903,5652,742,12.85,36.0170071740358,31.3888217521722,4.6281854218636
101,77,1610101,�gueda,1903,5652,18,14.38,36.0170071740358,30.8377615424095,5.17924563162635
101,78,1610101,�gueda,1903,5652,150,14.55,36.0170071740358,30.7765326302136,5.24047454382221
101,79,1610101,�gueda,1903,5652,14,8.93,36.0170071740358,32.8006884333944,3.2163187406414
101,80,1610101,�gueda,1903,5652,15,20.61,36.0170071740358,28.593901995467,7.42310517856878
101,81,1610101,�gueda,1903,5652,19,15.16,36.0170071740358,30.556828886452,5.46017828758383
101,82,1610101,�gueda,1903,5652,1,12.5,36.0170071740358,31.5148812772813,4.50212589675447
101,83,1610101,�gueda,1903,5652,0,12.5,36.0170071740358,0,0
101,84,1610101,�gueda,1903,5652,11,12.02,36.0170071740358,31.6877629117167,4.3292442623191
101,85,1610101,�gueda,1903,5652,12,15.83,36.0170071740358,30.3155149383859,5.70149223564987
101,86,1610101,�gueda,1903,5652,87,15.14,36.0170071740358,30.5640322878868,5.45297488614902
101,87,1610101,�gueda,1903,5652,32,10.39,36.0170071740358,32.2748401286535,3.74216704538232
101,88,1610101,�gueda,1903,5652,15,14.11,36.0170071740358,30.9350074617793,5.08199971225645
101,89,1610101,�gueda,1903,5652,12,14.38,36.0170071740358,30.8377615424095,5.17924563162635
101,90,1610101,�gueda,1903,5652,32,11.33,36.0170071740358,31.9362802612175,4.08072691281826
101,91,1610101,�gueda,1903,5652,15,18.06,36.0170071740358,29.5123356784049,6.50467149563086
101,92,1610101,�gueda,1903,5652,16,15.26,36.0170071740358,30.5208118792779,5.49619529475786
101,93,1610101,�gueda,1903,5652,40,14.18,36.0170071740358,30.9097955567575,5.10721161727828
101,94,1610101,�gueda,1903,5652,66,14.3,36.0170071740358,30.8665751481487,5.15043202588712
101,95,1610101,�gueda,1903,5652,10,11.14,36.0170071740358,32.0047125748482,4.01229459918759
101,96,1610101,�gueda,1903,5652,31,20.39,36.0170071740358,28.6731394112499,7.3438677627859
101,97,1610101,�gueda,1903,5652,27,14.58,36.0170071740358,30.7657275280614,5.25127964597442
101,98,1610101,�gueda,1903,5652,12,18.1,36.0170071740358,29.4979288755353,6.51907829850048
101,99,1610101,�gueda,1903,5652,20,5.47,36.0170071740358,34.046876881616,1.97013029241976
101,100,1610101,�gueda,1903,5652,25,18.75,36.0170071740358,29.2638183289041,6.75318884513171
101,101,1610101,�gueda,1903,5652,13,19.51,36.0170071740358,28.9900890743814,7.02691809965439
101,102,1610101,�gueda,1903,5652,11,18.75,36.0170071740358,29.2638183289041,6.75318884513171
101,103,1610101,�gueda,1903,5652,63,13.69,36.0170071740358,31.0862788919103,4.9307282821255
101,104,1610101,�gueda,1903,5652,80,13.72,36.0170071740358,31.0754737897581,4.94153338427771
101,105,1610101,�gueda,1903,5652,11,23.06,36.0170071740358,27.7114853197031,8.30552185433266
101,106,1610101,�gueda,1903,5652,31,18.23,36.0170071740358,29.4511067662091,6.56590040782673
101,107,1610101,�gueda,1903,5652,2,12.5,36.0170071740358,31.5148812772813,4.50212589675447
101,108,1610101,�gueda,1903,5652,2,12.5,36.0170071740358,31.5148812772813,4.50212589675447
101,109,1610101,�gueda,1903,5652,28,17.17,36.0170071740358,29.8328870422539,6.18412013178195
101,110,1610101,�gueda,1903,5652,121,14.8,36.0170071740358,30.6864901122785,5.3305170617573
101,111,1610101,�gueda,1903,5652,11,14.22,36.0170071740358,30.8953887538879,5.12161842014789
101,112,1610101,�gueda,1903,5652,23,20.45,36.0170071740358,28.6515292069455,7.36547796709032
101,113,1610101,�gueda,1903,5652,12,18.1,36.0170071740358,29.4979288755353,6.51907829850048
101,114,1610101,�gueda,1903,5652,16,18.75,36.0170071740358,29.2638183289041,6.75318884513171
101,115,1610101,�gueda,1903,5652,12,16.74,36.0170071740358,29.9877601731022,6.02924700093359
101,116,1610101,�gueda,1903,5652,1,18.75,36.0170071740358,29.2638183289041,6.75318884513171
101,117,1610101,�gueda,1903,5652,15,16.05,36.0170071740358,30.2362775226031,5.78072965143275
101,118,1610101,�gueda,1903,5652,4,18.75,36.0170071740358,29.2638183289041,6.75318884513171
102,119,1610102,ALBERGARIA-A-VELHA,2103,5313,0,12.5,46.3286071858957,0,0
102,120,1610102,ALBERGARIA-A-VELHA,2103,5313,70,9.09,46.3286071858957,42.1173367926978,4.21127039319792
102,121,1610102,ALBERGARIA-A-VELHA,2103,5313,15,8.87,46.3286071858957,42.2192597285067,4.10934745738895
102,122,1610102,ALBERGARIA-A-VELHA,2103,5313,17,18.75,46.3286071858957,37.6419933385403,8.68661384735545
102,123,1610102,ALBERGARIA-A-VELHA,2103,5313,40,11.81,46.3286071858957,40.8571986772414,5.47140850865428
102,124,1610102,ALBERGARIA-A-VELHA,2103,5313,38,13.97,46.3286071858957,39.8565007620261,6.47210642386963
102,125,1610102,ALBERGARIA-A-VELHA,2103,5313,18,16.86,46.3286071858957,38.5176040143537,7.81100317154202
102,126,1610102,ALBERGARIA-A-VELHA,2103,5313,22,10.51,46.3286071858957,41.4594705706581,4.86913661523764
102,127,1610102,ALBERGARIA-A-VELHA,2103,5313,40,18.97,46.3286071858957,37.5400704027313,8.78853678316441
102,128,1610102,ALBERGARIA-A-VELHA,2103,5313,38,11.08,46.3286071858957,41.1953975096985,5.13320967619724
102,129,1610102,ALBERGARIA-A-VELHA,2103,5313,13,8.84,46.3286071858957,42.2331583106625,4.09544887523318
102,130,1610102,ALBERGARIA-A-VELHA,2103,5313,1520,11.97,46.3286071858957,40.783072905744,5.54553428015172
102,131,1610102,ALBERGARIA-A-VELHA,2103,5313,0,25,46.3286071858957,0,0
102,132,1610102,ALBERGARIA-A-VELHA,2103,5313,17,12.84,46.3286071858957,40.3800140232267,5.94859316266901
102,133,1610102,ALBERGARIA-A-VELHA,2103,5313,49,12.63,46.3286071858957,40.4773040983171,5.85130308757863
102,134,1610102,ALBERGARIA-A-VELHA,2103,5313,25,9.43,46.3286071858957,41.9598195282657,4.36878765762996
102,135,1610102,ALBERGARIA-A-VELHA,2103,5313,69,17.24,46.3286071858957,38.3415553070473,7.98705187884842
102,136,1610102,ALBERGARIA-A-VELHA,2103,5313,38,18.36,46.3286071858957,37.8226749065653,8.50593227933045
102,137,1610102,ALBERGARIA-A-VELHA,2103,5313,28,13.05,46.3286071858957,40.2827239481363,6.04588323775939
102,138,1610102,ALBERGARIA-A-VELHA,2103,5313,46,12.3,46.3286071858957,40.6301885020305,5.69841868386517
103,139,1610103,ANADIA,3446,2397,39,13.69,33.2109576911816,28.6643775832588,4.54658010792276
103,140,1610103,ANADIA,3446,2397,91,17.86,33.2109576911816,27.2794806475366,5.93147704364503
103,141,1610103,ANADIA,3446,2397,168,18.82,33.2109576911816,26.9606554537012,6.25030223748038
103,142,1610103,ANADIA,3446,2397,55,13.36,33.2109576911816,28.7739737436397,4.43698394754186
103,143,1610103,ANADIA,3446,2397,70,17.63,33.2109576911816,27.3558658502263,5.85509184095532
103,144,1610103,ANADIA,3446,2397,114,13.73,33.2109576911816,28.6510932001824,4.55986449099923
103,145,1610103,ANADIA,3446,2397,111,12.3,33.2109576911816,29.1260098951663,4.08494779601534
103,146,1610103,ANADIA,3446,2397,111,12.79,33.2109576911816,28.9632762024795,4.24768148870213
103,147,1610103,ANADIA,3446,2397,56,18.15,33.2109576911816,27.1831688702321,6.02778882094946
103,148,1610103,ANADIA,3446,2397,1047,17.72,33.2109576911816,27.3259759883042,5.88498170287738
103,149,1610103,ANADIA,3446,2397,47,16.88,33.2109576911816,27.6049480329102,5.60600965827145
103,150,1610103,ANADIA,3446,2397,49,12.5,33.2109576911816,29.0595879797839,4.1513697113977
103,151,1610103,ANADIA,3446,2397,46,18.75,33.2109576911816,26.983903124085,6.22705456709655
103,152,1610103,ANADIA,3446,2397,62,12.67,33.2109576911816,29.0031293517089,4.20782833947271
103,153,1610103,ANADIA,3446,2397,239,11.89,33.2109576911816,29.2621748217001,3.94878286948149
103,154,1610103,ANADIA,3446,2397,75,15.69,33.2109576911816,28.0001584294352,5.21079926174639
103,155,1610103,ANADIA,3446,2397,82,15.82,33.2109576911816,27.9569841844367,5.25397350674493
103,156,1610103,ANADIA,3446,2397,49,13.39,33.2109576911816,28.7640104563324,4.44694723484922
103,157,1610103,ANADIA,3446,2397,59,12.5,33.2109576911816,29.0595879797839,4.1513697113977
103,158,1610103,ANADIA,3446,2397,167,12.24,33.2109576911816,29.145936469781,4.06502122140063
103,159,1610103,ANADIA,3446,2397,122,17.93,33.2109576911816,27.2562329771527,5.95472471402886
103,160,1610103,ANADIA,3446,2397,89,19.92,33.2109576911816,26.5953349190982,6.61562277208338
103,161,1610103,ANADIA,3446,2397,79,18.75,33.2109576911816,26.983903124085,6.22705456709655
103,162,1610103,ANADIA,3446,2397,68,16.35,33.2109576911816,27.7809661086734,5.42999158250819
103,163,1610103,ANADIA,3446,2397,68,13.94,33.2109576911816,28.5813501890309,4.62960750215072
103,164,1610103,ANADIA,3446,2397,49,12.5,33.2109576911816,29.0595879797839,4.1513697113977
103,165,1610103,ANADIA,3446,2397,76,18.31,33.2109576911816,27.1300313379262,6.08092635325535
103,166,1610103,ANADIA,3446,2397,63,16.07,33.2109576911816,27.8739567902087,5.33700090097288
103,167,1610103,ANADIA,3446,2397,96,18.75,33.2109576911816,26.9839031240851,6.22705456709655
103,168,1610103,ANADIA,3446,2397,0,12.5,33.2109576911816,0,0
103,169,1610103,ANADIA,3446,2397,1,12.5,33.2109576911816,29.0595879797839,4.1513697113977
104,170,1160104,AROUCA,4457,5604,44,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,171,1160104,AROUCA,4457,5604,140,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,172,1160104,AROUCA,4457,5604,36,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,173,1160104,AROUCA,4457,5604,5,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,174,1160104,AROUCA,4457,5604,26,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,175,1160104,AROUCA,4457,5604,7,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,176,1160104,AROUCA,4457,5604,28,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,177,1160104,AROUCA,4457,5604,60,14.06,16.0055129350195,13.7551378163558,2.25037511866374
104,178,1160104,AROUCA,4457,5604,495,14.6,16.0055129350195,13.6687080465067,2.33680488851285
104,179,1160104,AROUCA,4457,5604,2,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,180,1160104,AROUCA,4457,5604,28,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,181,1160104,AROUCA,4457,5604,0,18.75,16.0055129350195,0,0
104,182,1160104,AROUCA,4457,5604,0,18.75,16.0055129350195,0,0
104,183,1160104,AROUCA,4457,5604,27,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,184,1160104,AROUCA,4457,5604,40,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,185,1160104,AROUCA,4457,5604,250,17.14,16.0055129350195,13.2621680179572,2.74334491706234
104,186,1160104,AROUCA,4457,5604,34,18.75,16.0055129350195,13.0044792597033,3.00103367531616
104,187,1160104,AROUCA,4457,5604,63,14.58,16.0055129350195,13.6719091490937,2.33360378592584
104,188,1160104,AROUCA,4457,5604,218,12.78,16.0055129350195,13.960008381924,2.04550455309549
104,189,1160104,AROUCA,4457,5604,91,14.23,16.0055129350195,13.7279284443662,2.27758449065328
104,190,1160104,AROUCA,4457,5604,224,14.99,16.0055129350195,13.6062865460601,2.39922638895942
